NQUEST,Y,CN,CD1,CD2,CD,C,S
55636,63803.329928,48500,0,300,300,48800,15003.329928
55774,27441.335668,22100,11000,200,11200,33300,-5858.664332
55799,39295.897497,30000,0,700,700,30700,8595.897497
56251,22212.66411,20400,12000,0,12000,32400,-10187.33589
56262,17326.32055,9600,0,0,0,9600,7726.32055
56270,28412.66411,23400,0,0,0,23400,5012.66411
56465,15599.112405,15000,0,290,290,15290,309.11240537
56529,54031.89262,55200,45000,1000,46000,101200,-47168.10738
56563,19829.150688,16800,10000,0,10000,26800,-6970.849312
56572,15789.652605,13200,0,0,0,13200,2589.652605
56577,21998.653831,19700,0,0,0,19700,2298.6538313
56582,44513.940804,39300,12000,1800,13800,53100,-8586.059196
56603,47137.99233,36600,0,1200,1200,37800,9337.99233
56610,26152.66411,21400,0,0,0,21400,4752.66411
56624,46417.938729,42480,0,1400,1400,43880,2537.9387292
56656,49067.763248,22200,0,2000,2000,24200,24867.763248
56658,66869.31288,40200,0,600,600,40800,26069.31288
56677,51923.884361,39600,0,250,250,39850,12073.884361
56680,31891.723194,24600,0,400,400,25000,6891.7231938
56686,50138.967938,42500,0,0,0,42500,7638.9679376
56701,16743.32055,15600,0,0,0,15600,1143.32055
56721,52810.141178,42600,0,1000,1000,43600,9210.1411775
56761,77250.650709,54000,0,600,600,54600,22650.650709
56762,48042.862433,30480,0,1000,1000,31480,16562.862433
56926,33632.66411,26400,0,0,0,26400,7232.66411
57027,25849.040923,21840,0,0,0,21840,4009.0409234
57042,19800,13400,0,0,0,13400,6400
57043,19436.651223,13200,0,0,0,13200,6236.6512226
57086,45331.302017,28000,0,1000,1000,29000,16331.302017
57138,92180.518668,70100,0,18000,18000,88100,4080.5186677
57217,25600,22800,0,0,0,22800,2800
57232,10520,13200,0,1000,1000,14200,-3680
57374,25019.505696,20400,0,0,0,20400,4619.5056963
57546,39115.655951,30000,0,700,700,30700,8415.6559511
57547,37563.313265,24500,0,0,0,24500,13063.313265
57609,53034.89262,40825,0,500,500,41325,11709.89262
57615,29174.911234,27600,0,0,0,27600,1574.9112338
57616,34300.65644,24600,0,0,0,24600,9700.65644
57621,75102.618148,66200,0,0,0,66200,8902.618148
57670,34677.26133,24000,0,1200,1200,25200,9477.2613303
57779,31923.994355,31200,0,0,0,31200,723.99435452
57911,81631.660275,63600,0,300,300,63900,17731.660275
57962,50995.972085,38400,0,0,0,38400,12595.972085
58042,31487.351118,22800,0,1000,1000,23800,7687.3511175
58053,32868.80692,24592.843218,0,2000,2000,26592.843218,6275.9637013
58055,63426.594434,37200,0,0,0,37200,26226.594434
58366,33882.551224,24000,0,0,0,24000,9882.5512239
60078,2100,11400,-4500,0,-4500,6900,-4800
91008,76168.214877,44400,0,0,0,44400,31768.214877
91010,19681.660275,18000,0,0,0,18000,1681.660275
91043,18044.324385,18000,7000,1300,8300,26300,-8255.675615
91067,25272.860797,24000,0,0,0,24000,1272.8607974
91068,16837.99233,12000,0,1350,1350,13350,3487.99233
91071,48719.1956,47300,0,1700,1700,49000,-280.8043999
91074,44263.32055,25000,10000,1000,11000,36000,8263.32055
91079,34140.581904,25200,0,500,500,25700,8440.5819038
91081,27479.11727,19200,0,0,0,19200,8279.1172705
91095,36474.282317,30000,15000,0,15000,45000,-8525.717683
104002,46456.5644,29000,0,0,0,29000,17456.5644
111052,43084.625158,27000,0,1500,1500,28500,14584.625158
121067,22764.561058,21600,0,0,0,21600,1164.5610575
138091,53772.805288,32400,8000,1000,9000,41400,12372.805288
138399,47117.547656,30000,0,0,0,30000,17117.547656
145007,59972.108084,48000,0,0,0,48000,11972.108084
145012,25218.996165,24000,0,60,60,24060,1158.996165
176011,43347.07165,34320,0,1400,1400,35720,7627.07165
176019,16647.50167,14400,0,0,0,14400,2247.5016705
176057,19305.048582,18000,0,0,0,18000,1305.0485823
176061,19811.660275,17400,0,2000,2000,19400,411.66027502
176068,42492.823665,34800,0,1600,1600,36400,6092.8236647
178001,16385.065644,13560,0,100,100,13660,2725.065644
178058,23331.120008,25200,0,400,400,25600,-2268.879992
188054,34838.184002,21600,0,300,300,21900,12938.184002
193016,12393.799233,11400,0,850,850,12250,143.799233
193026,61456.351118,44200,0,1000,1000,45200,16256.351118
193082,42956.988495,42000,4000,0,4000,46000,-3043.011505
213440,47138.08895,27000,0,3000,3000,30000,17138.08895
215011,17156.965261,15200,0,0,0,15200,1956.9652605
215018,18102.598466,16800,0,0,0,16800,1302.598466
216022,39373.557793,33600,0,400,400,34000,5373.5577933
217081,31548.549099,23500,0,500,500,24000,7548.5490993
224028,42415.217498,33000,0,0,0,33000,9415.2174975
224048,13769.980825,12000,0,0,0,12000,1769.9808251
230003,32840.258756,19200,0,5000,5000,24200,8640.2587562
230029,43114.607519,39600,0,400,400,40000,3114.6075194
230030,18263.32055,14900,0,1100,1100,16000,2263.32055
230037,53009.721091,49600,0,0,0,49600,3409.721091
230039,6544.4019737,28800,0,0,0,28800,-22255.59803
230043,11960,13920,0,200,200,14120,-2160
230048,16393.996165,14600,0,0,0,14600,1793.996165
237003,60557.376863,42900,0,0,0,42900,17657.376863
238055,54785.223827,32160,0,1900,1900,34060,20725.223827
243067,60089.375555,42000,200,0,200,42200,17889.375555
244013,27853.77598,16800,0,0,0,16800,11053.77598
244058,28664.839608,15600,0,0,0,15600,13064.839608
244064,27000,15696,0,0,0,15696,11304
250005,10050,9600,0,0,0,9600,450
250010,5400,6960,0,0,0,6960,-1560
250037,8640,8160,0,0,0,8160,480
250039,8400,9000,0,0,0,9000,-600
250056,15531.660275,12600,0,0,0,12600,2931.660275
256015,20806.332055,16200,0,1200,1200,17400,3406.332055
279054,15600,14400,0,0,0,14400,1200
282083,11445,9600,0,400,400,10000,1445
282089,42080,29800,0,0,0,29800,12280
284086,20601.404136,18600,0,0,0,18600,2001.4041358
294039,34164.324385,30000,0,0,0,30000,4164.324385
310002,16001.063697,14400,0,350,350,14750,1251.0636967
310005,26445.439133,19200,0,500,500,19700,6745.4391331
310051,20737.928144,32400,0,1300,1300,33700,-12962.07186
310066,26666.956214,27300,0,0,0,27300,-633.0437858
321009,32419.637039,23400,0,0,0,23400,9019.6370389
330057,21796.921706,15730,0,0,0,15730,6066.9217055
332080,52702.291269,30000,0,0,0,30000,22702.291269
333081,73752.675715,44400,0,400,400,44800,28952.675715
350035,54725.380476,34800,0,0,0,34800,19925.380476
350068,15630.406146,11760,0,0,0,11760,3870.406146
355063,25772.923067,21010,10000,1000,11000,32010,-6237.076933
365034,20160,15360,0,500,500,15860,4300
387029,43969.613553,40200,0,1000,1000,41200,2769.6135531
389029,29425.755118,20400,0,0,0,20400,9025.7551181
389045,19222.162193,16560,0,0,0,16560,2662.1621925
389084,16012.66411,13152,0,0,0,13152,2860.66411
500001,22089.867607,16800,0,150,150,16950,5139.8676069
500004,10027.881433,17400,0,150,150,17550,-7522.118567
500026,44774.176235,28800,0,0,0,28800,15974.176235
500088,16900,15600,0,0,0,15600,1300
500090,20562.113144,18600,0,350,350,18950,1612.1131444
500160,42269.324385,31800,0,0,0,31800,10469.324385
500176,20942.940566,16320,0,1100,1100,17420,3522.9405663
500180,33269.685466,16800,0,0,0,16800,16469.685466
500328,25968.373046,19200,0,0,0,19200,6768.3730456
500356,9600,9600,0,0,0,9600,0
500388,7000,23760,0,0,0,23760,-16760
500412,15878.996165,12120,0,0,0,12120,3758.996165
500477,50035.469398,38400,8000,0,8000,46400,3635.4693975
500573,39972.818633,34800,12000,0,12000,46800,-6827.181367
500575,28317.644935,20160,450,550,1000,21160,7157.6449351
500576,19475.834716,17280,350,0,350,17630,1845.8347158
500584,48358.597897,28800,0,0,0,28800,19558.597897
500586,34671.660275,29040,0,0,0,29040,5631.660275
500594,12780.26961,15600,0,0,0,15600,-2819.73039
500620,22689.564732,16200,0,0,0,16200,6489.5647323
500669,34225.32822,25200,0,2000,2000,27200,7025.32822
500674,40745.866268,20400,9000,0,9000,29400,11345.866268
500682,40586.746879,30000,0,0,0,30000,10586.746879
500726,41342.798444,22200,0,0,0,22200,19142.798444
500751,34352.590883,28200,0,3000,3000,31200,3152.5908825
500784,51458.84085,34200,4150,2000,6150,40350,11108.84085
501048,16349.893076,20520,0,870,870,21390,-5040.106924
501059,43701.18021,37800,0,1600,1600,39400,4301.18021
501068,17041.478858,16440,0,8000,8000,24440,-7398.521142
501082,40544.363271,28560,3500,0,3500,32060,8484.3632709
501374,32314.906787,24600,0,480,480,25080,7234.906787
501444,42358.428255,28980,0,1500,1500,30480,11878.428255
501485,54045.035498,30000,0,0,0,30000,24045.035498
501492,26811.688756,23940,0,890,890,24830,1981.6887564
501569,53319.022638,45400,0,800,800,46200,7119.0226376
501627,14886.166028,14292,0,0,0,14292,594.1660275
501664,45590.563811,23400,0,0,0,23400,22190.563811
501694,30018.011965,19800,0,0,0,19800,10218.011965
501697,21595.906692,20400,5000,700,5700,26100,-4504.093308
501723,50631.660275,28800,0,0,0,28800,21831.660275
501777,61330.238199,51600,0,1460,1460,53060,8270.238199
501816,34686.51125,25200,0,0,0,25200,9486.5112502
501874,48353.630047,28200,0,0,0,28200,20153.630047
501978,159328.20337,93600,0,3600,3600,97200,62128.203369
502025,75514.956185,38400,3150,1100,4250,42650,32864.956185
502060,24531.660275,23400,0,0,0,23400,1131.660275
502144,48163.406632,24600,0,5000,5000,29600,18563.406632
502157,25863.32055,21840,0,2000,2000,23840,2023.3205498
502248,10235.459508,8400,0,0,0,8400,1835.459508
502355,47791.165971,23800,0,3000,3000,26800,20991.165971
502360,15325.147238,10800,0,0,0,10800,4525.1472381
502364,24515.837751,17000,0,500,500,17500,7015.8377513
502366,8250,7200,0,0,0,7200,1050
502383,16390.65644,9600,0,0,0,9600,6790.65644
502386,10773.339806,9000,0,0,0,9000,1773.3398061
502711,62778.767259,43801.889935,0,0,0,43801.889935,18976.877324
502772,48513.678554,30000,0,780,780,30780,17733.678554
503308,44912.419054,18000,20000,0,20000,38000,6912.419054
503431,37557.209828,26400,0,0,0,26400,11157.209828
503487,46651.157485,39004.241313,0,3000,3000,42004.241313,4646.9161721
503560,40990.092338,27600,8000,0,8000,35600,5390.0923379
503561,70374.921913,50000,0,0,0,50000,20374.921913
503593,29992.511807,22800,0,0,0,22800,7192.5118066
503674,89460.296614,45600,6500,7000,13500,59100,30360.296614
503703,59583.557223,31200,0,0,0,31200,28383.557223
503757,30976.926429,17400,0,130,130,17530,13446.926429
503788,37850.818388,27200,0,0,0,27200,10650.818388
503804,47041.546153,24000,0,0,0,24000,23041.546153
503850,73622.310931,53500,11000,1000,12000,65500,8122.3109311
503931,83313.25173,46000,28000,0,28000,74000,9313.2517301
503950,29809.498083,24240,0,0,0,24240,5569.4980825
503959,14306.332055,12000,0,0,0,12000,2306.332055
503981,44558.903536,21600,0,0,0,21600,22958.903536
504091,19850.65644,16200,0,235,235,16435,3415.65644
504110,115412.66857,46080,10000,1600,11600,57680,57732.668573
504112,15315.350733,14400,0,0,0,14400,915.3507335
504125,35914.122115,20400,0,0,0,20400,15514.122115
504129,17478.546185,19440,0,770,770,20210,-2731.453815
504138,44231.660275,31200,0,0,0,31200,13031.660275
504157,30122.302231,18000,0,0,0,18000,12122.302231
504359,70116.60275,39600,0,0,0,39600,30516.60275
504363,19577.030905,9480,0,0,0,9480,10097.030905
504380,34680.463568,32400,0,0,0,32400,2280.4635676
504395,50527.585628,36000,0,0,0,36000,14527.585628
504453,49228.685513,26400,0,1000,1000,27400,21828.685513
504483,66073.813601,42000,0,1000,1000,43000,23073.813601
504490,44195.224342,29800,8500,3000,11500,41300,2895.2243415
504541,18666.84997,14400,0,550,550,14950,3716.8499698
504551,16529.250931,16800,0,0,0,16800,-270.7490694
504578,16080,12000,0,0,0,12000,4080
504584,41206.332055,21600,0,0,0,21600,19606.332055
504719,33389.233243,25200,0,0,0,25200,8189.2332426
504730,51276.50759,38400,0,300,300,38700,12576.50759
504743,12600,13200,0,0,0,13200,-600
504792,59574.248648,42000,290,0,290,42290,17284.248648
504821,50395.861003,22536,0,0,0,22536,27859.861003
504872,15068.996165,13800,0,0,0,13800,1268.996165
504885,6506.332055,13080,0,0,0,13080,-6573.667945
504886,42216.005918,20400,0,2000,2000,22400,19816.005918
504889,56746.582627,48000,0,0,0,48000,8746.5826267
504921,41037.99233,26600,8500,130,8630,35230,5807.99233
504937,27831.660275,21000,0,0,0,21000,6831.660275
504956,38405.418915,27600,0,30,30,27630,10775.418915
504965,18268.996165,15600,0,0,0,15600,2668.996165
504988,51305.416822,34800,0,800,800,35600,15705.416822
505022,15900,19300,0,0,0,19300,-3400
505167,25604.08963,21000,0,0,0,21000,4604.0896302
505228,51809.301219,44400,3500,0,3500,47900,3909.3012189
505238,13390,11520,0,0,0,11520,1870
505243,68461.402685,24000,0,0,0,24000,44461.402685
505285,19913.033953,19200,0,0,0,19200,713.03395298
505307,22977.235665,19200,0,0,0,19200,3777.2356652
505322,39739.93123,28800,0,0,0,28800,10939.93123
505334,19424.369999,16560,0,0,0,16560,2864.3699994
505390,102003.70029,51560,1600,400,2000,53560,48443.700289
505407,21377.043744,20600,0,1670,1670,22270,-892.9562562
505416,22057.22084,19200,0,200,200,19400,2657.2208403
505417,8006.332055,7200,0,200,200,7400,606.332055
505418,38115.066754,30100,0,400,400,30500,7615.0667538
505421,9269.127453,5784,0,0,0,5784,3485.127453
505424,43501.778512,27240,0,3000,3000,30240,13261.778512
505425,26864.500996,19200,0,350,350,19550,7314.5009958
505430,40177.29754,35600,0,500,500,36100,4077.2975401
505433,70636.208711,51600,0,5000,5000,56600,14036.208711
505436,68226.507341,45000,0,1000,1000,46000,22226.507341
505439,81794.957591,40200,0,2000,2000,42200,39594.957591
505442,18392.818633,15600,0,0,0,15600,2792.8186325
505453,90282.347841,54000,0,4000,4000,58000,32282.347841
505454,9400,8400,0,0,0,8400,1000
505463,51694.574841,38000,0,500,500,38500,13194.574841
505469,95406.102288,43200,0,1000,1000,44200,51206.102288
505477,85395.582986,52700,30000,0,30000,82700,2695.5829856
505517,36915.443759,16200,0,500,500,16700,20215.443759
505523,3072,9000,0,0,0,9000,-5928
505525,62259.13813,41400,1800,1000,2800,44200,18059.13813
505534,31343.247463,24000,0,0,0,24000,7343.2474631
505540,14721.872668,10800,0,0,0,10800,3921.8726679
505548,31239.966934,17400,0,500,500,17900,13339.966934
505566,12918.348094,15960,0,0,0,15960,-3041.651906
505576,22142.228958,14400,0,0,0,14400,7742.2289584
505594,33404.32055,16800,0,200,200,17000,16404.32055
505606,56231.965321,38400,11000,40000,51000,89400,-33168.03468
505655,70274.577192,54600,18000,6000,24000,78600,-8325.422808
505672,125022.1738,48200,0,800,800,49000,76022.173801
505681,27666.630621,26400,0,3000,3000,29400,-1733.369379
505768,40102.508755,26400,10200,0,10200,36600,3502.5087553
505771,123015.17451,78000,0,0,0,78000,45015.174513
505798,80476.373288,54000,0,5500,5500,59500,20976.373288
505806,37876.285723,21600,0,0,0,21600,16276.285723
505810,121411.5207,78000,0,2000,2000,80000,41411.520699
505818,83234.358704,44400,0,0,0,44400,38834.358704
505820,53106.756834,25200,21000,2000,23000,48200,4906.7568337
505833,12641.660275,13200,0,0,0,13200,-558.339725
505839,44573.988796,24000,0,1200,1200,25200,19373.988796
505850,23620.144609,19800,0,0,0,19800,3820.1446088
505881,61046.665193,34800,0,0,0,34800,26246.665193
505979,33552.83309,18000,0,600,600,18600,14952.83309
506007,24415.990178,12000,0,0,0,12000,12415.990178
506025,49013.706784,25200,20000,1000,21000,46200,2813.7067835
506100,12341.822411,17400,0,0,0,17400,-5058.177589
506107,36562.66411,25200,0,500,500,25700,10862.66411
506112,21517.644935,19200,0,0,0,19200,2317.6449351
506126,40500.638347,30000,0,0,0,30000,10500.638347
506152,29432.617778,21600,0,0,0,21600,7832.6177777
506153,31163.459564,25200,0,1200,1200,26400,4763.4595639
506184,57526.212949,37200,0,1000,1000,38200,19326.212949
506195,17981.660275,16800,0,0,0,16800,1181.660275
506374,14757.225168,12000,0,0,0,12000,2757.2251675
506385,56758.811483,33600,0,2000,2000,35600,21158.811483
506389,18068.344724,22800,0,0,0,22800,-4731.655276
506396,37743.330799,27600,0,0,0,27600,10143.330799
506402,22537.161145,20400,0,350,350,20750,1787.1611448
506410,44783.277052,31000,0,7000,7000,38000,6783.2770523
506411,34919.980825,19200,0,0,0,19200,15719.980825
506413,41462.956192,31200,0,0,0,31200,10262.956192
506418,20564.219122,19300,0,0,0,19300,1264.2191222
506446,32700,18000,0,0,0,18000,14700
506458,47641.15095,18000,0,0,0,18000,29641.15095
506492,35296.164889,25680,0,0,0,25680,9616.1648895
506512,6305,5100,0,0,0,5100,1205
506520,50162.845923,25800,9000,0,9000,34800,15362.845923
506527,23466.272472,18000,6500,2000,8500,26500,-3033.727528
506565,77527.95398,16800,0,1500,1500,18300,59227.95398
506591,42942.749546,25200,0,500,500,25700,17242.749546
506601,17260.189648,12000,0,0,0,12000,5260.1896483
506608,17634.980825,13200,0,600,600,13800,3834.9808251
506613,19334.332079,14400,0,0,0,14400,4934.332079
506616,27565.090057,22800,0,700,700,23500,4065.0900566
506619,20900.409512,13680,0,0,0,13680,7220.409512
506628,83764.601605,80400,0,0,0,80400,3364.6016053
506657,62856.168082,57600,0,0,0,57600,5256.1680816
506666,51031.660275,16800,0,0,0,16800,34231.660275
506680,23039.652605,14400,0,0,0,14400,8639.652605
506729,12672.216219,16920,0,0,0,16920,-4247.783781
506736,32751.439128,30000,0,1000,1000,31000,1751.4391282
506738,35206.332055,28800,2300,0,2300,31100,4106.332055
506753,45497.38345,24000,0,0,0,24000,21497.38345
506758,41327.881608,29600,0,0,0,29600,11727.881608
506759,30915.98466,24000,0,0,0,24000,6915.98466
506767,156438.77472,33600,0,0,0,33600,122838.77472
506772,110911.42127,80400,10000,5000,15000,95400,15511.421267
506798,30700,24696,0,500,500,25196,5504
506799,103699.34523,53600,0,500,500,54100,49599.345226
506849,45011.381685,33200,0,0,0,33200,11811.381685
506889,27408.996165,20400,0,0,0,20400,7008.996165
506894,49841.43557,31080,0,500,500,31580,18261.43557
506979,77321.506875,48680,0,0,0,48680,28641.506875
506997,100976.6411,73800,13000,0,13000,86800,14176.6411
507037,56601.452928,38000,7500,0,7500,45500,11101.452928
507078,18141.332055,18336,0,30,30,18366,-224.667945
507081,48826.04358,30593.885312,800,500,1300,31893.885312,16932.158267
507111,24754.442721,19200,0,500,500,19700,5054.4427213
507147,59074.952965,42000,0,1000,1000,43000,16074.952965
507151,56763.97699,32400,0,0,0,32400,24363.97699
507157,3485.32822,10176,0,0,0,10176,-6690.67178
507168,19668.495415,14400,0,0,0,14400,5268.4954153
507172,17252.66411,11760,0,0,0,11760,5492.66411
507175,33794.944639,26400,0,0,0,26400,7394.9446388
507181,18482.547656,31200,-1000,0,-1000,30200,-11717.45234
507182,39479.498408,25200,0,0,0,25200,14279.498408
507185,62477.269868,32982.945483,0,0,0,32982.945483,29494.324385
507190,99008.25846,32000,15000,0,15000,47000,52008.25846
507260,22074.17097,10920,0,200,200,11120,10954.17097
507282,56548.344635,34800,9000,900,9900,44700,11848.344635
507287,23484.453007,15000,0,7000,7000,22000,1484.4530074
507303,34395.582986,25200,0,0,0,25200,9195.5829856
507304,33625.931086,25800,10000,500,10500,36300,-2674.068914
507316,38800.32822,32400,0,0,0,32400,6400.32822
507319,22302.798444,21000,0,0,0,21000,1302.7984435
507322,50189.96165,42000,0,0,0,42000,8189.9616501
507329,41165.222125,40800,0,0,0,40800,365.22212517
507336,51581.660275,37200,0,0,0,37200,14381.660275
507359,59075.301375,48000,0,0,0,48000,11075.301375
507360,106694.98083,75600,30000,2000,32000,107600,-905.0191749
507401,19863.32055,16800,0,700,700,17500,2363.32055
507419,65497.9233,42800,0,0,0,42800,22697.9233
507425,53162.697431,32700,0,1000,1000,33700,19462.697431
507426,27286.6411,18600,0,0,0,18600,8686.6411001
507431,34425.32822,26400,0,1500,1500,27900,6525.32822
507441,28502.620029,24000,0,700,700,24700,3802.6200288
507444,27118.996165,21900,0,0,0,21900,5218.996165
507455,104851.21531,52400,0,0,0,52400,52451.215311
507477,15644.324385,13800,0,500,500,14300,1344.324385
507509,16163.942475,11400,0,160,160,11560,4603.9424752
507529,46158.508149,24300,0,6000,6000,30300,15858.508149
507541,36094.980825,30000,0,1500,1500,31500,4594.9808251
507542,19931.065644,13200,0,0,0,13200,6731.065644
507544,50998.079836,35300,0,500,500,35800,15198.079836
