NQUEST,CHKCC,CHKTIPO,PINT1,PINT11,PINT2,PINT21,PBORS1,PBORS11,PBORS2,PBORS21,PCAS1,PCAS11,PCAS2,PCAS21,ASPASS,ASPTAX
812155,4,4,0,,,,0,,,,3,,3,,2,3
812157,2,3,60,,80,,40,,20,,80,,20,,2,2
812321,3,3,5,,0,,1,,0,,0,,,,2,3
812351,2,1,40,,20,,10,,0,,40,,10,,2,3
812390,4,4,100,,100,,30,,10,,70,,60,,1,3
812424,,,100,,100,,50,,30,,0,,,,1,3
812587,2,2,70,,90,,0,,,,0,,,,1,3
812628,3,2,40,,30,,10,,5,,20,,20,,1,3
812637,3,1,10,,0,,10,,0,,30,,20,,2,3
812681,3,2,10,,5,,5,,0,,5,,0,,2,2
812794,3,1,,1,,,,1,,,,1,,,2,4
812848,3,1,20,,10,,5,,5,,,1,,,2,3
812872,3,3,5,,2,,5,,2,,10,,5,,2,2
812876,4,3,5,,2,,5,,1,,5,,2,,2,2
812992,1,1,60,,40,,,1,,,20,,10,,3,3
812999,4,1,99,,70,,50,,0,,40,,10,,1,3
813026,1,1,70,,0,,50,,0,,10,,0,,2,3
813109,1,5,70,,20,,40,,10,,0,,,,1,3
813124,1,4,0,,,,0,,,,0,,,,1,2
813138,3,3,,1,,,50,,10,,0,,,,1,2
813196,3,3,60,,70,,30,,30,,0,,,,2,2
813305,,,,2,,,,2,,,,2,,,5,5
813349,4,3,0,,,,30,,0,,0,,,,2,2
813379,4,1,,1,,,0,,,,80,,70,,1,3
813393,3,1,0,,,,0,,,,50,,30,,1,2
813418,1,1,80,,,1,,1,,,80,,,1,1,3
813435,5,4,,1,,,,1,,,,1,,,2,3
813513,2,2,,1,,,,1,,,,1,,,2,2
813686,2,1,0,,,,10,,0,,5,,0,,1,3
813768,4,2,100,,100,,50,,50,,0,,,,1,3
813818,,,30,,50,,40,,30,,,1,,,1,2
813836,5,3,,1,,,,1,,,30,,100,,1,3
813893,3,3,0,,,,,1,,,30,,100,,2,3
813912,1,2,,1,,,,1,,,,1,,,2,2
814027,3,2,0,,,,0,,,,0,,,,1,3
814103,1,1,90,,50,,0,,,,0,,,,1,3
814213,3,1,98,,2,,50,,2,,10,,5,,1,3
814245,2,2,10,,5,,50,,30,,5,,0,,2,2
814262,1,3,0,,,,60,,40,,0,,,,2,3
814390,5,4,60,,40,,20,,10,,10,,5,,2,3
814448,3,2,0,,,,,1,,,0,,,,2,2
814466,1,1,10,,5,,20,,10,,0,,,,3,3
814468,1,1,10,,5,,5,,0,,0,,,,3,3
814786,1,1,50,,,1,,1,,,5,,3,,1,2
814849,3,1,,1,,,,1,,,60,,,1,1,3
814862,,,50,,40,,10,,1,,,1,,,2,2
814889,2,1,100,,100,,,1,,,30,,30,,1,3
814907,,,,1,,,,1,,,,1,,,4,4
814992,3,3,0,,,,10,,5,,0,,,,1,3
815015,2,1,30,,10,,10,,0,,20,,5,,1,3
815049,4,3,0,,,,10,,2,,0,,,,1,3
815147,3,1,,1,,,,1,,,10,,,1,3,2
815192,3,1,20,,21,,,1,,,,1,,,3,3
815195,3,1,,1,,,,1,,,,1,,,2,3
815374,2,2,70,,55,,35,,5,,55,,45,,1,3
815411,3,2,70,,70,,30,,20,,75,,45,,1,3
815416,1,2,60,,65,,10,,20,,0,,,,2,3
815422,3,2,60,,,1,20,,,1,55,,,1,1,3
815459,3,2,20,,,1,0,,,,30,,0,,1,3
815523,1,1,100,,0,,50,,,1,,1,,,1,1
815559,4,2,,1,,,,1,,,,1,,,1,3
815560,3,3,,1,,,,1,,,,1,,,1,2
815753,3,2,75,,70,,40,,30,,65,,40,,1,3
815767,3,2,70,,,1,20,,,1,65,,15,,1,3
815955,3,3,5,,0,,0,,,,1,,1,,3,2
815960,4,2,80,,80,,30,,20,,10,,10,,2,2
816001,2,2,1,,1,,2,,,1,,1,,,1,1
816029,4,1,,1,,,,1,,,,1,,,1,3
816061,3,2,90,,,1,,1,,,,1,,,4,4
816097,1,1,40,,20,,40,,2,,30,,5,,1,3
816107,,,,1,,,,1,,,,1,,,4,4
816124,,,10,,2,,5,,1,,0,,,,1,3
816196,2,1,60,,20,,20,,10,,40,,0,,3,3
816201,4,4,,1,,,10,,,1,,1,,,1,3
816213,3,1,0,,,,0,,,,0,,,,1,2
816249,,,,1,,,,1,,,,1,,,1,4
816315,6,5,70,,70,,,1,,,1,,0,,2,2
816397,,,,1,,,,1,,,,1,,,4,4
816402,,,,1,,,,1,,,,1,,,2,2
816433,1,1,,1,,,,1,,,,1,,,2,3
816437,,,50,,5,,10,,1,,0,,,,1,1
816527,5,5,,1,,,,1,,,,1,,,1,3
816816,4,3,0,,,,,1,,,10,,,1,2,3
816827,1,2,100,,90,,70,,50,,50,,10,,1,3
816844,1,3,50,,80,,0,,,,100,,20,,1,3
816847,1,1,,1,,,,1,,,,1,,,1,3
816919,2,1,,1,,,,1,,,,1,,,1,3
817059,3,2,5,,5,,,1,,,40,,10,,2,3
817082,4,4,,1,,,,1,,,,1,,,2,2
817090,3,2,,1,,,,1,,,,1,,,2,4
817149,4,3,0,,,,0,,,,0,,,,2,3
817180,2,1,1,,1,,1,,0,,1,,0,,1,3
817204,3,2,,1,,,,1,,,,1,,,4,3
817236,3,2,10,,6,,10,,4,,5,,2,,2,2
817238,3,1,,1,,,,1,,,,1,,,2,2
817248,4,3,10,,5,,20,,10,,0,,,,1,3
817249,1,1,30,,25,,30,,0,,40,,20,,2,3
817251,3,1,0,,,,0,,,,0,,,,2,2
817276,3,3,10,,5,,10,,5,,0,,,,2,2
817281,1,1,10,,10,,10,,0,,30,,5,,2,3
817303,5,4,,1,,,,1,,,50,,,1,2,2
817385,1,1,85,,60,,60,,10,,25,,1,,1,3
817400,1,3,70,,70,,50,,50,,80,,80,,2,3
817402,3,2,100,,100,,0,,,,20,,10,,2,3
817405,3,1,,2,,,,2,,,,2,,,1,3
817567,3,2,0,,,,0,,,,0,,,,1,3
817656,2,3,30,,50,,20,,0,,30,,30,,2,3
817664,3,3,80,,30,,50,,50,,0,,,,1,2
817675,,,,1,,,,1,,,,1,,,2,2
817745,4,2,,1,,,,1,,,,1,,,2,2
817747,3,2,,1,,,,1,,,,1,,,2,2
817748,,,,1,,,,1,,,30,,,1,1,3
817763,4,3,,1,,,,1,,,,1,,,2,2
817858,4,2,,1,,,10,,0,,,1,,,1,2
817886,,,,1,,,,1,,,,1,,,2,2
817940,3,3,,1,,,,1,,,10,,,1,1,2
818064,2,3,50,,10,,60,,,1,30,,,2,2,3
818113,,,,1,,,,1,,,,1,,,4,3
818125,,,,1,,,,1,,,,1,,,4,2
818245,3,3,,1,,,,1,,,0,,,,1,2
818290,,,,1,,,,1,,,,1,,,2,2
818345,1,1,100,,60,,60,,0,,10,,0,,2,2
818425,3,1,0,,,,0,,,,0,,,,1,3
818426,2,1,5,,0,,0,,,,50,,20,,1,3
818560,2,2,10,,5,,7,,5,,10,,5,,2,2
818577,2,1,50,,10,,20,,5,,20,,5,,2,3
818591,4,3,5,,5,,2,,2,,10,,5,,2,2
818640,,,,1,,,,1,,,,1,,,4,3
818768,1,2,10,,40,,10,,0,,30,,30,,2,3
818769,3,3,90,,40,,10,,5,,0,,,,1,2
819010,3,1,5,,2,,3,,1,,20,,20,,1,3
819153,4,1,5,,10,,10,,20,,10,,10,,1,3
819163,4,3,20,,30,,,1,,,30,,20,,2,3
819258,4,1,0,,,,0,,,,0,,,,1,3
819456,,,4,,,1,,1,,,,1,,,1,1
819522,2,3,50,,60,,0,,,,20,,0,,1,3
819575,1,2,99,,50,,30,,5,,5,,0,,1,2
819599,,,100,,50,,20,,10,,50,,50,,1,2
819603,2,1,75,,60,,4,,5,,80,,80,,1,3
819625,,,,1,,,,1,,,,1,,,2,3
819661,3,2,,1,,,0,,,,10,,,1,1,3
819685,3,1,1,,,1,,1,,,1,,1,,1,2
819693,3,1,2,,2,,60,,2,,,1,,,1,1
819735,1,1,100,,100,,50,,10,,50,,10,,2,3
819831,2,6,,1,,,,1,,,,1,,,4,3
819955,3,3,40,,100,,0,,,,30,,50,,3,3
819972,3,3,0,,,,,1,,,0,,,,2,3
820069,3,1,,1,,,,1,,,20,,5,,2,2
820118,4,3,90,,90,,20,,10,,10,,5,,4,3
820152,3,3,,1,,,,1,,,30,,20,,2,3
820171,3,2,100,,100,,20,,5,,0,,,,2,3
820176,3,1,,1,,,,1,,,90,,,1,1,3
820210,1,3,0,,,,0,,,,30,,50,,1,3
820251,5,5,,1,,,,1,,,0,,,,2,3
820254,,,,1,,,,1,,,0,,,,1,3
820274,3,3,100,,50,,0,,,,50,,0,,2,3
820429,3,1,0,,,,0,,,,10,,0,,2,2
820459,4,3,,2,,,,2,,,,1,,,2,3
820465,3,1,70,,70,,,1,,,5,,1,,3,2
820474,,,,1,,,,1,,,,1,,,2,3
820602,3,2,0,,,,0,,,,100,,80,,1,2
820606,3,2,10,,5,,20,,10,,10,,10,,2,2
820645,4,3,20,,20,,10,,2,,0,,,,2,2
820670,2,1,10,,0,,10,,0,,40,,0,,1,2
820675,3,4,,1,,,,1,,,,1,,,1,1
820697,1,1,15,,15,,,1,,,50,,50,,1,1
820707,3,3,,1,,,,1,,,40,,,1,1,2
820745,3,3,10,,10,,0,,,,0,,,,1,3
820837,5,2,,1,,,,1,,,,1,,,3,2
820847,3,1,1,,0,,0,,,,,1,,,1,3
820918,,,,1,,,,1,,,,1,,,4,4
820966,3,1,90,,,1,,1,,,,1,,,1,3
820967,1,2,,2,,,,2,,,,2,,,4,4
821008,2,1,,1,,,,1,,,,1,,,2,2
821020,2,2,0,,,,,1,,,10,,0,,1,1
821090,2,2,,1,,,,1,,,,1,,,2,3
821094,2,3,,1,,,,1,,,,1,,,3,1
821160,2,1,70,,10,,20,,0,,25,,0,,1,3
821170,2,3,50,,20,,10,,0,,0,,,,1,3
821206,2,3,,1,,,,1,,,,1,,,4,2
821217,3,1,100,,20,,0,,,,0,,,,1,2
821218,4,1,,1,,,,1,,,,1,,,2,2
821271,7,7,,2,,,,1,,,,1,,,2,3
821342,1,2,70,,90,,,1,,,50,,0,,1,3
821427,2,1,0,,,,10,,5,,10,,5,,2,3
821544,3,1,50,,10,,30,,0,,5,,0,,2,3
821609,3,3,70,,80,,0,,,,80,,80,,2,3
821643,3,1,50,,30,,20,,0,,0,,,,3,3
821675,2,1,80,,30,,50,,20,,0,,,,2,2
821713,3,1,20,,100,,,1,,,60,,100,,3,3
821727,3,2,20,,50,,30,,20,,50,,0,,1,2
821789,3,2,,1,,,,1,,,0,,,,1,1
821817,4,3,,1,,,10,,,1,0,,,,1,1
821836,3,2,100,,,1,0,,,,,1,,,1,3
821841,4,3,,1,,,,1,,,30,,80,,1,4
821844,,,,1,,,,1,,,,1,,,2,3
821854,3,2,,1,,,,1,,,,1,,,1,3
821987,3,1,50,,,1,10,,,1,20,,5,,2,2
821993,,,,1,,,,1,,,,1,,,2,2
822019,3,1,20,,,1,50,,30,,10,,5,,2,3
822126,4,3,,1,,,,1,,,,1,,,2,2
822139,2,1,70,,50,,,1,,,50,,70,,2,2
822151,3,1,30,,25,,30,,,1,50,,,1,2,3
822191,3,1,60,,50,,0,,,,70,,100,,2,3
822263,1,2,100,,0,,50,,50,,30,,,1,1,1
822266,3,2,100,,100,,,2,,,,2,,,2,3
822281,4,3,,2,,,,2,,,,2,,,1,2
822301,3,3,100,,,1,,1,,,,1,,,2,2
822398,5,4,100,,90,,0,,,,70,,,1,3,2
822408,3,1,40,,,1,10,,,1,40,,,1,1,2
822419,3,1,,1,,,,1,,,0,,,,1,2
822470,1,2,50,,70,,0,,,,40,,50,,1,3
822518,4,1,50,,20,,50,,0,,10,,0,,1,3
822530,1,2,,1,,,,1,,,5,,10,,1,3
822589,4,3,,1,,,,1,,,90,,0,,4,3
822678,1,1,90,,,1,0,,,,10,,,1,2,3
822704,2,1,90,,,1,3,,,1,80,,80,,1,3
822776,4,3,100,,0,,0,,,,100,,100,,2,3
822928,4,3,,1,,,,1,,,,1,,,2,2
823188,3,1,,1,,,,1,,,,1,,,2,2
823232,,,,2,,,,2,,,,2,,,4,4
823250,3,3,,1,,,,1,,,,1,,,3,2
823259,4,3,0,,,,,1,,,10,,0,,1,2
823327,3,2,70,,50,,40,,3,,5,,1,,1,3
823337,3,2,99,,99,,,1,,,0,,,,1,3
823343,1,2,55,,60,,20,,3,,40,,0,,2,3
823346,2,1,60,,40,,,1,,,10,,,1,1,4
823425,3,1,20,,0,,10,,0,,10,,0,,2,3
823427,3,2,6,,2,,10,,5,,5,,2,,2,2
823432,3,2,,1,,,,1,,,,1,,,1,2
823451,1,1,40,,20,,10,,0,,40,,10,,1,3
823506,,,50,,20,,,1,,,,1,,,2,3
823519,3,3,,1,,,,2,,,,2,,,1,3
823522,4,4,,1,,,,1,,,,1,,,1,3
823752,3,2,10,,90,,,1,,,,1,,,1,3
823849,,,,1,,,,1,,,,1,,,4,4
823865,5,6,,2,,,,2,,,,2,,,2,2
823868,,,,1,,,,1,,,,1,,,1,1
823918,,,,1,,,,1,,,,1,,,4,4
823963,3,2,10,,5,,0,,,,0,,,,1,3
823993,2,1,50,,50,,,1,,,0,,,,2,3
823998,3,6,,1,,,,1,,,20,,50,,2,3
824155,2,1,20,,10,,10,,0,,,1,,,2,3
824302,,,,1,,,,1,,,,1,,,4,4
824338,4,3,20,,0,,50,,0,,0,,,,1,2
824345,3,2,50,,0,,0,,,,0,,,,2,2
824454,1,1,70,,30,,50,,60,,0,,,,1,2
824480,,,0,,,,0,,,,20,,15,,2,3
824623,,,,1,,,,1,,,,1,,,2,3
824637,4,2,20,,0,,50,,0,,0,,,,1,3
824649,4,3,,1,,,,1,,,,1,,,2,3
824695,3,1,,1,,,,1,,,,1,,,2,2
824718,3,1,6,,6,,7,,6,,7,,7,,2,3
824724,4,3,100,,,1,50,,,1,20,,,1,2,2
824725,3,3,20,,5,,30,,10,,10,,2,,1,2
824730,4,3,,1,,,,1,,,,1,,,2,2
824761,3,2,70,,50,,,1,,,,1,,,1,2
824797,4,3,,2,,,,1,,,,1,,,1,2
824803,,,,1,,,,1,,,,1,,,4,4
824817,,,60,,60,,,1,,,,1,,,2,3
824824,2,1,,1,,,,2,,,,1,,,2,2
824834,,,,1,,,,1,,,,1,,,4,4
824846,1,1,10,,2,,,1,,,,1,,,1,3
824857,4,3,,1,,,,1,,,,1,,,2,3
824938,3,3,0,,,,0,,,,0,,,,1,2
825078,3,2,10,,0,,5,,0,,0,,,,1,3
825096,1,3,1,,0,,5,,1,,0,,,,1,3
825153,3,1,10,,0,,,1,,,10,,10,,2,3
825172,3,1,10,,0,,5,,5,,10,,0,,1,3
825175,4,1,70,,,1,,1,,,0,,,,1,3
825184,,,,1,,,,1,,,,1,,,2,3
825189,1,1,65,,50,,,1,,,0,,,,2,3
825197,3,1,80,,30,,50,,40,,10,,0,,2,3
825214,3,1,20,,20,,20,,20,,20,,20,,2,2
825217,,,80,,80,,10,,1,,1,,0,,1,3
825240,2,1,60,,50,,40,,0,,50,,10,,2,3
825314,3,1,,1,,,,1,,,20,,0,,2,3
825510,6,1,,1,,,,1,,,,1,,,1,3
825721,3,3,,1,,,,1,,,,1,,,2,2
825782,3,2,40,,40,,50,,10,,10,,0,,2,2
825824,2,2,,1,,,,1,,,30,,,1,1,3
825849,,,,1,,,,1,,,,1,,,2,3
825940,3,1,20,,15,,20,,0,,30,,0,,2,4
825977,,,,1,,,,1,,,,1,,,4,4
826105,3,5,,1,,,,1,,,,1,,,4,2
826115,3,3,0,,,,,1,,,50,,80,,2,3
826118,1,1,100,,100,,40,,0,,80,,80,,1,3
826152,3,3,,1,,,,1,,,50,,100,,1,3
826210,2,2,,1,,,,1,,,0,,,,1,3
826216,1,2,100,,10,,40,,50,,0,,,,1,3
826234,3,1,,1,,,,1,,,0,,,,2,2
826242,3,5,,1,,,,1,,,,1,,,3,3
826266,2,1,10,,2,,20,,5,,2,,0,,1,3
826347,3,2,0,,,,50,,0,,70,,0,,2,3
826416,3,2,,1,,,,1,,,,1,,,4,4
826456,1,1,50,,50,,20,,5,,0,,,,2,2
826489,3,1,0,,,,0,,,,30,,30,,3,3
826516,3,3,30,,5,,20,,5,,10,,2,,1,2
826559,2,1,,1,,,,1,,,,1,,,3,4
826565,4,3,60,,50,,10,,0,,10,,0,,1,3
826574,3,3,50,,50,,10,,2,,10,,5,,2,2
826595,2,1,15,,5,,,1,,,30,,10,,2,2
826696,3,3,10,,4,,10,,5,,10,,5,,2,2
826744,1,2,70,,70,,,1,,,,1,,,1,2
826877,4,4,20,,10,,10,,6,,0,,,,2,2
826892,3,3,20,,10,,10,,10,,10,,5,,1,3
826955,5,3,5,,2,,2,,0,,0,,,,2,2
826996,2,1,,1,,,20,,2,,60,,3,,1,3
827006,3,3,60,,,1,,1,,,5,,20,,2,2
827036,3,1,30,,10,,2,,1,,20,,5,,1,3
827084,2,2,100,,100,,40,,20,,0,,,,1,3
827171,,,,1,,,,2,,,,1,,,2,3
827188,3,1,,1,,,1,,0,,30,,80,,1,3
827228,,,,2,,,,2,,,,2,,,4,5
827289,4,3,5,,2,,10,,3,,0,,,,1,3
827329,1,1,15,,10,,10,,0,,30,,0,,2,3
827369,2,1,20,,10,,20,,0,,20,,0,,1,4
827375,3,2,10,,2,,20,,10,,0,,,,2,2
827386,3,1,0,,,,0,,,,30,,15,,1,2
827400,3,1,10,,0,,10,,0,,30,,10,,2,4
827407,3,1,0,,,,10,,0,,10,,0,,1,2
827413,3,3,0,,,,10,,5,,5,,2,,1,3
827436,1,1,,1,,,,1,,,,1,,,2,2
827486,,,,1,,,,1,,,,1,,,4,3
827647,3,3,80,,,1,20,,10,,,1,,,1,3
827773,6,3,,1,,,,1,,,10,,10,,1,3
827847,4,3,,1,,,,1,,,,1,,,3,3
827875,5,3,,1,,,,1,,,,1,,,1,3
827880,3,3,50,,20,,10,,5,,10,,10,,1,3
827887,3,1,90,,50,,60,,50,,60,,40,,2,3
828159,,,,1,,,,1,,,,1,,,2,2
828183,,,,1,,,,1,,,,1,,,2,2
850009,1,1,5,,90,,0,,,,0,,,,1,3
850012,,,,1,,,,1,,,,1,,,2,2
850024,3,3,40,,,1,20,,5,,,1,,,2,3
850025,4,3,30,,30,,30,,20,,10,,20,,2,2
850030,1,2,0,,,,40,,5,,10,,5,,2,3
851008,5,4,,1,,,,1,,,,1,,,1,3
851012,,,,1,,,,1,,,,1,,,1,3
851017,5,3,,1,,,,2,,,,2,,,4,3
851025,,,100,,,2,,1,,,,1,,,1,3
851051,,,,1,,,,1,,,,1,,,3,3
851068,2,4,60,,,1,,1,,,,1,,,3,2
851097,,,,1,,,,1,,,,1,,,2,2
851098,4,3,100,,100,,0,,,,0,,,,1,3
851101,,,,1,,,,1,,,,1,,,2,2
851107,4,3,100,,100,,0,,,,0,,,,1,3
851111,1,1,80,,80,,1,,1,,10,,10,,1,3
851114,6,6,,1,,,,1,,,,1,,,1,3
851116,4,4,,2,,,,1,,,,1,,,2,2
851128,1,3,10,,50,,0,,,,0,,,,1,3
851130,5,3,,1,,,,1,,,,1,,,2,3
851134,4,3,100,,100,,1,,1,,1,,1,,2,3
851136,4,1,80,,20,,10,,0,,0,,,,1,3
851147,3,1,90,,90,,10,,0,,0,,,,1,3
851151,3,1,0,,,,0,,,,50,,40,,1,3
851158,1,2,20,,10,,10,,10,,0,,,,2,2
851172,3,2,100,,5,,0,,,,0,,,,1,3
851176,1,1,100,,80,,10,,10,,0,,,,1,3
851192,,,,1,,,,1,,,,1,,,1,3
851203,5,4,40,,,1,,1,,,,1,,,1,3
851205,,,,1,,,,1,,,,1,,,4,2
851211,,,,1,,,,1,,,,1,,,3,3
851212,5,6,,1,,,,1,,,,2,,,1,3
851229,,,,1,,,,1,,,,1,,,3,3
851238,5,5,,1,,,,1,,,,1,,,1,3
851281,3,2,,1,,,,1,,,,1,,,1,3
851292,4,4,10,,4,,20,,10,,,1,,,2,2
851322,4,3,5,,2,,10,,5,,0,,,,2,2
851329,3,1,0,,,,20,,0,,0,,,,2,3
851336,3,1,,1,,,,1,,,50,,10,,1,3
851341,1,1,10,,0,,30,,20,,60,,60,,1,3
851342,1,3,1,,1,,5,,5,,,1,,,2,3
851384,,,,1,,,,1,,,,1,,,4,3
851386,3,1,,1,,,,1,,,,1,,,4,4
851399,1,2,5,,2,,,1,,,1,,1,,1,3
851448,,,100,,100,,0,,,,0,,,,2,3
851476,,,,1,,,,1,,,,1,,,3,4
851482,3,2,0,,,,0,,,,40,,0,,2,2
851503,2,1,,1,,,,1,,,50,,0,,1,2
851504,3,3,40,,20,,10,,5,,10,,5,,1,3
851517,1,1,20,,0,,10,,0,,50,,0,,2,2
851522,2,1,5,,5,,1,,1,,,1,,,2,2
851527,4,1,0,,,,,1,,,2,,0,,1,3
851530,4,2,,1,,,,1,,,20,,,1,2,3
851552,2,1,,2,,,,1,,,,1,,,2,3
851562,4,2,2,,,1,0,,,,30,,,1,1,3
851576,2,1,3,,10,,10,,5,,10,,10,,1,3
851577,,,,1,,,,1,,,,1,,,1,2
851579,,,,1,,,,1,,,,1,,,2,2
851582,,,10,,,1,,1,,,20,,40,,2,2
851584,3,1,10,,5,,10,,10,,50,,10,,2,3
851585,4,1,80,,90,,30,,5,,10,,0,,3,2
851586,4,1,,1,,,10,,,1,40,,20,,2,3
851587,3,1,20,,30,,20,,0,,10,,0,,2,2
851605,,,,1,,,,1,,,,1,,,2,3
851620,,,,1,,,,1,,,,1,,,1,3
851627,4,1,80,,50,,0,,,,0,,,,1,3
851648,,,0,,,,0,,,,0,,,,1,3
851665,,,,1,,,,1,,,,1,,,2,3
851672,5,2,0,,,,0,,,,100,,50,,1,3
851673,3,1,50,,10,,30,,0,,70,,100,,1,3
851682,3,1,,1,,,,1,,,20,,10,,1,3
851684,3,3,0,,,,,1,,,100,,0,,2,3
851692,7,7,,2,,,,2,,,,2,,,5,5
851701,4,3,,1,,,,1,,,0,,,,1,3
851703,4,3,,1,,,0,,,,0,,,,1,3
851704,3,3,0,,,,0,,,,0,,,,1,3
851705,3,2,,1,,,,1,,,50,,50,,1,3
851735,,,70,,10,,,1,,,,1,,,1,3
851760,3,2,1,,1,,1,,0,,0,,,,2,2
851764,2,2,2,,1,,2,,1,,0,,,,1,3
851769,3,2,2,,1,,1,,0,,0,,,,1,3
851770,2,2,,1,,,,1,,,,1,,,1,3
851794,2,2,1,,0,,1,,0,,10,,0,,1,3
851806,3,3,,1,,,,1,,,,1,,,4,4
851807,,,,1,,,,2,,,,2,,,2,2
851823,2,2,,1,,,,1,,,,1,,,2,2
851827,,,,1,,,,1,,,,1,,,1,1
851829,,,,1,,,,1,,,,1,,,3,2
851831,,,,1,,,,1,,,,1,,,4,4
851834,4,3,,1,,,,1,,,,1,,,4,4
851836,4,3,,1,,,,1,,,,1,,,4,4
851844,4,1,5,,0,,0,,,,10,,10,,1,3
851847,4,2,0,,,,0,,,,20,,30,,2,2
851850,3,1,0,,,,0,,,,0,,,,1,3
851861,1,1,5,,0,,3,,0,,0,,,,2,1
851862,1,1,20,,20,,50,,20,,50,,50,,1,2
851863,1,1,10,,,1,,1,,,,1,,,3,2
851865,1,1,50,,50,,70,,30,,70,,70,,2,1
851866,3,1,0,,,,5,,0,,30,,30,,1,3
851885,4,1,5,,2,,5,,3,,5,,3,,1,3
851886,3,1,5,,4,,,1,,,0,,,,2,3
851903,,,,1,,,,1,,,,1,,,1,2
851907,4,3,10,,10,,5,,2,,10,,5,,2,2
851911,4,4,0,,,,0,,,,5,,0,,2,3
851918,,,,1,,,,1,,,,1,,,1,2
851934,3,1,,1,,,,1,,,,1,,,1,3
851937,3,1,5,,0,,0,,,,0,,,,2,3
851963,1,1,50,,,1,0,,,,0,,,,1,3
851968,1,3,10,,10,,10,,1,,0,,,,1,3
851969,3,1,90,,90,,10,,0,,0,,,,2,2
851982,5,6,20,,,1,,1,,,,1,,,2,2
851986,3,1,,2,,,,2,,,10,,,1,1,3
852004,1,3,10,,10,,10,,10,,10,,10,,1,3
852014,2,2,,1,,,,1,,,,1,,,2,2
852017,3,3,10,,,1,,1,,,,1,,,2,2
852021,3,3,,1,,,,1,,,0,,,,2,3
852030,2,3,,1,,,,1,,,,1,,,4,4
852032,3,3,,1,,,,1,,,,1,,,2,4
852070,3,1,80,,80,,30,,1,,50,,50,,1,3
852087,4,1,0,,,,10,,10,,10,,50,,1,3
852094,3,2,100,,100,,10,,0,,0,,,,1,3
852096,4,3,0,,,,0,,,,0,,,,2,3
852114,3,2,100,,0,,,2,,,,2,,,1,3
852115,1,2,100,,0,,100,,,1,,1,,,1,2
852129,,,,1,,,,1,,,,1,,,2,2
852130,3,2,100,,,1,50,,,1,,1,,,1,2
852134,3,1,,1,,,,1,,,0,,,,2,3
852137,,,90,,70,,20,,0,,0,,,,2,3
852140,3,1,,1,,,0,,,,0,,,,2,3
852144,3,1,0,,,,0,,,,0,,,,3,3
852152,,,,1,,,0,,,,0,,,,1,3
852153,3,3,70,,60,,20,,10,,0,,,,1,3
852156,3,2,0,,,,5,,0,,0,,,,1,3
852168,,,,1,,,,1,,,40,,20,,1,3
852175,2,1,30,,5,,0,,,,30,,30,,1,3
852182,4,3,,1,,,,1,,,10,,,1,2,2
852204,3,1,15,,0,,10,,5,,30,,30,,1,2
852222,3,1,,2,,,,2,,,,2,,,2,2
852223,4,1,,1,,,,1,,,,1,,,2,2
852226,2,2,,1,,,,1,,,,1,,,2,2
852228,3,2,,1,,,,1,,,,1,,,2,2
852232,3,1,,1,,,,1,,,,1,,,2,2
852233,3,2,,1,,,,1,,,,1,,,2,2
852254,3,1,,1,,,,1,,,,1,,,2,2
852261,4,2,,1,,,,1,,,,1,,,2,2
852262,3,1,,1,,,,1,,,,1,,,2,2
852285,4,3,,1,,,,1,,,,1,,,1,3
852289,3,3,,1,,,,1,,,,1,,,1,3
852321,4,1,,1,,,,1,,,,1,,,2,2
852324,4,4,,1,,,,1,,,,1,,,2,2
852327,4,2,,1,,,,1,,,,1,,,1,3
852328,,,,1,,,,1,,,,1,,,2,2
852329,3,3,,1,,,,1,,,,1,,,2,2
852330,,,,1,,,,1,,,,1,,,2,2
852332,,,,1,,,,1,,,,1,,,2,2
852336,4,3,,1,,,,1,,,,1,,,1,3
852340,4,3,,1,,,,1,,,,1,,,2,2
852342,4,2,,1,,,,1,,,,1,,,1,3
852348,3,1,,1,,,,1,,,,1,,,2,2
852353,4,3,,1,,,,1,,,,1,,,2,2
852357,,,,1,,,,1,,,,1,,,2,4
852362,,,,1,,,,1,,,,1,,,2,4
852370,4,3,,1,,,,1,,,,1,,,2,2
852377,3,2,,1,,,,1,,,,1,,,2,2
852380,,,,1,,,,1,,,,1,,,2,2
852382,,,,1,,,,1,,,,1,,,4,4
852384,3,2,,1,,,,1,,,,1,,,2,2
852385,2,2,,1,,,,1,,,,1,,,2,2
852387,3,2,5,,0,,5,,0,,5,,0,,2,2
852388,,,,1,,,,1,,,,1,,,4,4
852394,,,,1,,,,1,,,,1,,,2,2
852399,,,,1,,,,1,,,,1,,,2,2
852400,,,,1,,,,1,,,,1,,,2,2
852401,3,3,,1,,,,1,,,,1,,,2,4
852408,3,2,,1,,,,1,,,,1,,,2,2
852410,3,2,,1,,,,1,,,,1,,,4,2
852413,2,2,50,,,1,,1,,,0,,,,2,2
852424,,,10,,,1,,1,,,50,,,1,4,4
852447,,,,1,,,,1,,,,1,,,4,4
852463,3,2,30,,30,,,1,,,5,,5,,1,2
852465,7,7,,1,,,,1,,,,1,,,1,3
852480,3,3,,1,,,,2,,,10,,5,,1,1
852507,,,,1,,,,1,,,25,,,1,2,2
852521,,,,1,,,,1,,,,1,,,2,2
852548,3,1,100,,100,,,2,,,10,,20,,2,3
