NQUEST,NORD,INTPER,ATTIVP,PARTIME,CONTRATT,TUTTANNO,MESILAV,PUBBLICO,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM,OREDES
863494,4,1,2,1,2,2,4,2,4,40,2,,4500,2,0,
863494,5,1,2,1,2,2,4,2,1,45,2,,5000,2,0,
863504,1,1,1,1,1,1,12,2,6,46,2,,23500,2,0,45
863525,1,1,1,2,2,2,10,2,1,30,2,,6000,2,0,60
863542,1,1,1,1,2,2,6,2,2,40,2,,7000,2,0,50
863543,1,1,1,1,1,1,12,2,7,40,2,,30000,2,0,40
863548,2,1,1,1,1,1,12,2,1,40,2,,17000,2,0,
863563,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0,50
863585,1,1,1,1,1,1,12,2,3,40,2,,13000,2,0,40
863604,1,1,1,1,2,1,12,2,3,45,2,,18000,2,0,50
863606,3,3,2,2,2,2,11,2,1,20,1,4,7500,2,0,
863629,1,1,1,1,2,1,12,2,2,45,2,,16000,2,0,50
863637,2,1,2,2,2,2,8,2,1,45,2,,7500,2,0,
863642,1,1,1,1,1,1,12,2,4,43,2,,14600,2,0,35
863645,1,1,1,1,2,1,12,2,1,40,2,,11500,2,0,40
863653,2,2,1,1,1,1,12,2,4,60,1,15,20000,2,0,60
863653,5,2,1,1,1,1,12,2,5,40,2,,14500,2,0,
863653,6,1,1,1,1,1,12,2,3,21,2,,7800,2,0,
863654,1,1,1,1,1,1,12,2,4,40,1,3,13000,2,0,20
863654,2,1,1,1,1,1,12,2,1,46,1,8,12000,2,0,
863654,3,1,1,2,2,1,12,2,4,40,1,8,12500,2,0,
863675,1,1,1,1,1,1,12,2,4,70,1,40,19000,2,0,80
863675,2,1,1,1,2,1,12,1,,35,2,,11500,2,0,
863677,1,1,1,1,1,1,12,1,,35,1,2,19000,2,0,35
863677,2,2,1,2,1,1,12,2,5,32,2,,13000,2,0,36
863681,1,1,1,1,1,1,12,2,2,30,2,,8500,2,0,30
863681,2,1,1,1,1,1,12,2,7,38,2,,18200,1,,
863684,1,1,1,1,1,1,12,2,4,40,2,,19500,2,0,30
863688,1,1,1,1,1,1,12,2,4,40,1,0,13200,2,0,40
863692,1,1,1,2,1,1,12,2,5,30,1,0,12000,1,1000,30
863692,2,2,1,1,1,1,12,2,7,40,1,4,35000,1,2000,
863694,1,1,1,2,1,1,12,1,,20,2,,7800,2,0,36
863695,1,1,1,1,1,1,12,2,6,48,2,,19500,2,0,40
863705,2,1,1,1,1,1,12,1,,36,2,,14300,2,0,
863715,2,1,1,1,1,1,12,2,2,40,2,,19000,2,0,
863719,3,1,1,1,2,1,12,1,,48,2,,12000,2,0,
863727,1,1,1,1,1,1,12,2,1,48,2,,8000,2,0,40
863734,1,1,1,1,1,1,12,2,2,38,2,,16000,2,0,30
863734,2,1,1,1,1,1,12,2,1,38,2,,15000,2,0,38
863738,1,1,1,1,1,1,12,2,1,38,1,5,17000,2,0,38
863764,2,1,1,1,1,1,12,2,1,38,2,,16000,2,0,
863817,1,1,1,1,1,1,12,1,,65,2,,50000,2,0,65
863821,1,1,1,1,1,1,12,2,5,40,2,,17906,2,0,46
863821,2,1,1,1,1,1,12,2,2,40,2,,15428,2,0,
863860,1,1,1,1,1,1,12,2,1,40,2,,18410,2,0,45
863863,1,1,1,1,1,1,12,2,5,40,2,,19000,2,0,48
863863,2,2,1,1,1,1,12,2,5,40,2,,17000,2,0,40
863867,1,1,1,1,1,1,12,2,5,40,2,,19500,2,0,50
863867,2,1,1,1,1,1,12,2,6,40,2,,13000,2,0,
863876,1,1,1,1,1,1,12,2,5,40,2,,19000,2,0,40
863887,1,1,1,2,2,2,9,2,2,35,2,,8500,2,0,45
863893,1,1,1,1,1,1,12,2,1,40,2,,11000,2,0,50
863906,1,1,1,1,1,2,10,2,1,40,2,,9000,2,0,60
863953,1,1,1,1,2,1,12,2,1,54,2,,13000,2,0,60
863954,1,1,1,1,1,1,12,1,,42,1,10,21000,1,3000,42
863954,2,1,1,1,1,1,12,2,4,45,1,3,20000,1,1500,
863956,1,1,1,1,1,1,12,1,,22,2,,22000,2,0,28
863956,2,1,1,1,1,1,12,2,2,40,1,10,28000,2,0,
863979,1,1,1,1,1,1,12,2,4,40,2,,20000,2,0,40
863981,1,1,1,1,1,1,12,2,4,50,2,,21000,1,1500,50
863984,2,2,1,1,1,1,12,2,6,40,1,2,22000,2,0,40
863990,1,1,1,1,1,1,12,2,1,70,2,,11700,2,0,100
863993,1,1,1,1,1,1,12,2,2,50,2,,19000,2,0,50
864000,1,1,1,1,1,1,12,2,2,45,1,5,18172,2,0,50
864038,1,1,1,1,1,1,12,2,5,40,2,,16940,2,0,46
864038,2,2,1,1,1,1,12,2,2,40,2,,14950,2,0,46
864039,2,1,1,1,1,1,12,2,2,40,2,,12000,2,0,
864047,1,1,1,1,2,1,12,2,2,40,2,,13000,2,0,
864049,1,1,1,1,1,1,12,1,,20,2,,20000,2,0,20
864049,2,1,1,1,1,1,12,2,2,30,2,,18000,2,0,
864072,2,1,1,1,1,1,12,2,6,40,2,,16000,2,0,
864072,4,1,1,1,2,1,12,2,3,36,2,,10000,2,0,
864084,1,1,1,1,1,1,12,2,2,36,2,,23000,2,0,36
864120,1,1,1,1,1,1,12,2,5,60,1,12,18800,2,0,60
864120,2,1,1,1,2,2,3,2,4,40,2,,3300,2,0,
864121,1,1,1,1,1,1,12,2,7,46,2,,16600,2,0,60
864125,1,1,1,1,1,1,12,1,,36,2,,24500,2,0,72
864125,2,2,1,2,1,1,12,2,7,20,2,,7800,2,0,20
864133,1,1,1,1,1,1,12,1,,40,2,,40000,2,0,30
864133,2,1,1,1,1,1,12,2,2,32,2,,18000,2,0,
864138,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,30
864167,1,1,1,1,1,1,12,2,2,40,2,,13500,2,0,35
864170,1,1,1,1,1,1,12,2,2,30,2,,16000,2,0,36
864174,1,1,1,1,1,1,12,2,2,36,2,,20900,2,0,36
864195,1,1,1,1,1,1,12,2,1,36,2,,20000,2,0,36
864200,1,1,1,1,1,1,12,2,5,36,1,0,24500,2,0,36
864200,2,2,1,1,1,1,12,2,6,36,2,,18500,2,0,30
864203,1,1,1,1,1,1,12,2,6,36,1,5,20000,2,0,36
864206,2,1,1,1,1,1,12,2,3,30,2,,19000,2,0,
864210,1,1,1,1,1,1,12,2,5,34,1,0,16800,2,0,30
864213,1,1,1,1,2,2,7,2,3,50,2,,8400,2,0,50
864223,1,1,1,1,1,1,12,2,2,40,1,0,18500,2,0,35
864223,2,1,1,1,1,1,12,2,6,40,1,5,30000,2,0,
864223,4,1,1,1,1,1,12,2,1,40,1,6,25000,2,0,
864228,2,2,1,1,1,1,12,2,1,40,2,,20000,2,0,40
864230,1,1,1,1,2,2,5,2,4,40,2,,6000,2,0,2
864230,2,2,1,1,2,2,7,2,4,40,2,,8000,2,0,40
864231,1,1,1,1,1,1,12,2,6,40,1,2,15600,2,0,40
864243,1,1,1,1,1,1,12,2,6,40,2,,20000,2,0,30
864259,2,1,1,1,1,1,12,2,2,45,1,8,30800,2,0,
864260,1,1,1,1,1,1,12,2,4,43,1,4,16900,2,0,3
864260,2,1,1,1,1,1,12,2,3,40,2,,16000,2,0,
864261,1,1,1,1,1,1,12,2,2,45,1,5,24700,2,0,50
864269,1,1,1,1,1,1,12,2,3,40,1,5,18200,2,0,45
864271,1,1,1,1,1,1,12,2,3,46,1,6,20800,2,0,48
864275,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,40
864283,2,1,1,1,1,1,12,2,7,36,2,,18200,2,0,
864283,3,1,1,1,1,1,12,2,7,36,2,,18200,2,0,
864292,1,1,1,1,1,1,12,2,4,40,1,6,21000,2,0,45
864293,1,1,1,1,1,1,12,2,1,40,2,,12500,2,0,42
864298,1,1,1,1,1,1,12,2,2,43,1,5,18200,2,0,45
864307,1,1,1,1,1,1,12,2,2,43,1,3,16700,2,0,45
864341,1,1,1,2,1,1,12,2,2,24,2,,7000,2,0,20
864351,1,1,1,1,1,1,12,2,6,50,1,0,6000,1,1500,5
864351,2,1,1,1,1,1,12,2,7,50,2,,60000,2,0,
864374,3,4,1,1,1,1,12,2,2,30,2,,11000,2,0,
864374,4,4,1,1,1,1,12,1,,32,2,,13000,2,0,25
864396,1,1,1,1,1,1,12,1,,40,1,0,23800,2,0,40
864409,1,1,1,1,1,1,12,1,,40,1,0,23612,2,0,40
864420,1,1,1,1,1,1,12,2,6,40,2,,13200,2,0,40
864423,1,1,1,1,1,1,12,2,2,50,2,,19200,2,0,40
864423,3,1,1,1,1,1,12,2,6,42,2,,15600,2,0,
864426,1,1,1,1,1,1,12,1,,40,1,3,23400,2,0,40
864431,2,1,1,1,1,1,12,1,,40,1,0,19000,2,0,
864460,1,1,1,1,1,1,12,1,,43,2,,12500,2,0,40
864469,2,2,1,1,1,1,12,1,,36,2,,17000,2,0,
864473,1,1,1,1,1,1,12,2,1,48,1,3,11500,2,0,48
864473,2,2,1,2,1,1,12,2,1,20,2,,7500,2,0,20
864474,1,1,1,1,1,1,12,2,7,40,2,,18500,1,1100,45
864474,2,2,1,1,2,1,12,1,,36,1,1,11000,2,0,40
864477,1,1,1,1,1,1,12,1,,40,2,,30000,2,0,40
864477,2,2,1,2,1,1,12,1,,30,2,,12000,2,0,
864479,1,1,1,1,1,1,12,2,5,40,1,2,22000,2,0,40
864479,2,2,1,1,1,1,12,1,,35,2,,16000,2,0,
864479,3,3,1,1,2,1,12,2,2,40,1,2,14000,2,0,
864482,1,1,1,1,1,1,12,1,,38,1,10,22100,2,0,38
864486,1,1,1,1,1,1,12,1,,36,2,,16000,1,700,36
864491,2,2,1,1,1,1,12,1,,45,2,,40000,1,800,
864498,1,1,1,1,1,1,12,2,1,37,1,0,16300,2,0,45
864498,2,2,1,1,1,1,12,2,2,28,2,,12300,2,0,
864500,1,1,1,1,2,1,12,2,2,48,2,,16500,2,0,48
864500,4,1,1,1,2,1,12,2,2,48,2,,16500,2,0,48
864504,1,1,1,1,1,1,12,1,,40,1,2,25000,2,0,40
864504,2,2,1,1,2,2,11,2,4,40,2,,5500,2,0,30
864506,1,1,1,1,1,1,12,2,2,40,2,,1400,2,0,40
864512,1,1,1,2,1,1,12,2,1,15,1,1,4800,2,0,40
864512,2,1,1,1,1,1,12,2,6,40,2,,13000,2,0,
864514,1,1,1,1,1,1,12,2,4,38,2,,26000,2,0,38
864517,1,1,1,1,1,1,12,1,,40,2,,70000,2,0,40
864517,2,2,1,1,1,1,12,1,,50,2,,30000,1,1200,36
864520,1,1,1,1,1,1,12,2,1,48,2,,14000,2,0,55
864520,2,2,1,2,1,1,12,2,1,24,2,,8000,2,0,
864525,1,1,1,2,1,1,12,2,1,18,2,,6500,2,0,30
864531,1,1,1,1,1,1,12,2,1,34,2,,8000,2,0,34
864531,2,2,1,1,1,1,12,2,1,25,2,,9000,2,0,36
864532,1,1,1,1,1,1,12,1,,50,2,,20000,1,1080,50
864533,1,1,1,1,1,1,12,2,7,48,1,8,23790,2,0,40
864533,2,2,1,1,1,1,12,2,7,30,1,4,7800,2,0,30
864555,1,1,1,1,1,1,12,2,1,48,1,6,15600,2,0,48
864561,2,2,1,1,1,1,12,1,,40,1,0,17550,2,0,40
864564,1,1,1,1,2,1,12,2,1,50,1,2,11000,2,0,50
864580,2,2,1,1,1,1,12,1,,40,2,,16000,2,0,40
864580,3,1,1,1,1,1,12,1,,40,2,,12000,2,0,
864580,4,1,1,1,1,1,12,2,5,48,2,,8000,2,0,
864592,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,50
864592,2,1,1,1,1,1,12,1,,40,2,,18500,2,0,
864595,3,3,1,1,1,1,12,2,2,40,2,,17000,2,0,40
864595,4,4,1,1,1,2,6,2,2,20,2,,9000,2,0,20
864606,1,1,1,2,1,1,12,2,5,30,1,0,10000,2,0,30
864611,1,1,1,1,1,1,12,2,7,40,2,,44000,2,0,60
864621,1,1,1,1,1,1,12,2,3,8,2,,18000,2,0,8
864628,2,1,1,1,1,2,4,2,1,50,2,,1000,2,0,
864633,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,40
864645,1,1,1,1,1,1,12,2,6,40,2,,19000,2,0,45
864645,2,2,1,1,1,1,12,2,5,45,2,,24000,2,0,45
864658,1,1,1,1,1,1,12,2,7,45,2,,28000,2,0,45
864658,2,2,1,1,1,1,12,2,6,40,2,,19000,2,0,40
864661,1,1,1,1,2,1,12,2,1,40,1,4,12000,1,,30
864671,1,1,1,1,1,1,12,2,1,40,1,10,11000,2,0,50
864671,2,1,1,1,2,1,12,2,1,40,2,,15000,2,0,
864698,1,1,1,1,2,1,12,2,1,50,2,,11800,1,,50
864707,1,1,1,2,2,2,5,2,2,48,1,10,6000,2,0,36
864709,4,4,1,1,1,1,12,2,5,40,1,5,19000,2,0,40
864709,5,5,1,1,1,1,12,2,4,40,2,,15000,2,0,40
864714,1,1,1,1,2,2,6,2,1,36,2,,10600,2,0,36
864715,1,1,1,1,1,1,12,2,1,40,2,,9600,2,0,36
864722,4,1,1,1,1,1,12,2,1,36,2,,12000,2,0,
864752,1,1,1,1,1,1,12,2,6,40,2,,21000,2,0,40
864752,2,1,1,2,2,2,4,1,,15,2,,4400,2,0,
864757,1,1,1,1,1,1,12,2,5,40,2,,21000,2,0,40
864762,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,40
864762,2,4,1,1,1,1,12,1,,30,2,,16000,2,0,
864773,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,40
864780,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,40
864781,1,1,1,1,2,1,12,1,,35,2,,12500,2,0,35
864807,3,3,1,1,1,1,12,2,1,40,2,,20000,2,0,
864809,2,1,1,1,1,1,12,2,3,40,2,,35000,1,1200,
864809,3,1,1,1,1,1,12,2,2,40,2,,20000,2,0,
864816,2,1,1,1,1,1,12,2,4,45,2,,20000,2,0,
864829,3,1,1,1,3,1,12,2,2,40,2,,15000,2,0,
864832,2,2,1,1,1,1,12,1,,36,2,,20000,2,0,36
864853,1,1,1,1,1,1,12,1,,30,2,,17000,2,0,30
864875,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,
864888,1,1,1,1,1,1,12,2,2,25,2,,10000,2,0,25
864888,2,1,1,1,1,1,12,2,2,40,2,,19000,2,0,
864950,2,1,1,1,1,1,12,1,,36,2,,15000,2,0,
864987,1,1,2,2,1,1,12,2,1,24,2,,6000,2,0,24
865030,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0,50
865032,1,1,1,1,1,1,12,2,6,40,1,4,20000,2,0,50
865032,2,1,1,2,1,1,12,2,2,20,2,,6000,2,0,
865037,1,1,1,1,1,1,12,2,7,60,2,,15000,2,0,40
865094,1,1,1,1,1,1,12,1,,40,2,,11000,2,0,50
865094,2,1,1,2,2,1,12,1,,22,2,,8000,2,0,
865125,1,1,1,1,1,1,12,1,,6,1,0,16250,2,0,6
865142,1,1,1,1,1,1,12,2,3,8,1,0,16900,1,1000,4
865143,1,1,1,1,1,1,12,2,2,8,2,,14300,2,0,4
865154,1,1,1,1,1,1,12,2,5,7,1,0,14300,2,0,4
865169,3,1,1,1,1,1,12,2,6,36,2,,15000,2,0,
865175,1,1,1,1,1,1,12,2,7,50,1,4,35000,2,0,50
865175,2,1,1,2,1,1,12,2,7,30,2,,30000,2,0,
865202,1,1,1,1,1,1,12,2,6,40,1,10,35000,2,0,40
865202,2,1,1,2,1,1,12,2,5,18,1,2,12500,2,0,
865204,1,1,1,2,1,1,12,2,1,24,2,,10000,2,0,40
865204,2,1,1,1,1,1,12,2,7,36,2,,14000,2,0,
865260,1,1,1,1,1,2,10,2,1,48,2,,9000,2,0,48
865269,1,1,1,1,1,1,12,2,2,42,2,,14000,2,0,42
865306,2,1,1,1,1,1,12,1,,40,1,8,35000,2,0,
865323,2,1,2,1,1,1,12,2,1,44,1,8,16000,1,500,
865334,1,1,1,1,1,1,12,2,1,10,2,,1700,2,0,10
865344,1,1,1,1,1,1,12,1,,44,1,14,19000,2,0,40
865345,2,2,1,1,1,1,12,2,4,40,2,,16000,2,0,50
865346,2,2,1,1,1,1,12,1,,36,2,,16500,2,0,40
865351,1,1,1,1,1,1,12,2,3,45,2,,34000,1,500,45
865351,2,1,1,1,1,1,12,1,,22,2,,17000,2,0,
865357,3,1,1,1,2,1,12,1,,24,2,,16500,2,0,
865380,1,1,1,1,1,1,12,2,3,40,2,,17000,2,0,40
865385,3,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
865385,4,4,1,1,1,1,12,2,4,45,1,6,24000,2,0,45
865390,3,1,2,2,2,2,2,2,2,40,2,,3000,2,0,
865393,3,1,1,1,1,1,12,2,4,40,2,,17000,1,,
865400,1,1,1,1,1,2,7,2,6,24,2,,8000,2,0,24
865400,2,1,1,1,2,1,12,2,2,45,2,,20000,2,0,
865402,1,1,1,1,1,1,12,2,3,40,2,,17000,2,0,50
865409,2,2,1,2,1,1,12,2,1,20,2,,6000,2,0,40
865439,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,50
865456,2,1,1,1,1,1,12,1,,40,2,,16000,2,0,
865481,1,1,1,1,1,1,12,2,1,40,2,,11000,2,0,40
865487,4,4,1,2,3,3,,2,2,20,2,,8000,2,0,60
865488,1,1,1,1,1,1,12,1,,36,1,2,16000,2,0,2
865488,3,2,1,1,1,1,12,1,,36,2,,13500,2,0,
865488,4,2,1,1,1,1,12,1,,36,2,,11500,2,0,
865494,1,1,1,1,1,1,12,1,,36,2,,22000,2,0,48
865494,2,2,1,2,1,1,12,2,1,12,2,,8000,2,0,24
865496,3,1,1,1,2,2,9,1,,18,2,,7000,2,0,
865498,1,1,1,1,1,1,12,2,4,36,2,,16500,2,0,48
865500,1,1,1,1,1,1,12,2,6,32,2,,15000,2,0,40
865501,2,1,1,1,1,1,12,1,,48,2,,32000,2,0,
865501,3,1,1,1,1,1,12,2,2,40,2,,28000,2,0,
865504,2,2,1,1,1,1,12,2,2,36,2,,12000,2,0,40
865535,1,1,1,1,1,1,12,2,5,40,2,,19200,2,0,45
865535,2,2,2,2,3,3,,2,1,20,2,,9600,2,0,40
865540,1,1,1,1,1,1,12,2,4,40,2,,15620,2,0,40
865551,1,1,1,1,1,1,12,2,3,40,2,,15630,1,,40
865551,2,1,1,1,1,1,12,2,4,45,1,5,19800,1,,
865559,1,1,1,1,1,1,12,2,6,43,1,3,32000,1,,40
865575,1,1,1,1,1,1,12,1,,22,2,,22000,2,0,22
865575,2,2,1,1,1,1,12,1,,22,2,,22000,2,0,22
865576,1,1,1,1,1,1,12,2,7,40,1,0,21000,2,0,40
865576,2,2,1,1,1,1,12,2,2,40,2,,15000,2,0,40
865599,1,1,1,1,1,1,12,2,2,40,2,,20000,2,0,45
865599,3,1,1,1,1,2,1,2,1,40,2,,400,2,0,
865600,2,1,1,1,1,1,12,1,,25,2,,22100,2,0,
865608,3,1,2,2,2,2,6,2,4,20,2,,3000,2,0,
865609,2,1,1,2,1,1,12,1,,24,2,,10200,2,0,
865623,1,1,1,1,1,1,12,2,3,40,2,,15500,2,0,50
865661,1,1,1,1,1,1,12,1,,36,2,,17000,2,0,36
865661,2,1,1,2,1,1,12,2,2,20,2,,13000,2,0,
865670,2,1,1,1,1,1,12,2,2,36,2,,22000,2,0,
865672,1,1,1,1,1,1,12,1,,36,2,,25000,2,0,36
865673,1,1,1,1,1,1,12,1,,40,1,4,20000,1,1500,40
865673,2,2,1,1,1,1,12,1,,40,1,4,25000,1,1500,40
865695,1,1,1,1,1,1,12,1,,36,2,,26000,2,0,66
865698,1,1,1,1,1,1,12,1,,24,2,,25000,2,0,24
865702,2,1,1,1,1,1,12,2,3,36,2,,20000,2,0,
865712,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,1
865768,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,40
865769,3,1,1,2,2,1,12,2,2,16,2,,5000,2,0,
865775,1,1,1,2,2,1,12,2,1,20,2,,8000,2,0,40
865780,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
865791,1,1,1,1,2,1,12,2,1,35,2,,10000,2,0,50
865805,1,1,1,1,1,1,12,1,,36,2,,18000,1,700,36
865805,2,2,1,1,1,1,12,1,,39,2,,43000,2,0,39
865806,1,1,1,1,1,1,12,2,5,36,1,2,17000,1,1000,36
865806,2,1,1,1,1,1,12,2,6,40,1,6,17000,2,0,
865811,1,1,2,1,1,2,2,2,7,40,2,,4000,1,2000,40
865813,1,1,1,1,1,1,12,1,,36,2,,18000,2,0,36
865813,2,1,1,1,1,1,12,2,7,36,2,,20000,2,0,
865825,1,1,1,1,1,1,12,1,,36,2,,16600,2,0,36
865825,2,2,1,1,1,1,12,1,,36,2,,16000,2,0,36
865825,3,1,1,1,1,1,12,2,2,40,2,,13000,2,0,
865836,1,1,1,1,1,1,12,2,6,40,2,,19800,1,360,50
865836,2,1,1,1,1,1,12,2,6,40,1,4,18400,2,0,
865836,3,1,1,1,1,1,12,2,3,40,2,,10951,2,0,
865899,1,1,1,1,1,1,12,2,5,40,1,5,17000,2,0,45
865908,1,1,1,1,1,1,12,2,1,55,1,10,12480,2,0,55
865912,1,1,1,1,1,1,12,2,2,46,1,6,17892,2,0,50
865937,1,1,1,1,1,1,12,2,1,45,1,3,13000,2,0,40
865957,1,1,1,1,1,1,12,2,7,55,2,,28000,2,0,55
865964,1,1,1,1,1,1,12,2,6,35,2,,80000,2,0,30
865964,2,2,1,1,1,1,12,1,,35,2,,25000,2,0,35
865983,3,1,1,1,2,2,6,2,4,40,2,,5000,2,0,
865983,4,1,1,1,2,2,6,2,4,40,2,,5000,2,0,
865999,1,1,1,1,1,1,12,2,2,40,2,,17000,2,0,15
866007,1,1,1,2,2,2,3,2,1,8,2,,480,2,0,15
866007,2,2,1,2,1,1,12,2,2,18,2,,5000,2,0,
866009,2,2,1,1,1,1,12,2,1,60,2,,12000,2,0,
866024,1,1,1,1,1,2,2,2,6,36,1,10,3000,1,,30
866025,1,1,2,1,1,1,12,1,,21,2,,19000,2,0,21
866028,1,1,1,1,1,1,12,1,,30,2,,21000,2,0,30
866034,2,1,1,1,1,2,4,2,4,40,2,,3800,2,0,
866037,1,1,1,1,1,2,7,2,5,36,2,,7500,2,0,36
866044,2,1,1,2,1,1,12,2,1,22,2,,9000,2,0,
866047,3,1,1,2,1,1,12,2,3,22,2,,8800,2,0,
866053,3,1,1,1,1,1,12,2,1,40,2,,10000,2,0,
866053,4,4,1,1,1,1,12,1,,30,2,,9000,2,0,
866055,1,1,1,1,1,1,12,2,7,38,1,2,24000,1,350,40
866055,2,1,1,1,1,2,9,2,7,36,2,,10000,2,0,
866057,2,2,1,1,1,1,12,2,4,36,2,,14000,2,0,36
866059,1,1,1,1,1,1,12,1,,36,2,,23000,2,0,36
866063,1,1,1,1,1,1,12,2,7,40,2,,32000,1,1000,40
866065,1,1,1,1,1,1,12,2,1,60,2,,11800,2,0,60
866070,1,1,1,1,1,1,12,2,6,35,2,,13000,2,0,35
866070,3,1,1,1,1,1,12,2,2,40,2,,12000,2,0,
866071,1,1,1,1,1,1,12,2,7,40,2,,27500,1,1500,50
866071,2,2,1,2,1,1,12,2,5,20,2,,13000,2,0,20
866073,1,1,1,1,1,1,12,2,2,45,1,5,15000,1,2000,45
866075,1,1,1,1,1,1,12,2,2,40,1,4,36000,2,0,40
866075,2,1,1,2,1,1,12,2,2,30,2,,17000,2,0,
866076,1,1,1,1,1,1,12,2,6,45,2,,31000,1,5000,45
866076,2,2,1,2,1,1,12,2,2,35,2,,19000,2,0,35
866088,1,1,1,1,1,1,12,1,,65,2,,80000,2,0,50
866103,3,1,1,1,1,1,12,2,7,40,2,,30000,1,250,
866103,4,1,1,1,2,2,9,1,,18,2,,12000,2,0,
866107,1,1,1,1,1,1,12,2,2,40,1,0,16000,2,0,40
866128,1,1,1,1,1,1,12,2,4,40,2,,14100,2,0,20
866144,1,1,1,1,1,1,12,1,,36,2,,16840,2,0,72
866144,2,1,1,1,2,2,11,2,7,30,2,,14000,2,0,
866145,3,1,1,1,1,2,9,2,6,40,2,,10800,2,0,
866145,3,1,2,1,2,2,3,2,6,40,2,,1500,2,0,
866190,3,1,1,1,1,1,12,2,4,40,1,0,16940,2,0,
866200,2,2,1,1,1,1,12,2,6,40,2,,41000,1,,40
866201,1,1,1,1,1,1,12,1,,32,2,,15600,2,0,32
866201,2,2,1,1,1,1,12,1,,38,1,2,18200,2,0,42
866202,1,1,1,1,1,1,12,2,2,40,2,,15900,2,0,40
866202,2,1,1,1,1,1,12,2,4,40,2,,13900,2,0,
866203,2,1,1,1,1,1,12,2,6,40,2,,30000,1,840,
866204,1,1,1,1,1,1,12,1,,32,2,,12000,2,0,40
866204,2,1,1,1,1,1,12,1,,36,1,2,16900,1,,
866209,2,1,1,1,1,1,12,2,6,40,1,6,36000,2,0,
866218,1,1,1,1,1,1,12,2,6,40,1,3,21000,1,,36
866220,1,1,1,1,1,1,12,1,,40,1,4,18100,1,,36
866222,1,1,1,1,1,1,12,1,,36,1,2,19300,2,0,36
866228,1,1,1,1,1,1,12,1,,36,1,0,17500,2,0,36
866230,1,1,1,1,1,1,12,1,,40,2,,20800,2,0,30
866230,2,1,1,1,1,1,12,1,,36,1,3,20000,2,0,
866245,1,1,1,1,1,1,12,2,3,40,2,,11500,2,0,50
866246,1,1,1,1,1,1,12,2,6,40,2,,18000,2,0,45
866249,1,1,1,1,1,1,12,2,4,24,2,,9500,2,0,36
866249,2,2,1,1,1,1,12,2,7,40,2,,18000,2,0,
866251,1,1,1,1,1,1,12,2,4,40,2,,15000,2,0,55
866255,1,1,1,1,1,1,12,2,1,40,2,,10600,2,0,45
866259,2,2,1,2,1,1,12,2,7,20,2,,6800,2,0,40
866269,1,1,1,1,1,1,12,1,,36,2,,17000,2,0,45
866269,2,1,1,1,1,1,12,1,,36,2,,19000,2,0,
866290,1,1,1,1,1,1,12,2,3,40,1,4,19600,2,0,40
866290,2,2,1,2,1,1,12,2,2,28,2,,11200,2,0,28
866293,1,1,1,1,1,1,12,2,2,40,2,,15960,2,0,40
866293,2,2,1,2,1,1,12,1,,30,2,,11700,2,0,30
866320,2,1,1,2,2,2,4,2,1,20,2,,1600,2,0,
866324,1,1,1,1,2,1,12,1,,20,1,2,20000,2,0,24
866324,2,1,1,1,1,1,12,1,,18,1,0,20000,2,0,
866329,1,1,1,1,1,1,12,2,4,40,2,,15500,1,1238,20
866329,2,1,1,1,1,1,12,1,,36,2,,15600,1,450,
866329,3,1,1,1,2,2,2,2,2,48,2,,2200,2,0,
866332,2,1,1,1,1,1,12,2,7,41,1,5,23800,1,1200,
866354,1,1,1,1,1,1,12,2,2,42,2,,15600,2,0,42
866359,1,1,1,1,1,1,12,2,1,40,2,,14000,2,0,40
866366,1,1,1,1,1,1,12,1,,40,2,,22000,2,0,40
866382,1,1,1,2,3,3,,2,2,20,2,,5000,2,0,0
866387,1,1,1,1,1,1,12,2,6,48,1,12,22000,2,0,40
866411,1,1,1,1,1,1,12,2,6,40,2,,18000,2,0,40
866411,2,1,1,2,1,1,12,2,2,20,2,,9000,2,0,
866423,1,1,1,1,1,1,12,1,,40,1,2,18200,2,0,36
866425,3,1,1,1,1,1,12,2,1,40,2,,9750,2,0,
866441,1,1,1,1,2,2,10,1,,18,2,,13600,2,0,18
866441,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,
866446,1,1,1,1,1,1,12,1,,18,2,,20500,2,0,24
866463,2,2,1,1,1,1,12,2,7,50,2,,41000,1,,
866467,2,1,1,1,1,1,12,2,7,40,2,,15600,2,0,
866470,3,1,1,1,1,1,12,1,,40,2,,14000,1,1200,
