NQUEST,YCF4,YCF,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YCA,YCA1,YCA2,YCF1,YCF2,YCF3,YC
505442,0,72.818632539,18392.818633,0,0,0,13520,13520,13520,0,0,0,0,0,0,0,0,0,0,4800,0,4800,72.818632539,0,0,4872.8186325
505453,1968.4685717,-1217.652159,90282.347841,0,0,0,0,0,0,0,0,0,0,0,0,0,79500,79500,0,12000,0,12000,398.91946521,0,351.8969475,10782.347841
505454,0,0,9400,0,0,0,5800,5200,5200,0,600,600,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
505463,0,1034.5748409,51694.574841,0,0,0,36660,36660,36660,0,0,0,0,0,0,0,0,0,0,14000,0,14000,49.263387926,457.46603174,527.84542124,15034.574841
505469,5763.5341065,-2793.897712,95406.102288,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,40000,0,40000,40000,16000,24000,66.486577536,0,2903.1498168,37206.102288
505477,0,295.58298564,85395.582986,76700,75000,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,31.660275017,0,263.92271062,8695.5829856
505517,0,345.44375904,36915.443759,0,0,0,32370,32370,32370,0,0,0,0,0,0,0,0,0,0,4200,0,4200,345.44375904,0,0,4545.443759
505523,0,0,3072,0,0,0,3072,3072,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505525,0,559.13813029,62259.13813,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,17500,17500,0,23400,0,23400,51.07148049,0,508.0666498,23959.13813
505534,0,443.24746308,31343.247463,0,0,0,22300,22300,22300,0,0,0,0,0,0,0,0,0,0,8600,2600,6000,106.40925597,0,336.83820711,9043.2474631
505540,0,171.87266793,14721.872668,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,4800,0,4800,16.969564823,0,154.90310311,4971.8726679
505548,0,98.966934285,31239.966934,12000,12000,0,13741,13741,13741,0,0,0,0,0,0,0,0,0,0,5400,0,5400,98.966934285,0,0,5498.9669343
505566,0,58.348093937,12918.348094,0,0,0,11860,11860,11860,0,0,0,0,0,0,0,1000,1000,0,0,0,0,8.8016068909,49.546487046,0,58.348093937
505576,0,332.22895844,22142.228958,7000,7000,0,10010,10010,10010,0,0,0,0,0,0,0,0,0,0,4800,0,4800,19.986609631,89.95257476,222.28977405,5132.2289584
505594,0,63.320550034,33404.32055,22200,22200,0,11141,11141,11141,0,0,0,0,0,0,0,0,0,0,0,0,0,63.320550034,0,0,63.320550034
505606,0,331.9653213,56231.965321,16900,16900,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,331.9653213,0,0,331.9653213
505655,0,2874.5771924,70274.577192,30800,27800,3000,0,0,0,0,0,0,0,0,0,0,15000,15000,0,21600,0,21600,208.95781511,0,2665.6193773,24474.577192
505672,0,1132.1738014,125022.1738,18800,17600,1200,37570,37570,37570,0,0,0,0,0,0,0,20000,0,20000,47520,30520,17000,58.888111532,0,1073.2856899,48652.173801
505681,0,726.63062068,27666.630621,0,0,0,12540,7540,7540,0,5000,0,0,5000,5000,0,0,0,0,14400,0,14400,110.81096256,351.8969475,263.92271062,15126.630621
505768,0,2.5087552522,40102.508755,32500,32500,0,800,0,0,0,800,800,0,0,0,0,800,0,800,6000,0,6000,2.5087552522,0,0,6002.5087553
505771,0,17665.174513,123015.17451,0,0,0,65350,25350,25350,0,40000,0,0,40000,40000,0,0,0,0,40000,10000,30000,158.30137509,0,17506.873138,57665.174513
505798,3990.1389968,-3423.626712,80476.373288,13000,13000,0,0,0,0,0,0,0,0,0,0,0,62500,62500,0,8400,0,8400,126.64110007,0,439.87118437,4976.3732877
505806,1330.0463323,-1323.714277,37876.285723,19000,19000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,7200,0,7200,6.3320550034,0,0,5876.2857227
505810,0,4011.5206989,121411.5207,22000,22000,0,2400,2400,2400,0,0,0,0,0,0,0,75000,0,75000,18000,0,18000,316.60275017,0,3694.9179487,22011.520699
505818,4876.8365516,-4765.641296,83234.358704,17600,17600,0,0,0,0,0,0,0,0,0,0,0,50000,0,50000,20400,0,20400,12.664110007,0,98.531145299,15634.358704
505820,6650.2316613,-6593.243166,53106.756834,12500,12500,0,20800,20800,20800,0,0,0,0,0,0,0,18000,18000,0,8400,0,8400,56.988495031,0,0,1806.7568337
505833,0,31.660275017,12641.660275,0,0,0,9010,9010,8710,300,0,0,0,0,0,0,0,0,0,3600,0,3600,31.660275017,0,0,3631.660275
505839,0,423.98879557,44573.988796,34050,31650,2400,500,0,0,0,500,0,500,0,0,0,0,0,0,9600,0,9600,142.47123758,0,281.517558,10023.988796
505850,0,220.14460881,23620.144609,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7800,0,7800,70.975560563,149.16904824,0,8020.1446088
505881,0,246.66519263,61046.665193,25000,25000,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,7200,0,7200,246.66519263,0,0,7446.6651926
505979,0,2202.8330903,33552.83309,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,6000,0,6000,126.64110007,1671.5105006,404.68148962,8202.8330903
506007,0,745.99017792,24415.990178,0,0,0,12870,12870,12870,0,0,0,0,0,0,0,0,0,0,10800,8400,2400,94.980825051,527.84542124,123.16393162,11545.990178
506025,0,1713.7067835,49013.706784,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,0,9600,0,9600,94.980825051,1090.8805372,527.84542124,11313.706784
506100,0,641.82241131,12341.822411,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,113.97699006,0,527.84542124,641.82241131
506107,0,12.664110007,36562.66411,19500,19500,0,11050,11050,11050,0,0,0,0,0,0,0,6000,0,6000,0,0,0,12.664110007,0,0,12.664110007
506112,0,107.64493506,21517.644935,0,0,0,17810,17810,17810,0,0,0,0,0,0,0,0,0,0,3600,0,3600,107.64493506,0,0,3707.6449351
506126,0,100.63834688,40500.638347,17000,17000,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,12.664110007,0,87.974236874,100.63834688
506152,1330.0463323,-1317.382222,29432.617778,15200,14000,1200,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,8400,0,8400,12.664110007,0,0,7082.6177777
506153,0,1963.4595639,31163.459564,0,0,0,25600,28600,28600,0,-3000,0,0,-3000,0,3000,0,0,0,3600,0,3600,379.9233002,0,1583.5362637,5563.4595639
506184,0,876.21294901,57526.212949,15000,15000,0,34450,34450,34450,0,0,0,0,0,0,0,0,0,0,7200,0,7200,31.660275017,844.55267399,0,8076.212949
506195,0,31.660275017,17981.660275,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,10800,0,10800,31.660275017,0,0,10831.660275
506374,0,377.22516751,14757.225168,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,0,0,0,8400,0,8400,25.328220014,0,351.8969475,8777.2251675
506385,0,258.8114832,56758.811483,16000,16000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,26200,7000,19200,64.869876489,0,193.94160671,26458.811483
506389,0,18.344724358,18068.344724,9000,9000,0,9050,11050,11050,0,-2000,0,0,-2000,0,2000,0,0,0,0,0,0,18.344724358,0,0,18.344724358
506396,0,743.33079935,37743.330799,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,12000,0,12000,178.97197517,0,564.35882418,12743.330799
506402,0,287.16114479,22537.161145,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,6000,0,6000,287.16114479,0,0,6287.1611448
506410,0,183.27705232,44783.277052,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,3600,7000,183.27705232,0,0,10783.277052
506411,0,94.980825051,34919.980825,20020,20020,0,7605,7605,7605,0,0,0,0,0,0,0,0,0,0,7200,0,7200,94.980825051,0,0,7294.9808251
506413,399.01389968,-337.0438084,41462.956192,13000,13000,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,10800,0,10800,61.970091312,0,0,10462.956192
506418,0,208.2191222,20564.219122,0,0,0,11856,11856,11856,0,0,0,0,0,0,0,0,0,0,8500,0,8500,208.2191222,0,0,8708.2191222
506446,0,0,32700,0,0,0,24300,27300,27300,0,-3000,0,0,-3000,0,3000,0,0,0,8400,0,8400,0,0,0,8400
506458,1551.720721,-1358.84905,47641.15095,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,192.87167127,0,0,4641.1509503
506492,0,636.16488948,35296.164889,26500,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160,4080,4080,196.29370511,263.92271062,175.94847375,8796.1648895
506512,0,0,6305,0,0,0,6305,6305,6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506520,0,762.84592281,50162.845923,0,0,0,41600,41600,41600,0,0,0,0,0,0,0,0,0,0,7800,0,7800,29.027839461,733.81808335,0,8562.8459228
506527,0,66.272471851,23466.272472,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,66.272471851,0,0,66.272471851
506565,0,227.95398012,77527.95398,48500,48500,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,13200,6000,7200,227.95398012,0,0,13427.95398
506591,0,1002.7495465,42942.749546,0,0,0,25740,25740,25740,0,0,0,0,0,0,0,0,0,0,16200,9000,7200,474.90412526,527.84542124,0,17202.749546
506601,0,210.1896483,17260.189648,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,6000,0,6000,210.1896483,0,0,6210.1896483
506608,0,94.980825051,17634.980825,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,4800,0,4800,94.980825051,0,0,4894.9808251
506613,0,61.33207899,19334.332079,0,0,0,13273,13273,13273,0,0,0,0,0,0,0,0,0,0,6000,0,6000,61.33207899,0,0,6061.332079
506616,0,165.09005658,27565.090057,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,14400,0,14400,165.09005658,0,0,14565.090057
506619,0,99.409512003,20900.409512,800,800,0,19201,19201,19201,0,0,0,0,0,0,0,800,800,0,0,0,0,99.409512003,0,0,99.409512003
506628,0,814.6016053,83764.601605,42000,42000,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,31200,10800,20400,31.660275017,0,782.94133028,32014.601605
506657,4743.8319184,-4743.831918,62856.168082,28000,28000,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,9600,0,9600,0,0,0,4856.1680816
506666,0,31.660275017,51031.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,36000,31200,4800,31.660275017,0,0,36031.660275
506680,0,69.652605037,23039.652605,0,0,0,19370,19370,19370,0,0,0,0,0,0,0,0,0,0,3600,0,3600,69.652605037,0,0,3669.652605
506729,0,2.2162192512,12672.216219,0,0,0,12670,12220,12220,0,450,450,0,0,0,0,0,0,0,0,0,0,2.2162192512,0,0,2.2162192512
506736,0,51.439128222,32751.439128,0,0,0,24300,40300,40300,0,-16000,0,0,-16000,0,16000,0,0,0,8400,0,8400,51.439128222,0,0,8451.4391282
506738,0,6.3320550034,35206.332055,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,6.3320550034,0,0,7206.332055
506753,0,197.38345008,45497.38345,20000,20000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,8400,0,8400,197.38345008,0,0,8597.3834501
506758,0,427.88160754,41327.881608,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,18800,0,18800,75.984660041,0,351.8969475,19227.881608
506759,0,75.984660041,30915.98466,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,13500,13500,0,7200,0,7200,75.984660041,0,0,7275.98466
506767,0,798.77472004,156438.77472,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,137440,119440,18000,94.980825051,0,703.79389499,138238.77472
506772,2438.4182758,-288.5787328,110911.42127,30200,30200,0,54600,54600,54600,0,0,0,0,0,0,0,0,0,0,26400,0,26400,759.84660041,527.84542124,862.14752137,26111.421267
506798,0,0,30700,19000,19000,0,11700,14300,14300,0,-2600,400,0,-3000,0,3000,0,0,0,0,0,0,0,0,0,0
506799,0,199.34522621,103699.34523,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,38000,38000,0,35600,0,35600,140.60508887,0,58.740137338,35799.345226
506849,0,2111.381685,45011.381685,0,0,0,33700,40700,40700,0,-7000,0,0,-7000,0,7000,0,0,0,9200,0,9200,0,0,2111.381685,11311.381685
506889,0,18.99616501,27408.996165,0,0,0,23790,23790,23790,0,0,0,0,0,0,0,0,0,0,3600,0,3600,18.99616501,0,0,3618.996165
506894,0,71.435569848,49841.43557,36770,36770,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,71.435569848,0,0,71.435569848
506979,0,791.50687543,77321.506875,9200,9200,0,25130,24710,24710,0,420,420,0,0,0,0,9000,9000,0,33200,0,33200,791.50687543,0,0,33991.506875
506997,0,126.64110007,100976.6411,54600,54000,600,11050,11050,11050,0,0,0,0,0,0,0,10000,10000,0,25200,0,25200,126.64110007,0,0,25326.6411
507037,0,201.45292807,56601.452928,37900,37500,400,0,0,0,0,0,0,0,0,0,0,2500,2500,0,16000,0,16000,131.07353857,0,70.379389499,16201.452928
507078,0,6.3320550034,18141.332055,0,0,0,18135,18135,18135,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3320550034,0,0,6.3320550034
507081,0,32.15826747,48826.04358,34393.885312,33800,593.9,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,14400,32.15826747,0,0,14432.158267
507111,0,204.44272126,24754.442721,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,9600,0,9600,28.494247515,0,175.94847375,9804.4427213
507147,0,274.95296529,59074.952965,18200,18200,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,12000,0,12000,274.95296529,0,0,12274.952965
507151,0,113.97699006,56763.97699,0,0,0,40250,40950,40950,0,-700,0,0,-700,0,700,0,0,0,16400,8000,8400,113.97699006,0,0,16513.97699
507157,0,25.328220014,3485.32822,0,0,0,3460,2860,2860,0,600,0,0,600,600,0,0,0,0,0,0,0,25.328220014,0,0,25.328220014
507168,0,128.49541529,19668.495415,0,0,0,7540,7540,7540,0,0,0,0,0,0,0,0,0,0,12000,0,12000,128.49541529,0,0,12128.495415
507172,0,12.664110007,17252.66411,0,0,0,17240,17240,17240,0,0,0,0,0,0,0,0,0,0,0,0,0,12.664110007,0,0,12.664110007
507175,0,194.94463876,33794.944639,0,0,0,25200,24700,24700,0,500,500,0,0,0,0,0,0,0,8400,0,8400,18.99616501,0,175.94847375,8594.9446388
507181,0,2702.5476563,18482.547656,0,0,0,8580,8580,8580,0,0,0,0,0,0,0,0,0,0,7200,0,7200,63.320550034,0,2639.2271062,9902.5476563
507182,0,129.49840758,39479.498408,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,12000,12000,0,7200,0,7200,129.49840758,0,0,7329.4984076
507185,0,44.324385024,62477.269868,48182.945483,47600,582.9,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,8400,0,8400,44.324385024,0,0,8444.324385
507190,0,708.25845996,99008.25846,18200,18200,0,4500,4500,4500,0,0,0,0,0,0,0,65200,65200,0,10400,0,10400,379.9233002,0,328.33515975,11108.25846
507260,0,24.170969818,22074.17097,21550,21550,0,500,0,0,0,500,0,0,500,500,0,0,0,0,0,0,0,24.170969818,0,0,24.170969818
507282,0,148.34463471,56548.344635,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,26400,0,26400,46.734839081,0,101.60979563,26548.344635
507287,0,34.453007383,23484.453007,15650,15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,7800,34.453007383,0,0,7834.4530074
507303,0,295.58298564,34395.582986,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,12000,4800,7200,31.660275017,0,263.92271062,12295.582986
507304,1684.7253542,-1634.068914,33625.931086,29500,29500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,5760,0,50.656440027,0,0,4125.9310858
507316,0,25.328220014,38800.32822,0,0,0,24375,24375,24375,0,0,0,0,0,0,0,0,0,0,14400,0,14400,25.328220014,0,0,14425.32822
507319,0,242.79844351,22302.798444,0,0,0,10660,10660,10660,0,0,0,0,0,0,0,0,0,0,11400,4800,6600,31.660275017,0,211.1381685,11642.798444
507322,0,189.9616501,50189.96165,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,189.9616501,0,0,12189.96165
507329,7182.2501942,-7084.777875,41165.222125,38000,38000,0,-550,0,0,0,-550,0,0,-550,0,550,0,0,0,10800,0,10800,9.4980825051,0,87.974236874,3715.2221252
507336,0,31.660275017,51581.660275,33200,32000,1200,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,6000,0,6000,31.660275017,0,0,6031.660275
507359,0,158.30137509,59075.301375,0,0,0,46917,46917,46917,0,0,0,0,0,0,0,0,0,0,12000,0,12000,158.30137509,0,0,12158.301375
507360,0,94.980825051,106694.98083,16000,16000,0,0,0,0,0,0,0,0,0,0,0,45000,45000,0,45600,0,45600,94.980825051,0,0,45694.980825
507401,0,63.320550034,19863.32055,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,4800,0,4800,63.320550034,0,0,4863.32055
507419,0,379.9233002,65497.9233,0,0,0,19318,19318,19318,0,0,0,0,0,0,0,27000,27000,0,18800,0,18800,379.9233002,0,0,19179.9233
507425,0,1062.6974307,53162.697431,24000,24000,0,0,0,0,0,0,0,0,0,0,0,17000,17000,0,11100,0,11100,94.980825051,0,967.71660561,12162.697431
507426,0,126.64110007,27286.6411,0,0,0,17680,17680,17680,0,0,0,0,0,0,0,0,0,0,9480,4080,5400,126.64110007,0,0,9606.6411001
507431,0,25.328220014,34425.32822,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,25.328220014,0,0,8425.32822
507441,0,2502.6200288,28502.620029,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,6000,0,6000,215.28987012,0,2287.3301587,8502.6200288
507444,0,18.99616501,27118.996165,27100,27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99616501,0,0,18.99616501
507455,0,5401.2153114,104851.21531,0,0,0,31850,31850,31850,0,0,0,0,0,0,0,20000,20000,0,47600,16800,30800,759.84660041,0,4641.368711,53001.215311
507477,0,44.324385024,15644.324385,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,44.324385024,0,0,44.324385024
507509,0,284.94247515,16163.942475,0,0,0,12279,12279,12279,0,0,0,0,0,0,0,0,0,0,3600,0,3600,284.94247515,0,0,3884.9424752
507529,0,218.50814891,46158.508149,13700,12800,900,8840,8840,8840,0,0,0,0,0,0,0,18000,18000,0,5400,0,5400,60.154522532,0,158.35362637,5618.5081489
507541,0,94.980825051,36094.980825,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,94.980825051,0,0,6094.9808251
507542,0,5.0656440027,19931.065644,5913,5913,0,10413,10413,10413,0,0,0,0,0,0,0,0,0,0,3600,0,3600,5.0656440027,0,0,3605.065644
507544,7093.5804387,-7061.920164,50998.079836,47500,47000,500,5760,5760,5760,0,0,0,0,0,0,0,0,0,0,4800,0,4800,31.660275017,0,0,-2261.920164
507547,0,3.1660275017,17313.166028,0,0,0,11310,11310,11310,0,0,0,0,0,0,0,0,0,0,6000,0,6000,3.1660275017,0,0,6003.1660275
507552,0,224.47681168,25344.476812,0,0,0,5920,5920,5920,0,0,0,0,0,0,0,12000,0,12000,7200,0,7200,101.31288005,0,123.16393162,7424.4768117
507557,0,75.984660041,17895.98466,0,0,0,11820,14820,14820,0,-3000,0,0,-3000,0,3000,0,0,0,6000,0,6000,75.984660041,0,0,6075.98466
507573,0,667.15063132,65617.150631,0,0,0,46950,66950,66950,0,-20000,0,0,-20000,0,20000,0,0,0,18000,0,18000,139.30521007,0,527.84542124,18667.150631
507580,0,37.99233002,43837.99233,19800,19800,0,7200,0,0,0,7200,0,0,7200,7200,0,0,0,0,16800,0,16800,37.99233002,0,0,16837.99233
507638,0,113.97699006,24213.97699,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,7200,0,7200,113.97699006,0,0,7313.9769901
507640,0,628.61867476,31817.618675,0,0,0,25189,25189,25189,0,0,0,0,0,0,0,0,0,0,6000,0,6000,30.393864016,439.87118437,158.35362637,6628.6186748
507644,0,179.42564219,58549.425642,39000,39000,0,13130,13130,13130,0,0,0,0,0,0,0,0,0,0,6240,0,6240,126.64110007,0,52.784542124,6419.4256422
507656,0,0,10400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507663,0,1150.6716675,50650.671668,36500,35100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,13000,94.980825051,0,1055.6908425,14150.671668
507675,0,2.5328220014,19917.532822,0,0,0,15665,15665,15665,0,0,0,0,0,0,0,0,0,0,4250,0,4250,2.5328220014,0,0,4252.532822
507680,0,12.664110007,29192.66411,14300,14300,0,14880,20880,20880,0,-6000,0,0,-6000,0,6000,0,0,0,0,0,0,12.664110007,0,0,12.664110007
507691,0,503.86626758,20003.866268,9000,9000,0,4500,4500,4500,0,0,0,0,0,0,0,0,0,0,6000,0,6000,151.96932008,0,351.8969475,6503.8662676
507693,0,1068.9511087,42178.951109,12500,12500,0,10010,10010,10010,0,0,0,0,0,0,0,0,0,0,18600,2400,16200,338.76494268,0,730.18616605,19668.951109
507724,0,43.057974023,21251.057974,0,0,0,5608,5608,5408,200,0,0,0,0,0,0,9600,9600,0,6000,0,6000,43.057974023,0,0,6043.057974
507728,0,974.72319379,27774.723194,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,6000,0,6000,94.980825051,879.74236874,0,6974.7231938
507750,0,16.463343009,43416.463343,25400,25400,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,8400,0,8400,16.463343009,0,0,8416.463343
507823,0,1329.1116356,55303.111636,0,0,0,41674,24674,24674,0,17000,0,0,17000,20000,3000,2700,2700,0,9600,0,9600,9.4980825051,0,1319.6135531,10929.111636
507839,310.34414419,-272.3518142,30127.648186,22000,21800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,37.99233002,0,0,8127.6481858
507843,0,377.22516751,23627.225168,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,9600,0,9600,25.328220014,0,351.8969475,9977.2251675
507863,0,177.2975401,28503.29754,0,0,0,18126,15600,15600,0,2526,2526,0,0,0,0,0,0,0,10200,0,10200,177.2975401,0,0,10377.29754
507905,0,20.68800774,26920.688008,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,4800,0,4800,20.68800774,0,0,4820.6880077
507908,0,167.06689353,23767.066894,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,167.06689353,0,0,3767.0668935
507912,0,86.87303952,15776.87304,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,0,0,0,3600,0,3600,86.87303952,0,0,3686.8730395
507913,0,133.16183678,16404.161837,3000,3000,0,6071,6071,6071,0,0,0,0,0,0,0,0,0,0,7200,0,7200,133.16183678,0,0,7333.1618368
507924,0,97.847215348,18707.847215,0,0,0,12610,12610,12610,0,0,0,0,0,0,0,0,0,0,6000,0,6000,97.847215348,0,0,6097.8472153
507998,0,4.0729212413,64304.072921,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,22000,22000,0,22800,0,22800,4.0729212413,0,0,22804.072921
508046,0,3.3859550052,15003.385955,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,7200,0,7200,3.3859550052,0,0,7203.385955
508152,0,42.9074346,27142.907435,11000,11000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,9600,0,9600,42.9074346,0,0,9642.9074346
508240,0,94.980825051,77594.980825,0,0,0,40300,40300,40300,0,0,0,0,0,0,0,0,0,0,37200,0,37200,94.980825051,0,0,37294.980825
508305,0,8.2316715044,9758.2316715,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2316715044,0,0,8.2316715044
508505,0,189.9616501,38989.96165,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,14100,0,14100,189.9616501,0,0,14289.96165
508861,0,218.14475667,76418.144757,35000,35000,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,12600,0,12600,94.980825051,123.16393162,0,12818.144757
508922,1507.3858432,-1412.405018,54487.594982,25000,25000,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,19200,3600,15600,94.980825051,0,0,17787.594982
508984,0,9.5472243331,9564.5472243,0,0,0,9555,9555,9555,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5472243331,0,0,9.5472243331
509054,0,37.170075226,15987.170075,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,3600,0,3600,37.170075226,0,0,3637.1700752
509057,0,9.4980825051,21009.498083,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4980825051,0,0,9.4980825051
509064,0,79.49321155,17889.493212,0,0,0,12610,12610,12610,0,0,0,0,0,0,0,0,0,0,5200,0,5200,79.49321155,0,0,5279.4932116
509068,0,0,14507,0,0,0,10907,10907,10907,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
509069,0,0,24900,7000,7000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
509071,0,0,21700,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
509074,3103.4414419,-3103.441442,38096.558558,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,0,0,0,4096.5585581
509076,0,65.101812055,38865.101812,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,65.101812055,0,0,4865.1018121
509108,0,0,48500,14000,14000,0,22500,22500,22500,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0
509120,0,18.99616501,24978.996165,21360,21000,360,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,18.99616501,0,0,3618.996165
509123,0,0,12600,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
509139,0,18.99616501,25918.996165,19900,19000,900,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,18.99616501,0,0,6018.996165
509366,0,124.70869837,40524.708698,17600,17000,600,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7200,0,7200,124.70869837,0,0,7324.7086984
509512,0,0,23286,0,0,0,18486,18486,18486,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
509516,0,0,26050,14000,14000,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
509550,0,0,55600,20000,20000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,9600,0,9600,0,0,0,9600
509601,0,0,25200,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,0,0,0,7200
509689,0,0,23000,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509712,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1200,0,0,0,1200
509717,0,88.946378413,11458.946378,0,0,0,8970,8970,8970,0,0,0,0,0,0,0,0,0,0,2400,0,2400,88.946378413,0,0,2488.9463784
