NQUEST,NORD,YCF4,YCF,Y,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YMA1,YMA2,YC
27123,1,0,126.64110007,23626.6411,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,9200,9200,126.64110007,0,0,0,0,9326.6411001
27155,1,0,6.9652605037,85006.965261,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,31200,46800,78000,6.9652605037,0,0,7000,0,78006.965261
27155,2,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,8000,0,0
27155,3,0,0,7200,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27157,1,0,25.082688528,19225.082689,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,4200,4200,25.082688528,0,0,15000,0,4225.0826885
27157,2,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,20000,0
27224,1,1773.3951097,-1615.093735,24284.906265,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,9000,9000,158.30137509,0,0,0,0,7384.9062654
27224,2,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0
27224,3,0,0,17000,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27238,1,0,31.660275017,22931.660275,0,0,0,0,6100,0,0,0,0,0,0,6100,6100,0,0,16800,16800,31.660275017,0,0,0,0,16831.660275
27238,2,0,0,13200,13200,0,0,0,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27505,1,0,654.19218726,24054.192187,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,3000,4800,7800,48.910725336,605.28146192,0,0,0,8454.1921873
27509,1,0,415.21749753,13565.217498,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,6000,6000,63.320550034,351.8969475,0,0,0,6415.2174975
27730,1,0,188.97901835,10588.979018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5400,10400,20.92866035,0,168.050358,0,0,10588.979018
27730,2,0,0,20540,0,0,20540,0,0,0,0,0,0,20540,0,0,20540,0,0,0,0,0,0,0,0,0,0
27730,3,0,0,2300,2300,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27734,1,0,28.840309296,7028.8403093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,28.840309296,0,0,0,0,7028.8403093
27734,2,0,0,16380,0,0,16380,0,0,0,0,0,0,16380,0,0,16380,0,0,0,0,0,0,0,0,0,0
27734,3,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,4500,0,0
27739,1,0,309.2359829,18143.235983,0,0,3874,0,0,0,0,0,0,3874,0,0,3874,0,10960,3000,13960,31.660275017,189.60147101,87.974236874,0,0,14269.235983
27742,1,0,103.97578392,23583.975784,0,0,7280,0,0,0,0,0,0,7280,0,0,7280,0,0,16200,16200,103.97578392,0,0,0,0,16303.975784
27742,2,0,0,6200,6200,0,0,0,0,0,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27744,1,0,448.04915133,16568.049151,0,0,9620,0,0,0,0,0,0,9620,0,0,9620,0,0,6500,6500,39.767676108,99.973290663,308.30818456,0,0,6948.0491513
27744,2,0,0,18190,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,10000,0,0,0,0,0,0,10000,0,0
27881,1,0,63.320550034,13263.32055,0,0,13200,0,0,0,0,0,0,13200,0,0,13200,0,0,0,0,63.320550034,0,0,0,0,63.320550034
27912,1,0,205.79178761,24305.791788,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,7200,7200,205.79178761,0,0,0,0,7405.7917876
27912,2,0,0,9600,0,0,0,0,9600,0,0,0,0,0,0,9600,9600,0,0,0,0,0,0,0,0,0,0
27912,3,0,0,9400,7800,1600,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27923,1,0,795.60869254,26805.608693,0,0,15210,0,0,0,0,0,0,15210,0,0,15210,0,0,10800,10800,91.814797549,0,703.79389499,0,0,11595.608693
27923,5,0,0,470,0,0,0,0,470,0,0,0,0,0,0,470,470,0,0,0,0,0,0,0,0,0,0
27930,1,0,44.324385024,24094.324385,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,5200,5200,44.324385024,0,0,0,0,5244.324385
27930,2,0,0,17550,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,0,0,0,0,0,0,0,0
27947,1,0,11.397699006,15991.397699,0,0,11310,0,470,0,0,0,0,11310,0,470,11780,0,0,4200,4200,11.397699006,0,0,0,0,4211.397699
27947,2,0,0,7410,0,0,7410,0,0,0,0,0,0,7410,0,0,7410,0,0,0,0,0,0,0,0,0,0
28100,1,0,41.094627317,49841.094627,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,4800,4800,41.094627317,0,0,0,0,4841.0946273
28221,1,0,179.02298751,32569.022988,0,0,26390,0,0,0,0,0,0,26390,0,0,26390,0,0,6000,6000,179.02298751,0,0,0,0,6179.0229875
28331,1,0,42.420771271,27342.420771,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,15600,15600,42.420771271,0,0,0,0,15642.420771
28346,1,0,93.100495114,17253.100495,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,7800,7800,93.100495114,0,0,0,0,7893.1004951
28362,1,0,87.974236874,41788.974237,0,0,30901,0,0,0,0,0,0,30901,0,0,30901,0,0,10800,10800,0,87.974236874,0,0,0,10887.974237
28441,1,0,395.80604374,44195.806044,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,22800,22800,352.4119293,0,43.394114433,0,0,23195.806044
28802,1,0,127.32128679,32127.321287,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,9000,9000,127.32128679,0,0,23000,0,9127.3212868
28802,2,0,0,18500,18500,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28859,1,0,20.333420181,17620.33342,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,7200,7200,20.333420181,0,0,0,0,7220.3334202
28859,2,0,0,14300,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0
28897,1,0,190.86781075,24030.867811,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,7200,7200,106.80017788,0,84.067632867,0,0,7390.8678108
28920,1,0,178.32308934,55710.323089,0,0,23532,0,0,0,0,0,0,23532,0,0,23532,0,13200,18800,32000,178.32308934,0,0,0,0,32178.323089
28992,1,0,561.5215439,49361.521544,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,12000,0,13400,13400,63.153525268,0,498.36801863,0,12000,13961.521544
29006,1,0,237.86770615,48987.867706,0,0,22750,0,0,0,0,0,0,22750,0,0,22750,20000,0,6000,6000,44.324385024,0,193.54332112,20000,0,6237.8677061
29006,2,0,0,7475,0,0,7475,0,0,0,0,0,0,7475,0,0,7475,0,0,0,0,0,0,0,0,0,0
29140,1,0,515.85584441,25065.855844,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,9600,9600,75.984660041,0,439.87118437,0,0,10115.855844
29140,2,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29140,3,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,14000,0
29280,1,4876.8365516,-4656.68393,57143.31607,22000,5200,0,0,0,0,0,0,27200,0,0,0,0,1000,0,33600,33600,96.988689698,0,123.16393162,1000,0,28943.31607
29280,2,0,0,23000,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29286,1,0,0,12050,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,3600,3600,0,0,0,0,0,3600
29288,1,0,63.320550034,25063.32055,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,9000,9000,63.320550034,0,0,16000,0,9063.32055
29678,1,0,6.1790246623,20506.179025,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6200,6200,6.1790246623,0,0,0,0,6206.1790247
29680,1,0,22.839750541,16622.839751,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,3600,3600,22.839750541,0,0,0,0,3622.8397505
29684,1,0,240.14773627,35040.147736,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,15800,15800,41.48452343,0,198.66321284,0,0,16040.147736
29684,2,0,0,19500,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29737,1,1507.3858432,-1361.748578,41238.251422,33000,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,9600,9600,145.63726508,0,0,0,0,8238.2514218
29737,2,0,0,24000,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29742,1,0,0,21700,0,0,0,0,0,0,0,300,0,0,-300,-300,-300,10000,0,12000,12000,0,0,0,10000,0,12000
29742,2,0,0,25400,23000,0,2400,0,0,0,0,0,23000,2400,0,0,2400,0,0,0,0,0,0,0,0,0,0
29742,3,0,0,8640,0,0,8640,0,0,0,0,0,0,8640,0,0,8640,0,0,0,0,0,0,0,0,0,0
29774,1,0,65.925191588,14715.925192,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,3600,3600,65.925191588,0,0,0,0,3665.9251916
29798,1,0,177.87391479,28177.873915,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,7200,7200,177.87391479,0,0,0,0,7377.8739148
29798,2,0,0,6500,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0
29823,1,0,6.3320550034,14426.332055,0,0,9620,0,0,0,0,0,0,9620,0,0,9620,0,0,4800,4800,6.3320550034,0,0,0,0,4806.332055
29823,2,0,0,27000,27000,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31066,1,0,0,16250,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,0,0
31066,3,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31092,1,0,638.54786063,50810.547861,41972,1600,0,0,0,0,0,0,43572,0,0,0,0,0,0,6600,6600,338.49385743,300.0540032,0,0,0,7238.5478606
31093,1,0,21.043221644,25221.043222,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,7200,7200,21.043221644,0,0,18000,0,7221.0432216
31120,1,0,1074.0985102,23904.09851,0,0,14430,0,0,0,0,0,0,14430,0,0,14430,0,0,8400,8400,876.5408963,0,197.55761388,0,0,9474.0985102
31120,2,0,0,36647,0,0,36647,0,0,0,0,0,0,36647,0,0,36647,0,0,0,0,0,0,0,0,0,0
31122,1,0,31.660275017,25031.660275,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,6000,6000,31.660275017,0,0,0,0,6031.660275
31122,3,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31137,1,0,1035.2169792,45235.216979,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,19200,19200,161.89829972,487.70064481,385.61803465,0,0,20235.216979
31137,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31137,3,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,1,0,98.911209536,17791.91121,0,0,17693,0,0,0,0,0,0,17693,0,0,17693,0,0,0,0,98.911209536,0,0,0,0,98.911209536
31145,2,0,0,13715,0,0,13715,0,0,0,0,0,0,13715,0,0,13715,0,0,0,0,0,0,0,0,0,0
31161,1,0,41.158357522,29241.158358,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,7200,7200,41.158357522,0,0,0,0,7241.1583575
31161,2,0,0,15500,15500,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,1,0,88.648770048,20436.474857,0,0,0,0,0,0,0,0,0,0,0,0,0,14347.826087,0,6000,6000,88.648770048,0,0,14347.826087,0,6088.64877
31163,2,0,0,5217.3913043,0,0,0,0,0,0,0,0,0,0,0,0,0,5217.3913043,0,0,0,0,0,0,5217.3913043,0,0
31163,3,0,0,10434.782609,0,0,0,0,0,0,0,0,0,0,0,0,0,10434.782609,0,0,0,0,0,0,10434.782609,0,0
31191,1,0,31.660275017,17451.660275,0,0,17420,0,0,0,0,0,0,17420,0,0,17420,0,0,0,0,31.660275017,0,0,0,0,31.660275017
31191,2,0,0,6890,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,0,0
31219,1,0,31.660275017,11431.660275,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,31.660275017,0,0,0,0,3631.660275
31220,1,0,617.84325764,57917.843258,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,4000,25000,12700,37700,265.94631014,0,351.8969475,4000,0,38317.843258
31220,2,0,0,11960,0,0,11960,0,0,0,0,0,0,11960,0,0,11960,0,0,0,0,0,0,0,0,0,0
31221,1,0,22.162192512,47022.162193,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,28800,28800,22.162192512,0,0,0,0,28822.162193
31221,2,0,0,7800,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0
31246,1,0,478.51622058,18185.516221,0,0,13507,0,0,0,0,0,0,13507,0,0,13507,0,0,4200,4200,393.65827384,84.857946736,0,0,0,4678.5162206
31246,2,0,0,12857,0,0,12857,0,0,0,0,0,0,12857,0,0,12857,0,0,0,0,0,0,0,0,0,0
31281,1,0,274.68249048,39074.68249,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,20000,0,8400,8400,183.26505782,0,91.417432661,20000,0,8674.6824905
31304,1,0,1243.8556125,45643.855612,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,28800,28800,100.37929504,0,1143.4763174,0,0,30043.855612
31304,2,0,0,8580,0,0,8580,0,0,0,0,0,0,8580,0,0,8580,0,0,0,0,0,0,0,0,0,0
31309,1,0,1213.9922176,34313.992218,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,18100,18100,158.30137509,0,1055.6908425,0,0,19313.992218
31309,2,0,0,10800,0,0,10800,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,0,0
31309,3,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31309,6,0,0,11000,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387,1,0,1756.5304351,10756.530435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,30.325976558,592.17018147,1134.034277,0,0,10756.530435
31387,2,0,0,24000,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387,3,0,0,6060,2700,360,0,0,0,0,3000,0,3060,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0
31403,1,0,53.822467529,21363.822468,0,0,16510,0,0,0,0,0,0,16510,0,0,16510,0,0,4800,4800,53.822467529,0,0,0,0,4853.8224675
31403,2,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31441,1,0,309.69539385,37900.695394,0,0,19591,0,0,0,0,0,0,19591,0,0,19591,0,0,18000,18000,309.69539385,0,0,0,0,18309.695394
31441,2,0,0,15574,0,0,15574,0,0,0,0,0,0,15574,0,0,15574,0,0,0,0,0,0,0,0,0,0
31448,1,0,1822.8052875,45474.805288,0,0,23452,0,0,0,0,0,0,23452,0,0,23452,0,0,20200,20200,63.320550034,1407.58779,351.8969475,0,0,22022.805288
31556,1,0,3.1660275017,17567.166028,0,0,13364,0,0,0,0,0,0,13364,0,0,13364,0,0,4200,4200,3.1660275017,0,0,0,0,4203.1660275
31556,2,0,0,5330,0,0,5330,0,0,0,0,0,0,5330,0,0,5330,0,0,0,0,0,0,0,0,0,0
31560,1,0,124.94847882,17824.948479,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,6000,6000,2.505727177,0,122.44275165,0,0,6124.9484788
31560,2,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31561,1,0,31.660275017,19531.660275,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,31.660275017,0,0,0,0,31.660275017
31561,2,0,0,1560,0,0,1560,0,0,0,0,0,0,1560,0,0,1560,0,0,0,0,0,0,0,0,0,0
31625,1,0,1550.2543684,22375.254368,0,0,9425,0,0,0,0,0,0,9425,0,0,9425,0,0,11400,11400,1550.2543684,0,0,0,0,12950.254368
31625,2,0,0,22000,21000,1000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31641,1,1064.0370658,-1032.376791,17167.623209,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,7200,7200,31.660275017,0,0,0,0,6167.6232092
31641,2,0,0,16000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31652,1,0,879.74236874,35479.742369,0,0,29900,0,0,0,0,5000,0,29900,-5000,-5000,24900,0,2500,7200,9700,0,0,879.74236874,0,0,10579.742369
31652,2,0,0,18200,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0
31665,1,0,63.391505567,17723.391506,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,9600,9600,63.391505567,0,0,0,0,9663.3915056
31665,2,0,0,5460,0,0,5460,0,0,0,0,0,0,5460,0,0,5460,0,0,0,0,0,0,0,0,0,0
31671,1,0,805.71543719,33775.715437,0,0,24570,0,0,0,0,0,0,24570,0,0,24570,0,0,8400,8400,473.15961286,0,332.55582434,0,0,9205.7154372
31695,1,0,43.082671011,9643.082671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,43.082671011,0,0,0,0,9643.082671
31695,2,0,0,22400,22400,0,0,0,0,0,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31695,4,0,0,5500,5500,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31724,1,0,435.18039007,29713.18039,19488,1390,0,0,0,0,0,0,20878,0,0,0,0,0,0,8400,8400,208.61137555,0,226.56901452,0,0,8835.1803901
31724,2,0,0,18060,18060,0,0,0,0,0,0,0,18060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31735,1,0,141.36179998,18199.3618,0,0,13858,0,0,0,0,0,0,13858,0,0,13858,0,0,4200,4200,141.36179998,0,0,0,0,4341.3618
31735,2,0,0,10374,0,0,10374,0,0,0,0,0,0,10374,0,0,10374,0,0,0,0,0,0,0,0,0,0
31757,1,0,1209.990883,17964.990883,0,0,9555,0,0,0,0,0,0,9555,0,0,9555,0,0,7200,7200,242.27427736,0,967.71660561,0,0,8409.990883
31785,1,0,290.19593177,51590.195932,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,0,0,24000,24000,13.387389018,0,276.80854276,0,0,24290.195932
31785,2,0,0,24000,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31798,1,0,0,11180,0,0,11180,0,0,0,0,0,0,11180,0,0,11180,0,0,0,0,0,0,0,0,0,0
31799,1,0,275.20502425,14942.205024,0,0,9867,0,0,0,0,0,0,9867,0,0,9867,0,0,4800,4800,165.59436661,109.61065764,0,0,0,5075.2050242
31799,2,0,0,15574,0,0,15574,0,0,0,0,0,0,15574,0,0,15574,0,0,0,0,0,0,0,0,0,0
31860,1,1197.041699,-1159.049369,22040.950631,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,7200,7200,37.99233002,0,0,0,0,6040.950631
31860,2,0,0,17300,17300,0,0,0,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31860,3,0,0,6500,6500,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31868,1,0,0,9000,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31869,1,0,31.660275017,13031.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,31.660275017,0,0,13000,0,31.660275017
31912,1,0,140.81462117,20540.814621,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4800,4800,140.81462117,0,0,0,0,4940.8146212
31912,2,0,0,6500,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0
32001,1,0,107.36971151,22447.369712,0,0,12740,0,0,0,0,0,0,12740,0,0,12740,0,0,9600,9600,107.36971151,0,0,0,0,9707.3697115
32001,2,0,0,5850,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0
32028,1,0,60.929173937,32760.929174,21600,0,5700,0,0,0,0,0,21600,5700,0,0,5700,0,0,5400,5400,60.929173937,0,0,0,0,5460.9291739
32028,2,0,0,24050,0,0,24050,0,0,0,0,0,0,24050,0,0,24050,0,0,0,0,0,0,0,0,0,0
32028,3,0,0,3400,3400,0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32033,1,0,178.84351648,28858.843516,20280,0,0,0,0,0,0,0,20280,0,0,0,0,0,0,8400,8400,94.384525569,84.45899091,0,0,0,8578.8435165
32033,2,0,0,16640,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,0,0,0,0,0,0,0,0
32034,1,0,45.315507095,22425.315507,0,0,16380,0,0,0,0,0,0,16380,0,0,16380,0,0,6000,6000,45.315507095,0,0,0,0,6045.3155071
32041,1,0,99.047918887,22799.047919,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,8400,8400,99.047918887,0,0,0,0,8499.0479189
32044,1,0,0,7488,0,0,7488,0,0,0,0,0,0,7488,0,0,7488,0,0,0,0,0,0,0,0,0,0
32047,1,0,52.799627993,10426.799628,0,0,10374,0,0,0,0,0,0,10374,0,0,10374,0,0,0,0,52.799627993,0,0,0,0,52.799627993
32052,1,0,98.317216048,25818.317216,0,0,16120,0,0,0,0,0,0,16120,0,0,16120,0,0,9600,9600,98.317216048,0,0,0,0,9698.317216
32052,2,0,0,16250,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,0,0
32057,1,0,147.0927175,22797.092718,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,9000,9000,147.0927175,0,0,0,0,9147.0927175
32057,2,0,0,2366,0,0,2366,0,0,0,0,0,0,2366,0,0,2366,0,0,0,0,0,0,0,0,0,0
32057,3,0,0,25350,25350,0,0,0,0,0,0,0,25350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32066,1,0,0,17890,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,8400,8400,0,0,0,0,0,8400
32067,1,0,150.65773823,24120.657738,0,0,16770,0,0,0,0,0,0,16770,0,0,16770,0,0,7200,7200,150.65773823,0,0,0,0,7350.6577382
32144,1,0,172.7560998,24122.7561,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,9000,9000,172.7560998,0,0,0,0,9172.7560998
32144,2,0,0,7540,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,0,0,0,0,0,0,0,0
32190,1,0,120.62193021,22520.62193,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4200,4200,76.871949462,0,43.749980746,0,0,4320.6219302
32198,1,0,31.660275017,32951.660275,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,12120,12120,31.660275017,0,0,0,0,12151.660275
32198,2,0,0,22100,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0
32206,1,0,7.3063436641,7507.3063437,3600,0,0,0,0,0,3900,0,3600,0,3900,3900,3900,0,0,0,0,7.3063436641,0,0,0,0,7.3063436641
32206,2,0,0,8400,8400,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32209,1,1108.3719436,-903.5468011,19096.453199,0,0,0,0,0,0,0,1200,0,0,-1200,-1200,-1200,0,0,21200,21200,31.547541634,173.27760083,0,0,0,20296.453199
32209,2,0,0,18460,0,0,18460,0,0,0,0,0,0,18460,0,0,18460,0,0,0,0,0,0,0,0,0,0
32209,3,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32210,2,0,0,7700,4100,0,0,0,3600,0,0,0,4100,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0
32210,3,0,0,2000,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32229,1,0,25.328220014,12175.32822,0,0,3000,750,0,0,0,0,0,3750,0,0,3750,0,0,8400,8400,25.328220014,0,0,0,0,8425.32822
32288,1,0,671.97686611,22721.976866,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,50,50,443.24385024,228.73301587,0,0,0,721.97686611
32288,2,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32288,3,0,0,18000,17000,1000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32318,1,0,38.355722251,22658.355722,0,0,12220,0,6000,0,0,400,0,12220,-400,5600,17820,0,0,4800,4800,3.1660275017,0,35.18969475,0,0,4838.3557223
32320,1,3768.4646081,-3711.476113,27888.523887,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,9600,9600,56.988495031,0,0,0,0,5888.523887
32320,2,0,0,31000,31000,0,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32328,1,0,25.441486557,14610.441487,0,0,10985,0,0,0,0,0,0,10985,0,0,10985,0,0,3600,3600,25.441486557,0,0,0,0,3625.4414866
32438,1,0,0,7100,7000,0,0,0,0,0,0,0,7000,0,0,0,0,100,0,0,0,0,0,0,100,0,0
32438,2,0,0,5100,5000,0,0,0,0,0,0,0,5000,0,0,0,0,100,0,0,0,0,0,0,100,0,0
32464,1,0,0,10450,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,3300,3300,0,0,0,0,0,3300
32470,1,0,139.03575111,28989.035751,0,0,24050,0,0,0,0,0,0,24050,0,0,24050,0,0,4800,4800,139.03575111,0,0,0,0,4939.0357511
32470,2,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,4000,0,0
32471,1,0,59.308367901,11799.308368,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,4200,4200,59.308367901,0,0,0,0,4259.3083679
32524,1,0,15331.005179,56031.005179,0,0,29900,0,0,0,0,0,0,29900,0,0,29900,0,0,10800,10800,1255.1272787,2639.2271062,11436.650794,0,0,26131.005179
32524,2,0,0,36400,0,0,36400,0,0,0,0,0,0,36400,0,0,36400,0,0,0,0,0,0,0,0,0,0
32556,1,354.67902194,-354.6790219,22545.320978,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,6000,6000,0,0,0,0,0,5645.3209781
32668,1,0,982.31143593,26952.311436,0,0,19370,0,0,0,0,0,0,19370,0,0,19370,0,0,6600,6600,223.43793776,758.87349817,0,0,0,7582.3114359
