NQUEST,TIPOIMM,QUOPRO,PRO1,PRO2,PRO3,PRO4,PRO5,PRO6,ANPOSS,SUPAB,ANCOSTR,SUPTE,SUPTM,USOIMM,VALABIT,AFFITTO,AFFEFF,AFFIMP,POSS,IMMDOVE,IMMREG,IMMEST,PRO7,PRO8,PRO9,quo
39581,1,33,0,1,0,0,0,0,1987,100,1948,,,8,80000,2,,400,3,1,,,0,0,0,0.33
39581,7,100,1,0,0,0,0,0,,,,5,,9,10000,2,,1200,1,1,,,0,0,0,1
50135,1,100,1,0,0,0,0,0,1970,55,1969,,,4,120000,1,8400,0,2,1,,,0,0,0,1
50135,3,100,1,0,0,0,0,0,1956,60,1912,,,8,45000,2,,6500,3,1,,,0,0,0,1
50150,7,100,1,0,0,0,0,0,,,,,6000,9,10000,2,,1000,3,1,,,0,0,0,1
51351,1,100,0,1,0,0,0,0,1997,35,1997,,,8,20000,2,,2400,6,1,,,0,0,0,1
51352,1,100,0,1,0,0,0,0,2001,140,1999,,,8,100000,2,,3600,3,1,,,0,0,0,1
51352,7,100,0,1,0,0,0,0,,,,2,,9,5000,2,,600,3,1,,,0,0,0,1
51363,7,50,1,0,0,0,0,0,,,,1,,14,1000,2,,25,3,1,,,0,0,0,0.5
51467,7,100,1,0,0,0,0,0,,,,,3000,9,5000,2,,2000,3,1,,,0,0,0,1
51733,1,100,1,1,0,0,0,0,1985,100,1900,,,3,100000,2,,1200,1,1,,,0,0,0,1
52716,7,100,1,1,0,0,0,0,,,,4,,9,20000,2,,1200,3,1,,,0,0,0,1
52736,6,100,0,1,1,0,0,0,1976,12,1957,,,3,20000,2,,1200,3,1,,,0,0,0,1
53081,1,100,0,1,0,0,0,0,2002,115,2000,,,8,160000,2,,6600,1,1,,,0,0,0,1
53085,1,100,1,1,0,0,0,0,2006,40,1996,,,4,70000,1,6000,0,1,1,,,0,0,0,1
53086,1,20,1,0,0,0,0,0,1993,300,1992,,,14,60000,2,,3500,6,2,15,,0,0,0,0.2
53109,1,50,1,0,0,0,0,0,1982,60,1900,,,1,50000,2,,5000,1,2,13,,0,0,0,0.5
53564,1,100,1,1,0,0,0,0,1975,70,1975,,,14,80000,2,,5000,2,1,,,0,0,0,1
54143,1,100,0,1,0,0,0,0,2002,120,1950,,,4,200000,1,4800,0,4,1,,,0,0,0,1
54683,1,100,1,1,0,0,0,0,1980,60,1980,,,4,150000,1,6000,0,6,1,,,0,0,0,1
54683,1,100,1,1,0,0,0,0,1980,100,1980,,,14,250000,2,,7200,6,1,,,0,0,0,1
55147,1,100,0,1,0,0,0,0,1990,100,1900,,,4,150000,1,4800,0,3,1,,,0,0,0,1
55147,3,100,0,1,0,0,0,0,1973,280,1973,,,4,80000,1,7200,0,6,1,,,0,0,0,1
55147,7,100,0,1,0,0,0,0,,,,,1500,11,20000,2,,600,1,1,,,0,0,0,1
55209,6,50,1,0,0,0,0,0,2007,50,1900,,,3,8000,2,,1000,3,1,,,0,0,0,0.5
55209,7,50,1,0,0,0,0,0,,,,,5000,14,10000,2,,2000,3,1,,,0,0,0,0.5
55209,7,50,1,0,0,0,0,0,,,,,2000,11,3000,2,,500,3,1,,,0,0,0,0.5
55425,2,10,1,0,0,0,0,0,2010,50,1960,,,2,90000,2,,300,3,1,,,0,0,0,0.1
55430,1,50,1,0,0,0,0,0,1995,90,1960,,,8,170000,2,,4500,3,1,,,0,0,0,0.5
55430,1,50,1,0,0,0,0,0,1995,60,1920,,,8,70000,2,,3000,3,1,,,0,0,0,0.5
55430,6,50,1,0,0,0,0,0,1995,11,1960,,,4,20000,1,960,0,3,1,,,0,0,0,0.5
55636,1,100,1,0,0,0,0,0,1990,150,1980,,,8,140000,2,,3600,3,1,,,0,0,0,1
55636,1,100,0,1,0,0,0,0,1988,110,1987,,,4,150000,1,4000,0,2,1,,,0,0,0,1
55636,7,100,1,0,0,0,0,0,,,,,6000,11,20000,2,,500,3,1,,,0,0,0,1
55774,7,100,1,0,0,0,0,0,,,,2,,11,30000,2,,500,3,1,,,0,0,0,1
56270,8,100,1,1,0,0,0,0,,,,,2000,9,150000,2,,4800,1,1,,,0,0,0,1
56529,1,100,0,1,0,0,0,0,2002,80,1930,,,4,150000,1,4800,0,2,1,,,0,0,0,1
56529,1,100,1,1,0,0,0,0,2005,50,2000,,,14,180000,2,,6000,2,1,,,0,0,0,1
56529,1,100,1,1,0,0,0,0,2005,60,2000,,,14,200000,2,,6000,2,1,,,0,0,0,1
56529,1,100,1,1,0,0,0,0,2005,70,2000,,,14,300000,2,,9600,2,1,,,0,0,0,1
56577,7,100,1,1,0,0,0,0,,,,,8000,9,10000,2,,500,1,1,,,0,0,0,1
56582,1,13,1,0,0,0,0,0,2002,150,1940,,,14,300000,2,,1500,1,1,,,0,0,0,0.13
56582,7,13,1,0,0,0,0,0,,,,20,,3,100000,2,,3000,1,1,,,0,0,0,0.13
56582,8,13,1,0,0,0,0,0,,,,20,,3,30000,2,,1000,1,1,,,0,0,0,0.13
56603,8,100,1,0,0,0,0,0,,,,,2300,11,300000,2,,6000,3,1,,,0,0,0,1
56610,6,100,1,0,0,0,0,0,1975,15,1975,,,3,10000,2,,1000,2,1,,,0,0,0,1
56656,7,100,0,1,0,0,0,0,,,,,1000,,30000,2,,600,1,1,,,0,0,0,1
56658,1,50,1,0,0,0,0,0,1958,150,1958,,,8,160000,2,,7200,6,1,,,0,0,0,0.5
56658,1,50,1,0,0,0,0,0,1958,150,1958,,,14,160000,2,,7200,6,1,,,0,0,0,0.5
56658,1,100,1,1,0,0,0,0,1965,150,1965,,,3,160000,2,,7200,6,1,,,0,0,0,1
56658,4,50,1,0,0,0,0,0,1958,150,1958,,,5,160000,1,6000,0,6,1,,,0,0,0,0.5
56658,7,100,1,0,0,0,0,0,,,,,1000,11,5000,2,,600,1,1,,,0,0,0,1
56677,1,100,0,0,1,0,0,0,1968,120,1968,,,14,250000,2,,7200,6,1,,,0,0,0,1
56680,1,100,1,0,0,0,0,0,1994,80,1950,,,14,220000,2,,6000,3,1,,,0,0,0,1
56701,7,100,1,0,0,0,0,0,,,,,4000,9,5000,2,,1800,1,1,,,0,0,0,1
56721,7,100,1,1,0,0,0,0,,,,,1800,9,9000,2,,600,1,1,,,0,0,0,1
56762,1,100,1,0,0,0,0,0,1983,80,1950,,,4,110000,1,3240,0,3,1,,,0,0,0,1
56762,1,100,0,1,0,0,0,0,2008,95,1980,,,4,200000,1,6000,0,3,1,,,0,0,0,1
56762,7,100,0,1,0,0,0,0,,,,2,,11,10000,2,,480,3,1,,,0,0,0,1
57042,7,100,0,0,1,0,0,0,,,,,3000,9,5000,2,,1000,1,1,,,0,0,0,1
57042,7,100,0,0,0,1,0,0,,,,,3000,9,5000,2,,1000,5,1,,,0,0,0,1
57086,6,100,1,1,0,0,0,0,2001,20,2000,,,3,30000,2,,1000,1,1,,,0,0,0,1
57138,1,100,1,1,0,0,0,0,1998,100,1990,,,1,180000,2,,6500,1,1,,,0,0,0,1
57138,1,100,1,1,0,0,0,0,2009,170,1980,,,5,220000,1,6500,0,1,1,,,0,0,0,1
57138,1,100,1,1,0,0,0,0,2010,170,1975,,,8,200000,2,,9600,1,1,,,0,0,0,1
57138,2,100,1,1,0,0,0,0,1998,50,1975,,,5,100000,1,3500,0,1,1,,,0,0,0,1
57138,1,100,0,1,0,0,0,0,2002,250,1980,,,8,200000,2,,12000,3,1,,,0,0,0,1
57138,7,100,1,0,0,0,0,0,,,,,7000,11,50000,2,,2400,3,1,,,0,0,0,1
57138,7,100,1,1,0,0,0,0,,,,3,,11,150000,2,,6000,3,1,,,0,0,0,1
57546,1,50,0,1,0,0,0,0,2005,40,1955,,,1,80000,2,,3600,3,1,,,0,0,0,0.5
57547,1,100,1,0,0,0,0,0,2004,50,2004,,,1,150000,2,,6000,6,1,,,0,0,0,1
57547,7,100,1,0,0,0,0,0,,,,,2200,9,30000,2,,500,3,1,,,0,0,0,1
57609,1,100,0,1,0,0,0,0,1994,130,1870,,,1,500000,2,,7200,4,1,,,0,0,0,1
57609,7,100,0,1,0,0,0,0,,,,,2500,9,1500,2,,25,3,1,,,0,0,0,1
57615,3,100,1,1,0,0,0,0,1985,180,1984,,,8,35000,2,,6000,6,1,,,0,0,0,1
57616,1,100,0,1,0,0,0,0,2009,50,2008,,,3,120000,2,,4200,2,2,3,,0,0,0,1
57621,1,100,1,1,0,0,0,0,1984,115,1984,,,14,200000,2,,9600,6,1,,,0,0,0,1
57621,1,100,1,1,0,0,0,0,1984,160,1984,,,8,300000,2,,5000,6,1,,,0,0,0,1
57621,7,100,1,1,0,0,0,0,,,,,3000,9,10000,2,,1000,3,1,,,0,0,0,1
57621,8,100,1,1,0,0,0,0,,,,,800,,60000,2,,6000,1,2,11,,0,0,0,1
57911,1,25,1,0,0,0,0,0,1980,130,1948,,,1,350000,2,,12000,3,1,,,0,0,0,0.25
57911,1,50,0,1,0,0,0,0,1995,110,1962,,,14,320000,2,,12000,5,1,,,0,0,0,0.5
57911,1,50,0,1,0,0,0,0,2000,50,1920,,,4,180000,1,5000,0,5,1,,,0,0,0,0.5
57911,1,50,1,0,0,0,0,0,2007,60,1960,,,14,220000,2,,6000,1,1,,,0,0,0,0.5
91071,1,33,1,0,0,0,0,0,1999,50,1950,,,14,40000,2,,2500,3,1,,,0,0,0,0.33
91071,6,100,1,1,0,0,0,0,1994,30,1900,,,3,20000,2,,1000,1,1,,,0,0,0,1
91081,4,100,1,0,0,0,0,0,1991,80,1991,,,2,130000,2,,6000,3,1,,,0,0,0,1
91095,1,100,0,1,0,0,0,0,1998,70,1995,,,4,350000,1,6000,0,2,2,12,,0,0,0,1
91095,1,100,1,0,0,0,0,0,1999,60,1999,,,1,250000,2,,6000,1,1,,,0,0,0,1
91095,7,100,1,0,0,0,0,0,,,,,8000,2,2000,2,,500,1,1,,,0,0,0,1
104002,1,100,0,1,0,0,0,0,1990,45,1988,,,1,100000,2,,5000,1,1,,,0,0,0,1
111052,7,100,1,0,0,0,0,0,,,,,3000,9,20000,2,,600,1,1,,,0,0,0,1
145007,1,25,1,0,0,0,0,0,2009,60,1870,,,3,140000,1,1800,0,3,1,,,0,0,0,0.25
145012,1,100,0,1,0,0,0,0,1993,50,1940,,,1,80000,2,,3600,3,1,,,0,0,0,1
176019,3,100,1,0,0,0,0,0,1950,200,1950,,,5,100000,1,6000,0,3,1,,,0,0,0,1
188054,1,100,1,1,0,0,0,0,2007,60,2007,,,2,150000,2,,3600,1,1,,,0,0,0,1
193026,1,100,1,0,0,0,0,0,1980,90,1300,,,4,300000,1,7200,0,1,1,,,0,0,0,1
193026,1,100,1,1,0,0,0,0,1980,60,1950,,,1,120000,2,,4800,1,1,,,0,0,0,1
193026,8,100,1,1,0,0,0,0,,,,4,,11,10000,2,,1000,1,1,,,0,0,0,1
193026,1,100,1,1,0,0,0,0,1980,80,1600,,,14,120000,2,,7200,1,1,,,0,0,0,1
193026,1,50,0,1,0,0,0,0,2006,90,1980,,,4,180000,1,4200,0,3,1,,,0,0,0,0.5
215011,7,100,1,0,0,0,0,0,,,,1,,9,20000,2,,5000,3,1,,,0,0,0,1
216022,1,33,1,0,0,0,0,0,2006,150,1990,,,13,120000,2,,4800,3,1,,,0,0,0,0.33
217081,1,33,0,1,0,0,0,0,2010,150,1940,,,3,150000,2,,5500,3,1,,,0,0,0,0.33
224028,1,100,1,0,0,0,0,0,1983,50,1950,,,1,50000,2,,2000,3,2,1,,0,0,0,1
230029,1,33,0,1,0,0,0,0,2005,130,1980,,,8,300000,2,,5000,3,1,,,0,0,0,0.33
230029,6,100,1,1,0,0,0,0,1980,40,1980,,,3,25000,2,,1000,6,1,,,0,0,0,1
230030,6,100,1,0,0,0,0,0,1970,20,1970,,,3,5000,2,,500,1,1,,,0,0,0,1
230037,1,50,0,1,0,0,0,0,1996,100,1994,,,8,250000,2,,10000,3,1,,,0,0,0,0.5
230048,6,33,1,0,0,0,0,0,2002,15,1965,,,3,5000,2,,200,3,1,,,0,0,0,0.33
237003,1,100,1,1,0,0,0,0,1990,100,1950,,,1,70000,2,,1500,3,1,,,0,0,0,1
282089,1,100,0,1,0,0,0,0,1984,90,1982,,,1,200000,2,,9600,6,1,,,0,0,0,1
282089,7,80,0,1,0,0,0,0,,,,4,,11,60000,2,,1000,3,1,,,0,0,0,0.8
310051,7,100,1,0,0,0,0,0,,,,,6000,9,15000,2,,1200,3,1,,,0,0,0,1
310066,1,100,1,0,0,0,0,0,1973,70,1971,,,4,100000,1,3600,0,1,1,,,0,0,0,1
310066,3,100,1,0,0,0,0,0,1985,70,1950,,,8,40000,2,,4500,3,1,,,0,0,0,1
310066,7,100,1,0,0,0,0,0,,,,2,,8,12000,2,,1200,3,1,,,0,0,0,1
330057,7,100,1,0,0,0,0,0,,,,10,,9,10000,2,,250,3,1,,,0,0,0,1
350035,1,100,1,1,0,0,0,0,1989,45,1984,,,1,100000,2,,4800,1,1,,,0,0,0,1
500477,3,50,1,0,0,0,0,0,1985,300,1910,,,2,180000,2,,18000,3,1,,,0,0,0,0.5
500586,1,100,1,1,0,0,0,0,1960,45,1960,,,1,150000,2,,6000,1,2,20,,0,0,0,1
501664,6,100,1,0,0,0,0,0,2000,12,1995,,,3,30000,2,,1800,1,1,,,0,0,0,1
501978,1,100,1,1,0,0,0,0,1985,65,1970,,,1,250000,2,,24000,1,2,7,,0,0,0,1
501978,1,100,1,1,0,0,0,0,1983,200,1960,,,8,300000,2,,8400,1,1,,,0,0,0,1
502364,1,100,1,0,0,0,0,0,1960,50,1958,,,8,70000,2,,2000,3,1,,,0,0,0,1
502772,1,100,1,0,0,0,0,0,1974,30,1960,,,2,20000,2,,500,3,1,,,0,0,0,1
503561,1,100,1,1,0,0,0,0,2002,120,1800,,,1,250000,2,,20000,1,1,,,0,0,0,1
503703,1,50,1,0,0,0,0,0,1960,80,1960,,,1,100000,2,,6000,5,1,,,0,0,0,0.5
503788,1,20,1,0,0,0,0,0,1975,400,1971,,,1,200000,2,,2000,3,2,8,,0,0,0,0.2
503804,1,100,1,0,0,0,0,0,1956,100,1850,,,3,250000,2,,6000,3,1,,,0,0,0,1
503804,1,100,0,1,0,0,0,0,1968,54,1951,,,6,100000,1,1800,0,98,1,,,0,0,0,1
503850,1,25,0,1,0,0,0,0,1980,80,1960,,,14,170000,2,,2400,5,1,,,0,0,0,0.25
503850,1,100,1,1,0,0,0,0,1999,70,1600,,,1,170000,2,,5000,1,2,9,,0,0,0,1
503850,7,100,1,1,0,0,0,0,,,,,5000,9,40000,2,,500,1,2,9,,0,0,0,1
503931,1,100,1,1,0,0,0,0,1990,50,1990,,,1,200000,2,,4000,2,1,,,0,0,0,1
503931,1,100,1,0,0,0,0,0,2006,65,2004,,,4,180000,1,4000,0,2,1,,,0,0,0,1
504359,1,100,0,1,0,0,0,0,2000,170,1970,,,3,500000,2,,12000,3,1,,,0,0,0,1
504490,1,100,0,1,0,0,0,0,2010,120,1935,,,8,80000,2,,4000,1,1,,,0,0,0,1
504730,1,100,1,0,0,0,0,0,1990,90,1930,,,14,90000,1,,0,3,1,,,0,0,0,1
504730,1,100,1,0,0,0,0,0,1990,150,1930,,,14,120000,1,,0,3,1,,,0,0,0,1
504730,7,100,1,0,0,0,0,0,,,,,6500,,100000,2,,12000,3,1,,,0,0,0,1
504730,8,100,1,0,0,0,0,0,,,,,9000,11,50000,2,,4800,3,1,,,0,0,0,1
504872,7,100,1,0,0,0,0,0,,,,5,,10,300000,2,,3000,1,1,,,0,0,0,1
504889,1,100,0,1,0,0,0,0,2002,70,1970,,,4,150000,1,2400,0,1,1,,,0,0,0,1
504889,1,100,0,1,0,0,0,0,2006,65,2006,,,4,100000,1,4800,0,2,2,6,,0,0,0,1
504889,1,100,0,1,0,0,0,0,2007,50,2006,,,4,80000,1,4200,0,1,2,6,,0,0,0,1
504889,7,10,1,0,0,0,0,0,,,,7,,4,300000,1,,0,3,1,,,0,0,0,0.1
504921,1,100,1,1,0,0,0,0,1997,60,1982,,,1,80000,2,,5000,4,2,18,,0,0,0,1
504937,1,100,0,1,0,0,0,0,1994,90,1960,,,8,100000,2,,1200,3,1,,,0,0,0,1
504937,7,100,1,0,0,0,0,0,,,,1,,9,80000,2,,1800,3,1,,,0,0,0,1
504956,1,50,1,0,0,0,0,0,1998,60,1997,,,1,200000,2,,6000,5,1,,,0,0,0,0.5
504956,6,100,1,0,0,0,0,0,1996,6,1996,,,3,30000,2,,1200,2,1,,,0,0,0,1
504988,1,20,1,0,0,0,0,0,1972,75,1934,,,8,80000,2,,3600,3,2,12,,0,0,0,0.2
505022,3,100,1,0,0,0,0,0,2000,50,2000,,,3,10000,2,,1000,6,1,,,0,0,0,1
505022,7,100,1,0,0,0,0,0,,,,2,,9,50000,2,,300,3,1,,,0,0,0,1
505167,8,100,1,1,0,0,0,0,,,,,300,9,3000,2,,600,3,1,,,0,0,0,1
505390,1,12,0,1,0,0,0,0,1991,80,1983,,,1,300000,2,,9000,3,1,,,0,0,0,0.12
505407,7,66,1,0,0,0,0,0,,,,,3000,11,6000,2,,200,3,1,,,0,0,0,0.66
505418,7,100,0,1,0,0,0,0,,,,1,,8,7000,2,,100,3,1,,,0,0,0,1
505433,1,100,1,1,0,0,0,0,1989,54,1973,,,1,291000,2,,12000,1,1,,,0,0,0,1
505436,1,100,1,0,0,0,0,0,2005,60,1978,,,,100000,2,,4800,1,1,,,0,0,0,1
505439,3,100,0,1,0,0,0,0,2009,200,2009,,,2,50000,2,,6000,6,1,,,0,0,0,1
505439,7,100,0,1,0,0,0,0,,,,1,,10,40000,2,,2400,1,1,,,0,0,0,1
505439,7,100,0,1,0,0,0,0,,,,1,,10,60000,2,,4800,1,1,,,0,0,0,1
505439,7,100,1,0,0,0,0,0,,,,,2000,10,8000,2,,600,3,1,,,0,0,0,1
505439,7,100,1,0,0,0,0,0,,,,,8000,10,30000,2,,2400,3,1,,,0,0,0,1
505453,3,100,0,1,0,0,0,0,2000,70,1990,,,2,160000,2,,15000,1,1,,,0,0,0,1
505463,6,100,1,1,0,0,0,0,2004,15,2004,,,8,20000,2,,1800,2,1,,,0,0,0,1
505463,6,100,1,1,0,0,0,0,2004,15,2004,,,8,16000,2,,600,2,1,,,0,0,0,1
505463,1,100,1,1,0,0,0,0,1982,20,1963,,,8,45000,2,,2000,1,1,,,0,0,0,1
505469,1,100,0,1,0,0,0,0,1962,80,1960,,,6,100000,1,2000,0,3,2,15,,0,0,0,1
505469,1,100,1,1,1,0,0,0,1967,80,1967,,,4,100000,1,6200,0,1,1,,,0,0,0,1
505469,1,100,1,1,1,0,0,0,1998,70,1911,,,4,90000,1,6200,0,1,1,,,0,0,0,1
505469,4,100,1,0,1,0,0,0,2002,110,1950,,,2,200000,2,,18000,1,1,,,0,0,0,1
505469,6,100,1,0,1,0,0,0,2002,36,1950,,,2,30000,2,,2000,1,1,,,0,0,0,1
505469,6,100,1,1,1,0,0,0,1967,15,1911,,,4,20000,1,800,0,1,1,,,0,0,0,1
505469,6,100,1,1,1,0,0,0,1967,15,1967,,,4,20000,1,800,0,1,1,,,0,0,0,1
505477,1,33,0,1,0,0,0,0,2003,95,1930,,,8,600000,2,,8400,3,1,,,0,0,0,0.33
505525,7,35,1,1,0,0,0,0,,,,30,,10,2000000,2,,15000,1,1,,,0,0,0,0.35
505534,1,100,1,0,0,0,0,0,1998,50,1960,,,4,60000,1,2600,0,3,1,,,0,0,0,1
505655,1,100,0,1,0,0,0,0,1998,110,1997,,,14,180000,2,,7000,1,1,,,0,0,0,1
505655,1,100,1,0,0,0,0,0,1995,200,1930,,,8,80000,2,,5000,3,1,,,0,0,0,1
505672,1,50,0,1,0,0,0,0,1995,120,1900,,,4,170000,1,7200,0,3,1,,,0,0,0,0.5
505672,1,100,0,1,0,0,0,0,2009,100,2006,,,4,180000,1,6700,0,1,1,,,0,0,0,1
505672,1,100,1,0,0,0,0,0,1980,60,1980,,,1,210000,2,,5000,1,2,4,,0,0,0,1
505672,3,33,1,0,0,0,0,0,1979,1000,1970,,,2,250000,1,12000,0,2,1,,,0,0,0,0.33
505672,3,33,1,0,0,0,0,0,1984,900,1977,,,7,220000,1,4620,0,2,1,,,0,0,0,0.33
505681,1,50,1,0,0,0,0,0,1969,180,1965,,,14,280000,2,,8400,1,1,,,0,0,0,0.5
505771,1,100,0,1,0,0,0,0,2009,100,1962,,,4,150000,1,5000,0,3,1,,,0,0,0,1
505771,1,100,1,1,0,0,0,0,1962,100,1962,,,4,150000,1,5000,0,2,1,,,0,0,0,1
505798,1,100,1,1,0,0,0,0,2008,70,1800,,,1,180000,2,,6000,3,1,,,0,0,0,1
505798,1,33,1,0,0,0,0,0,2005,90,1960,,,1,100000,2,,2400,3,2,4,,0,0,0,0.33
505818,1,100,1,0,0,0,0,0,1987,220,1980,,,1,250000,2,,5000,5,2,16,,0,0,0,1
505818,7,100,1,0,0,0,0,0,,,,1,,11,2000,2,,1000,5,2,16,,0,0,0,1
506007,4,100,1,0,0,0,0,0,1980,25,1960,,,4,50000,1,8400,0,3,1,,,0,0,0,1
506195,1,100,1,0,0,0,0,0,1960,130,1960,,,8,150000,2,,4800,6,1,,,0,0,0,1
506385,1,100,1,1,0,0,0,0,1989,200,1945,,,3,300000,2,,7200,3,1,,,0,0,0,1
506385,1,100,1,1,0,0,0,0,1989,200,1943,,,2,200000,2,,4800,1,1,,,0,0,0,1
506385,1,100,1,0,0,0,0,0,1989,200,1946,,,4,250000,1,7000,0,3,1,,,0,0,0,1
506410,1,33,1,0,0,0,0,0,2002,80,1964,,,4,200000,1,3600,0,3,1,,,0,0,0,0.33
506410,1,33,1,0,0,0,0,0,2002,130,1975,,,1,300000,2,,1000,3,1,,,0,0,0,0.33
506418,1,50,1,0,0,0,0,0,1978,200,1978,,,3,,2,0,500,3,1,,,0,0,0,0.5
506418,7,50,1,0,0,0,0,0,,,,3,,9,20000,2,,2000,3,1,,,0,0,0,0.5
506492,1,100,1,0,0,0,0,0,1985,72,1960,,,4,140000,1,4080,0,1,1,,,0,0,0,1
506565,4,100,1,1,0,0,0,0,1993,28,1800,,,3,50000,2,,2400,1,1,,,0,0,0,1
506565,1,100,1,0,0,0,0,0,2002,87,1969,,,4,300000,1,6000,0,3,1,,,0,0,0,1
506591,1,100,1,1,0,0,0,0,1990,80,1990,,,6,150000,1,4000,0,2,1,,,0,0,0,1
506591,1,100,1,1,0,0,0,0,1990,100,1990,,,6,200000,1,5000,0,2,1,,,0,0,0,1
506616,1,50,1,0,0,0,0,0,1976,80,1973,,,3,200000,2,,8400,1,1,,,0,0,0,0.5
506628,1,50,1,1,0,0,0,0,1998,100,1700,,,4,200000,1,3600,0,5,1,,,0,0,0,0.5
506628,1,100,1,1,0,0,0,0,1998,100,1700,,,4,200000,1,7200,0,5,1,,,0,0,0,1
506628,4,50,1,1,0,0,0,0,1998,50,1700,,,8,50000,2,,2400,5,1,,,0,0,0,0.5
506666,1,100,1,0,0,0,0,0,1990,75,1975,,,5,200000,1,24000,0,3,1,,,0,0,0,1
506666,4,100,1,0,0,0,0,0,1990,120,1980,,,5,150000,1,7200,0,3,1,,,0,0,0,1
506758,1,100,1,1,0,0,0,0,1970,100,1600,,,1,150000,2,,2000,3,1,,,0,0,0,1
506758,8,100,1,0,0,0,0,0,,,,4,,11,100000,2,,12000,3,1,,,0,0,0,1
506767,1,100,0,1,0,0,0,0,1980,240,1930,,,8,1100000,2,,10800,3,1,,,0,0,0,1
506767,3,100,0,1,0,0,0,0,1980,350,1920,,,5,500000,1,16000,0,3,1,,,0,0,0,1
506767,4,100,1,0,0,0,0,0,1978,50,1850,,,5,600000,1,51120,0,3,1,,,0,0,0,1
506767,4,100,1,0,0,0,0,0,1978,50,1850,,,5,600000,1,52320,0,3,1,,,0,0,0,1
506772,1,100,1,1,0,0,0,0,2007,150,1950,,,4,700000,2,,8400,1,1,,,0,0,0,1
506772,1,100,1,1,0,0,0,0,1990,80,1960,,,8,200000,2,,6000,1,1,,,0,0,0,1
506799,4,100,1,0,1,0,0,0,2002,110,2002,,,8,150000,2,,9600,2,1,,,0,0,0,1
506799,7,100,1,1,0,0,0,0,,,,,2400,11,20000,2,,2000,1,1,,,0,0,0,1
506849,1,100,0,1,0,0,0,0,1972,80,1972,,,1,100000,2,,2000,2,1,,,0,0,0,1
506979,1,100,1,1,0,0,0,0,1978,140,1850,,,3,500000,2,,12000,1,1,,,0,0,0,1
506979,1,75,1,1,1,0,0,0,1994,50,1930,,,3,190000,2,,9600,1,1,,,0,0,0,0.75
506979,7,100,1,1,0,0,0,0,,,,,2640,9,15000,2,,2000,1,1,,,0,0,0,1
506997,7,100,1,0,0,0,0,0,,,,2,,10,400000,2,,18000,4,1,,,0,0,0,1
507037,6,50,0,1,0,0,0,0,2000,20,1970,,,13,30000,2,,4000,3,1,,,0,0,0,0.5
507151,1,100,1,1,0,0,0,0,1980,60,1800,,,1,150000,1,4000,0,3,1,,,0,0,0,1
507151,7,100,1,0,0,0,0,0,,,,2,,9,50000,1,4000,0,3,1,,,0,0,0,1
507190,7,25,0,1,0,0,0,0,,,,,700,14,10000,2,,800,3,1,,,0,0,0,0.25
507282,8,100,1,0,0,0,0,0,,,,,100,,40000,2,,4800,3,1,,,0,0,0,1
507303,1,100,1,1,0,0,0,0,1973,90,1973,,,4,200000,1,4800,0,6,1,,,0,0,0,1
507304,1,100,1,0,0,0,0,0,2002,65,1948,,,4,150000,1,5760,0,1,1,,,0,0,0,1
507319,1,100,1,0,0,0,0,0,1970,100,1970,,,4,200000,1,4800,0,6,1,,,0,0,0,1
507360,1,100,1,1,0,0,0,0,1975,100,1950,,,1,300000,2,,9600,3,1,,,0,0,0,1
507419,1,100,1,1,0,0,0,0,1992,34,1972,,,1,80000,2,,5000,1,2,11,,0,0,0,1
507419,1,100,1,1,0,0,0,0,1997,38,1997,,,1,150000,2,,6000,2,2,11,,0,0,0,1
507419,4,100,1,1,0,0,0,0,2000,15,2000,,,2,100000,2,,10000,6,1,,,0,0,0,1
507425,1,100,1,0,0,0,0,0,1985,150,1940,,,8,200000,2,,3600,3,1,,,0,0,0,1
507425,7,100,1,0,0,0,0,0,,,,2,,11,15000,2,,300,3,1,,,0,0,0,1
507426,1,100,1,0,0,0,0,0,1950,60,1940,,,4,150000,1,4080,0,1,1,,,0,0,0,1
507441,4,100,0,1,0,0,0,0,2000,36,1989,,,2,45000,2,,3000,1,1,,,0,0,0,1
507441,6,50,0,1,0,0,0,0,1993,40,1985,,,3,40000,2,,1200,2,1,,,0,0,0,0.5
507455,1,100,0,1,0,0,0,0,1981,50,1750,,,8,30000,2,,1200,5,1,,,0,0,0,1
507455,1,100,0,1,0,0,0,0,1981,110,1900,,,4,110000,1,3600,0,5,1,,,0,0,0,1
507455,1,100,0,1,0,0,0,0,1981,130,1750,,,14,200000,2,,6000,5,1,,,0,0,0,1
507455,1,100,0,1,0,0,0,0,1981,140,1900,,,8,140000,2,,4800,5,1,,,0,0,0,1
507455,1,100,1,1,0,0,0,0,1984,70,1750,,,4,100000,1,3000,0,1,1,,,0,0,0,1
507455,1,100,1,1,0,0,0,0,1984,90,1750,,,4,100000,1,3000,0,1,1,,,0,0,0,1
507455,3,100,0,1,0,0,0,0,1983,120,1983,,,,36000,2,,2400,5,1,,,0,0,0,1
507455,4,33,0,1,0,0,0,0,1975,280,1300,,,5,500000,1,7200,0,5,1,,,0,0,0,0.33
507455,6,100,1,1,0,0,0,0,1982,22,1981,,,3,30000,2,,2400,2,1,,,0,0,0,1
507455,7,100,0,1,0,0,0,0,,,,36,,11,36000,2,,2000,5,1,,,0,0,0,1
507580,1,50,1,0,0,0,0,0,1995,84,1985,,,14,160000,2,,7200,1,1,,,0,0,0,0.5
