nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape,npens
877262,2,2,1,1,1990,509,13,2,0,40,1
877265,1,1,1,1,2005,1200,13,2,0,70,1
877265,1,1,1,1,2007,1100,13,2,0,60,2
877265,2,2,1,1,2007,1100,13,2,0,60,1
877266,1,1,1,1,2004,1200,13,2,0,70,1
877266,2,1,1,1,2002,1000,13,2,0,80,1
877275,1,1,1,1,2004,1281,13,2,0,85,1
877287,1,1,2,1,1990,2000,13,2,0,80,1
877288,1,1,1,1,2010,630,13,2,0,90,1
877288,2,1,1,1,1992,1461,13,2,0,95,1
877290,1,1,1,1,2001,1100,13,2,0,80,1
877290,2,1,1,1,1997,1200,13,2,0,80,1
877297,2,2,1,1,2006,1600,13,2,0,85,1
877300,1,1,1,1,2008,1300,13,2,0,70,1
877302,1,1,1,1,2002,1300,13,2,0,60,1
877308,1,1,1,1,2004,400,13,2,0,80,1
877308,1,1,1,5,2010,500,13,2,0,,2
877324,1,1,1,1,1996,1100,13,2,0,80,1
877324,2,1,1,1,2004,1100,13,2,0,80,1
877339,1,1,1,1,2009,1100,13,2,0,80,1
877339,2,1,1,1,2007,1300,13,2,0,80,1
877352,1,1,1,5,2005,500,13,2,0,,1
877365,1,1,1,1,2004,1846,13,2,0,70,1
877367,1,1,1,1,1992,650,13,2,0,70,1
877367,2,1,1,1,1994,2000,13,2,0,80,1
877377,1,1,1,1,1992,1500,13,2,0,90,1
877377,2,1,4,3,1988,220,12,2,0,,2
877377,2,1,5,1,1995,900,13,2,0,40,1
877381,1,1,1,1,2002,1665,13,2,0,80,1
877407,2,1,1,4,2007,270,13,2,0,,1
877418,1,1,1,1,2000,1600,13,2,0,60,1
877418,2,2,1,1,1990,820,13,2,0,50,1
877423,1,1,1,1,1985,965,13,2,0,80,1
877473,1,1,1,4,2010,195,12,2,0,,1
877487,2,1,2,1,2006,1100,13,2,0,90,1
877488,1,1,1,1,1987,180,13,2,0,50,1
877488,1,1,1,5,1974,480,13,2,0,,2
877497,1,1,1,1,2005,800,13,2,0,80,1
877497,2,1,1,1,1995,1300,13,2,0,100,1
877500,1,1,1,2,2010,358,13,2,0,,1
877542,1,1,1,2,1986,500,13,2,0,,1
877563,1,1,1,1,1997,550,13,2,0,100,1
877563,1,1,1,5,2003,250,12,2,0,,2
877563,2,1,1,3,1990,280,13,2,0,,1
877572,1,1,1,1,1991,1300,13,2,0,80,1
877583,1,1,1,1,2012,1100,13,2,0,80,1
877583,2,1,1,1,2011,800,13,2,0,60,1
877594,1,1,1,1,1998,950,13,2,0,70,1
877594,2,1,1,1,2006,900,13,2,0,50,1
877594,3,1,1,1,1982,800,13,2,0,60,1
877603,1,1,1,1,2005,800,13,2,0,70,1
877603,1,1,5,1,2011,400,13,2,0,30,2
877603,2,1,1,1,1998,1200,13,2,0,60,1
877607,1,1,1,1,1995,750,13,2,0,60,1
877608,1,1,1,1,1998,1400,13,2,0,70,1
877616,1,1,1,2,1995,420,13,2,0,,1
877616,1,1,1,5,2012,650,7,2,0,,2
877621,1,1,1,1,1993,1530,13,2,0,90,1
877621,2,2,1,1,1997,944,13,2,0,80,1
877632,1,1,1,1,1992,1440,13,2,0,80,1
877632,1,1,1,5,2007,200,13,2,0,,2
877638,1,1,1,1,2011,1120,13,2,0,80,1
877638,2,1,1,5,2009,750,13,2,0,,1
877642,1,1,1,1,1988,1100,13,2,0,80,1
877642,2,1,1,1,1989,460,13,2,0,80,1
877642,3,1,1,3,1984,260,10,2,0,,1
877653,1,1,1,1,2008,2300,13,2,0,90,1
877662,1,1,1,1,1993,548,13,2,0,50,1
877684,1,1,1,5,2008,702,13,2,0,,1
877693,1,1,1,2,2002,480,13,2,0,,1
877693,2,1,1,1,2000,480,13,2,0,50,1
877697,1,1,1,1,1994,520,13,2,0,50,1
877697,2,2,1,1,2005,460,13,2,0,50,1
877707,1,1,1,1,2012,1350,4,2,0,95,1
877707,2,1,1,1,2012,480,13,2,0,100,1
877713,1,1,1,1,2009,1100,13,2,0,80,1
877713,2,1,1,1,2008,1000,13,2,0,90,1
877725,1,1,1,1,1995,500,13,2,0,100,1
877725,1,1,1,4,2001,430,12,2,0,,2
877728,1,1,1,1,1985,830,13,2,0,80,1
877728,2,1,1,4,2009,490,13,2,0,,1
877732,1,1,1,5,1998,800,13,2,0,,1
877738,1,1,2,1,1998,2100,13,2,0,100,1
877739,1,1,1,1,2004,920,13,2,0,80,1
877739,2,1,1,3,2008,490,13,2,0,,1
877741,1,1,1,5,2001,500,13,2,0,,1
877742,1,1,1,1,1993,1430,13,2,0,95,1
877751,1,1,1,1,1998,800,13,2,0,80,1
877751,2,2,1,1,2005,650,13,2,0,80,1
877753,1,1,2,1,1998,980,13,2,0,100,1
877762,1,1,2,1,2007,1500,13,2,0,70,1
877764,1,1,1,1,2000,700,13,2,0,90,1
877773,1,1,2,1,2001,1100,13,2,0,100,1
877775,1,1,1,5,1990,700,13,2,0,,1
877779,1,1,2,1,1990,1100,13,2,0,90,1
877784,1,1,1,2,1995,500,13,2,0,,1
877789,1,1,2,1,1997,1600,13,2,0,100,1
877789,2,2,2,1,1996,1600,13,2,0,100,1
877793,1,1,1,1,1998,900,13,2,0,90,1
877828,1,1,2,1,2009,1600,13,2,0,20,1
877829,1,1,2,1,2010,1430,13,2,0,50,1
877829,2,1,1,1,2011,640,13,2,0,50,1
877847,1,1,1,1,1985,1200,13,2,0,80,1
877857,1,1,1,1,1992,950,13,2,0,70,1
877878,1,1,1,1,1998,1000,13,2,0,80,1
877908,1,1,1,1,2003,540,13,2,0,50,1
877912,1,1,1,1,2000,580,13,2,0,80,1
877912,1,1,1,5,2002,800,13,2,0,,2
877917,3,1,1,4,2006,280,10,2,0,,1
877923,1,1,1,1,2002,800,13,2,0,60,1
877923,2,1,1,1,2005,140,13,2,0,50,1
877940,1,1,1,5,2004,517,13,2,0,,1
877952,1,1,1,1,1987,500,13,2,0,50,1
877952,2,1,1,1,1993,500,13,2,0,50,1
877955,1,1,1,3,2011,400,13,2,0,,2
877955,1,1,1,5,1988,1200,13,2,0,,1
877958,1,1,1,1,1993,300,13,2,0,40,1
877958,1,1,2,5,2006,800,13,2,0,,2
877958,2,1,1,3,1983,500,13,2,0,,1
877988,1,1,1,1,2000,800,13,2,0,70,1
877988,2,2,1,1,2001,400,13,2,0,50,1
878002,1,1,1,1,1980,500,13,2,0,50,1
878007,1,1,1,1,1997,600,13,2,0,40,1
878007,2,1,1,4,2008,250,13,2,0,,1
878015,1,1,1,1,2000,1300,13,2,0,70,1
878021,1,1,1,5,1979,480,13,2,0,,1
878049,1,1,1,1,2004,1513,13,2,0,90,1
878065,1,1,2,1,2004,1200,13,2,0,75,1
878068,1,1,1,5,2011,950,13,2,0,,1
878076,1,1,1,1,2003,1100,13,2,0,80,1
878091,1,1,1,1,1984,1400,13,2,0,100,1
878091,2,1,1,1,1987,1200,13,2,0,100,1
878094,1,1,1,1,2001,1300,13,2,0,90,1
878097,1,1,1,1,1984,1000,13,2,0,80,1
878097,2,2,1,1,1990,540,13,2,0,70,1
878103,4,2,1,3,2006,250,13,2,0,,1
878117,1,1,2,1,1984,748,13,2,0,60,1
878118,2,1,1,5,2000,800,13,2,0,,1
878120,1,1,1,1,1999,700,13,2,0,60,1
878120,2,1,1,1,1995,600,13,2,0,80,1
878121,1,1,1,5,2012,800,13,2,0,,1
878135,1,1,1,1,2006,1100,13,2,0,60,1
878135,2,2,1,1,1985,560,13,2,0,50,1
878145,1,1,1,1,2003,1260,13,2,0,80,1
878150,1,1,2,1,2000,1350,13,2,0,70,1
878150,1,1,2,5,2009,500,13,2,0,,2
878152,1,1,1,1,1992,1200,13,2,0,60,1
878154,1,1,1,1,1986,850,13,2,0,70,1
878154,1,1,1,5,1999,1000,13,2,0,,2
878160,1,1,1,1,1993,550,13,2,0,50,1
878160,2,2,1,1,1997,490,13,2,0,50,1
878164,1,1,1,5,2004,600,12,2,0,,1
878165,1,1,1,1,2003,620,13,2,0,50,1
878165,2,2,1,1,1993,1200,13,2,0,50,1
878168,2,1,1,1,1988,1400,12,2,0,70,1
878172,1,1,1,4,2010,270,13,2,0,,1
878183,1,1,1,1,1986,1700,12,2,0,70,1
878183,2,2,1,1,1990,109,12,2,0,70,1
878217,1,1,1,1,2012,1500,12,2,0,80,1
878217,2,2,1,1,2011,1700,12,2,0,80,1
878218,1,1,1,1,1995,450,12,2,0,60,1
878218,1,1,1,5,2011,700,12,2,0,,2
878219,1,1,1,1,1986,2200,13,2,0,80,1
878223,1,1,3,1,2012,1400,13,2,0,85,1
878270,1,1,1,1,2005,1000,13,2,0,60,1
878281,1,1,1,1,2004,480,13,2,0,60,1
878281,2,1,1,1,1986,650,13,2,0,60,1
878295,1,1,2,1,1997,1888,13,2,0,100,1
878308,1,1,1,1,2004,1500,13,2,0,95,1
878308,2,1,1,1,2011,1800,13,2,0,98,1
878309,1,1,3,5,2011,1600,13,2,0,,1
878323,1,1,1,1,1993,800,13,2,0,40,1
878323,2,1,1,2,2000,400,13,2,0,,1
878324,1,1,1,7,1980,600,13,2,0,,1
878347,1,1,1,1,2004,1100,13,2,0,80,1
878347,1,1,1,5,2010,550,13,2,0,,2
878348,1,1,1,1,2008,2340,13,2,0,77,1
878348,2,2,1,1,1993,850,13,2,0,65,1
878352,1,1,1,5,1994,1020,13,2,0,,1
878354,1,1,1,1,1992,1500,13,2,0,90,1
878354,2,1,1,1,1993,500,14,2,0,60,1
878357,2,2,1,1,1995,900,13,2,0,80,1
878357,2,2,6,1,1995,180,12,2,0,80,2
878357,3,1,1,1,2010,200,13,2,0,40,1
878365,1,1,1,1,1980,980,13,2,0,70,1
878365,1,1,1,5,2012,300,13,1,900,,2
878392,1,1,1,4,2007,1500,13,2,0,,1
878398,1,1,1,3,2006,257,13,2,0,,1
878422,1,1,1,5,2011,1000,13,2,0,,1
878435,1,1,1,1,2012,950,13,2,0,70,1
878435,1,1,4,3,1990,100,12,2,0,,2
878437,1,1,1,1,2007,610,13,2,0,50,1
878437,2,2,1,1,2001,800,13,2,0,70,1
878452,1,1,2,1,2007,1600,13,2,0,80,1
878475,1,1,1,1,2005,730,13,2,0,60,1
878475,1,1,1,3,2005,270,13,2,0,,2
878475,2,2,1,5,1999,630,13,2,0,,1
878504,1,1,1,1,1985,1850,13,2,0,80,1
878504,1,1,1,5,2003,150,13,2,0,,2
878506,1,1,1,1,2008,2900,13,2,0,72,1
878509,1,1,1,1,1982,900,13,2,0,60,1
878509,1,1,1,5,1990,500,13,2,0,,2
878510,1,1,1,1,2001,1300,13,2,0,60,1
878513,1,1,1,1,1997,500,13,2,0,100,1
878513,1,1,2,5,1997,800,13,2,0,,2
878526,1,1,2,1,2003,1875,13,2,0,80,1
878526,2,2,2,1,2003,1290,13,2,0,80,1
878534,1,1,1,3,1995,356,13,2,0,,1
878534,1,1,1,5,1994,620,13,2,0,,2
878535,1,1,1,2,1990,460,12,2,0,,1
878535,1,1,1,5,2003,460,12,2,0,,2
878552,1,1,1,1,2006,1650,13,2,0,98,1
878554,1,1,1,1,1990,1250,13,2,0,100,1
878555,1,1,1,1,2009,2300,13,2,0,90,1
878557,1,1,1,1,1988,1100,13,2,0,80,1
878557,2,1,1,1,1994,1900,13,2,0,80,1
878557,3,1,1,1,1998,950,13,2,0,80,1
878572,1,1,1,5,2004,600,12,2,0,,1
878586,1,1,1,1,2006,570,13,2,0,50,1
878586,2,1,1,2,2012,300,13,2,0,,1
878587,1,1,1,1,1980,600,12,2,0,70,1
878587,2,2,1,1,1985,400,12,2,0,60,1
878590,1,1,1,1,1995,465,12,2,0,60,1
878590,1,1,1,5,2001,1000,12,2,0,,2
878591,1,1,1,5,1965,600,12,2,0,,1
878593,1,1,1,1,2006,760,12,2,0,50,1
878593,2,2,1,1,2004,528,12,2,0,40,1
878599,3,1,1,1,2010,500,12,2,0,40,1
878606,1,1,1,1,2007,1600,12,2,0,70,1
878627,1,1,1,1,1984,290,13,2,0,20,1
878627,2,1,1,1,2000,320,13,2,0,20,1
878629,1,1,1,3,1971,570,13,2,0,,1
878629,2,2,1,1,1995,800,13,2,0,40,1
878648,1,1,1,1,2008,550,13,2,0,30,1
878667,1,1,1,1,1997,900,13,2,0,50,1
878671,1,1,1,1,2010,2000,13,2,0,100,1
878680,1,1,1,1,2010,760,13,2,0,50,1
878680,2,2,1,1,2011,490,13,2,0,50,1
878680,3,1,1,3,2005,260,13,2,0,,1
878683,2,1,1,1,2012,480,13,1,3400,50,2
878683,2,1,1,3,2010,277,13,2,0,,1
878713,1,1,1,1,2000,1200,13,2,0,80,1
878727,1,1,1,1,2003,1350,13,2,0,89,1
878739,1,1,1,1,1985,1200,13,2,0,90,1
878740,1,1,1,5,2012,750,12,2,0,,1
878741,1,1,1,1,2000,1300,13,2,0,95,1
878749,1,1,1,1,1990,490,13,2,0,50,1
878749,1,1,1,5,2012,540,2,2,0,,2
878750,1,1,1,1,2009,1700,13,2,0,90,1
878751,1,1,1,1,1978,1300,13,2,0,90,1
878751,2,1,1,1,1982,750,13,2,0,70,1
878762,1,1,1,4,1982,260,13,2,0,,1
878762,2,2,1,1,1993,730,13,2,0,60,1
878769,1,1,1,5,1992,570,13,2,0,,1
878777,4,1,1,1,2009,700,13,2,0,60,1
878777,5,1,1,3,1993,400,13,2,0,,1
878783,3,1,1,1,1980,560,13,2,0,60,1
878788,1,1,1,1,2008,630,13,1,1400,50,1
878797,2,1,1,5,2000,600,13,2,0,,1
878799,1,1,1,1,1997,700,13,2,0,60,2
878799,1,1,1,3,1997,1000,13,2,0,,1
878799,2,2,1,1,1997,600,13,2,0,50,1
878810,1,1,1,1,2008,1100,13,2,0,78,1
878817,2,2,1,3,1992,123,13,2,0,,1
878831,1,1,1,1,2009,1500,13,2,0,100,1
878837,1,1,1,1,1985,697,13,2,0,80,1
878837,2,2,1,1,2003,180,13,2,0,50,1
878838,3,1,6,1,2002,150,12,2,0,20,1
878841,1,1,1,5,2003,820,12,2,0,,1
878842,1,1,1,1,1980,948,13,2,0,80,1
878861,1,1,1,1,1999,820,13,2,0,80,1
878869,1,1,1,5,1987,300,13,2,0,,1
878869,2,1,1,4,1992,700,13,2,0,,1
878869,3,1,1,4,1990,230,13,2,0,,1
878874,1,1,1,1,2000,1000,13,2,0,75,1
878874,2,1,1,1,2007,470,13,2,0,70,1
878883,1,1,1,1,2008,780,13,2,0,80,1
878912,1,1,1,3,2007,250,13,2,0,,1
878912,2,1,1,1,1997,1500,13,2,0,70,1
878924,1,1,1,1,1998,350,13,2,0,10,2
878924,1,1,1,1,1998,1600,13,2,0,70,1
878959,1,1,1,1,2009,1600,13,2,0,85,1
879047,1,1,2,1,2001,1300,13,2,0,70,1
879052,2,1,1,1,2003,800,13,2,0,70,1
879069,1,1,1,2,1985,460,13,2,0,,1
879093,1,1,1,1,1987,720,13,2,0,70,1
879093,1,1,1,5,2001,320,13,2,0,,2
879106,1,1,1,2,1990,428,13,2,0,,1
879107,1,1,1,1,1982,920,13,2,0,80,1
879107,1,1,1,5,1997,340,13,2,0,,2
879110,1,1,1,1,1987,559,12,2,0,50,1
879110,1,1,1,5,1964,330,13,2,0,,2
879126,1,1,1,1,2000,850,13,2,0,70,1
879126,2,1,1,1,1995,1280,13,2,0,80,1
879140,1,1,1,3,1980,600,13,2,0,,1
879163,1,1,1,1,1995,500,13,2,0,30,1
879168,1,1,1,1,2009,2780,13,2,0,70,1
879168,2,2,1,1,2008,845,13,2,0,80,1
879172,1,1,1,1,1993,500,13,2,0,60,1
879185,1,1,1,1,1992,580,13,2,0,50,1
879185,2,2,1,1,1998,730,13,2,0,70,1
879192,1,1,1,1,1998,900,13,2,0,70,1
879217,1,1,1,5,2012,618,13,2,0,,1
879229,2,1,1,1,1990,409,13,2,0,50,1
879229,2,1,1,5,1990,330,13,2,0,,2
879235,1,1,1,1,2011,1500,13,2,0,90,1
879249,1,1,1,1,2002,1800,13,2,0,60,1
879251,1,1,1,1,2003,2050,13,2,0,80,1
879282,1,1,1,5,1998,600,13,2,0,,1
879283,1,1,1,1,1994,1700,13,2,0,100,1
879283,2,2,1,1,1997,140,13,2,0,40,1
879302,1,1,1,1,1995,510,13,2,0,60,1
879302,2,1,1,1,1998,740,13,2,0,50,1
879308,1,1,1,1,2003,1030,13,2,0,80,1
879308,2,1,1,1,1987,1080,13,2,0,80,1
879308,2,1,1,4,1989,800,13,2,0,,2
879315,1,1,1,1,1994,1400,13,2,0,75,1
879323,3,1,1,4,2010,250,13,2,0,,1
879338,1,1,1,1,2001,800,13,2,0,40,1
879356,1,1,1,1,2005,3180,13,2,0,70,1
879378,1,1,1,1,2005,1050,13,2,0,40,1
879388,1,1,6,1,1986,500,13,2,0,40,1
879389,1,1,1,1,2004,1700,13,2,0,80,1
879391,1,1,1,5,2005,620,13,2,0,,1
879395,1,1,1,3,1995,250,13,2,0,,1
879395,2,1,1,1,1996,750,13,2,0,80,1
879402,1,1,1,5,1995,600,13,2,0,,1
879403,1,1,1,1,1985,430,13,2,0,60,1
879403,1,1,1,5,1990,350,13,2,0,,2
879407,1,1,1,5,2005,600,13,2,0,,1
879453,1,1,1,1,1990,998,13,2,0,60,1
879453,2,1,1,1,2007,1300,13,2,0,50,1
879454,3,1,6,1,2002,150,13,2,0,80,1
879470,2,1,1,1,1988,700,13,2,0,70,1
879470,2,1,1,3,2005,700,12,2,0,,3
879470,2,1,1,5,1976,200,13,2,0,,2
879475,1,1,1,1,1997,500,13,2,0,50,1
879475,4,1,1,3,2009,250,13,2,0,,1
879490,1,1,1,1,2010,780,13,2,0,50,1
879492,1,1,1,1,2009,1200,13,2,0,60,1
879492,3,1,1,5,2001,530,13,2,0,,1
879494,1,1,1,1,2012,900,13,2,0,60,1
879494,2,1,1,1,2005,800,13,2,0,60,1
879503,1,1,1,1,1986,1300,13,2,0,30,1
879509,1,1,1,1,2000,1200,13,2,0,60,1
879523,1,1,1,1,2009,300,13,2,0,40,2
879523,1,1,1,5,1989,480,13,2,0,,1
879529,1,1,1,1,2011,1950,13,2,0,85,1
879534,1,1,1,3,1999,600,13,2,0,,1
879534,1,1,1,5,2009,200,13,2,0,,2
879543,1,1,1,1,2009,570,13,2,0,70,1
879543,2,2,1,1,2008,400,13,2,0,80,1
879551,1,1,1,1,2005,560,13,2,0,60,1
879551,2,2,1,1,2002,400,13,2,0,70,1
879552,1,1,1,1,2000,600,13,2,0,70,1
879552,1,1,1,5,1970,230,13,2,0,,2
879563,1,1,1,1,2006,520,13,2,0,70,1
879565,1,1,1,1,2010,520,13,2,0,40,1
879591,1,1,1,1,2004,400,13,2,0,80,1
879591,1,1,1,5,1999,200,13,2,0,,2
879628,1,1,2,1,1994,1538,13,2,0,10,1
879628,2,2,2,1,1997,1460,13,2,0,100,1
879655,1,1,1,1,2008,800,13,2,0,30,1
879658,1,1,1,5,2004,1100,13,2,0,,1
879664,1,1,1,1,1995,1000,13,2,0,80,1
879664,2,1,1,1,1999,800,13,2,0,80,1
879665,2,2,1,1,1994,810,13,2,0,30,1
879667,1,1,1,1,1986,1100,13,2,0,70,1
879667,1,1,1,1,2010,410,12,2,0,,4
879667,1,1,1,4,2008,400,12,2,0,,3
879667,1,1,1,5,1993,430,13,2,0,,2
879675,1,1,1,1,1997,3600,13,2,0,50,1
879675,2,1,1,1,1996,300,13,2,0,100,2
879675,2,1,2,1,1995,1300,13,2,0,90,1
879678,1,1,1,1,1992,1438,13,2,0,80,1
879679,1,1,1,1,2005,300,13,2,0,40,1
879679,1,1,1,5,1992,600,13,2,0,,2
879681,1,1,1,1,2002,1400,13,2,0,95,1
879681,2,2,1,1,1997,1100,13,2,0,70,1
879689,1,1,1,1,2010,455,13,2,0,50,1
879689,2,2,1,1,1998,1250,13,2,0,90,1
879689,2,2,4,1,1992,290,12,2,0,,2
879692,1,1,1,4,1985,230,12,2,0,,1
879692,2,2,1,1,2006,1480,13,2,0,90,1
879692,2,2,1,5,2001,270,13,2,0,,2
879705,1,1,1,1,2008,4850,13,2,0,83,1
879740,1,1,1,1,2010,1600,13,2,0,80,1
879743,1,1,1,1,1960,1100,13,2,0,70,1
879743,2,1,1,3,2003,250,13,2,0,,1
879747,1,1,1,1,2005,2100,13,2,0,60,1
879747,1,1,1,7,2010,550,13,2,0,,2
879747,2,1,1,1,2005,1600,13,2,0,70,1
879752,1,1,1,1,2002,780,13,2,0,60,1
879757,1,1,1,1,1999,1900,13,2,0,80,1
879760,1,1,1,1,1997,1400,13,2,0,80,1
879760,2,1,1,1,2012,1350,13,2,0,80,1
879761,1,1,1,1,2000,632,13,2,0,60,1
879761,2,2,1,1,2000,630,13,2,0,60,1
879778,1,1,1,1,1998,1060,13,2,0,90,1
879784,1,1,1,5,2011,594,13,2,0,,1
879800,1,1,1,5,1995,600,13,2,0,,1
879817,1,1,1,5,2001,600,13,2,0,,1
879832,1,1,1,5,1966,550,13,2,0,,1
879837,1,1,1,4,1998,270,13,2,0,,1
879844,3,1,1,1,1977,600,13,2,0,80,1
879858,1,1,1,1,2002,600,13,2,0,60,1
879858,2,1,1,1,2000,960,13,2,0,70,1
879861,1,1,1,1,1990,600,13,2,0,80,1
879861,1,1,1,5,1997,300,13,2,0,,2
879883,1,1,1,1,2000,600,12,2,0,50,1
879884,1,1,1,4,2000,270,13,2,0,,1
879901,1,1,2,1,1993,1700,13,2,0,100,1
879901,2,1,1,1,1984,470,13,2,0,90,1
879910,1,1,1,1,1981,400,13,2,0,100,1
879910,1,1,1,5,1980,200,13,2,0,,2
879913,2,1,1,1,1980,900,13,2,0,100,1
879920,2,1,1,1,1990,900,13,2,0,100,1
879920,3,1,1,1,1992,450,13,2,0,100,1
879923,1,1,1,1,1987,700,13,2,0,100,1
879928,1,1,1,1,2008,3700,13,2,0,60,1
879931,2,2,1,5,1985,600,13,2,0,,1
879938,1,1,1,1,2005,1500,13,2,0,95,1
879962,1,1,1,1,2004,2400,13,2,0,80,1
879962,3,1,1,5,1980,720,13,2,0,,1
879975,1,1,1,5,1995,1000,13,2,0,,1
879984,1,1,1,2,1997,540,13,2,0,,1
880003,1,1,1,1,2010,1600,13,2,0,80,1
880003,2,1,1,1,2005,800,13,2,0,40,1
880008,2,1,1,1,1996,1600,13,2,0,80,1
880012,1,1,2,1,2000,1540,13,2,0,80,1
880012,2,2,2,1,2002,1500,13,2,0,80,1
880020,1,1,1,1,1992,1300,13,2,0,72,1
880020,1,1,5,1,1961,600,13,2,0,,2
880020,2,1,1,1,2002,1500,13,2,0,72,1
880090,1,1,1,1,2002,730,13,2,0,70,1
880090,2,2,1,1,2008,690,13,2,0,70,1
880091,1,1,1,1,1987,420,13,2,0,50,1
880091,1,1,1,5,2006,210,13,2,0,,2
880093,1,1,1,1,2011,1100,13,2,0,80,1
880093,1,1,1,5,2008,300,13,2,0,,2
880122,1,1,1,5,2004,480,13,2,0,,1
880142,1,1,1,1,1997,1843,13,2,0,80,1
880142,2,2,1,4,2010,360,13,2,0,,1
880167,1,1,1,1,2004,3400,13,2,0,80,1
880171,1,1,2,1,2000,3500,13,2,0,90,1
880182,1,1,1,1,1995,490,13,2,0,50,1
880182,2,2,1,1,1997,490,13,2,0,50,1
880186,1,1,2,1,2009,1182,13,2,0,80,1
880191,2,1,1,1,2010,2300,13,2,0,70,1
880195,3,1,1,4,2010,500,12,2,0,,1
880195,4,1,1,4,2010,500,12,2,0,,1
880195,5,1,1,4,2011,500,12,2,0,,1
880243,1,1,1,5,2008,950,13,2,0,,1
880244,2,1,1,1,2000,920,13,2,0,60,1
880245,1,1,1,3,1996,290,13,2,0,,2
880245,1,1,1,5,1960,420,13,2,0,,1
880252,1,1,1,5,2012,680,2,2,0,,1
880258,1,1,1,1,2008,1100,13,2,0,65,1
880258,2,2,1,1,2001,1100,13,2,0,65,1
880267,1,1,1,5,2010,460,13,2,0,,1
880267,2,1,1,5,1973,700,13,2,0,,1
880268,2,2,1,5,1983,1200,13,2,0,,1
880280,1,1,1,5,2008,620,13,2,0,,1
880291,1,1,5,1,2009,1270,13,1,1150,50,1
880291,2,1,2,1,1990,950,13,2,0,70,1
880291,6,6,2,1,1987,1250,13,2,0,90,1
880303,1,1,1,1,2005,,13,2,0,1,1
880303,1,1,2,1,2004,1561,13,2,0,80,2
880304,1,1,1,1,2012,1035,13,2,0,80,1
880308,1,1,2,1,1985,912,13,2,0,75,1
880326,3,3,1,5,2012,600,13,2,0,,1
880339,1,1,1,5,2009,620,13,2,0,,1
880345,1,1,1,5,2003,750,13,2,0,,1
880345,3,1,1,3,2002,700,13,2,0,,1
880353,1,1,1,1,1994,430,13,2,0,60,1
880353,1,1,1,5,2008,218,13,2,0,,2
880357,1,1,1,1,2003,1400,13,2,0,50,1
880370,1,1,1,1,1998,1450,13,2,0,70,1
880383,1,1,1,1,2001,800,12,2,0,100,1
880398,1,1,1,1,2004,1450,13,2,0,90,1
880399,1,1,1,4,2003,200,12,2,0,,2
880399,1,1,1,5,2000,600,12,2,0,,1
880403,4,1,1,3,2004,429,12,2,0,,1
880407,1,1,1,4,2005,300,12,2,0,,1
880408,2,1,1,1,2002,1500,12,2,0,90,1
880429,1,1,1,5,2004,800,13,2,0,,1
880441,2,1,1,1,2007,1500,13,2,0,90,1
880457,1,1,1,1,2005,1300,13,2,0,90,1
880460,1,1,1,1,2005,800,13,2,0,100,1
880514,1,1,1,1,2007,485,14,2,0,50,1
880516,1,1,1,5,2009,800,13,2,0,,1
880522,1,1,1,1,2000,700,13,2,0,25,1
880522,2,2,1,2,2002,,13,2,0,,1
880541,4,2,1,5,1966,600,13,2,0,,1
880541,4,2,4,5,1966,600,13,2,0,,2
880549,1,1,1,1,2004,2640,13,2,0,50,1
880549,1,1,1,1,2005,3150,12,2,0,,2
880555,1,1,1,1,2012,2200,9,2,0,80,1
880564,1,1,1,1,2001,478,13,2,0,50,1
880571,1,1,1,1,1997,1280,13,2,0,90,1
880575,1,1,1,1,1978,1512,13,2,0,100,1
880575,2,1,1,4,2012,500,12,2,0,,1
880579,1,1,1,5,1996,1200,13,2,0,,1
880580,1,1,1,1,2005,1600,13,2,0,70,1
880580,2,2,1,1,2011,450,13,2,0,50,1
880581,1,1,4,4,2004,222,12,2,0,,1
880591,1,1,1,1,2007,3100,13,2,0,90,1
880612,1,1,1,5,2007,700,13,2,0,,1
880652,1,1,2,1,2008,1400,13,2,0,60,1
880693,2,1,1,4,2009,250,12,2,0,,1
880710,1,1,1,1,2003,2000,13,2,0,95,1
880713,2,2,1,2,2009,257,12,2,0,,1
880727,1,1,2,1,1991,960,13,2,0,78,1
880727,2,2,1,1,2002,420,13,2,0,100,1
880728,1,1,1,1,1995,900,13,2,0,60,1
880731,1,1,1,5,1977,540,13,2,0,,1
880735,1,1,1,1,1999,1600,13,2,0,80,1
880735,2,2,1,2,2007,490,13,2,0,,1
880738,1,1,1,5,2002,960,13,2,0,,1
880757,1,1,1,3,2006,610,13,2,0,,1
880813,1,1,1,3,2010,904,12,2,0,,1
880830,1,1,1,1,2006,2400,13,2,0,40,1
880841,1,1,1,1,1997,3800,13,2,0,80,1
880847,1,1,1,1,1998,1700,13,2,0,80,1
880847,2,3,1,1,1998,350,13,2,0,50,1
880849,1,1,1,1,1993,1600,13,2,0,80,1
880849,2,1,1,2,2009,206,13,2,0,,1
880884,1,1,2,1,1984,1950,13,2,0,80,1
880884,1,1,4,1,2012,,12,2,0,10,2
880900,1,1,1,5,1986,450,13,2,0,,1
880921,1,1,1,1,1996,1850,13,2,0,100,1
880921,2,2,1,7,2007,190,13,2,0,,1
880939,1,1,1,1,2003,625,13,2,0,50,1
880939,2,1,1,2,2011,250,13,2,0,,1
880943,1,1,1,2,2007,450,13,2,0,,1
880949,1,1,1,1,2008,2800,13,2,0,75,1
