nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
29280,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,4200,4200,3.5604199609,0,0,0,3.5604199609,4203.56042,23203.56042,0,0
29280,2,22500,0,0,0,0,0,0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0
29288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,4800,4800,109.62241621,0,0,0,109.62241621,4909.6224162,14909.622416,10000,0
29678,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,48.104991517,0,313.70555454,0,361.81054606,6361.8105461,19361.810546,0,0
29680,1,15500,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,4200,4200,16.908907663,0,163.13215132,0,180.04105899,4380.041059,19880.041059,0,0
29680,4,7500,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0
29684,1,21600,0,0,0,0,0,0,0,21600,0,0,0,0,0,6600,7700,14300,168.40094024,0,0,0,168.40094024,14468.40094,36068.40094,0,0
29684,2,22100,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0
29737,1,35000,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,6000,6000,661.09899088,0,0,84.646715697,576.45227518,6576.4522752,41576.452275,0,0
29737,2,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0
29742,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,8600,8600,37.807670344,0,0,0,37.807670344,8637.8076703,26637.80767,0,0
29742,2,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
29742,3,0,0,3250,0,5500,0,0,0,0,3250,0,5500,8750,0,0,0,0,0,0,0,0,0,0,8750,0,0
29774,1,0,0,9100,0,0,0,0,200,0,9100,-200,-200,8900,0,0,3600,3600,71.208399218,0,0,0,71.208399218,3671.2083992,12571.208399,0,0
29798,1,0,0,17420,0,0,0,0,0,0,17420,0,0,17420,0,0,7200,7200,178.02099805,941.11666363,0,0,1119.1376617,8319.1376617,25739.137662,0,0
29798,2,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0,6240,0,0
29823,1,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,7200,7200,17.570041194,0,0,0,17.570041194,7217.5700412,16577.570041,0,0
29823,2,29000,0,0,0,1400,0,0,0,29000,0,0,1400,1400,0,0,0,0,0,0,0,0,0,0,30400,0,0
31092,1,39000,0,0,0,0,0,0,0,39000,0,0,0,0,0,0,14000,14000,356.04199609,0,0,0,356.04199609,14356.041996,53356.041996,0,0
31093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,4800,4800,0,1192.0811073,1882.2333273,0,3074.3144345,7874.3144345,31874.314435,24000,0
31122,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,23600,23600,18.328683765,0,0,0,18.328683765,23618.328684,39618.328684,0,0
31122,4,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
31137,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,14400,14400,179.87640274,0,0,0,179.87640274,14579.876403,39579.876403,0,0
31137,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
31137,3,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
31145,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,85.788888615,0,0,0,85.788888615,85.788888615,16985.788889,0,0
31145,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
31161,1,23500,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,9600,9600,19.733864271,0,0,0,19.733864271,9619.7338643,33119.733864,0,0
31161,2,19600,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0
31219,1,0,0,8300,0,0,0,0,0,0,8300,0,0,8300,0,0,3600,3600,59.340332682,0,0,0,59.340332682,3659.3403327,11959.340333,0,0
31220,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,2000,15000,21605.975705,36605.975705,106.81259883,0,909.74610818,0,1016.558707,37622.534412,55222.534412,2000,0
31220,2,0,0,11570,0,0,0,0,0,0,11570,0,0,11570,0,0,0,0,0,0,0,0,0,0,11570,0,0
31221,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,12400,12400,23.736133073,0,0,0,23.736133073,12423.736133,31923.736133,0,0
31221,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
31246,1,0,0,16250,0,0,0,0,7200,0,16250,-7200,-7200,9050,0,0,3600,3600,26.10974638,0,3881.1740665,0,3907.2838129,7507.2838129,16557.283813,0,0
31246,2,0,0,15210,0,0,0,0,0,0,15210,0,0,15210,0,0,0,0,0,0,0,0,0,0,15210,0,0
31304,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7000,7000,193.95471598,0,6012.3287123,0,6206.2834283,13206.283428,28806.283428,0,0
31304,2,0,0,8970,0,0,0,0,0,0,8970,0,0,8970,0,0,0,0,0,0,0,0,0,0,8970,0,0
31309,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,8200,8200,189.08290055,0,0,0,189.08290055,8389.0829006,21389.082901,0,0
31309,2,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0,22100,0,0
31309,3,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
31309,4,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
31309,5,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
31387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,69.398596414,1868.7599528,2057.4294886,0,3995.5880378,12395.588038,12395.588038,0,0
31387,2,0,0,0,0,10800,0,0,0,0,0,0,10800,10800,0,0,0,0,0,0,0,0,0,0,10800,0,0
31387,3,16400,569.02737597,0,0,0,0,0,0,16969.027376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16969.027376,0,0
31403,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,59.073839735,0,0,0,59.073839735,6059.0738397,19059.07384,0,0
31403,2,13600,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13600,0,0
31441,1,0,0,24440,0,0,0,0,15000,0,24440,-15000,-15000,9440,0,0,33600,33600,1157.1364873,0,6274.1110909,2116.1678924,5315.0796858,38915.079686,48355.079686,0,0
31441,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
31448,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,12000,12000,296.70166341,627.41110909,627.41110909,0,1551.5238816,13551.523882,39551.523882,0,0
31561,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,59.340332682,0,0,0,59.340332682,59.340332682,19559.340333,0,0
31625,1,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,10350,10350,133.48319025,0,0,0,133.48319025,10483.48319,19843.48319,0,0
31625,2,25000,1440,0,0,0,0,0,0,26440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26440,0,0
31652,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,3500,4300,7800,216.78793245,0,152.44961207,0,369.23754452,8169.2375445,34169.237545,0,0
31652,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
31665,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,9600,9600,16.054960653,0,0,0,16.054960653,9616.0549607,23916.054961,0,0
31671,1,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,7200,7200,56.61180925,0,0,0,56.61180925,7256.6118093,30656.611809,0,0
31695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8900,8900,154.87803576,0,0,0,154.87803576,9054.8780358,9054.8780358,0,0
31695,2,33704,0,0,0,0,0,0,0,33704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33704,0,0
31695,3,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
31695,4,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
31724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,8400,8400,0,0
31724,2,29250,0,0,0,0,0,0,0,29250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29250,0,0
31724,3,11700,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0
31724,5,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
31735,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,7200,7200,83.076465754,0,313.70555454,0,396.7820203,7596.7820203,21246.78202,0,0
31735,2,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,0,0,0,0,0,0,0,0,6370,0,0
31757,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,7200,7200,59.1880954,0,0,0,59.1880954,7259.1880954,17009.188095,0,0
31785,1,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,0,0,12000,12000,115.93627099,0,0,0,115.93627099,12115.936271,39415.936271,0,0
31785,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
31798,1,0,0,9000,0,0,0,0,0,0,9000,0,0,9000,0,0,0,0,10.087856556,0,0,0,10.087856556,10.087856556,9010.0878566,0,0
31799,1,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,7900,7900,83.076465754,941.11666363,0,0,1024.1931294,8924.1931294,16464.193129,0,0
31799,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
31860,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,6600,6600,8.3076465754,0,0,0,8.3076465754,6608.3076466,23608.307647,0,0
31860,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
31868,1,11500,0,3614,3013,0,0,0,0,11500,6627,0,0,6627,0,0,0,0,44.735837201,0,0,0,44.735837201,44.735837201,18171.735837,0,0
31869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,31.612758001,0,0,0,31.612758001,31.612758001,13031.612758,13000,0
31912,1,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,5400,5400,83.076465754,0,0,0,83.076465754,5483.0764658,12243.076466,0,0
31912,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
32001,1,0,0,22200,0,0,0,0,0,0,22200,0,0,22200,0,0,6000,6000,83.076465754,1882.2333273,0,0,1965.309793,7965.309793,30165.309793,0,0
32028,1,0,0,25350,0,0,0,0,0,0,25350,0,0,25350,0,0,6000,6000,716.15265669,0,0,0,716.15265669,6716.1526567,32066.152657,0,0
32028,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
32028,3,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
32034,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4200,4200,62.057496055,0,0,0,62.057496055,4262.0574961,19862.057496,0,0
32041,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,5400,5400,59.340332682,0,141.11857038,0,200.45890307,5600.4589031,19900.458903,0,0
32041,2,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
32044,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,3600,3600,379.77812916,0,0,0,379.77812916,3979.7781292,16979.778129,0,0
32052,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4800,4800,339.66758732,0,0,0,339.66758732,5139.6675873,23339.667587,0,0
32052,2,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,9750,0,0
32057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,6000,6000,393.98367391,0,0,0,393.98367391,6393.9836739,21393.983674,15000,0
32057,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
32057,3,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,0,0,16250,0,0
32067,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,33.76086224,0,0,0,33.76086224,33.76086224,14333.760862,0,0
32144,1,0,0,9600,0,0,0,0,0,0,9600,0,0,9600,0,0,9200,9200,21.362519765,0,0,846.46715697,-825.1046372,8374.8953628,17974.895363,0,0
32144,2,0,0,8400,0,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,0,0,0,0,8400,0,0
32190,1,0,0,31200,0,0,0,0,0,0,31200,0,0,31200,0,0,3600,3600,178.02099805,0,1568.5277727,0,1746.5487708,5346.5487708,36546.548771,0,0
32198,1,0,0,21411,0,0,0,0,0,0,21411,0,0,21411,0,29800,15600,45400,0,0,10108.091981,0,10108.091981,55508.091981,76919.091981,0,0
32198,2,0,0,22685,0,0,0,0,0,0,22685,0,0,22685,0,0,0,0,0,0,0,0,0,0,22685,0,0
32206,1,8430,0,0,0,0,0,450,0,8430,0,450,450,450,0,0,0,0,68.307534521,0,0,0,68.307534521,68.307534521,8948.3075345,0,0
32206,2,6500,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0
32209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,7900,83.413287736,0,0,0,83.413287736,7983.4132877,7983.4132877,0,0
32209,2,0,0,19240,0,0,0,0,0,0,19240,0,0,19240,0,0,0,0,0,0,0,0,0,0,19240,0,0
32210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.433618468,0,0,0,30.433618468,30.433618468,30.433618468,0,0
32210,2,0,0,11180,0,0,0,0,0,0,11180,0,0,11180,0,0,0,0,0,0,0,0,0,0,11180,0,0
32210,3,13400,0,0,0,0,0,0,0,13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,0,0
32210,4,9760,0,0,0,0,0,0,0,9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9760,0,0
32229,1,0,0,11570,0,0,0,0,0,0,11570,0,0,11570,0,0,9000,9000,14.83508317,0,0,0,14.83508317,9014.8350832,20584.835083,0,0
32288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,94.944532291,0,0,0,94.944532291,94.944532291,20094.944532,20000,0
32288,2,0,0,0,0,0,0,4800,0,0,0,4800,4800,4800,0,0,0,0,0,0,0,0,0,0,4800,0,0
32318,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,5400,5400,11.868066536,0,0,141.78324879,-129.9151823,5270.0848177,16970.084818,0,0
32320,1,25000,562.20873269,0,0,0,0,0,0,25562.208733,0,0,0,0,0,0,8400,8400,35.604199609,0,0,2751.0182602,-2715.414061,5684.5859395,31246.794672,0,0
32320,2,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
32328,1,0,0,9880,0,5800,0,0,0,0,9880,0,5800,15680,0,0,4200,4200,155.58705798,0,0,0,155.58705798,4355.587058,20035.587058,0,0
32470,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,4900,4900,126.38145227,0,0,0,126.38145227,5026.3814523,24526.381452,0,0
32470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,6000,0
32471,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,3600,3600,131.47586043,0,0,0,131.47586043,3731.4758604,11791.47586,0,0
32524,1,0,0,28002,0,0,0,0,0,0,28002,0,0,28002,0,0,15100,15100,2599.4270093,12548.222182,16544.893688,0,31692.542879,46792.542879,74794.542879,0,0
32524,2,0,0,22490,0,0,0,0,0,0,22490,0,0,22490,0,0,0,0,0,0,0,0,0,0,22490,0,0
32556,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,4800,4800,10.408989895,0,168.55054954,126.97007355,51.989465887,4851.9894659,21751.989466,0,0
32668,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,3600,3600,6.9347608607,0,0,0,6.9347608607,3606.9347609,21806.934761,0,0
32703,1,0,0,17420,0,0,0,0,0,0,17420,0,0,17420,0,0,0,0,11.868066536,0,0,0,11.868066536,11.868066536,17431.868067,0,0
32703,2,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,0,0,0,0,0,0,0,0,10140,0,0
32709,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,16800,9600,26400,830.76465754,0,32939.083227,0,33769.847885,60169.847885,78369.847885,0,0
32709,2,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,1500,0,0,0,0,0,0,0,0,0,9040,0,1500
32709,3,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
32709,4,19600,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0
32713,1,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0
32713,2,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0
32729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,0,10200,10200,142.41679844,0,0,761.82044127,-619.4036428,9580.5963572,42580.596357,33000,0
32729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,13200,13200,0
32733,1,0,0,10374,0,0,0,0,0,0,10374,0,0,10374,0,0,12000,12000,308.56972994,0,0,0,308.56972994,12308.56973,22682.56973,0,0
32734,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,8400,8400,11.868066536,0,831.31971954,0,843.18778608,9243.1877861,31243.187786,0,0
32734,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
32742,1,0,0,19760,0,0,0,0,0,0,19760,0,0,19760,0,0,7200,7200,1263.9490861,0,784.26388636,0,2048.2129725,9248.2129725,29008.212972,0,0
32742,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
32751,1,0,0,17680,0,0,0,0,0,0,17680,0,0,17680,0,0,12400,12400,59.340332682,0,627.41110909,0,686.75144177,13086.751442,30766.751442,0,0
32764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,8400,8400,0,0,0,0,0,8400,18000,0,9600
32764,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
32765,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,12400,12400,118.68066536,0,784.26388636,0,902.94455172,13302.944552,34302.944552,0,0
32765,2,28000,1000,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,0
32772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,14.241679844,0,1568.5277727,0,1582.7694526,8782.7694526,8782.7694526,0,0
32772,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
32810,1,0,0,7293,0,0,0,0,0,0,7293,0,0,7293,0,0,4000,4000,17.658149046,0,0,0,17.658149046,4017.658149,11310.658149,0,0
32822,1,0,0,25389,0,0,0,0,0,0,25389,0,0,25389,0,0,0,0,18.143399764,0,0,0,18.143399764,18.143399764,25407.1434,0,0
32822,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
32839,1,0,0,19760,0,0,0,0,0,0,19760,0,0,19760,0,0,5400,5400,130.5487319,941.11666363,0,0,1071.6653955,6471.6653955,26231.665396,0,0
32861,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,6000,6000,237.36133073,0,0,0,237.36133073,6237.3613307,25737.361331,0,0
32861,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
32861,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
32887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,37500,18300,55800,47.472266145,0,0,0,47.472266145,55847.472266,105847.47227,0,50000
32887,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,35000,0,35000
32962,1,0,0,26650,0,0,0,0,0,0,26650,0,0,26650,0,0,15800,15800,134.89853855,0,0,1904.5511032,-1769.652565,14030.347435,40680.347435,0,0
32982,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,7200,7200,118.68066536,0,0,0,118.68066536,7318.6806654,21618.680665,0,0
32987,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,415.38232877,0,0,0,415.38232877,415.38232877,16015.382329,0,0
32987,2,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0,6240,0,0
33036,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
33038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,48.519456729,0,0,0,48.519456729,5448.5194567,5448.5194567,0,0
33038,2,8790,0,0,0,750,0,0,0,8790,0,0,750,750,0,0,0,0,0,0,0,0,0,0,9540,0,0
33038,3,17500,566.92571058,0,0,0,0,0,0,18066.925711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18066.925711,0,0
33038,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,6500,6500,0
33228,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,6000,6000,237.36133073,0,2823.3499909,0,3060.7113216,9060.7113216,28560.711322,0,0
33245,1,0,0,21450,0,0,0,0,5000,0,21450,-5000,-5000,16450,0,0,7200,7200,35.604199609,0,0,0,35.604199609,7235.6041996,23685.6042,0,0
33245,2,0,0,4030,0,0,0,0,0,0,4030,0,0,4030,0,0,0,0,0,0,0,0,0,0,4030,0,0
33275,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,12000,12000,356.04199609,0,78.426388636,0,434.46838473,12434.468385,33234.468385,0,0
33275,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
33303,1,0,0,20150,0,0,0,0,0,0,20150,0,0,20150,0,0,8400,8400,11.868066536,784.26388636,0,931.11387267,-134.9819198,8265.0180802,28415.01808,0,0
33303,2,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,0,0,0,0,0,0,0,0,12480,0,0
33328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,9600,9600,219.55923092,0,0,0,219.55923092,9819.5592309,15819.559231,0,6000
33328,2,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,0,0,0,0,0,0,0,0,8840,0,0
33328,3,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,8450,0,0
33328,4,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0
33328,5,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
33328,6,5500,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0
33335,1,15500,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,16400,16400,795.16045793,0,470.55833182,0,1265.7187898,17665.71879,33165.71879,0,0
33335,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
33335,3,6300,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0
33335,4,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
33336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,5100,5100,0,0,0,0,0,5100,10100,5000,0
33336,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
33348,1,0,0,19240,0,0,0,0,0,0,19240,0,0,19240,0,0,19400,19400,118.68066536,0,0,0,118.68066536,19518.680665,38758.680665,0,0
33348,2,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
33451,1,0,0,0,0,0,0,21600,0,0,0,21600,21600,21600,0,0,9600,9600,62.804540529,0,0,0,62.804540529,9662.8045405,31262.804541,0,0
33455,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,3600,11100,14700,69.716694914,0,8156.3444182,0,8226.0611131,22926.061113,42426.061113,0,0
33479,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,9600,9600,188.3942341,0,0,0,188.3942341,9788.3942341,31888.394234,0,0
33479,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
33644,1,0,0,10800,0,0,0,0,0,0,10800,0,0,10800,0,0,2400,2400,117.84232781,0,0,0,117.84232781,2517.8423278,13317.842328,0,0
33644,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
33751,1,0,0,27690,0,0,0,0,0,0,27690,0,0,27690,0,0,20400,20400,83.076465754,0,0,1481.3175247,-1398.241059,19001.758941,46691.758941,0,0
33751,2,0,0,22750,0,0,0,0,0,0,22750,0,0,22750,0,0,0,0,0,0,0,0,0,0,22750,0,0
33761,1,0,0,46800,0,0,0,0,5000,0,46800,-5000,-5000,41800,0,42000,12000,54000,83.594212592,10426.177742,709.73361576,0,11219.50557,65219.50557,107019.50557,0,0
33773,1,15600,0,6500,0,0,0,0,0,15600,6500,0,0,6500,0,0,4800,4800,35.683244942,0,0,973.43723052,-937.7539856,3862.2460144,25962.246014,0,0
33777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,4400.9508366,5328.8224626,9729.7732993,773.70429411,0,226.10134896,0,999.80564307,10729.578942,23729.578942,13000,0
33777,2,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
33778,1,12000,0,0,0,0,0,0,9600,12000,0,-9600,-9600,-9600,0,8700,5300,14000,379.96612977,0,0,0,379.96612977,14379.96613,16779.96613,0,0
