nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm
883453,4,4,1,1,1,1,12,2,2,30,2,,20000,2,0
883465,1,1,1,1,1,1,12,2,3,45,1,5,17000,2,0
883468,2,1,1,1,1,1,12,2,3,45,1,5,38000,1,2500
883473,2,1,1,1,1,3,,2,2,45,2,,10000,2,0
883483,1,1,1,1,1,2,10,2,3,40,2,,11000,2,0
883490,1,1,1,1,1,1,12,1,,42,2,,17000,1,1200
883490,2,1,1,1,1,2,7,2,7,36,2,,8000,2,0
883492,3,3,1,2,3,3,,2,1,60,2,,10000,2,0
883495,2,1,1,2,1,3,,2,1,25,2,,6000,2,0
883500,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0
883500,2,1,1,2,1,1,12,2,5,28,2,,6000,2,0
883510,3,1,1,2,1,3,,2,1,20,2,,4000,2,0
883525,2,2,1,1,1,1,12,2,6,40,2,,20000,1,
883544,1,1,1,2,1,1,12,2,2,35,1,5,17000,2,0
883555,1,1,1,1,1,1,12,1,,36,2,,14000,1,
883616,2,2,1,1,1,1,12,1,,24,2,,17000,2,0
883636,1,1,1,1,1,1,12,2,3,40,2,,14000,2,0
883637,2,2,1,2,1,2,10,2,2,12,2,,4500,2,0
883642,1,1,1,1,1,1,12,1,,30,2,,15000,2,0
883664,1,1,1,1,1,1,12,2,7,40,2,,21000,2,0
883695,1,1,1,1,1,1,12,2,4,40,2,,15600,2,0
883707,3,1,1,1,1,1,12,2,6,40,2,,24000,2,0
883712,1,1,1,1,1,1,12,2,5,40,2,,22400,2,0
883727,1,1,1,1,1,1,12,2,7,45,2,,40000,2,0
883727,2,2,1,2,1,1,12,2,1,20,2,,3000,2,0
883749,3,1,1,1,2,1,12,2,7,44,2,,14300,2,0
883752,3,1,1,1,2,2,8,1,,24,1,2,6400,2,0
883762,1,1,1,1,1,2,7,2,2,50,2,,9500,2,0
883763,1,1,1,1,1,1,12,2,7,56,2,,13645,2,0
883785,1,1,1,2,2,1,12,2,2,30,2,,11700,2,0
883799,1,1,1,2,2,1,12,2,5,25,2,,9800,2,0
883800,2,1,1,2,1,2,9,2,1,35,2,,7470,2,0
883825,2,1,1,1,1,1,12,2,5,40,2,,35500,2,0
883830,1,1,1,1,1,1,12,1,,24,2,,19500,2,0
883830,2,1,1,1,1,1,12,2,5,42,2,,20000,2,0
883833,4,1,1,1,2,2,2,1,,12,2,,1800,2,0
883892,1,1,1,1,1,1,12,1,,36,1,6,21000,2,0
883892,2,1,1,2,1,1,12,1,,30,2,,22300,2,0
883894,1,1,1,2,2,3,,2,1,10,2,,2400,2,0
883894,2,1,1,1,1,1,12,1,,38,1,14,17000,2,0
883902,2,1,1,1,1,1,12,2,2,40,1,2,17500,2,0
883912,1,1,1,1,1,1,12,2,7,45,2,,15600,1,700
883915,1,1,1,2,1,2,6,2,1,18,2,,2360,2,0
883915,2,1,1,1,1,1,12,2,2,40,2,,14500,2,0
883952,1,1,1,2,2,2,6,2,1,12,2,,7200,2,0
883969,1,1,1,2,1,1,12,2,2,20,2,,7000,2,0
883974,1,1,1,1,1,1,12,2,2,48,2,,13000,2,0
883981,1,1,1,1,1,1,12,2,4,45,2,,44000,2,0
883981,2,1,1,1,1,1,12,2,4,40,2,,30000,2,0
883983,1,1,1,1,1,1,12,2,7,40,2,,18000,1,70
883983,2,1,1,2,2,2,4,2,2,50,2,,3000,2,0
883988,2,2,1,2,1,1,12,2,7,32,2,,12000,2,0
883993,1,1,1,1,1,1,12,2,7,40,2,,24000,1,1000
883993,2,1,1,2,1,1,12,1,,25,2,,13000,2,0
883994,1,1,1,1,1,1,12,1,,40,2,,26000,2,0
883994,2,2,1,1,2,2,3,2,4,40,2,,4500,2,0
884007,1,1,1,1,1,1,12,2,1,40,2,,15000,2,0
884010,1,1,1,1,1,1,12,1,,36,2,,16000,2,0
884010,2,1,1,1,1,1,12,2,3,40,2,,26000,2,0
884013,2,1,1,2,2,1,12,2,2,8,2,,5300,2,0
884032,1,1,1,1,1,1,12,2,1,40,2,,13200,2,0
884033,1,1,1,1,1,1,12,1,,36,1,12,13000,2,0
884034,2,1,1,1,1,1,12,2,2,40,2,,19000,2,0
884034,3,1,1,1,2,1,12,2,2,40,2,,14000,2,0
884042,2,2,1,1,1,1,12,2,1,40,2,,9400,1,7000
884053,2,2,1,1,1,1,12,2,4,40,2,,10000,1,5200
884054,1,1,1,1,1,1,12,1,,36,2,,29000,2,0
884054,2,1,1,1,1,1,12,2,7,30,2,,22000,2,0
884097,1,1,1,1,1,1,12,1,,36,1,4,28000,2,0
884101,2,2,1,1,1,1,12,2,7,36,2,,14000,2,0
884117,1,1,1,2,2,2,8,2,2,30,2,,7000,2,0
884159,1,1,1,1,3,1,12,2,4,40,2,,16000,2,0
884161,1,1,1,1,1,1,12,2,7,60,1,20,42000,1,2000
884168,1,1,1,1,1,1,12,2,6,30,2,,23400,1,100
884168,2,2,1,1,1,1,12,2,6,36,2,,15600,1,100
884185,1,1,1,1,1,1,12,2,7,30,2,,13000,2,0
884188,1,1,1,1,1,1,12,2,3,40,2,,22100,2,0
884198,1,1,1,1,1,1,12,2,7,40,2,,16250,2,0
884205,1,1,1,1,1,1,12,1,,36,2,,19000,1,500
884205,2,1,1,1,1,1,12,1,,24,2,,15600,2,0
884219,1,1,1,1,1,1,12,2,7,40,2,,29702,2,0
884219,2,1,1,1,1,1,12,2,1,35,2,,15600,2,0
884232,2,1,1,1,1,1,12,2,6,60,2,,41000,2,0
884235,1,1,1,1,1,1,12,2,6,42,2,,20000,2,0
884247,1,1,1,1,1,1,12,2,7,45,2,,24000,2,0
884247,2,2,1,2,1,1,12,2,7,28,2,,21000,2,0
884250,1,1,1,1,1,1,12,1,,36,2,,20000,2,0
884260,1,1,1,1,1,1,12,2,1,40,2,,18000,2,0
884269,1,1,1,1,1,1,12,2,2,38,1,10,9000,2,0
884276,2,1,1,1,1,1,12,2,1,55,2,,14000,2,0
884317,2,2,1,1,2,2,7,2,1,40,2,,6700,2,0
884332,1,1,1,2,1,2,9,2,6,30,2,,7400,2,0
884352,1,1,1,1,1,1,12,2,7,42,1,6,20000,2,0
884357,1,1,1,1,1,1,12,2,3,45,2,,15000,2,0
884383,1,1,1,2,2,3,,2,1,12,2,,4500,2,0
884396,1,1,1,1,1,1,12,2,4,40,2,,14000,2,0
884405,1,1,1,1,1,1,12,2,1,35,2,,13000,2,0
884440,2,1,1,1,1,1,12,2,2,40,2,,30000,2,0
884441,1,1,1,1,1,1,12,1,,36,1,21,14500,2,0
884451,1,1,1,1,2,1,12,2,2,30,2,,9600,2,0
884471,3,3,1,2,3,1,12,2,2,30,2,,4000,2,0
884490,1,1,1,1,1,1,12,2,7,38,2,,22000,1,1000
884500,1,1,1,1,1,1,12,2,7,37,1,2,20000,2,0
884503,1,1,1,1,1,1,12,2,5,40,2,,14000,2,0
884503,2,2,1,1,1,1,12,2,6,40,1,1,14000,2,0
884513,3,4,1,1,1,1,12,2,6,50,1,5,26000,2,0
884519,1,1,1,2,1,1,12,2,2,22,2,,7000,2,0
884519,2,1,1,1,1,1,12,2,6,40,2,,22000,2,0
884538,1,1,1,1,1,1,12,1,,36,2,,14000,2,0
884547,1,1,1,1,1,1,12,2,2,40,2,,14000,2,0
884570,1,1,1,1,1,1,12,2,2,56,2,,9000,2,0
884575,2,1,1,1,1,1,12,2,2,48,2,,14000,2,0
884583,1,1,1,1,1,1,12,2,2,12,2,,16000,2,0
884594,2,1,1,1,2,1,12,2,5,40,1,4,14000,1,1000
884603,2,1,1,1,1,1,12,2,3,40,2,,20000,1,2500
884604,1,1,1,2,2,2,6,2,2,8,2,,7000,2,0
884604,3,1,1,1,1,1,12,2,2,8,1,5,12000,2,0
884607,1,1,1,1,1,1,12,2,1,40,1,0,18000,2,0
884607,2,2,1,1,1,2,6,2,2,40,2,,8000,2,0
884609,1,1,1,1,1,1,12,1,,37,2,,27000,2,0
884619,1,1,1,1,2,2,5,2,1,40,2,,5000,2,0
884638,1,1,1,1,1,1,12,1,,36,2,,28000,1,930
884639,1,1,1,1,1,1,12,2,6,60,1,20,30000,1,300
884640,3,1,1,1,1,1,12,2,7,40,2,,22000,1,60
884643,3,1,1,2,1,2,10,2,2,16,2,,11000,2,0
884643,4,1,1,1,2,2,7,2,2,36,1,4,10000,2,0
884666,1,1,1,1,2,2,10,2,4,12,2,,6000,2,0
884678,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0
884685,1,1,1,1,1,1,12,2,6,36,2,,25000,2,0
884685,2,1,1,1,1,1,12,2,2,36,1,4,21000,2,0
884700,1,1,1,1,1,1,12,1,,36,2,,22000,1,1100
884703,1,1,1,1,1,1,12,1,,36,2,,19000,1,600
884703,2,1,1,1,1,1,12,1,,36,2,,12000,2,0
884713,2,1,1,1,1,1,12,1,,36,2,,19000,1,900
884717,2,2,1,1,1,1,12,1,,36,1,2,29000,2,0
884717,4,2,1,1,1,1,12,2,2,36,2,,13000,2,0
884723,1,1,1,1,1,1,12,2,3,40,2,,33000,2,0
884723,2,1,1,1,1,1,12,1,,40,2,,17000,2,0
884744,1,1,1,1,1,1,12,2,2,52,1,12,23000,2,0
884745,1,1,1,1,1,1,12,2,1,40,2,,9000,2,0
884780,1,1,1,2,2,2,6,1,,32,2,,6500,2,0
884797,3,3,1,1,1,1,12,1,,36,2,,20000,2,0
884798,1,1,1,1,2,2,4,2,5,40,2,,7000,2,0
884798,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0
884802,1,1,1,1,2,1,12,2,5,40,2,,25000,1,3600
884802,2,1,1,2,1,1,12,2,2,36,1,2,22000,2,0
884873,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0
884878,1,1,1,1,1,1,12,2,1,56,2,,12000,2,0
884879,1,1,1,1,1,1,12,2,6,40,2,,22000,2,0
884897,2,1,1,1,1,1,12,2,3,40,2,,25000,2,0
884902,2,1,1,2,1,1,12,2,4,34,2,,18000,2,0
884907,2,1,1,1,1,1,12,2,6,40,2,,22000,2,0
884907,5,1,1,1,1,1,12,2,4,40,2,,14000,2,0
884909,2,2,1,2,2,3,,2,6,3,2,,1000,2,0
884926,2,1,1,1,1,1,12,2,5,40,2,,19800,2,0
884932,1,1,1,1,1,1,12,2,5,40,2,,18000,2,0
884932,2,1,1,1,1,1,12,2,4,40,2,,20000,2,0
884945,1,1,1,2,1,1,12,2,1,25,2,,8000,2,0
884950,2,1,1,1,1,1,12,1,,40,2,,40000,2,0
884952,1,1,1,1,1,1,12,2,1,50,2,,15500,2,0
884954,1,1,1,1,1,1,12,1,,40,2,,19000,2,0
884963,4,1,1,1,1,1,12,2,4,36,2,,13000,2,0
884972,1,1,1,1,1,1,12,1,,36,1,3,20000,2,0
884983,2,1,1,1,1,1,12,1,,36,2,,16500,2,0
884984,2,1,1,1,2,1,12,2,4,36,2,,15000,2,0
884984,3,1,1,1,2,1,12,2,4,36,2,,15000,2,0
884988,2,1,1,1,1,1,12,2,3,40,2,,18000,2,0
885014,1,1,1,1,1,2,3,2,2,40,2,,3600,2,0
885024,3,1,1,1,2,2,9,1,,36,2,,6750,2,0
885034,3,1,1,1,1,1,12,2,1,40,2,,15400,2,0
885037,2,1,1,1,1,1,12,1,,18,2,,20500,2,0
885045,1,1,1,1,1,1,12,1,,34,2,,25000,2,0
885045,2,1,1,1,1,1,12,1,,38,2,,16600,1,
885047,1,1,1,1,1,1,12,2,2,40,2,,28000,2,0
885061,1,1,1,1,1,1,12,2,3,40,2,,16000,2,0
885074,3,1,1,1,1,1,12,2,4,40,2,,50000,2,0
885098,1,1,1,1,2,2,9,2,6,40,2,,8000,2,0
885109,1,1,1,1,1,1,12,2,6,38,2,,18000,2,0
885109,2,2,1,1,1,1,12,2,6,38,2,,20000,2,0
885112,1,1,1,2,1,1,12,1,,33,1,0,16000,1,336
885112,2,1,1,1,1,1,12,1,,48,1,7,23500,1,1680
885119,1,1,1,1,1,1,12,2,6,38,2,,15500,2,0
885119,2,1,1,2,1,1,12,2,6,28,2,,9000,2,0
885120,1,1,1,1,2,1,12,2,7,40,2,,10000,2,0
885120,2,1,1,1,1,1,12,2,7,38,2,,16000,2,0
885130,2,1,1,1,1,1,12,1,,40,2,,15600,2,0
885186,2,1,1,1,1,1,12,2,4,40,2,,14000,2,0
885195,1,1,1,1,1,1,12,2,1,40,2,,18000,2,0
885219,1,1,1,1,1,1,12,1,,40,2,,14000,2,0
885225,1,1,1,1,1,1,12,2,7,40,2,,19000,2,0
885257,2,2,1,2,2,2,10,1,,16,2,,12000,2,0
885272,1,1,1,1,2,1,12,1,,6,2,,13000,2,0
885318,1,1,1,1,1,1,12,1,,40,1,6,20150,1,
885327,1,1,1,1,1,2,5,1,,36,2,,8000,2,0
885346,1,1,1,1,1,1,12,1,,8,2,,10500,2,0
885346,3,1,1,1,2,1,12,2,2,6,2,,9700,2,0
885353,1,1,1,1,1,1,12,1,,28,2,,23000,2,0
885364,1,1,1,1,1,1,12,2,7,43,1,2,21000,2,0
885364,2,2,1,1,1,1,12,2,6,50,2,,42000,2,0
885384,2,2,1,1,1,1,12,1,,45,1,2,46000,2,0
885390,1,1,1,1,1,1,12,2,5,40,2,,13000,2,0
885415,3,1,1,1,2,1,12,2,4,40,1,2,13000,2,0
885422,1,1,1,1,1,1,12,1,,40,1,2,24000,2,0
885422,2,2,1,2,1,2,9,2,7,15,2,,4800,2,0
885432,1,1,1,2,1,2,9,2,7,15,2,,4500,2,0
885433,2,2,1,1,1,1,12,1,,37,2,,24000,1,
885444,1,1,1,1,1,1,12,1,,40,2,,13200,2,0
885444,2,2,1,1,1,1,12,1,,36,2,,18500,2,0
885446,1,1,1,1,1,1,12,1,,40,1,5,21000,2,0
885481,1,1,1,2,1,1,12,2,1,28,2,,4500,2,0
885485,2,2,1,1,1,1,12,2,2,40,2,,12000,2,0
885491,1,1,1,1,1,1,12,2,7,38,2,,96000,2,0
885501,1,1,1,1,1,1,12,1,,36,1,6,46000,2,0
885503,1,1,1,1,1,1,12,2,2,40,2,,12500,2,0
885503,2,2,1,2,1,1,12,2,5,20,2,,6500,2,0
885503,4,4,1,2,1,1,12,2,1,25,2,,6500,2,0
885504,2,1,1,1,1,1,12,1,,40,2,,37000,2,0
885507,1,1,1,2,1,1,12,2,1,28,2,,10400,2,0
885507,2,2,1,1,1,1,12,2,1,45,2,,11000,2,0
885516,1,1,1,1,1,1,12,2,2,42,1,4,30000,1,1400
885520,1,1,1,1,1,1,12,1,,40,1,1,17360,2,0
885530,1,1,1,1,1,1,12,2,1,36,1,5,15000,2,0
885539,1,1,1,1,1,1,12,2,3,36,2,,12000,2,0
885539,2,1,1,1,1,1,12,2,1,60,1,10,15000,1,
885543,1,1,1,1,1,1,12,2,6,36,2,,22000,2,0
885551,2,1,1,1,1,1,12,2,1,50,2,,12000,2,0
885563,2,1,1,1,1,1,12,2,5,50,2,,20000,2,0
885563,3,1,1,1,1,1,12,2,2,40,2,,12000,2,0
885563,4,1,1,1,1,1,12,2,1,30,2,,8000,2,0
885596,1,1,1,1,2,2,10,2,2,40,2,,10000,1,
885609,2,1,1,1,1,1,12,2,5,45,1,20,25000,1,
885618,2,2,1,1,1,1,12,1,,36,1,15,22000,2,0
885624,1,1,1,2,3,1,12,2,7,20,2,,9600,2,0
885625,1,1,1,2,1,1,12,2,6,30,2,,14000,2,0
885625,2,1,1,2,1,1,12,2,6,24,2,,13000,1,
885626,2,1,1,1,1,1,12,2,7,40,2,,18000,1,600
885627,2,2,1,1,1,1,12,2,1,47,2,,13161,2,0
885630,2,1,1,1,2,3,,2,7,2,2,,100,2,0
885633,1,1,1,1,1,1,12,2,1,40,1,7,19000,2,0
885633,2,2,1,2,1,1,12,2,1,21,1,6,9000,2,0
885634,1,1,1,1,1,1,12,2,7,35,1,10,31000,2,0
885634,2,2,1,2,1,2,10,2,6,17,2,,5000,2,0
885639,1,1,1,2,1,1,12,2,2,30,2,,16000,2,0
885639,2,2,1,1,1,1,12,2,2,38,1,3,16000,2,0
885642,1,1,1,1,2,1,12,2,2,42,1,5,17500,2,0
885642,2,1,1,1,1,1,12,2,4,40,2,,16500,1,1650
885646,2,1,1,1,1,1,12,2,7,40,1,1,32500,1,2200
885650,1,1,1,2,1,2,1,2,2,30,2,,800,2,0
885652,2,1,1,1,1,1,12,2,3,40,2,,14300,2,0
885656,1,1,1,1,1,1,12,2,6,38,2,,11500,2,0
885661,1,1,1,1,1,1,12,1,,12,2,,22000,2,0
885667,1,1,1,1,1,1,12,2,3,40,1,1,19500,2,0
885672,1,1,1,1,1,1,12,1,,60,1,16,40000,2,0
885672,2,1,1,1,1,1,12,1,,45,2,,45000,2,0
885688,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0
885693,1,1,1,1,1,1,12,2,6,40,2,,18200,2,0
885697,2,1,1,2,1,1,12,2,2,24,2,,10500,2,0
885709,1,1,1,1,1,1,12,1,,40,2,,30000,2,0
885709,2,1,1,1,1,1,12,1,,40,2,,32000,2,0
885727,3,1,1,1,1,1,12,2,2,40,2,,12000,2,0
885732,2,1,1,1,1,1,12,1,,36,2,,16000,2,0
885732,3,1,1,1,1,1,12,1,,35,2,,19000,2,0
885736,3,1,1,1,1,1,12,2,2,40,2,,8400,2,0
885745,1,1,1,1,1,1,12,1,,36,2,,18000,2,0
885745,2,1,1,2,1,1,12,2,2,25,2,,7500,2,0
885746,1,1,1,1,1,1,12,1,,40,1,2,18000,2,0
885757,1,1,1,1,1,1,12,2,4,40,2,,23000,2,0
885779,3,1,1,1,1,1,12,2,7,50,1,10,28000,2,0
885792,1,1,1,1,1,1,12,2,1,40,2,,18000,2,0
885792,2,1,1,2,2,2,6,2,1,24,2,,5000,2,0
885795,1,1,1,2,1,1,12,2,2,24,1,2,12000,2,0
885795,2,1,1,1,1,1,12,2,6,40,1,10,21000,2,0
885802,2,2,1,2,2,1,12,2,2,3,2,,1000,2,0
885803,1,1,1,1,2,2,8,2,2,40,2,,12000,2,0
885835,1,1,1,1,1,1,12,2,2,40,2,,21000,2,0
885841,1,1,1,1,2,2,4,2,1,35,2,,2500,2,0
885868,2,1,1,2,1,1,12,1,,28,2,,9600,2,0
885878,3,3,1,1,1,1,12,2,4,40,2,,12000,2,0
885878,4,4,1,1,2,2,1,2,4,40,2,,650,2,0
885878,4,4,1,1,2,3,,2,5,40,2,,6000,2,0
885887,1,1,1,1,1,1,12,2,7,38,2,,30000,2,0
885887,2,1,1,1,1,1,12,2,2,38,2,,14000,2,0
885902,1,1,1,1,1,1,12,2,5,40,1,2,18000,2,0
885902,2,2,1,1,1,1,12,2,2,40,2,,16000,2,0
885935,1,1,1,2,1,1,12,2,4,30,1,0,13000,2,0
885956,1,1,1,2,1,1,12,2,2,18,1,3,6700,2,0
885956,2,1,1,1,1,1,12,2,5,50,2,,21000,2,0
885979,1,1,1,1,1,1,12,1,,36,1,8,36000,2,0
885983,3,1,1,1,2,2,4,2,5,70,2,,3600,1,200
885984,3,1,1,1,1,1,12,1,,36,1,3,18000,2,0
885997,3,2,1,1,1,1,12,2,7,35,2,,15600,2,0
886013,3,3,1,1,1,1,12,2,6,40,2,,20000,2,0
886093,1,1,1,1,1,1,12,1,,40,2,,21000,2,0
886098,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0
886111,1,1,1,1,1,1,12,2,7,40,1,0,19420,2,0
886113,1,1,1,1,1,1,12,2,4,40,2,,13040,1,2000
886117,1,1,1,1,1,1,12,2,3,42,2,,10400,2,0
886121,1,1,1,2,2,1,12,2,1,40,2,,8400,1,1000
886126,1,1,1,1,1,1,12,2,2,48,2,,8400,1,150
886149,3,3,1,2,2,2,4,2,2,30,2,,4000,2,0
886149,4,1,1,1,1,1,12,2,7,40,2,,15000,2,0
886172,1,1,1,1,1,1,12,2,7,40,2,,18000,1,800
886172,2,2,1,2,1,2,2,2,7,25,1,3,1000,2,0
886174,1,1,1,1,1,1,12,2,6,40,1,2,24000,2,0
886190,3,1,1,2,2,2,7,2,1,20,2,,5500,2,0
886217,1,1,1,1,1,1,12,1,,30,2,,23000,2,0
886226,1,1,1,1,1,1,12,2,5,38,2,,15000,2,0
886229,1,1,1,1,1,1,12,2,2,50,2,,28000,2,0
886233,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0
886234,1,1,1,2,1,1,12,2,4,32,2,,19500,2,0
886273,1,1,1,1,1,1,12,1,,36,2,,20000,2,0
886282,2,1,1,1,1,1,12,2,2,48,2,,23400,2,0
886333,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0
886342,1,1,1,1,1,1,12,2,1,36,2,,11700,2,0
886346,1,1,2,2,1,3,,2,1,3,2,,120,2,0
886346,3,1,1,1,1,1,12,2,7,40,2,,19500,2,0
886347,1,1,1,1,1,1,12,2,1,48,1,8,15200,2,0
886347,2,1,1,1,1,1,12,2,1,48,1,5,17000,2,0
886352,1,1,1,1,1,1,12,1,,44,1,6,16800,1,
886362,1,1,1,1,1,1,12,2,7,44,1,8,19000,2,0
886362,2,1,1,1,1,1,12,2,3,44,1,4,16000,2,0
886365,3,3,1,1,1,1,12,2,5,48,2,,24000,1,
886378,3,1,2,2,3,3,,2,2,20,2,,6000,2,0
886398,1,1,1,1,1,1,12,2,4,60,1,10,16260,2,0
886398,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0
886419,1,1,1,1,1,1,12,1,,36,2,,17200,2,0
886435,1,1,1,2,1,1,12,2,2,24,2,,11500,2,0
886435,2,1,1,1,1,1,12,2,2,50,2,,24500,2,0
886457,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0
886457,2,1,1,1,1,1,12,2,5,48,1,6,19000,2,0
886471,1,1,1,1,1,1,12,2,7,45,2,,22000,2,0
886471,4,4,1,1,2,2,3,2,5,40,2,,4000,2,0
886471,5,5,1,2,1,1,12,2,2,20,2,,8000,2,0
886472,1,1,1,1,1,1,12,2,3,40,2,,16000,2,0
886476,1,1,1,1,1,1,12,2,7,40,2,,22000,2,0
886476,2,2,1,1,1,1,12,2,4,40,1,2,22000,2,0
886479,1,1,1,1,1,1,12,2,1,30,1,2,10500,2,0
886488,1,1,1,1,1,1,12,2,2,48,1,10,18000,2,0
886507,1,1,1,1,1,1,12,2,3,52,1,12,22000,2,0
886509,1,1,1,1,1,1,12,2,1,40,1,0,18000,2,0
886509,2,2,1,1,1,1,12,2,1,40,2,,19000,2,0
886517,1,1,1,1,1,1,12,2,2,44,1,6,19000,2,0
886529,2,2,1,1,2,1,12,2,4,48,2,,10500,2,0
886529,4,2,1,1,1,1,12,2,3,40,2,,18000,1,2500
886531,4,4,1,1,1,1,12,2,1,36,2,,11000,2,0
886562,2,2,1,1,1,1,12,2,2,48,2,,5500,2,0
886562,3,2,1,1,1,1,12,2,4,36,2,,8500,2,0
886563,1,1,1,1,1,1,12,2,4,48,2,,18000,2,0
886563,2,3,1,1,3,1,12,2,2,38,2,,12000,2,0
886563,3,3,1,1,2,2,8,2,2,30,2,,6500,2,0
886563,4,3,1,1,2,2,8,2,3,30,2,,7000,2,0
886567,1,1,1,1,2,1,12,2,4,48,2,,12000,2,0
886570,3,3,1,1,1,1,12,2,2,40,2,,13000,2,0
886581,2,1,1,1,1,1,12,2,2,38,2,,18000,2,0
886591,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0
886591,2,1,1,1,1,1,12,2,1,40,2,,16000,2,0
886604,2,1,1,1,1,1,12,2,6,40,2,,21000,2,0
886606,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0
886606,3,1,1,1,1,1,12,1,,36,2,,18000,2,0
886607,2,1,1,1,1,1,12,2,2,38,2,,20000,2,0
886626,2,2,1,1,1,1,12,1,,36,2,,18700,2,0
886647,1,1,1,1,1,2,4,2,6,40,1,7,8000,2,0
886647,2,1,1,2,1,1,12,2,1,22,2,,6000,2,0
886654,1,1,1,1,1,1,12,2,4,40,2,,21000,2,0
886656,1,1,1,1,1,1,12,2,2,40,1,1,15500,2,0
886682,1,1,1,1,1,1,12,2,2,40,2,,15000,2,0
886689,2,1,1,1,1,1,12,1,,26,2,,17000,2,0
886720,1,1,1,1,1,1,12,2,7,37,2,,36000,2,0
886721,1,1,1,1,1,1,12,2,7,36,2,,23000,2,0
886726,2,2,1,1,1,1,12,2,7,39,2,,14400,2,0
886730,1,1,1,1,1,1,12,2,6,36,2,,26000,2,0
886732,2,1,1,1,2,3,,2,1,10,2,,12000,2,0
886734,2,1,1,1,1,1,12,1,,36,2,,21000,2,0
886740,2,1,1,1,3,1,12,2,4,30,2,,10000,2,0
886741,2,1,1,1,1,1,12,2,5,40,2,,12000,2,0
886744,1,1,2,1,1,1,12,2,1,30,2,,27000,2,0
886744,2,1,2,1,1,1,12,2,1,50,2,,25000,2,0
886747,1,1,1,1,2,1,12,2,1,60,2,,13000,2,0
886748,1,1,1,2,1,1,12,2,6,30,1,4,15600,2,0
886788,2,2,1,1,1,1,12,1,,20,2,,22000,2,0
886789,1,1,1,1,1,1,12,2,7,36,1,3,22000,2,0
886792,1,1,1,1,1,1,12,2,2,35,2,,14000,2,0
886792,2,2,1,2,1,1,12,2,3,24,2,,12000,2,0
886797,1,1,1,1,1,1,12,1,,30,2,,18000,2,0
886797,2,1,1,1,1,1,12,1,,38,2,,22000,2,0
886798,1,1,1,1,1,1,12,1,,40,2,,16800,2,0
886803,1,1,1,1,1,1,12,1,,38,2,,50000,2,0
886822,3,1,1,1,1,1,12,2,6,40,2,,15400,2,0
886822,4,4,1,1,1,1,12,2,6,40,2,,15400,2,0
886851,3,2,1,1,1,1,12,2,7,60,2,,16900,2,0
886874,2,1,1,2,1,1,12,2,1,20,2,,10000,2,0
886884,1,1,1,1,1,1,12,1,,30,2,,20800,2,0
886914,1,1,1,1,1,2,5,2,5,40,2,,7500,2,0
886918,2,2,1,1,1,1,12,2,7,40,2,,27000,1,1600
886923,1,1,1,1,1,1,12,2,5,40,2,,15200,2,0
886923,5,2,1,1,2,1,12,2,3,40,2,,11800,2,0
886932,2,1,1,1,1,1,12,2,5,38,2,,13650,2,0
886938,1,1,1,1,1,1,12,1,,35,2,,24960,2,0
886938,2,1,1,2,1,1,12,2,4,20,2,,9000,2,0
886969,1,1,1,2,1,1,12,1,,35,2,,18200,2,0
886976,2,1,1,1,1,1,12,2,6,60,1,10,34000,2,0
886987,1,1,1,2,2,2,3,2,1,12,2,,1200,2,0
886993,2,1,1,1,1,1,12,2,7,38,2,,28000,1,1200
887002,1,1,1,1,1,1,12,2,7,38,2,,45000,1,1200
887021,2,1,1,2,2,2,8,2,2,40,1,6,10000,2,0
887022,1,1,1,1,1,1,12,1,,36,2,,20000,2,0
887022,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0
887063,1,1,1,1,2,2,7,2,5,40,2,,8500,2,0
887068,1,1,1,2,3,3,,2,3,30,2,,2000,2,0
887123,2,1,1,1,1,1,12,2,1,40,2,,14000,2,0
887138,1,1,1,1,1,1,12,1,,23,1,2,18100,2,0
887138,2,1,1,1,1,1,12,1,,40,2,,23000,1,
887159,1,1,1,1,1,1,12,2,2,50,1,5,17000,2,0
887175,1,1,1,2,1,1,12,2,1,24,2,,14000,2,0
887189,1,1,1,1,1,2,10,2,6,36,2,,21000,2,0
887189,2,2,1,2,1,1,12,2,2,35,2,,13000,2,0
887190,1,1,1,1,1,1,12,2,4,40,1,5,35800,2,0
887190,2,1,1,1,1,1,12,2,1,38,1,0,16418,2,0
887206,1,1,1,1,1,1,12,2,2,40,1,5,16000,2,0
887211,1,1,1,1,1,1,12,2,4,38,2,,23200,1,1400
887211,2,1,1,1,2,2,3,2,2,38,2,,4600,2,0
887214,1,1,1,1,1,1,12,2,2,38,2,,14300,2,0
