nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
688157,5634.7782264,0,0,0,2000,0,0,0,2000,0,0,2000,2000,0,0,0,0,3634.7782264,3600,0,3600,34.778226426,34.778226426,0,0,0
688159,18900,14400,14400,0,4500,0,0,0,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688162,22992.456977,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7392.4569769,7200,0,7200,192.45697688,35.604199609,156.85277727,0,0
688172,52471.433177,20000,20000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,18171.433177,18000,0,18000,171.43317717,171.43317717,0,0,0
688179,48291.712402,37900,37900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10391.712402,12000,0,12000,-1608.287598,0,0,0,1608.2875982
688194,76529.977284,0,0,0,65000,65000,65000,0,0,0,0,0,0,0,0,0,0,11529.977284,10800,0,10800,729.97728395,1364.8276517,0,0,634.85036773
688204,28035.6042,0,0,0,-3600,0,0,0,-3600,0,0,-3600,0,3600,22000,22000,0,9635.6041996,9600,0,9600,35.604199609,35.604199609,0,0,0
688210,15121.142362,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6021.1423616,6000,0,6000,21.142361592,21.142361592,0,0,0
688212,11700,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
688214,14684.550057,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,3634.5500575,3600,0,3600,34.550057496,34.550057496,0,0,0
688226,11900,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0
688228,11700,0,0,0,4500,0,0,0,4500,0,0,4500,4500,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
688231,38329.751947,26000,25000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,12329.751947,10800,0,10800,1529.7519466,177.44472404,495.15435518,857.15286743,0
688250,14655.285044,3300,3300,0,6000,0,0,0,6000,6000,0,0,0,0,5000,5000,0,355.28504439,0,0,0,355.28504439,355.28504439,0,0,0
688264,38308.161249,19000,19000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,4308.1612492,4800,0,4800,-491.8387508,16.041543334,0,0,507.88029418
688275,24579.635495,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,19000,0,5579.6354954,5500,0,5500,79.635495381,79.635495381,0,0,0
688276,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688277,76974.803018,11000,11000,0,18200,18200,18200,0,0,0,0,0,0,0,26000,0,26000,21774.803018,21200,0,21200,574.80301834,261.0974638,0,313.70555454,0
688287,66793.412377,60000,59000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,6793.4123765,14200,0,14200,-7406.587623,0,0,0,7406.5876235
688296,82067.008652,0,0,0,-2400,0,0,0,-2400,0,0,-2400,0,2400,75000,75000,0,9467.008652,7200,0,7200,2267.008652,949.44532291,941.11666363,376.44666545,0
688323,32432.624723,31600,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.6247233,4200,0,4200,-3367.375277,18.493351188,0,0,3385.8686279
688338,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688344,20569.6042,0,0,0,14534,14534,14534,0,0,0,0,0,0,0,0,0,0,6035.6041996,6000,0,6000,35.604199609,35.604199609,0,0,0
688360,50451.484295,0,0,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,0,19251.484295,19200,12000,7200,51.48429508,51.48429508,0,0,0
688385,45468.028599,14000,14000,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,6118.0285985,6100,0,6100,18.028598501,18.028598501,0,0,0
688390,68056.365885,19000,19000,0,40300,40300,40300,0,0,0,0,0,0,0,0,0,0,8756.3658855,8708.8936193,0,8708.8936193,47.472266145,47.472266145,0,0,0
700037,8250,0,0,0,2900,0,0,0,2900,0,0,2900,2900,0,550,550,0,4800,4800,0,4800,0,0,0,0,0
700073,8255,0,0,0,8255,8255,8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700213,38117.300174,15600,15600,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,5617.3001737,4800,0,4800,817.30017367,189.88906458,627.41110909,0,0
700221,32411.868067,0,0,0,27600,27600,27600,0,0,0,0,0,0,0,0,0,0,4811.8680665,4800,0,4800,11.868066536,11.868066536,0,0,0
700235,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700410,49925.132023,25000,25000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,4925.1320229,4800,0,4800,125.13202287,125.13202287,0,0,0
700531,29423.736133,26400,26400,0,3000,0,0,0,3000,3000,0,0,0,0,0,0,0,23.736133073,0,0,0,23.736133073,23.736133073,0,0,0
700622,49389.010499,5000,5000,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,14489.010499,14400,6000,8400,89.010499023,89.010499023,0,0,0
700624,38429.670166,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,8429.6701663,8400,0,8400,29.670166341,29.670166341,0,0,0
700643,37318.680665,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318.6806654,7200,0,7200,118.68066536,118.68066536,0,0,0
700729,13650,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700730,12544.747227,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,2404.7472266,2400,0,2400,4.7472266145,4.7472266145,0,0,0
700738,18175.623294,0,0,0,16110,12610,12610,0,3500,0,0,3500,3500,0,0,0,0,2065.6232936,2160,0,2160,-94.37670642,2.9670166341,0,0,97.343723052
700740,23260.68126,21450,21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.6812599,1800,0,1800,10.681259883,10.681259883,0,0,0
700752,54233.536237,14700,14700,0,32890,32890,32890,0,0,0,0,0,0,0,0,0,0,6643.5362366,5760,0,5760,883.53623655,98.407298413,0,785.12893814,0
700818,13500,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0
700913,30148.810992,24200,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948.810992,6000,0,6000,-51.189008,20.422113475,0,0,71.61112148
700950,43622.17576,0,0,0,39351,39351,39351,0,0,0,0,0,0,0,0,0,0,4271.1757596,9600,0,9600,-5328.82424,88.565564233,0,0,5417.3898046
701002,23041.879208,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,5491.8792081,5400,0,5400,91.879208093,91.879208093,0,0,0
701229,9000,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,1200,1200,0,1200,0,0,0,0,0
701240,16600,6000,6000,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,3600,3600,0,3600,0,0,0,0,0
701324,41914.633927,16000,16000,0,1700,0,0,0,1700,0,1700,0,0,0,16000,16000,0,8214.6339267,12000,0,12000,-3785.366073,23.736133073,0,0,3809.1022064
701361,54319.604931,42000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12319.604931,12000,0,12000,319.60493055,225.49326419,62.741110909,31.370555454,0
701514,39008.951549,0,0,0,22493,22493,22493,0,0,0,0,0,0,0,0,0,0,16515.951549,13800,0,13800,2715.9515488,676.86544427,0,2039.0861045,0
701531,7311.8680665,0,0,0,2500,0,0,0,2500,0,0,2500,2500,0,0,0,0,4811.8680665,4800,0,4800,11.868066536,11.868066536,0,0,0
701536,40824.417209,0,0,0,16217,16217,15717,500,0,0,0,0,0,0,16154.427343,16154.427343,0,8452.9898664,8400,0,8400,52.98986645,5.9340332682,0,47.055833182,0
701553,19805.820838,19450,19000,450,0,0,0,0,0,0,0,0,0,0,0,0,0,355.82083772,0,0,0,355.82083772,267.03149707,0,88.789340655,0
701579,93256.208243,0,0,0,76300,76300,76300,0,0,0,0,0,0,0,0,0,0,16956.208243,16000,0,16000,956.20824261,174.74309239,1756.4453969,294.72048879,1269.7007355
701604,55986.743271,0,0,0,31728,31728,31728,0,0,0,0,0,0,0,0,0,0,24258.743271,24000,0,24000,258.74327103,19.367066898,0,239.37620414,0
701620,0.5515295198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5515295198,0,0,0,0.5515295198,0.5515295198,0,0,0
701638,31541.111702,0,0,0,25120,25120,25120,0,0,0,0,0,0,0,0,0,0,6421.1117023,6000,0,6000,421.11170227,421.11170227,0,0,0
701647,26334.223708,0,0,0,18400,18400,18400,0,0,0,0,0,0,0,0,0,0,7934.2237079,7200,0,7200,734.22370792,106.81259883,627.41110909,0,0
701727,21800.869395,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,5550.8693948,5400,0,5400,150.86939477,150.86939477,0,0,0
701800,51421.36252,9500,9500,0,14300,14300,14300,0,0,0,0,0,0,0,15600,15600,0,12021.36252,12000,0,12000,21.362519765,21.362519765,0,0,0
702150,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,54000,0,0,0,0,0,0,0,0,0,0
702432,41361.868067,21000,21000,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,5411.8680665,5400,0,5400,11.868066536,11.868066536,0,0,0
702643,37829.670166,22000,22000,0,7800,7800,7800,0,0,0,0,0,0,0,2000,2000,0,6029.6701663,6000,0,6000,29.670166341,29.670166341,0,0,0
702656,180911.59894,23000,23000,0,0,0,0,0,0,0,0,0,0,0,120000,120000,0,37911.598941,17400,4400,13000,20511.598941,13036.237324,0,7475.3616168,0
702723,14874.188022,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,6034.1880223,6000,0,6000,34.188022285,34.188022285,0,0,0
702827,53811.775231,46500,46500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7311.7752308,7200,0,7200,111.77523075,111.77523075,0,0,0
702853,36751.283041,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,17251.283041,17080,7800,9280,171.28304102,83.076465754,0,88.206575267,0
703258,33580.395167,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,8880.3951673,8700,0,8700,180.39516731,180.39516731,0,0,0
703808,68974.140883,18000,18000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,28874.140883,27000,14000,13000,1874.1408832,239.73494403,0,1634.4059392,0
703830,57159.820486,22100,22100,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,16859.820486,15400,0,15400,1459.8204858,79.516045793,0,1380.30444,0
703837,22129.867472,0,0,0,10010,10010,10010,0,0,0,0,0,0,0,0,0,0,12119.867472,12000,0,12000,119.86747202,119.86747202,0,0,0
703917,15671.791029,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,71.791029138,0,0,0,71.791029138,71.791029138,0,0,0
704118,37800,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
704132,35316.122353,0,0,0,22620,22620,22620,0,0,0,0,0,0,0,0,0,0,12696.122353,12240,3600,8640,456.12235298,142.41679844,313.70555454,0,0
704160,32938.463324,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,27088.463324,23500,17500,6000,3588.463324,59.540477549,3528.9228465,0,0
704305,22765.066499,0,0,0,15990,15990,15990,0,0,0,0,0,0,0,0,0,0,6775.0664987,5400,0,5400,1375.0664987,18.311749547,229.57248901,1127.1822601,0
704365,31072.478214,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.478213505,0,0,0,72.478213505,72.478213505,0,0,0
704372,41855.373595,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4855.3735949,4800,0,4800,55.373594855,55.373594855,0,0,0
704702,8750,0,0,0,350,0,0,0,350,0,0,350,350,0,0,0,0,8400,8400,0,8400,0,0,0,0,0
704743,39459.340333,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,13459.340333,13400,0,13400,59.340332682,59.340332682,0,0,0
704752,49200,12000,12000,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,7200,7200,0,7200,0,0,0,0,0
704766,8086,0,0,0,8086,8086,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704806,23916.495637,2400,2400,0,19500,19500,19500,0,0,0,0,0,0,0,2000,0,2000,16.495637279,0,0,0,16.495637279,16.495637279,0,0,0
704832,35814.12416,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,15000,15000,0,14.124160138,0,0,0,14.124160138,14.124160138,0,0,0
704836,26265.542924,0,0,0,22425,22425,22425,0,0,0,0,0,0,0,0,0,0,3840.5429236,3600,0,3600,240.54292358,240.54292358,0,0,0
704911,37602.95137,17000,17000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6302.9513701,6600,0,6600,-297.0486299,41.538232877,0,0,338.58686279
704927,18411.868067,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,6411.8680665,6400,0,6400,11.868066536,11.868066536,0,0,0
705115,47658.153526,17000,17000,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,7258.153526,7200,0,7200,58.153526028,58.153526028,0,0,0
705116,24735.6042,18000,18000,0,6700,0,0,0,6700,6700,0,0,0,0,0,0,0,35.604199609,0,0,0,35.604199609,35.604199609,0,0,0
705124,14383.076466,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,83.076465754,0,0,0,83.076465754,83.076465754,0,0,0
705176,20638.020998,0,0,0,13260,13260,13260,0,0,0,0,0,0,0,0,0,0,7378.020998,7200,0,7200,178.02099805,178.02099805,0,0,0
705205,24400,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0
705210,21750,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
705215,12800.972897,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,0,0,0,5130.9728966,3600,0,3600,1530.9728966,1530.9728966,0,0,0
705222,13000,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705238,20492.501428,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4892.5014282,4800,0,4800,92.50142815,92.50142815,0,0,0
705244,28200,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
705513,17813.403327,0,0,0,14820,14820,14820,0,0,0,0,0,0,0,0,0,0,2993.4033268,2400,0,2400,593.40332682,593.40332682,0,0,0
705637,20061.868067,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,6411.8680665,6400,0,6400,11.868066536,11.868066536,0,0,0
705774,24700,3000,3000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
705777,23318,16000,16000,0,3718,3718,3718,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
705821,9000,0,0,0,9000,0,0,0,9000,1800,0,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0
706104,72980.438086,0,0,0,44850,44850,44850,0,0,0,0,0,0,0,10000,10000,0,18130.438086,18000,0,18000,130.4380855,82.453690597,0,47.984394904,0
706224,26400,26400,26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706234,22700,0,0,0,22700,22700,22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706258,60720.563093,0,0,0,43600,54600,54600,0,-11000,0,0,-11000,0,11000,0,0,0,17120.563093,14400,0,14400,2720.5630927,1246.1469863,376.44666545,1097.9694409,0
706329,15305.934033,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,3605.9340333,3600,0,3600,5.9340332682,5.9340332682,0,0,0
706407,44371.475287,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7371.4752874,7200,0,7200,171.47528738,171.47528738,0,0,0
706422,38253.406299,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253.4062994,4200,0,4200,53.406299414,53.406299414,0,0,0
706436,19510.991723,0,0,0,14650,13650,13650,0,1000,1000,0,0,0,0,0,0,0,4860.9917228,4800,0,4800,60.991722787,60.991722787,0,0,0
706448,26640.19536,0,0,0,17430,27430,27430,0,-10000,0,0,-10000,0,10000,0,0,0,9210.1953601,8000,0,8000,1210.1953601,313.07349885,897.12186129,0,0
706460,20915.292508,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915.2925081,4800,0,4800,-2884.707492,35.604199609,0,0,2920.3116915
706628,50856.10072,33000,31200,1800,0,0,0,0,0,0,0,0,0,0,12000,12000,0,5856.1007205,5400,0,5400,456.10072045,17.399834636,438.70088581,0,0
706629,39494.433082,16000,16000,0,17950,22750,22750,0,-4800,0,0,-4800,0,4800,0,0,0,5544.4330817,5400,0,5400,144.43308175,43.489110393,0,100.94397136,0
706634,62228.020998,44000,44000,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,9778.020998,9600,0,9600,178.02099805,178.02099805,0,0,0
706649,48756.041996,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,8756.0419961,8400,0,8400,356.04199609,356.04199609,0,0,0
706656,10459.340333,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,59.340332682,0,0,0,59.340332682,59.340332682,0,0,0
706727,70638.851608,0,0,0,41158,41158,41158,0,0,0,0,0,0,0,6000,6000,0,23480.851608,22300,0,22300,1180.8516077,239.73494403,0,941.11666363,0
706822,63685.712162,40000,38000,2000,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6785.7121624,6400,0,6400,385.71216243,385.71216243,0,0,0
706832,57546.736138,52350,52000,350,0,0,0,0,0,0,0,0,0,0,0,0,0,5196.7361377,9200,0,9200,-4003.263862,356.04199609,0,0,4359.3058584
706900,49499.778129,0,0,0,39520,39520,39520,0,0,0,0,0,0,0,0,0,0,9979.7781292,9600,0,9600,379.77812916,379.77812916,0,0,0
706921,10117.8021,7500,7500,0,2600,0,0,0,2600,2600,0,0,0,0,0,0,0,17.802099805,0,0,0,17.802099805,17.802099805,0,0,0
706926,19565.274366,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6065.2743659,6000,0,6000,65.27436595,65.27436595,0,0,0
706973,40278.899564,32800,32800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7478.8995636,7200,0,7200,278.8995636,278.8995636,0,0,0
707041,14682.416798,0,0,0,8540,8060,8060,0,480,480,0,0,0,0,0,0,0,6142.4167984,6000,0,6000,142.41679844,142.41679844,0,0,0
707104,15602.373613,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,2.3736133073,0,0,0,2.3736133073,2.3736133073,0,0,0
707106,21623.736133,0,0,0,13700,8060,8060,0,5640,5640,0,0,0,0,0,0,0,7923.7361331,7900,0,7900,23.736133073,23.736133073,0,0,0
707130,24358.030598,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,7718.030598,7200,0,7200,518.03059796,47.472266145,0,470.55833182,0
707232,28282.102704,6000,6000,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,6032.1027044,6000,0,6000,32.102704424,32.102704424,0,0,0
707253,21951.409494,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,8951.4094941,9600,0,9600,-648.5905059,197.87665111,0,0,846.46715697
707307,32050.209727,0,0,0,24960,24960,24960,0,0,0,0,0,0,0,0,0,0,7090.2097268,6500,0,6500,590.20972682,67.291233883,522.91849294,0,0
707312,59641.058781,47700,47000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,11941.058781,11200,0,11200,741.05878123,741.05878123,0,0,0
707344,14792.201121,13500,13500,0,-2600,0,0,0,-2600,0,0,-2600,0,2600,0,0,0,3892.2011213,5000,0,5000,-1107.798879,246.54857244,0,0,1354.3474512
707509,42583.382062,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,7483.3820621,6000,0,6000,1483.3820621,1483.3820621,0,0,0
707523,19861.9311,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,8161.9310995,6000,0,6000,2161.9310995,593.40332682,1568.5277727,0,0
707541,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707554,15569.31542,0,0,0,8515,8515,8515,0,0,0,0,0,0,0,0,0,0,7054.3154198,4200,0,4200,2854.3154198,818.96224151,2035.3531783,0,0
707601,28403.436457,0,0,0,21994,22594,22594,0,-600,0,0,-600,0,600,0,0,0,6409.4364574,6400,0,6400,9.4364573609,9.4364573609,0,0,0
707646,15494.232843,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,2494.2328431,2400,0,2400,94.23284308,94.23284308,0,0,0
707771,15009.340333,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,59.340332682,0,0,0,59.340332682,59.340332682,0,0,0
707811,27784.24168,0,0,0,19370,19370,19370,0,0,0,0,0,0,0,0,0,0,8414.2416798,8400,0,8400,14.241679844,14.241679844,0,0,0
707857,35088.743575,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,15588.743575,15600,0,15600,-11.25642482,115.71364873,0,0,126.97007355
707938,33182.136696,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11182.136696,12000,0,12000,-817.8633041,875.07100985,0,0,1692.9343139
707963,65079.755447,0,0,0,0,0,0,0,0,0,0,0,0,0,57000,57000,0,8079.7554471,18000,0,18000,-9920.244553,237.36133073,0,0,10157.605884
708009,98500.091399,64200,63000,1200,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,18700.091399,18500,0,18500,200.09139926,11.868066536,0,188.22333273,0
708023,37170.065187,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9170.0651874,12000,0,12000,-2829.934813,5.7301632588,0,0,2835.6649759
708030,45861.868067,15600,15600,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,12261.868067,12250,0,12250,11.868066536,11.868066536,0,0,0
708043,30580.701931,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14580.701931,14400,0,14400,180.70193106,180.70193106,0,0,0
708044,77163.033473,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,56000,56000,0,12063.033473,12000,0,12000,63.033473008,63.033473008,0,0,0
708219,59213.625198,0,0,0,49400,49400,49400,0,0,0,0,0,0,0,0,0,0,9813.6251977,9600,0,9600,213.62519765,213.62519765,0,0,0
708447,65777.764032,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,33277.764032,32400,0,32400,877.76403206,877.76403206,0,0,0
708521,83705.563349,0,0,0,70460,70460,70460,0,0,0,0,0,0,0,0,0,0,13245.563349,11120,1200,9920,2125.5633485,23.736133073,0,2101.8272154,0
708522,22400,20000,20000,0,2400,0,0,0,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708700,31540.231634,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540.2316341,8400,0,8400,140.23163412,140.23163412,0,0,0
708747,3500,0,0,0,3500,0,0,0,3500,0,0,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0
709002,24035.6042,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035.6041996,6000,0,6000,35.604199609,35.604199609,0,0,0
709420,39561.85813,13000,13000,0,19820,19820,19370,450,0,0,0,0,0,0,0,0,0,6741.8581303,6000,0,6000,741.8581303,83.076465754,0,658.78166454,0
709421,24037.895448,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,8697.8954482,7200,0,7200,1497.8954482,39.16461957,62.741110909,1395.9897177,0
