NQUEST,comprens,ita,veroaf,veroab,verored,klima,facil,durata
882313,8,6,6,8,5,6,5,39
882314,7,6,10,10,10,5,5,56
882315,10,10,5,10,10,5,2,90
882316,10,10,10,10,10,10,10,32
882317,9,10,5,5,5,10,7,70
882321,10,10,8,9,8,10,10,64
882322,10,10,10,10,10,10,10,26
882327,10,10,10,10,10,10,10,27
882332,10,10,10,10,10,10,10,31
882340,6,6,6,6,6,6,5,34
882342,10,10,8,8,8,10,10,46
882344,7,7,7,7,7,7,7,47
882347,10,10,7,10,7,10,10,78
882349,10,10,10,10,10,10,10,46
882352,5,5,5,5,5,5,5,37
882355,7,5,6,6,6,6,6,42
882357,10,10,10,10,10,10,10,66
882358,10,10,10,10,10,10,10,48
882359,5,5,5,5,5,5,5,39
882364,10,10,10,10,10,10,10,46
882366,7,7,7,7,7,7,7,38
882367,9,9,9,9,9,10,9,30
882372,7,7,7,7,7,7,7,44
882378,6,6,6,6,6,6,6,34
882391,7,7,7,7,7,7,8,31
882392,7,7,7,7,7,7,7,34
882393,8,8,8,8,8,8,8,42
882394,7,7,7,7,7,7,7,31
882402,7,7,7,7,7,7,7,30
882407,7,7,7,7,7,7,7,31
882409,8,8,8,8,8,8,8,26
882410,7,7,7,7,7,7,7,29
882419,8,7,8,8,8,9,9,39
882420,8,8,8,8,8,9,9,44
882435,7,7,9,8,8,8,8,58
882443,7,7,8,8,8,9,9,53
882449,6,7,6,6,6,8,7,36
882470,6,6,6,6,6,6,6,43
882476,8,7,5,5,6,6,6,55
882478,6,7,7,6,7,7,6,66
882497,8,9,8,9,9,9,9,58
882504,7,7,7,7,5,7,7,29
882505,8,8,8,9,7,9,9,34
882515,7,7,10,10,7,8,7,50
882518,7,7,7,7,7,7,7,47
882524,8,7,9,9,9,9,9,28
882527,7,8,8,10,7,7,7,49
882528,6,7,7,7,7,7,7,35
882529,6,7,9,10,10,7,7,29
882530,7,7,5,5,6,7,7,39
882535,8,8,8,8,7,9,8,66
882537,8,8,8,8,8,8,8,39
882540,6,6,6,6,6,6,6,36
882547,7,7,5,7,7,7,7,30
882548,6,6,5,7,5,7,7,21
882556,8,8,8,8,8,8,8,32
882557,7,7,7,7,7,7,7,38
882561,7,7,7,7,7,7,7,37
882565,6,6,6,6,6,6,6,38
882567,7,7,4,7,4,7,7,37
882573,7,7,7,7,7,7,7,34
882578,6,6,6,6,6,6,6,50
882582,10,10,7,8,8,10,10,31
882585,10,7,6,6,7,8,7,33
882588,10,10,6,6,6,8,7,31
882593,10,5,5,7,6,6,6,37
882608,10,10,10,10,10,10,10,35
882618,10,10,10,10,10,10,10,34
882622,10,10,10,10,10,10,10,35
882625,10,10,10,10,10,10,10,43
882635,10,10,10,10,10,10,10,32
882647,10,10,10,10,10,10,10,33
882652,10,10,10,10,10,10,10,37
882653,10,7,5,6,5,7,7,32
882654,10,10,6,7,6,8,8,33
882662,10,5,3,3,3,5,4,41
882667,10,10,10,10,10,10,10,37
882671,8,9,9,9,9,9,9,33
882675,8,8,8,9,8,9,9,78
882677,8,7,7,9,8,9,7,38
882687,8,8,7,9,7,9,9,63
882690,8,8,6,8,6,8,8,79
882692,7,8,9,9,9,9,9,28
882697,9,9,9,9,9,9,9,32
882722,9,9,9,9,9,9,9,27
882723,9,9,9,9,9,9,9,25
882724,8,8,8,8,8,8,8,24
882731,8,8,8,8,8,8,8,33
882739,9,9,9,9,9,9,9,31
882744,7,7,7,7,7,7,7,34
882745,9,9,9,9,9,9,9,27
882748,9,9,9,9,9,9,9,37
882752,8,8,8,8,8,8,8,45
882759,9,9,9,9,9,9,9,25
882773,6,6,6,8,8,7,7,31
882776,8,8,8,8,8,8,8,51
882781,8,8,8,8,8,8,8,55
882797,6,6,6,6,6,6,6,76
882805,7,7,7,7,7,7,7,62
882807,8,8,9,9,9,6,6,28
882810,9,9,9,9,9,9,9,48
882811,8,8,8,9,9,9,9,40
882821,9,9,9,9,9,9,9,30
882825,9,9,9,9,9,9,9,32
882832,8,8,1,7,4,7,8,25
882856,8,7,3,3,4,5,6,33
882862,7,6,8,5,8,6,6,24
882869,7,7,5,7,7,7,7,21
882881,7,7,6,7,6,6,6,23
882887,6,6,3,3,3,3,3,30
882888,6,7,6,7,7,6,6,23
882902,8,8,10,10,9,10,10,96
882903,9,9,9,9,9,9,9,76
882918,10,10,10,10,10,10,10,114
882921,9,9,9,9,9,9,9,69
882925,8,9,9,9,9,9,9,52
882926,10,10,10,10,10,10,10,82
882927,10,10,10,10,10,10,10,64
882930,8,8,1,8,1,6,6,99
882935,8,8,8,9,9,9,9,119
882939,9,9,9,9,9,9,9,108
882943,3,9,6,7,7,8,8,46
882946,3,4,4,4,3,9,9,42
882948,9,9,9,9,9,9,9,46
882962,5,4,5,4,4,5,4,52
882973,9,9,9,9,9,9,9,41
882978,9,9,9,9,9,9,9,52
882980,8,8,9,9,9,9,9,71
882984,4,5,6,5,5,6,5,56
882985,9,9,9,9,9,9,9,65
883002,5,5,8,8,4,5,4,28
883013,5,5,6,8,3,8,7,24
883014,8,8,8,8,8,8,8,34
883018,10,10,10,10,10,10,10,29
883035,10,8,10,10,9,8,10,41
883050,6,7,8,7,6,8,5,32
883052,8,8,7,8,7,9,8,48
883084,10,10,8,10,10,8,8,47
883110,8,8,6,8,8,8,7,43
883119,6,7,5,5,4,8,7,33
883123,6,6,8,8,8,8,6,45
883131,10,8,10,10,10,8,8,73
883134,10,10,10,10,10,10,10,62
883148,9,9,9,9,9,9,9,24
883150,9,9,6,9,9,8,8,35
883157,5,5,8,6,8,5,5,32
883162,9,9,9,9,9,9,9,29
883164,8,10,10,10,10,10,8,59
883178,6,6,9,8,7,8,6,25
883182,9,9,9,9,9,10,9,31
883184,9,9,9,9,9,9,9,42
883188,8,9,9,9,8,9,8,63
883194,7,8,6,5,5,8,7,26
883198,9,9,8,9,9,9,9,52
883206,8,9,9,9,9,9,9,70
883222,9,9,9,9,9,9,9,39
883225,8,9,9,9,10,10,9,56
883228,9,9,9,9,9,9,9,76
883230,10,10,10,10,10,10,10,56
883231,7,7,4,7,5,9,8,49
883243,8,9,8,6,7,9,7,32
883244,9,9,7,8,7,8,8,42
883246,8,9,9,9,9,9,9,78
883252,9,9,9,9,9,9,9,46
883256,6,5,7,8,6,8,5,26
883272,5,4,5,7,8,6,6,40
883280,9,9,9,9,9,9,9,51
883289,10,10,8,10,10,10,10,27
883292,8,8,8,9,8,10,7,30
883299,10,10,9,10,10,10,8,37
883310,10,10,7,10,10,10,10,38
883314,10,10,10,10,10,10,10,39
883315,10,10,9,10,9,10,10,27
883322,10,10,10,10,10,10,10,46
883325,10,10,8,10,8,10,8,21
883329,10,10,4,10,8,10,10,28
883330,10,10,10,10,10,10,10,54
883332,10,10,8,10,10,10,8,56
883342,10,10,10,10,10,10,9,50
883343,10,10,10,10,10,10,10,49
883344,9,9,10,10,10,10,9,40
883347,10,10,10,10,10,10,10,32
883352,10,10,10,10,10,10,10,70
883354,10,10,8,10,9,10,9,37
883356,10,10,10,10,10,10,10,58
883382,9,9,9,9,9,9,9,24
883388,9,9,9,9,9,9,9,27
883392,8,8,8,8,8,8,8,32
883397,9,9,9,9,9,9,9,27
883403,8,9,9,9,9,9,9,25
883404,9,9,9,9,9,9,9,34
883408,9,9,9,9,9,9,9,31
883412,9,9,9,9,9,9,9,26
883413,9,9,9,9,9,9,9,29
883417,8,8,8,8,8,7,7,20
883420,9,9,9,9,9,9,9,45
883422,8,8,8,8,8,8,8,30
883427,10,10,10,10,10,10,10,39
883430,9,9,9,9,9,9,9,38
883433,9,9,9,9,9,9,9,34
883434,8,8,8,8,8,3,4,30
883436,9,9,9,9,9,9,9,45
883448,9,9,9,9,9,9,9,53
883450,7,7,7,7,7,7,7,24
883453,9,9,9,9,9,9,9,35
883465,7,7,7,7,7,7,7,53
883468,8,8,8,8,8,8,8,28
883469,8,8,9,9,9,6,6,24
883471,7,7,7,9,9,7,7,39
883473,7,7,9,9,9,6,6,34
883474,8,8,7,9,9,7,7,32
883478,8,8,6,9,4,7,7,30
883482,7,8,10,10,10,10,10,56
883483,9,9,9,9,9,9,9,30
883490,9,9,9,9,9,9,9,24
883491,8,8,6,9,9,7,7,29
883492,10,10,10,10,10,10,10,64
883493,10,10,10,10,10,10,10,66
883495,8,8,9,9,9,8,8,35
883498,6,8,9,9,9,8,6,30
883500,9,9,9,9,9,9,9,30
883509,9,9,9,9,9,9,9,25
883510,9,9,9,9,9,9,9,30
883517,7,8,8,7,8,8,7,63
883518,7,7,8,8,9,9,9,69
883525,6,7,4,8,4,2,2,41
883530,8,8,8,8,9,8,9,101
883532,8,8,8,8,8,8,8,75
883544,8,8,8,8,8,9,8,49
883555,7,7,8,8,8,7,5,53
883556,9,9,7,7,9,8,8,85
883588,8,7,8,9,7,8,8,60
883599,9,9,8,9,9,9,8,61
883616,8,7,5,7,7,7,7,37
883629,8,8,5,6,6,8,7,29
883636,8,8,5,7,7,9,9,22
883637,9,8,3,5,2,9,8,40
883642,8,8,6,7,5,9,9,38
883664,8,7,8,8,8,8,8,35
883695,7,7,9,10,10,10,8,60
883707,10,10,5,5,5,8,10,80
883712,10,10,8,10,10,10,10,60
883718,10,10,10,8,10,10,10,50
883727,10,10,9,10,9,9,10,80
883728,10,10,7,8,10,10,10,65
883736,7,8,7,9,9,8,8,48
883742,8,8,8,9,9,9,9,37
883748,8,9,7,8,7,8,8,73
883749,8,8,7,9,7,8,8,64
883752,9,8,5,7,5,8,8,88
883754,9,9,9,9,9,9,7,98
883759,8,8,7,8,6,8,8,63
883761,7,7,5,6,6,5,5,51
883762,9,9,7,9,7,9,8,79
883763,10,10,9,9,9,9,9,50
883782,10,10,8,10,10,10,10,50
883785,10,10,10,10,9,10,10,53
883787,10,10,10,10,10,10,10,51
883789,10,10,7,10,9,10,9,50
883799,10,10,10,10,10,10,10,50
883800,10,10,10,10,10,10,10,45
883814,10,10,8,10,10,10,10,44
883825,10,10,9,10,10,9,8,55
883827,6,6,5,6,5,6,6,55
883830,8,7,6,5,6,6,7,20
883833,6,6,6,6,6,6,6,55
883842,5,5,5,7,6,6,5,41
883853,5,5,7,7,7,6,5,54
883854,5,6,5,6,6,6,5,44
883858,7,7,6,7,6,7,7,64
883862,5,5,5,6,6,6,6,53
883872,8,8,7,8,8,9,9,62
883886,8,8,4,9,8,8,8,61
883890,8,8,7,8,8,8,8,45
883892,9,9,9,9,9,9,9,64
883894,8,8,8,8,8,8,8,33
883902,7,7,6,9,9,8,8,54
883910,9,9,2,2,2,9,8,85
883912,9,9,8,9,9,9,9,40
883915,6,5,6,8,6,6,5,65
883932,10,7,6,7,7,8,8,51
883937,10,7,7,8,8,10,10,50
883943,6,5,4,7,5,2,2,39
883944,10,10,10,10,10,10,10,38
883952,10,10,10,10,10,10,10,39
883969,10,10,10,10,8,10,10,31
883974,10,10,10,10,10,10,10,43
883979,10,10,8,10,10,10,10,35
883981,10,10,10,10,10,10,10,63
883983,10,10,5,10,10,10,10,47
883988,10,10,10,10,10,10,10,58
883990,10,10,8,10,8,10,10,50
883993,10,10,10,10,10,10,10,42
883994,10,10,10,10,10,10,10,43
884007,9,10,10,10,10,10,10,44
884010,10,10,5,6,4,10,10,50
884013,10,9,5,9,7,10,6,57
884032,10,10,9,10,9,10,10,37
884033,10,10,8,9,9,10,10,48
884034,10,10,6,9,7,10,9,63
884038,7,9,9,9,9,10,7,34
884042,8,8,7,9,7,10,8,65
884053,9,9,9,10,9,9,9,59
884054,10,10,8,8,9,10,10,61
884059,7,6,5,8,6,9,6,49
884087,10,10,5,4,5,10,10,98
884097,10,10,10,10,10,10,10,44
884101,10,10,10,10,10,10,10,47
884111,9,10,10,10,10,10,10,45
884117,9,9,10,10,10,10,10,45
884118,7,8,8,10,5,7,7,39
884122,10,10,10,10,10,10,10,42
884127,9,10,10,10,10,10,10,47
884128,9,8,7,10,10,7,7,52
884143,10,9,9,10,10,8,8,47
884148,8,8,8,10,10,10,9,55
884159,10,10,9,10,10,10,9,52
884161,10,10,10,10,10,10,10,98
884168,10,10,7,9,7,8,8,60
884185,10,10,10,10,10,10,10,50
884188,10,10,10,10,10,10,10,53
884198,10,10,10,10,10,10,10,50
884205,10,10,10,10,10,10,10,57
884219,10,10,10,10,10,10,10,59
884223,8,8,8,10,10,10,10,25
884225,10,10,10,10,10,10,10,25
884231,6,7,6,10,7,10,5,43
884232,10,10,8,8,8,10,7,66
884235,10,10,5,10,8,9,8,25
884247,10,10,10,10,10,10,10,68
884250,10,10,9,10,10,10,10,33
884251,9,9,9,9,9,9,9,66
884257,8,9,9,9,8,5,5,54
884260,7,8,8,6,7,7,7,56
884269,8,9,9,9,9,8,8,64
884276,5,4,2,2,2,1,1,54
884279,9,8,8,9,9,8,9,59
884282,7,8,9,9,9,9,9,57
884288,8,8,7,8,8,8,8,56
884294,8,9,9,9,9,6,8,63
884297,6,7,8,8,6,8,6,64
884317,9,9,9,9,9,6,5,26
884323,9,8,8,8,8,8,7,36
884332,9,10,10,9,7,9,10,75
884337,9,9,8,9,9,9,9,74
884340,9,9,9,7,7,9,9,110
884352,8,8,7,8,8,7,8,34
884357,8,8,7,8,8,8,8,21
884358,6,6,8,8,8,6,7,38
884362,6,5,7,7,7,6,7,37
884372,6,6,7,7,7,6,6,21
884383,7,6,7,7,7,4,6,31
884396,8,8,9,9,9,8,8,25
884405,7,7,8,9,9,9,6,24
884409,8,8,8,8,8,8,7,39
884412,9,9,9,9,9,9,9,31
884416,8,8,8,8,8,8,8,39
884418,9,9,9,9,9,9,9,21
884433,8,8,8,9,9,9,9,39
884439,7,7,9,9,9,9,9,39
884440,9,9,9,9,9,9,9,45
884441,10,10,5,10,10,10,10,22
884442,10,10,10,10,10,10,10,54
884444,10,10,3,3,3,10,7,23
884451,7,6,7,7,7,7,7,31
884464,3,3,3,3,3,3,3,30
884468,10,10,4,10,5,7,7,33
884471,10,10,3,3,3,10,6,33
884474,5,5,5,5,5,5,5,30
884477,5,5,5,5,5,5,5,39
884481,10,10,3,3,3,10,10,32
884490,9,9,9,9,9,9,9,53
884493,8,8,8,8,8,8,8,42
884499,8,8,7,8,9,9,9,51
884500,9,9,8,9,9,9,9,62
884502,8,8,6,8,8,8,8,53
884503,8,8,9,9,9,9,9,38
884505,5,5,5,7,7,6,5,35
884513,5,6,5,8,8,7,5,70
884517,8,8,6,7,5,8,8,42
884519,8,8,5,8,8,7,8,70
884535,6,7,7,10,7,8,7,31
884537,5,6,6,8,6,8,6,41
884538,6,6,6,6,6,6,6,43
884542,6,8,7,10,8,8,6,46
884547,10,8,8,10,8,8,8,34
884549,6,5,5,7,6,5,5,23
884560,5,5,6,7,5,6,5,29
884570,10,10,10,10,10,10,10,27
884575,10,10,10,10,10,10,10,37
884577,10,10,10,10,10,10,10,36
884579,10,3,3,3,3,7,7,45
884583,10,10,10,10,10,10,10,63
884584,10,10,10,10,10,10,10,90
884585,10,7,10,10,10,7,8,85
884590,10,10,10,10,10,10,10,30
884592,10,5,10,10,10,5,1,30
884594,8,8,5,5,5,8,8,31
884598,10,10,4,4,4,10,1,39
884603,8,8,8,8,8,8,8,43
884604,10,10,5,10,5,10,5,46
884607,10,10,10,10,10,10,10,51
884609,10,10,10,10,6,10,10,65
884610,10,10,5,5,5,10,10,36
884611,2,2,2,2,2,2,2,23
884613,6,8,9,9,8,8,8,32
884616,5,5,2,2,2,8,2,24
884619,10,10,10,10,10,10,10,63
884629,5,5,10,10,10,6,3,37
884638,10,10,10,10,10,10,10,104
884639,10,10,10,10,10,10,10,94
884640,10,10,10,10,10,10,10,124
884643,10,10,10,10,10,10,10,138
884653,6,6,10,10,10,8,5,56
884666,8,8,5,7,7,8,6,22
884670,8,8,8,8,8,7,7,25
884677,8,8,8,8,8,8,8,29
884678,9,9,9,9,8,8,6,28
884680,8,8,8,8,8,7,7,24
884685,9,9,9,9,9,9,9,31
884693,7,7,7,7,9,6,6,24
884694,8,8,3,3,3,8,5,30
884700,9,9,9,9,9,9,9,30
884703,8,7,5,8,8,7,3,56
884706,9,9,9,9,9,9,9,37
884707,8,8,5,8,8,8,6,20
884713,9,9,9,9,9,9,9,35
884716,7,8,9,9,9,7,7,33
884717,9,9,9,9,9,9,9,41
884718,9,9,9,9,9,9,9,36
884723,8,7,5,5,5,5,5,29
884724,9,9,6,6,5,9,9,23
884731,7,7,3,5,4,6,6,28
884736,7,6,8,8,8,8,7,35
884741,7,8,8,8,8,8,8,20
884744,7,7,7,7,7,7,7,24
884745,8,8,8,8,8,8,8,25
884752,7,7,7,7,6,9,9,27
884754,7,7,5,5,5,8,8,26
884761,8,8,8,8,8,8,8,25
884780,7,7,6,6,7,4,4,55
884794,8,7,7,8,8,6,7,50
884797,7,7,6,6,7,7,6,40
884798,7,7,7,7,7,7,7,70
884802,10,10,6,10,10,10,8,64
884866,4,5,4,4,4,6,4,49
884867,8,8,9,9,9,10,10,56
884873,6,7,6,8,6,6,6,43
884877,5,7,3,8,7,8,7,51
884878,5,8,8,10,10,8,8,43
884879,10,10,10,10,10,10,10,88
884885,7,7,6,7,6,7,6,49
884887,3,4,5,5,3,7,7,56
884892,7,7,7,7,7,5,5,58
884897,8,8,4,4,4,7,7,27
884902,10,10,9,10,9,10,10,65
884907,5,5,4,6,4,5,6,30
884909,5,6,6,7,4,6,7,44
884926,7,6,6,6,6,5,5,24
884927,7,6,5,7,7,6,6,37
884929,7,7,7,7,7,6,6,34
884932,9,8,3,3,3,6,7,39
884945,7,8,9,9,9,9,9,23
884950,9,8,4,5,7,8,7,34
884952,5,5,7,7,7,4,4,21
884954,7,6,6,7,7,6,6,33
884957,8,9,9,9,9,9,9,30
884963,9,9,9,9,9,9,9,44
884968,9,9,9,9,9,9,9,35
884972,9,8,5,9,8,9,9,36
884983,9,9,9,9,9,9,9,45
884984,9,9,9,9,9,9,9,35
884988,9,9,9,9,9,9,9,97
884992,9,9,7,9,9,9,9,39
885000,8,9,9,9,9,9,9,39
885014,9,8,6,8,5,10,8,72
885024,8,8,8,8,8,8,8,85
885025,7,6,6,8,7,7,7,45
885034,7,7,6,8,8,8,8,67
885037,8,8,7,8,8,8,8,70
885040,6,6,9,9,6,8,7,65
885045,10,10,9,10,10,10,10,70
885047,8,8,8,8,8,8,8,33
885061,7,6,7,8,7,7,8,62
885062,9,9,9,9,9,9,9,49
885064,8,7,7,8,7,8,7,70
885074,7,7,6,6,6,8,6,62
885077,7,7,6,6,6,7,6,33
885078,6,6,7,7,7,6,8,58
885098,7,7,7,7,7,7,7,25
885101,8,8,8,8,8,8,8,38
885106,9,9,4,4,5,9,9,36
885109,10,10,10,10,10,10,10,63
885110,7,7,7,7,7,7,7,30
885112,9,9,9,9,9,9,9,49
885117,9,9,9,9,9,9,9,62
885119,10,10,10,10,10,10,10,36
885120,7,7,7,9,9,9,9,39
885130,8,8,9,9,9,9,9,74
885186,7,7,9,9,9,8,7,33
885189,8,8,9,9,9,9,9,52
885194,8,8,9,9,9,9,9,37
885195,7,7,9,9,9,8,7,34
885199,8,8,9,9,9,8,8,24
885200,8,8,9,9,9,8,8,22
885201,8,8,9,9,9,8,8,25
885202,6,6,6,6,6,6,6,37
885203,8,8,9,9,9,8,7,25
885206,8,8,9,9,9,8,7,30
885211,7,7,8,9,9,9,7,25
885214,7,7,9,9,9,9,8,23
885216,8,8,9,9,9,7,7,38
885217,6,6,6,6,6,6,6,25
885219,8,9,9,9,9,8,8,29
885223,7,7,8,9,9,7,7,39
885225,6,6,6,6,6,6,6,20
885227,10,10,7,8,10,10,10,41
885254,7,8,6,7,7,8,7,38
885257,10,10,10,10,10,10,10,40
885272,9,10,10,10,9,8,8,75
885295,10,10,6,8,9,10,10,22
885305,8,8,8,8,8,8,8,20
885318,10,8,8,8,8,8,7,37
885322,10,10,7,7,7,8,8,22
885327,10,10,10,10,10,10,10,82
885336,10,10,10,10,10,10,10,55
885342,9,9,8,9,8,10,9,30
885346,9,9,9,9,9,9,9,62
885353,10,10,10,10,10,10,10,30
885364,10,10,10,10,10,10,10,64
885384,8,7,7,7,7,8,8,68
885388,7,7,8,8,7,7,7,23
885390,10,10,10,10,10,10,10,27
885393,9,9,9,9,9,9,9,23
885415,10,10,10,10,10,10,10,126
885422,10,10,10,10,10,10,10,65
885425,10,10,8,9,8,10,10,33
885426,9,10,8,8,9,10,9,76
885429,7,7,8,8,8,8,8,24
885432,10,10,10,10,10,10,10,34
885433,8,8,8,10,8,10,8,53
885434,7,7,8,8,8,8,8,22
885443,10,10,10,10,10,10,10,29
885444,10,10,6,7,10,8,8,47
885446,10,10,10,10,10,10,10,69
885481,10,10,8,10,10,10,10,47
885482,10,10,6,8,7,10,10,32
885485,10,10,10,10,10,10,10,31
885489,9,9,7,10,8,10,8,38
885491,10,10,10,10,10,10,10,85
885501,10,10,10,10,10,10,10,56
885502,8,8,8,8,8,8,8,24
885503,10,10,10,10,10,10,10,49
885504,10,10,10,10,10,10,10,69
885505,10,10,10,10,10,10,10,33
885507,10,10,10,10,10,10,10,38
885516,10,10,10,10,10,10,9,44
885520,7,6,7,8,8,7,7,49
885528,6,6,8,8,8,8,7,33
885530,8,8,8,8,8,8,8,52
885536,6,7,8,8,8,8,8,32
885539,7,7,6,8,6,7,7,48
885543,8,8,8,8,8,7,7,58
885545,10,7,10,10,10,9,7,30
885548,7,7,7,8,7,7,7,51
885549,5,6,6,6,6,5,5,32
885551,7,7,7,7,7,7,7,46
885552,8,8,8,8,8,8,8,51
885560,6,6,7,8,7,6,6,55
885563,7,8,8,5,4,7,7,47
885565,7,8,8,8,8,8,8,57
885574,7,5,6,8,8,7,6,54
885580,7,7,7,7,7,7,7,52
885583,3,5,6,6,6,5,3,57
885584,6,6,3,5,7,6,6,37
885596,7,6,9,9,9,7,7,48
885602,8,8,6,8,7,8,8,60
885609,8,9,4,6,8,7,7,48
885618,9,9,9,9,9,9,9,42
885623,7,7,4,8,5,8,8,43
885624,8,8,7,8,8,8,8,55
885625,8,8,7,8,7,8,8,49
885626,8,8,6,8,8,8,7,45
885627,7,8,8,8,8,8,8,41
885630,9,9,8,9,9,9,8,59
885633,9,9,8,9,8,9,9,46
885634,8,8,8,8,8,8,8,55
885635,8,8,8,9,9,8,8,26
885639,9,9,6,8,8,8,8,53
885642,8,8,7,8,8,8,8,67
885646,8,8,7,8,8,8,8,61
885650,8,8,8,8,8,8,8,43
885652,5,5,5,7,5,4,2,20
885656,8,4,4,5,5,3,2,42
885657,9,8,9,9,8,9,9,67
885659,8,8,8,8,8,8,8,39
885661,10,10,8,9,8,10,10,45
885667,8,8,9,9,9,9,9,51
885668,7,7,6,7,6,8,8,52
885672,10,10,10,10,8,10,10,74
885677,10,10,5,7,7,10,10,58
885688,7,8,8,9,8,9,8,54
885693,10,10,9,8,9,9,9,46
885697,9,9,8,9,8,9,9,59
885698,6,6,7,8,7,10,8,45
885709,10,10,5,3,3,9,9,60
885727,7,8,8,10,9,10,8,55
885732,8,7,3,3,5,8,8,62
885736,9,9,6,8,7,9,9,79
885745,10,10,6,6,8,8,8,54
885746,8,8,4,8,6,2,2,55
885757,8,8,9,9,9,9,9,23
885772,6,8,8,9,7,9,6,24
885779,9,9,9,9,9,9,9,44
885787,5,6,6,9,8,4,7,23
885792,7,8,9,8,8,2,8,38
885795,9,9,9,9,9,9,9,35
885802,7,7,4,8,1,8,8,28
885803,7,7,7,8,5,7,7,47
885810,9,9,9,9,9,9,9,35
885811,10,10,10,10,10,10,10,38
885821,7,7,8,8,8,7,7,37
885822,10,10,5,10,10,10,10,35
885835,9,9,9,9,9,9,9,42
885841,7,6,9,6,7,7,7,52
885847,8,9,8,9,9,9,9,40
885864,8,8,8,8,8,8,8,55
885865,9,10,8,8,10,10,10,40
885867,8,8,8,8,8,8,8,31
885868,9,9,9,9,9,9,9,89
885878,8,7,8,8,7,8,8,90
885887,8,8,7,9,8,9,9,40
885902,7,8,5,9,9,9,9,40
885913,8,8,3,7,3,9,9,41
885930,8,9,7,7,5,8,8,45
885931,10,9,7,7,7,9,9,59
885935,8,8,8,8,8,9,9,70
885952,8,8,9,9,8,8,8,26
885956,9,8,8,8,8,9,9,48
885977,7,8,9,9,9,9,9,28
885979,10,9,9,10,10,10,10,47
885983,10,10,10,10,10,10,10,95
885984,10,9,9,10,10,10,10,95
885987,10,10,8,10,10,10,10,66
885991,8,8,10,10,9,9,9,43
885995,9,10,9,10,10,10,10,63
885997,9,9,9,9,9,9,9,36
886000,10,10,9,10,10,10,10,68
886005,8,10,9,10,8,10,10,36
886013,9,9,8,10,10,9,9,49
886015,10,10,10,10,10,10,10,37
886016,10,10,10,10,10,10,10,56
886019,10,10,9,10,10,10,10,66
886050,7,8,6,7,6,7,7,53
886051,8,10,7,8,6,8,8,38
886052,7,9,8,6,6,6,7,28
886062,9,9,9,9,9,9,9,46
886093,8,8,8,8,8,8,9,65
886098,7,7,7,8,6,7,7,73
886111,10,10,10,10,10,10,10,51
886112,9,9,9,9,9,9,9,22
886113,10,10,10,10,10,7,8,49
886114,10,10,10,10,10,10,10,84
886117,7,7,8,7,7,8,7,68
886121,10,9,10,10,10,10,10,54
886122,10,10,10,10,10,10,10,61
886124,8,8,10,10,10,9,8,67
886125,10,10,10,10,10,10,10,78
886126,7,7,9,8,9,8,8,48
886130,9,9,9,9,9,9,9,54
886141,8,8,9,9,9,8,9,46
886149,8,10,6,8,8,8,8,50
886151,6,9,8,9,8,8,7,30
886172,8,10,6,8,6,8,8,75
886174,8,8,7,8,7,7,7,60
886186,8,10,5,8,7,8,7,40
886190,9,9,6,8,6,8,8,65
886202,8,9,8,9,8,9,9,37
886210,8,8,7,8,7,7,6,56
886217,10,9,8,9,8,10,9,51
886226,8,8,8,8,6,8,8,39
886228,7,7,5,7,7,6,6,47
886229,9,9,6,8,9,8,8,30
886232,8,8,5,8,8,8,8,54
886233,7,7,7,8,8,7,7,25
886234,8,8,7,7,7,7,7,40
886273,9,9,9,9,9,9,9,55
886282,7,7,7,8,7,8,8,55
886302,10,10,8,10,9,9,9,41
886325,10,10,10,10,9,10,10,42
886326,10,10,6,10,8,9,9,23
886328,10,10,5,10,8,10,5,22
886330,10,10,8,8,8,10,8,24
886333,10,9,7,10,10,10,9,41
886337,10,10,7,10,7,10,10,31
886342,10,10,9,10,10,9,10,31
886346,9,9,4,4,4,8,6,44
886347,8,8,6,6,6,8,7,43
886352,8,8,8,8,8,8,8,22
886353,7,6,5,7,4,5,5,30
886358,8,8,6,8,7,8,7,31
886362,8,8,7,8,8,8,8,37
886365,8,8,8,8,8,8,8,56
886367,7,8,8,8,8,8,8,23
886378,8,7,8,8,8,8,8,69
886398,10,10,7,9,7,8,6,43
886419,9,7,7,9,8,9,8,59
886427,10,9,5,5,5,7,7,70
886432,10,10,9,9,9,9,7,74
886435,9,10,6,9,9,9,9,45
886436,8,8,6,9,5,10,8,35
886443,7,8,7,8,6,10,7,118
886449,6,7,6,8,7,9,7,45
886450,4,5,7,9,8,7,5,32
886451,7,7,8,9,6,10,7,45
886457,7,8,7,9,7,10,7,65
886461,7,7,9,7,6,10,7,66
886466,4,5,6,8,7,10,5,37
886471,4,6,5,7,6,9,4,85
886472,6,6,6,8,6,10,6,45
886476,5,6,8,9,8,10,5,48
886479,6,6,6,9,6,10,6,42
886487,6,7,6,7,6,9,8,33
886488,7,6,6,7,7,7,7,24
886507,7,7,6,5,6,8,8,37
886509,6,6,6,6,6,6,6,35
886517,8,8,8,8,8,8,8,47
886529,5,6,5,6,7,6,6,52
886531,9,9,9,9,9,9,9,43
886533,9,9,9,9,9,9,9,53
886562,9,9,9,9,9,9,9,44
886563,6,7,8,8,9,8,8,48
886567,3,6,1,8,1,5,6,45
886570,8,7,9,9,8,9,9,56
886577,5,4,6,8,8,5,5,29
