nquest,nord,SEX,PARENT,ANASC,CIT,ANINGR,STACIV,STUDIO,VOTOEDU,SUEDU,SELODE,ANNOEDU,UNIVER,NORDP,MOTENT,APQUAL,ASNONOC,NACE,motiv,annoenus,tipolau,tipodip,NASCREG,NASCAREA,ireg,NCOMP,ETA,CLETA5,QUAL,Q,APSETT,SETT,CFRED,PERC,NPERC,AREA3,AREA5,ACOM4C,pesofit
885548,5,1,6,1989,1,,2,5,80,100,2,2007,2,,,9,,2,,,,2,5,1,5,5,23,1,5,2,2,2,0,1,4,1,2,0,3.263473875
885549,1,1,1,1946,1,,4,2,,,,,,,,15,1,6,,,,,5,1,5,1,66,5,6,3,6,5,1,1,1,1,2,0,2.521132236
885551,1,2,1,1958,1,,3,3,,,,,,,,8,,9,,,,,3,1,5,2,54,3,5,2,9,4,1,1,2,1,2,0,2.5804980406
885551,2,1,3,1964,1,,2,3,,,,,,,,1,,9,,,,,5,1,5,2,48,3,1,1,9,4,0,1,2,1,2,0,2.5804980406
885552,1,2,1,1958,1,,1,3,,,,,,,,15,1,17,,,,,5,1,5,3,54,3,6,3,17,5,1,1,2,1,2,0,3.0836317481
885552,2,1,2,1954,1,,1,3,,,,,,,,15,1,3,,,,,5,1,5,3,58,4,6,3,3,5,0,1,2,1,2,0,3.0836317481
885552,3,2,6,1994,1,,2,3,,,,,,,,17,,,,,,,5,1,5,3,18,1,7,3,,5,0,0,2,1,2,0,3.0836317481
885560,1,1,1,1955,1,,1,3,,,,,,,,15,1,6,,,,,5,1,5,2,57,4,6,3,6,5,1,1,1,1,2,0,2.6551770606
885560,2,2,2,1957,1,,1,3,,,,,,,,13,,,,,,,5,1,5,2,55,4,7,3,,5,0,0,1,1,2,0,2.6551770606
885563,1,2,1,1964,1,,1,3,,,,,,,,13,,,,,,,5,1,5,4,48,3,7,3,,5,0,0,3,1,2,0,3.2083139154
885563,2,1,2,1959,1,,1,3,,,,,,,,1,,3,,,,,5,1,5,4,53,3,1,1,3,2,1,1,3,1,2,0,3.2083139154
885563,3,1,6,1987,1,,2,4,,,,,,,,1,,3,,,,,5,1,5,4,25,1,1,1,3,2,0,1,3,1,2,0,3.2083139154
885563,4,2,6,1993,1,,2,4,,,,,,,,1,,19,,,,,5,1,5,4,19,1,1,1,19,4,0,1,3,1,2,0,3.2083139154
885565,1,2,1,1975,1,,3,3,,,,,,,,12,1,3,,,,,5,1,5,3,37,2,7,3,3,5,1,1,1,1,2,0,4.3533569182
885565,2,2,7,2001,1,,2,2,,,,,,,,17,,,,,,,5,1,5,3,11,1,7,3,,5,0,0,1,1,2,0,4.3533569182
885565,3,2,7,2004,1,,2,1,,,,,,,,17,,,,,,,5,1,5,3,8,1,7,3,,5,0,0,1,1,2,0,4.3533569182
885574,1,1,1,1950,1,,1,3,,,,,,,,15,1,6,,,,,5,1,5,2,62,4,6,3,6,5,1,1,1,1,2,2,0.4580108421
885574,2,2,2,1954,1,,1,3,,,,,,,,13,,,,,,,5,1,5,2,58,4,7,3,,5,0,0,1,1,2,2,0.4580108421
885580,1,1,1,1944,1,,2,2,,,,,,,,8,,19,,,,,5,1,5,1,68,5,5,2,19,4,1,1,1,1,2,2,0.4348884734
885583,1,2,1,1933,1,,4,2,,,,,,,,16,,,,,,,5,1,5,2,79,5,6,3,,5,1,1,2,1,2,2,0.4626972786
885583,2,1,11,1934,1,,2,2,,,,,,,,15,1,6,,,,,5,1,5,2,78,5,6,3,6,5,0,1,2,1,2,2,0.4626972786
885584,1,2,1,1926,1,,4,2,,,,,,,,15,8,1,,,,,5,1,5,1,86,5,6,3,1,5,1,1,1,1,2,2,0.4920137287
885596,1,1,1,1980,1,1996,1,3,,,,,,,,1,,6,,,,,,,5,4,32,1,1,1,6,4,1,1,1,1,2,2,0.6601042124
885596,2,2,2,1984,1,2003,1,3,,,,,,,,13,,,,,,,,,5,4,28,1,7,3,,5,0,0,1,1,2,2,0.6601042124
885596,3,1,7,2004,1,,2,1,,,,,,,,17,,,,,,,5,1,5,4,8,1,7,3,,5,0,0,1,1,2,2,0.6601042124
885596,4,1,6,2009,1,,2,1,,,,,,,,18,,,,,,,5,1,5,4,3,1,7,3,,5,0,0,1,1,2,2,0.6601042124
885602,1,2,1,1970,1,,2,5,75,100,2,1988,2,,,9,,9,,,,1,5,1,5,2,42,2,5,2,9,4,0,1,2,1,2,2,0.757581038
885602,2,1,3,1968,1,,2,3,,,,,,,,9,,9,,,,,1,1,5,2,44,2,5,2,9,4,1,1,2,1,2,2,0.757581038
885609,1,2,1,1950,1,,4,5,55,60,2,1969,2,,,15,2,5,,,,1,5,1,5,2,62,4,6,3,5,5,0,1,2,1,2,2,0.5611670788
885609,2,1,6,1980,1,,2,7,110,110,2,2005,,,,2,,2,,,5,3,5,1,5,2,32,1,2,1,2,2,1,1,2,1,2,2,0.5611670788
885618,1,1,1,1961,1,,1,4,,,,,,,,8,,8,,,,,3,1,3,3,51,3,5,2,8,4,0,1,2,1,1,2,0.3000978742
885618,2,2,2,1961,1,,1,4,,,,,,,,2,,15,,,,,3,1,3,3,51,3,2,1,15,3,1,1,2,1,1,2,0.3000978742
885618,3,1,6,1996,1,,2,3,,,,,,,,17,,,,,,,3,1,3,3,16,1,7,3,,5,0,0,2,1,1,2,0.3000978742
885623,1,1,1,1965,1,,2,3,,,,,,,,8,,7,,,,,16,3,3,1,47,3,5,2,7,4,1,1,1,1,1,2,0.248941671
885624,1,1,1,1967,1,,1,3,,,,,,,,1,,19,,,,,16,3,3,4,45,3,1,1,19,4,1,1,2,1,1,2,0.3767832355
885624,2,2,2,1968,1,,1,3,,,,,,,,16,,,,,,,16,3,3,4,44,2,6,3,,5,0,1,2,1,1,2,0.3767832355
885624,3,2,6,2004,1,,2,1,,,,,,,,17,,,,,,,3,1,3,4,8,1,7,3,,5,0,0,2,1,1,2,0.3767832355
885624,4,1,6,2010,1,,2,1,,,,,,,,18,,,,,,,3,1,3,4,2,1,7,3,,5,0,0,2,1,1,2,0.3767832355
885625,1,2,1,1974,1,,1,3,,,,,,,,1,,19,,,,,15,3,3,5,38,2,1,1,19,4,1,1,3,1,1,2,0.3993096511
885625,2,1,3,1972,1,,1,3,,,,,,,,2,,7,,,,,3,1,3,5,40,2,2,1,7,4,0,1,3,1,1,2,0.3993096511
885625,3,1,6,1998,1,,2,3,,,,,,,,17,,,,,,,3,1,3,5,14,1,7,3,,5,0,0,3,1,1,2,0.3993096511
885625,4,2,6,2002,1,,2,2,,,,,,,,17,,,,,,,3,1,3,5,10,1,7,3,,5,0,0,3,1,1,2,0.3993096511
885625,5,2,14,1939,1,,4,1,,,,,,,,15,8,7,,,,,15,3,3,5,73,5,6,3,7,5,0,1,3,1,1,2,0.3993096511
885626,1,2,1,1965,1,,1,3,,,,,,,,13,,,,,,,15,3,3,3,47,3,7,3,,5,0,0,1,1,1,2,0.3000978742
885626,2,1,2,1963,1,,1,3,,,,,,,,1,,3,,,,,3,1,3,3,49,3,1,1,3,2,1,1,1,1,1,2,0.3000978742
885626,3,1,6,2006,1,,2,1,,,,,,,,17,,,,,,,3,1,3,3,6,1,7,3,,5,0,0,1,1,1,2,0.3000978742
885627,1,1,1,1945,1,,1,2,,,,,,,,12,1,8,,,,,15,3,3,2,67,5,7,3,8,5,0,0,1,1,1,2,0.2740081931
885627,2,2,2,1948,1,,1,1,,,,,,,,1,,19,,,,,15,3,3,2,64,4,1,1,19,4,1,1,1,1,1,2,0.2740081931
885630,1,2,1,1968,1,,1,3,,,,,,,,13,,,,,,,15,3,3,4,44,2,7,3,,5,0,0,1,1,1,2,0.3767832355
885630,2,1,2,1967,1,,1,3,,,,,,,,12,1,3,,,,,15,3,3,4,45,3,7,3,3,5,1,1,1,1,1,2,0.3767832355
885630,3,2,6,1992,1,,2,5,74,100,2,2011,1,,,17,,,,,,2,3,1,3,4,20,1,7,3,,5,0,0,1,1,1,2,0.3767832355
885630,4,1,6,1994,1,,2,4,,,,,,,,17,,,,,,,3,1,3,4,18,1,7,3,,5,0,0,1,1,1,2,0.3767832355
885633,1,2,1,1966,1,,3,3,,,,,,,,1,,9,,,,,3,1,3,3,46,3,1,1,9,4,1,1,2,1,1,2,0.3756173567
885633,2,2,7,1988,1,,2,5,75,100,2,2008,2,,,1,,9,,,,1,3,1,3,3,24,1,1,1,9,4,0,1,2,1,1,2,0.3756173567
885633,3,2,7,1993,1,,2,4,,,,,,,,17,,,,,,,3,1,3,3,19,1,7,3,,5,0,0,2,1,1,2,0.3756173567
885634,1,1,1,1971,1,,1,4,,,,,,,,2,,4,,,,,3,1,3,2,41,2,2,1,4,2,1,1,2,1,1,2,0.4507751218
885634,2,2,2,1972,1,,1,3,,,,,,,,1,,9,,,,,3,1,3,2,40,2,1,1,9,4,0,1,2,1,1,2,0.4507751218
885635,1,2,1,1933,1,1940,4,3,,,,,,,,15,1,3,,,,,,,3,1,79,5,6,3,3,5,1,1,1,1,1,2,0.2927575234
885639,1,2,1,1968,1,,1,5,46,60,2,1987,2,,,2,,3,,,,2,3,1,3,4,44,2,2,1,3,2,0,1,2,1,1,2,0.3767832355
885639,2,1,2,1967,1,,1,3,,,,,,,,1,,17,,,,,3,1,3,4,45,3,1,1,17,3,1,1,2,1,1,2,0.3767832355
885639,3,1,6,2006,1,,2,1,,,,,,,,17,,,,,,,3,1,3,4,6,1,7,3,,5,0,0,2,1,1,2,0.3767832355
885639,4,2,6,2010,1,,2,1,,,,,,,,18,,,,,,,3,1,3,4,2,1,7,3,,5,0,0,2,1,1,2,0.3767832355
885642,1,1,1,1964,1,,1,3,,,,,,,,1,,3,,,,,3,1,3,3,48,3,1,1,3,2,0,1,2,1,1,2,0.3601212375
885642,2,2,2,1968,1,,1,4,,,,,,,,2,,19,,,,,3,1,3,3,44,2,2,1,19,4,1,1,2,1,1,2,0.3601212375
885642,3,1,6,2001,1,,2,2,,,,,,,,17,,,,,,,3,1,3,3,11,1,7,3,,5,0,0,2,1,1,2,0.3601212375
885646,1,1,1,1958,1,,1,3,,,,,,,,12,1,8,,,,,16,3,3,4,54,3,7,3,8,5,0,1,2,1,1,2,0.3292986649
885646,2,2,2,1961,1,,1,4,,,,,,,,2,,4,,,,,17,3,3,4,51,3,2,1,4,2,1,1,2,1,1,2,0.3292986649
885646,3,2,6,1989,1,,2,5,80,100,2,2008,1,,,17,,,,,,3,3,1,3,4,23,1,7,3,,5,0,0,2,1,1,2,0.3292986649
885646,4,1,6,1993,1,,2,5,68,100,2,2012,1,,,17,,,,,,3,3,1,3,4,19,1,7,3,,5,0,0,2,1,1,2,0.3292986649
885650,1,2,1,1967,1,,2,5,45,60,2,1986,2,,,12,2,3,,,,2,3,1,3,2,45,3,7,3,3,5,1,1,1,1,1,2,0.3286366857
885650,2,1,6,2005,1,,2,1,,,,,,,,17,,,,,,,3,1,3,2,7,1,7,3,,5,0,0,1,1,1,2,0.3286366857
885652,1,2,1,1993,2,2012,2,3,,,,,,,,11,,,3,,,,,,3,2,19,1,7,3,,5,0,0,1,1,1,2,0.4549015253
885652,2,2,11,1971,2,2004,1,3,,,,,,,,1,,7,,,,,,,3,2,41,2,1,1,7,4,1,1,1,1,1,2,0.4549015253
885656,1,2,1,1963,1,1992,3,7,80,110,2,1990,,,,2,,17,,,9,3,,,3,1,49,3,2,1,17,3,1,1,1,1,1,2,0.2816416789
885657,1,2,1,1958,1,1959,4,7,60,60,2,1989,,,,20,,16,,,10,2,,,3,6,54,3,5,2,16,3,1,1,3,1,1,2,0.3135728089
885657,2,1,4,1927,1,,1,2,,,,,,,,15,8,6,,,,,5,1,3,6,85,5,6,3,6,5,0,1,3,1,1,2,0.3135728089
885657,3,2,4,1933,1,1956,1,5,60,60,2,1952,2,,,13,,,,,,2,,,3,6,79,5,7,3,,5,0,0,3,1,1,2,0.3135728089
885657,4,1,6,1990,1,,2,5,61,100,2,2009,1,,,17,,,,,,2,3,1,3,6,22,1,7,3,,5,0,0,3,1,1,2,0.3135728089
885657,5,2,6,1992,1,,2,5,78,100,2,2010,1,,,17,,,,,,3,3,1,3,6,20,1,7,3,,5,0,0,3,1,1,2,0.3135728089
885657,6,1,14,1925,1,,2,2,,,,,,,,15,8,6,,,,,5,1,3,6,87,5,6,3,6,5,0,1,3,1,1,2,0.3135728089
885659,1,2,1,1938,1,,4,2,,,,,,,,16,,,,,,,18,3,3,1,74,5,6,3,,5,1,1,1,1,1,2,0.2927575234
885661,1,1,1,1956,1,,1,5,54,60,2,1975,2,,,3,,16,,,,10,16,3,16,2,56,4,2,1,16,3,1,1,1,3,4,1,1.6972898836
885661,2,2,2,1961,1,,1,5,48,60,2,1979,2,,,13,,,,,,5,16,3,16,2,51,3,7,3,,5,0,0,1,3,4,1,1.6972898836
885667,1,1,1,1970,1,,1,5,45,60,2,1988,2,,,1,,7,,,,1,16,3,16,4,42,2,1,1,7,4,1,1,1,3,4,1,2.6203114152
885667,2,2,2,1969,1,,1,3,,,,,,,,13,,,,,,,16,3,16,4,43,2,7,3,,5,0,0,1,3,4,1,2.6203114152
885667,3,1,6,1999,1,,2,2,,,,,,,,17,,,,,,,16,3,16,4,13,1,7,3,,5,0,0,1,3,4,1,2.6203114152
885667,4,1,6,2003,1,,2,1,,,,,,,,17,,,,,,,16,3,16,4,9,1,7,3,,5,0,0,1,3,4,1,2.6203114152
885668,1,1,1,1942,1,,1,3,,,,,,,,15,8,1,,,,,16,3,16,2,70,5,6,3,1,5,1,1,1,3,4,1,1.7305377402
885668,2,2,2,1949,1,,1,3,,,,,,,,13,,,,,,,16,3,16,2,63,4,7,3,,5,0,0,1,3,4,1,1.7305377402
885672,1,1,1,1965,1,,1,6,100,110,2,1990,,,,5,,15,,,8,3,12,2,16,5,47,3,3,1,15,3,0,1,2,3,4,1,2.1970783376
885672,2,2,2,1967,1,,1,6,110,110,1,1991,,,,5,,15,,,8,3,16,3,16,5,45,3,3,1,15,3,1,1,2,3,4,1,2.1970783376
885672,3,1,6,1995,1,,2,3,,,,,,,,17,,,,,,,16,3,16,5,17,1,7,3,,5,0,0,2,3,4,1,2.1970783376
885672,4,2,6,1999,1,,2,2,,,,,,,,17,,,,,,,16,3,16,5,13,1,7,3,,5,0,0,2,3,4,1,2.1970783376
885672,5,2,6,2000,1,,2,2,,,,,,,,17,,,,,,,16,3,16,5,12,1,7,3,,5,0,0,2,3,4,1,2.1970783376
885677,1,1,1,1961,1,,1,3,,,,,,,,8,,19,,,,,16,3,16,5,51,3,5,2,19,4,1,1,1,3,4,1,2.1970783376
885677,2,2,2,1962,1,,1,7,90,110,2,1986,,,,13,,,,,6,2,16,3,16,5,50,3,7,3,,5,0,0,1,3,4,1,2.1970783376
885677,3,2,6,1989,1,,2,7,110,110,1,2012,,,,11,,,,,6,2,16,3,16,5,23,1,7,3,,5,0,0,1,3,4,1,2.1970783376
885677,4,2,6,1991,1,,2,5,95,100,2,2009,1,,,17,,,,,,3,16,3,16,5,21,1,7,3,,5,0,0,1,3,4,1,2.1970783376
885677,5,1,6,1996,1,,2,3,,,,,,,,17,,,,,,,16,3,16,5,16,1,7,3,,5,0,0,1,3,4,1,2.1970783376
885688,1,1,1,1969,1,,1,3,,,,,,,,1,,1,,,,,16,3,16,4,43,2,1,1,1,1,1,1,1,3,4,1,2.3735532863
885688,2,2,2,1967,1,,1,3,,,,,,,,13,,,,,,,16,3,16,4,45,3,7,3,,5,0,0,1,3,4,1,2.3735532863
885688,3,1,6,1994,1,,2,3,,,,,,,,17,,,,,,,16,3,16,4,18,1,7,3,,5,0,0,1,3,4,1,2.3735532863
885688,4,2,6,1997,1,,2,3,,,,,,,,17,,,,,,,16,3,16,4,15,1,7,3,,5,0,0,1,3,4,1,2.3735532863
885693,1,1,1,1985,1,,2,5,80,100,2,2004,2,,,1,,3,,,,2,16,3,16,1,27,1,1,1,3,2,1,1,1,3,4,1,2.4047570581
885697,1,1,1,1973,1,,1,8,92,110,2,2007,,,,6,,6,,,4,3,16,3,16,3,39,2,4,2,6,4,0,1,2,3,4,1,2.8063291896
885697,2,2,2,1976,1,,1,5,42,60,2,1994,2,,,2,,7,,,,5,16,3,16,3,36,2,2,1,7,4,1,1,2,3,4,1,2.8063291896
885697,3,2,6,2009,1,,2,1,,,,,,,,18,,,,,,,16,3,16,3,3,1,7,3,,5,0,0,2,3,4,1,2.8063291896
885698,1,2,1,1940,1,,1,2,,,,,,,,13,,,,,,,16,3,16,2,72,5,7,3,,5,0,0,1,3,4,1,1.7387827167
885698,2,1,2,1934,1,,1,2,,,,,,,,15,1,6,,,,,16,3,16,2,78,5,6,3,6,5,1,1,1,3,4,1,1.7387827167
885709,1,2,1,1952,1,,1,7,110,110,2,1978,,,,5,,17,,,3,3,15,3,15,4,60,4,3,1,17,3,0,1,2,3,4,2,1.083400998
885709,2,1,2,1952,1,,1,7,107,110,2,1976,,,,5,,15,,,7,3,15,3,15,4,60,4,3,1,15,3,1,1,2,3,4,2,1.083400998
885709,3,1,6,1985,1,,2,7,110,110,2,2010,,,,11,,,,,8,3,15,3,15,4,27,1,7,3,,5,0,0,2,3,4,2,1.083400998
885709,4,1,6,1991,1,,2,5,70,100,2,2009,1,,,17,,,,,,3,15,3,15,4,21,1,7,3,,5,0,0,2,3,4,2,1.083400998
885727,1,1,1,1977,1,,2,3,,,,,,,,12,1,7,,,,,15,3,15,3,35,2,7,3,7,5,0,0,2,3,4,2,1.2205422215
885727,2,2,4,1943,1,,4,1,,,,,,,,16,,,,,,,15,3,15,3,69,5,6,3,,5,0,1,2,3,4,2,1.2205422215
885727,3,1,3,1986,2,2010,2,3,,,,,,,,1,,6,3,,,,,,15,3,26,1,1,1,6,4,1,1,2,3,4,2,1.2205422215
885732,1,2,1,1934,1,,4,3,,,,,,,,15,8,7,,,,,15,3,15,5,78,5,6,3,7,5,0,1,3,3,4,2,1.057066212
885732,2,2,6,1959,1,,1,7,70,100,2,1984,,,,2,,16,,,9,3,15,3,15,5,53,3,2,1,16,3,0,1,3,3,4,2,1.057066212
885732,3,1,8,1957,1,,1,7,80,100,2,1982,,,,3,,16,,,1,1,15,3,15,5,55,4,2,1,16,3,1,1,3,3,4,2,1.057066212
885732,4,1,9,1987,1,,2,7,90,100,2,2012,,,,11,,,,,8,3,15,3,15,5,25,1,7,3,,5,0,0,3,3,4,2,1.057066212
885732,5,1,9,1990,1,,2,5,80,100,2,2008,1,,,17,,,,,,3,15,3,15,5,22,1,7,3,,5,0,0,3,3,4,2,1.057066212
885736,1,2,1,1955,1,,1,3,,,,,,,,13,,,,,,,3,1,15,3,57,4,7,3,,5,0,0,2,3,4,2,1.0737833972
885736,2,1,2,1946,1,,1,5,38,60,2,1977,2,,,15,2,15,,,,2,15,3,15,3,66,5,6,3,15,5,1,1,2,3,4,2,1.0737833972
885736,3,2,6,1979,1,,2,7,110,110,2,2005,,,,2,,19,,,10,2,15,3,15,3,33,1,2,1,19,4,0,1,2,3,4,2,1.0737833972
885745,1,2,1,1952,1,,3,7,110,110,2,1977,,,,3,,16,,,9,3,15,3,15,2,60,4,2,1,16,3,1,1,2,3,4,2,1.1893511147
885745,2,2,7,1979,1,,2,5,36,60,2,1997,2,,,2,,14,,,,3,15,3,15,2,33,1,2,1,14,4,0,1,2,3,4,2,1.1893511147
885746,1,1,1,1955,1,,1,3,,,,,,,,2,,15,,,,,15,3,15,5,57,4,2,1,15,3,1,1,1,3,4,2,1.028637894
885746,2,2,2,1964,1,,1,3,,,,,,,,13,,,,,,,15,3,15,5,48,3,7,3,,5,0,0,1,3,4,2,1.028637894
885746,3,1,11,1948,1,,2,5,36,60,2,1967,2,,,12,1,6,,,,2,15,3,15,5,64,4,7,3,6,5,0,0,1,3,4,2,1.028637894
885746,4,1,6,1988,1,,2,3,,,,,,,,11,,,,,,,15,3,15,5,24,1,7,3,,5,0,0,1,3,4,2,1.028637894
885746,5,1,6,1993,1,,2,5,60,100,2,2012,2,,,11,,,,,,1,15,3,15,5,19,1,7,3,,5,0,0,1,3,4,2,1.028637894
885757,1,1,1,1953,1,,1,3,,,,,,,,1,,3,,,,,8,1,8,2,59,4,1,1,3,2,1,1,1,1,2,0,2.2154228592
885757,2,2,2,1955,1,,1,3,,,,,,,,13,,,,,,,8,1,8,2,57,4,7,3,,5,0,0,1,1,2,0,2.2154228592
885772,1,1,1,1937,1,,4,2,,,,,,,,15,1,9,,,,,8,1,8,1,75,5,6,3,9,5,1,1,1,1,2,0,2.1035787291
885779,1,1,1,1951,1,,1,7,110,110,2,1976,,,,15,5,17,,,3,3,8,1,8,3,61,4,6,3,17,5,1,1,3,1,2,0,2.4900308331
885779,2,2,2,1951,1,,1,5,38,60,2,1969,2,,,15,2,15,,,,5,8,1,8,3,61,4,6,3,15,5,0,1,3,1,2,0,2.4900308331
885779,3,1,6,1981,1,,2,7,110,110,1,2006,,,,4,,13,,,4,3,8,1,8,3,31,1,3,1,13,4,0,1,3,1,2,0,2.4900308331
885787,1,2,1,1923,1,,4,1,,,,,,,,16,,,,,,,8,1,8,1,89,5,6,3,,5,1,1,1,1,2,0,2.3798966344
885792,1,1,1,1954,1,,3,3,,,,,,,,1,,7,,,,,8,1,8,2,58,4,1,1,7,4,1,1,2,1,2,0,2.2154228592
885792,2,2,3,1950,2,1993,4,3,,,,,,,,1,,19,3,,,,,,8,2,62,4,1,1,19,4,0,1,2,1,2,0,2.2154228592
885795,1,2,1,1977,1,,1,3,,,,,,,,1,,7,,,,,8,1,8,3,35,2,1,1,7,4,0,1,2,1,2,0,3.468393332
885795,2,1,2,1974,1,,1,3,,,,,,,,1,,3,,,,,8,1,8,3,38,2,1,1,3,2,1,1,2,1,2,0,3.468393332
885795,3,1,6,2005,1,,2,1,,,,,,,,17,,,,,,,8,1,8,3,7,1,7,3,,5,0,0,2,1,2,0,3.468393332
885802,1,1,1,1960,1,,1,2,,,,,,,,12,1,6,,,,,11,2,11,2,52,3,7,3,6,5,0,1,2,2,3,2,0.3922140014
885802,2,2,2,1965,1,,1,2,,,,,,,,1,,20,,,,,11,2,11,2,47,3,1,1,20,4,1,1,2,2,3,2,0.3922140014
885803,1,1,1,1975,2,2006,1,3,,,,,,,,1,,19,3,,,,,,11,3,37,2,1,1,19,4,1,1,1,2,3,2,0.6094003895
885803,2,2,2,1981,2,2010,1,3,,,,,,,,13,,,2,,,,,,11,3,31,1,7,3,,5,0,0,1,2,3,2,0.6094003895
885803,3,1,6,2011,2,,2,1,,,,,,,,18,,,,,,,11,2,11,3,1,1,7,3,,5,0,0,1,2,3,2,0.6094003895
885810,1,2,1,1939,1,,1,5,8,10,2,1958,2,,,15,2,15,,,,2,13,3,11,2,73,5,6,3,15,5,0,1,2,2,3,2,0.4076939185
885810,2,1,2,1935,1,,1,5,7,10,2,1954,2,,,15,2,4,,,,1,11,2,11,2,77,5,6,3,4,5,1,1,2,2,3,2,0.4076939185
885811,1,1,1,1923,1,,4,2,,,,,,,,15,1,6,,,,,11,2,11,1,89,5,6,3,6,5,1,1,1,2,3,2,0.3831908983
885821,1,2,1,1931,1,,2,2,,,,,,,,15,1,9,,,,,11,2,11,1,81,5,6,3,9,5,1,1,1,2,3,2,0.4335253616
885822,1,2,1,1947,1,,2,7,110,110,2,1970,,,,15,2,7,,,1,3,11,2,11,1,65,5,6,3,7,5,1,1,1,2,3,2,0.4335253616
885835,1,2,1,1974,1,,1,5,52,60,2,1992,2,,,2,,11,,,,2,11,2,11,3,38,2,2,1,11,4,1,1,2,2,3,2,0.6580024823
885835,2,1,2,1973,1,,1,3,,,,,,,,8,,6,,,,,11,2,11,3,39,2,5,2,6,4,0,1,2,2,3,2,0.6580024823
885835,3,2,6,2005,1,,2,1,,,,,,,,17,,,,,,,11,2,11,3,7,1,7,3,,5,0,0,2,2,3,2,0.6580024823
885841,1,2,1,1982,1,,2,4,,,,,,,,1,,19,,,,,19,3,1,1,30,1,1,1,19,4,1,1,1,1,1,0,5.8699764086
885847,1,2,1,1943,1,,3,2,,,,,,,,15,1,17,,,,,5,1,1,1,69,5,6,3,17,5,1,1,1,1,1,0,3.9892514748
885864,1,1,1,1942,1,,4,4,,,,,,,,15,2,3,,,,,11,2,1,1,70,5,6,3,3,5,1,1,1,1,1,0,3.5260794214
885865,1,2,1,1948,1,,4,3,,,,,,,,15,2,8,,,,,1,1,1,1,64,4,6,3,8,5,1,1,1,1,1,0,3.9488462802
885867,1,2,1,1934,1,,4,2,,,,,,,,15,1,3,,,,,5,1,1,1,78,5,6,3,3,5,1,1,1,1,1,0,3.9892514748
885868,1,1,1,1962,1,,1,5,58,60,2,1981,1,,,6,,11,,,,2,1,1,1,3,50,3,4,2,11,4,1,1,2,1,1,0,4.268765429
885868,2,2,2,1965,1,,1,5,58,60,2,1984,2,,,2,,15,,,,2,1,1,1,3,47,3,2,1,15,3,0,1,2,1,1,0,4.268765429
885868,3,2,6,2000,1,,2,2,,,,,,,,17,,,,,,,1,1,1,3,12,1,7,3,,5,0,0,2,1,1,0,4.268765429
885878,1,1,1,1950,1,,1,4,,,,,,,,15,1,3,,,,,1,1,1,4,62,4,6,3,3,5,1,1,3,1,1,0,4.4155439383
885878,2,2,2,1956,1,,1,2,,,,,,,,13,,,,,,,16,3,1,4,56,4,7,3,,5,0,0,3,1,1,0,4.4155439383
885878,3,1,6,1978,1,,3,4,,,,,,,,1,,21,,,,,1,1,1,4,34,1,1,1,21,4,0,1,3,1,1,0,4.4155439383
885878,4,1,6,1983,1,,2,3,,,,,,,,1,,3,,,,,1,1,1,4,29,1,1,1,3,2,0,1,3,1,1,0,4.4155439383
885887,1,1,1,1961,1,,1,5,43,60,2,1979,2,,,2,,11,,,,2,11,2,11,3,51,3,2,1,11,4,1,1,2,2,3,0,1.4812934618
885887,2,2,2,1969,1,,1,5,36,60,2,1988,2,,,2,,11,,,,2,11,2,11,3,43,2,2,1,11,4,0,1,2,2,3,0,1.4812934618
885887,3,2,6,2000,1,,2,2,,,,,,,,17,,,,,,,11,2,11,3,12,1,7,3,,5,0,0,2,2,3,0,1.4812934618
885902,1,1,1,1978,1,,1,4,,,,,,,,1,,7,,,,,11,2,11,3,34,1,1,1,7,4,1,1,2,2,3,0,1.5656727276
885902,2,2,2,1983,1,,1,5,85,100,2,2002,2,,,2,,6,,,,2,11,2,11,3,29,1,2,1,6,4,0,1,2,2,3,0,1.5656727276
885902,3,1,6,2012,1,,2,1,,,,,,,,18,,,,,,,11,2,11,3,0,1,7,3,,5,0,0,2,2,3,0,1.5656727276
885913,1,2,1,1974,1,,1,7,100,110,2,1999,,,,6,,12,,,6,2,11,2,11,5,38,2,4,2,12,4,1,1,2,2,3,0,1.6494257779
885913,2,1,2,1969,1,,1,3,,,,,,,,8,,6,,,,,11,2,11,5,43,2,5,2,6,4,0,1,2,2,3,0,1.6494257779
885913,3,2,6,2005,1,,2,1,,,,,,,,17,,,,,,,11,2,11,5,7,1,7,3,,5,0,0,2,2,3,0,1.6494257779
885913,4,1,6,2009,1,,2,1,,,,,,,,18,,,,,,,11,2,11,5,3,1,7,3,,5,0,0,2,2,3,0,1.6494257779
885913,5,1,6,2009,1,,2,1,,,,,,,,18,,,,,,,11,2,11,5,3,1,7,3,,5,0,0,2,2,3,0,1.6494257779
885930,1,1,1,1967,2,1987,1,4,,,,,,,,8,,7,3,,,,,,11,6,45,3,5,2,7,4,1,1,1,2,3,0,1.4917255015
885930,2,2,2,1974,1,1994,1,4,,,,,,,,13,,,,,,,,,11,6,38,2,7,3,,5,0,0,1,2,3,0,1.4917255015
885930,3,1,6,1995,1,,2,3,,,,,,,,17,,,,,,,11,2,11,6,17,1,7,3,,5,0,0,1,2,3,0,1.4917255015
885930,4,1,6,1999,1,,2,2,,,,,,,,17,,,,,,,11,2,11,6,13,1,7,3,,5,0,0,1,2,3,0,1.4917255015
