NQUEST,Y,CN,CD1,CD2,CD,C,S
884383,10067.62194,17080,0,0,0,17080,-7012.37806
884396,14000,8040,0,0,0,8040,5960
884405,13000,14160,0,0,0,14160,-1160
884409,14605.086672,18960,0,0,0,18960,-4354.913328
884412,21620.75734,25680,0,0,0,25680,-4059.24266
884416,21309.23173,13080,0,0,0,13080,8229.2317303
884418,86391.860451,22440,0,0,0,22440,63951.860451
884433,36181.650074,20400,400,1000,1400,21800,14381.650074
884439,14952.243169,8400,0,0,0,8400,6552.243169
884440,36751.74467,25200,0,0,0,25200,11551.74467
884441,14506.882292,14520,0,0,0,14520,-13.11770762
884442,78955.778605,69060,0,0,0,69060,9895.7786052
884444,36011.868067,30000,0,0,0,30000,6011.8680665
884451,9600,11040,0,0,0,11040,-1440
884464,9426.8723509,8400,0,0,0,8400,1026.8723509
884468,22800,20400,0,0,0,20400,2400
884471,7600,10800,0,0,0,10800,-3200
884474,16800,12720,0,0,0,12720,4080
884477,11400,13920,0,0,0,13920,-2520
884481,9800,16800,0,0,0,16800,-7000
884490,32923.947246,23262,0,0,0,23262,9661.9472464
884493,8000,9000,0,0,0,9000,-1000
884499,30737.361331,17436,0,630,630,18066,12671.361331
884500,30402.031329,20400,100,0,100,20500,9902.0313289
884502,39267.256934,22572,0,290,290,22862,16405.256934
884503,37658.750528,27600,0,700,700,28300,9358.7505279
884505,27046.52593,16344,0,0,0,16344,10702.52593
884513,50763.576865,38180,0,0,0,38180,12583.576865
884517,28237.364951,21600,0,0,0,21600,6637.3649506
884519,37501.598064,40880,0,0,0,40880,-3378.401936
884535,4838.5342754,13980,0,0,0,13980,-9141.465725
884537,3510,8040,0,0,0,8040,-4530
884538,17609.293212,19680,0,0,0,19680,-2070.706788
884542,16900,13320,0,0,0,13320,3580
884547,19400,19632,0,0,0,19632,-232
884549,11706.021314,14940,0,0,0,14940,-3233.978686
884560,18541.895271,18900,0,0,0,18900,-358.1047293
884570,13200,12480,0,0,0,12480,720
884575,14000,16800,0,0,0,16800,-2800
884577,14712,13200,0,0,0,13200,1512
884579,18000,15240,0,0,0,15240,2760
884583,20053.125539,21000,0,0,0,21000,-946.874461
884584,32000,36000,0,200,200,36200,-4200
884585,8450,13800,-1400,0,-1400,12400,-3950
884590,1000,2736,0,0,0,2736,-1736
884592,4800,7200,0,0,0,7200,-2400
884594,19807.818062,13000,0,1000,1000,14000,5807.818062
884598,6000,17400,0,0,0,17400,-11400
884603,28577.095379,20500,0,5000,5000,25500,3077.0953792
884604,19000,16800,0,0,0,16800,2200
884607,32432.406543,16800,0,0,0,16800,15632.406543
884609,35423.736133,26400,0,0,0,26400,9023.7361331
884610,19015.926629,21600,31000,0,31000,52600,-33584.07337
884611,25500,18000,0,0,0,18000,7500
884613,10000,13380,0,0,0,13380,-3380
884616,8300,14400,0,0,0,14400,-6100
884619,6500,38400,0,0,0,38400,-31900
884629,12000,9840,0,0,0,9840,2160
884638,36420.897794,27830,0,0,0,27830,8590.8977936
884639,40180.764658,37934,0,0,0,37934,2246.7646575
884640,59619,12816,0,0,0,12816,46803
884643,52167.065686,27620,7500,0,7500,35120,17047.065686
884653,16980,14100,0,0,0,14100,2880
884666,15635.434086,18000,0,0,0,18000,-2364.565914
884670,12459.340333,14640,0,250,250,14890,-2430.659667
884677,16041.503925,15000,0,0,0,15000,1041.5039251
884678,17082.108097,13320,0,0,0,13320,3762.1080968
884680,35292.407137,35000,0,1000,1000,36000,-707.5928631
884685,49027.858524,34800,0,1000,1000,35800,13227.858524
884693,17305.432107,13200,0,0,0,13200,4105.4321071
884694,19909.007354,16160,0,0,0,16160,3749.0073543
884700,24891.147261,18500,0,0,0,18500,6391.147261
884703,36462.959132,31260,4000,0,4000,35260,1202.9591323
884706,17411.868067,10200,10000,0,10000,20200,-2788.131933
884707,21460.711956,23620,0,0,0,23620,-2159.288044
884713,26018.680665,21300,0,0,0,21300,4718.6806654
884716,16737.361331,13200,0,0,0,13200,3537.3613307
884717,50471.208399,28800,0,800,800,29600,20871.208399
884718,8614.1313721,15600,0,0,0,15600,-6985.868628
884723,59802.919263,38400,0,0,0,38400,21402.919263
884724,50938.711591,49200,0,0,0,49200,1738.7115911
884731,19000,16800,0,0,0,16800,2200
884736,18110,24000,0,0,0,24000,-5890
884741,18420.219054,14400,0,0,0,14400,4020.2190542
884744,28094.33347,18000,0,0,0,18000,10094.33347
884745,9000,17784,0,0,0,17784,-8784
884752,75885.754868,31320,0,0,0,31320,44565.754868
884754,30612.967246,29880,0,0,0,29880,732.96724645
884761,40292.228575,34800,0,0,0,34800,5492.2285754
884780,39760.934033,32400,0,0,0,32400,7360.9340333
884794,70170.963965,44400,0,0,0,44400,25770.963965
884797,40067.768549,25600,0,0,0,25600,14467.768549
884798,30635.6042,22800,0,0,0,22800,7835.6041996
884802,60065.334511,32400,0,1500,1500,33900,26165.334511
884866,7800,7200,0,0,0,7200,600
884867,2990,2400,0,0,0,2400,590
884873,19768.333608,15000,0,0,0,15000,4768.3336083
884877,39206.562261,18000,0,0,0,18000,21206.562261
884878,19200,9160,0,0,0,9160,10040
884879,36802.473111,21100,12000,3500,15500,36600,202.47311109
884885,15309.359675,12600,0,0,0,12600,2709.3596746
884887,15990.682951,14160,0,0,0,14160,1830.6829512
884892,8471.9466495,6840,0,0,0,6840,1631.9466495
884897,31767.191677,22620,0,0,0,22620,9147.1916767
884902,55592.416798,29350,2500,600,3100,32450,23142.416798
884907,37400,36600,0,0,0,36600,800
884909,1000,9600,0,0,0,9600,-8600
884926,27079.745422,29080,0,0,0,29080,-2000.254578
884927,10500,16760,0,0,0,16760,-6260
884929,20834.326749,19800,0,0,0,19800,1034.3267485
884932,46603.169664,43080,0,0,0,43080,3523.1696641
884945,8003.9958504,15180,0,0,0,15180,-7176.00415
884950,78103.347546,57480,0,0,0,57480,20623.347546
884952,15507.187001,17760,0,0,0,17760,-2252.812999
884954,19983.225833,14400,0,0,0,14400,5583.2258331
884957,10907.012967,9000,0,0,0,9000,1907.0129665
884963,43621.101682,37260,0,0,0,37260,6361.1016819
884968,4559.3403327,12000,0,0,0,12000,-7440.659667
884972,49569.708482,31722,0,0,0,31722,17847.708482
884983,16699.168804,15000,0,1500,1500,16500,199.16880363
884984,42879.155,22200,0,400,400,22600,20279.155
884988,21476.302779,21720,0,0,0,21720,-243.6972212
884992,24971.611264,19200,0,0,0,19200,5771.6112639
885000,16700.65886,13500,0,0,0,13500,3200.6588597
885014,16669.642951,9840,0,25,25,9865,6804.6429514
885024,47659.066905,36640,0,2000,2000,38640,9019.0669047
885025,15611.868067,13080,0,560,560,13640,1971.8680665
885034,39137.680665,33420,0,450,450,33870,5267.6806654
885037,44397.614886,28300,0,0,0,28300,16097.614886
885040,7534.7472266,16536,0,0,0,16536,-9001.252773
885045,42582.988555,37768.857183,0,200,200,37968.857183,4614.1313721
885047,34004.367266,32400,0,0,0,32400,1604.367266
885061,16015.988512,20040,0,0,0,20040,-4024.011488
885062,7000,9600,0,0,0,9600,-2600
885064,52914.608219,31200,0,0,0,31200,21714.608219
885074,101482.5381,45600,0,0,0,45600,55882.538103
885077,12364.453802,13200,0,0,0,13200,-835.5461976
885078,17905.438828,13200,0,0,0,13200,4705.4388282
885098,10417.8021,10800,0,0,0,10800,-382.1979002
885101,24030.548732,22020,0,0,0,22020,2010.5487319
885106,26687.8021,24300,0,0,0,24300,2387.8020998
885109,49315.765579,34800,5000,0,5000,39800,9515.7655795
885110,10590,11496,0,0,0,11496,-906
885112,46482.152932,40076,0,0,0,40076,6406.1529315
885117,16800,17220,0,0,0,17220,-420
885119,25560.598529,26400,0,0,0,26400,-839.4014709
885120,26000,22800,0,0,0,22800,3200
885130,19200,18000,0,0,0,18000,1200
885186,29433.942219,20400,0,0,0,20400,9033.9422187
885189,33496.025722,19200,0,0,0,19200,14296.025722
885194,35427.255326,21840,0,0,0,21840,13587.255326
885195,18000,19200,0,0,0,19200,-1200
885199,34329.95859,15660,0,0,0,15660,18669.95859
885200,13961.037256,12240,0,0,0,12240,1721.0372559
885201,19980.194337,18568,0,0,0,18568,1412.1943373
885202,13038.864997,15000,0,0,0,15000,-1961.135003
885203,19094.48448,14040,0,0,0,14040,5054.4844796
885206,10626.21098,9300,0,0,0,9300,1326.2109798
885211,21164.593492,13200,0,0,0,13200,7964.5934916
885214,26964.014816,19800,0,0,0,19800,7164.0148158
885216,10981.479094,6204,0,0,0,6204,4777.4790941
885217,12317.484253,12000,0,0,0,12000,317.48425285
885219,21000,17640,0,0,0,17640,3360
885223,13613.944249,11940,0,0,0,11940,1673.9442486
885225,26218.443473,22800,0,0,0,22800,3418.4434731
885227,35794.944532,39460,0,0,0,39460,-3665.055468
885254,51817.286596,47564,0,0,0,47564,4253.2865955
885257,27750,21000,0,0,0,21000,6750
885272,18936.233298,16200,0,0,0,16200,2736.2332978
885295,54869.340333,38400,0,0,0,38400,16469.340333
885305,30210.694991,25200,0,700,700,25900,4310.6949914
885318,35182.546152,30573.205819,3500,700,4200,34773.205819,409.34033268
885322,39065.75941,32400,0,0,0,32400,6665.7594105
885327,17559.340333,19440,0,0,0,19440,-1880.659667
885336,41559.70919,28800,0,0,0,28800,12759.70919
885342,73595.078322,61520,0,1000,1000,62520,11075.078322
885346,30310.68126,19800,0,0,0,19800,10510.68126
885353,29824.238688,30410,0,0,0,30410,-585.7613123
885364,70518.861892,50900,0,3000,3000,53900,16618.861892
885384,84870.54003,71400,0,0,0,71400,13470.54003
885388,31638.076466,24600,0,0,0,24600,7038.0764658
885390,21411.868067,18600,0,0,0,18600,2811.8680665
885393,14811.868067,32040,0,0,0,32040,-17228.13193
885415,55897.369235,28740,0,0,0,28740,27157.369235
885422,39147.472266,31900,0,450,450,32350,6797.4722661
885425,11200,13320,0,400,400,13720,-2520
885426,20463.076466,30000,0,1000,1000,31000,-10536.92353
885429,24231.535112,20280,0,0,0,20280,3951.535112
885432,4500,7296,0,0,0,7296,-2796
885433,49391.223447,26963.751181,0,0,0,26963.751181,22427.472266
885434,25347.472266,17280,0,0,0,17280,8067.4722661
885443,16947.472266,23304,0,0,0,23304,-6356.527734
885444,42583.076466,36880,0,2500,2500,39380,3203.0764658
885446,28872.954488,22100,0,0,0,22100,6772.954488
885481,8023.7361331,9600,0,0,0,9600,-1576.263867
885482,24831,24000,0,0,0,24000,831
885485,26575.988906,22800,0,200,200,23000,3575.9889065
885489,22223.736133,21800,0,0,0,21800,423.73613307
885491,165545.44171,115480,19000,8000,27000,142480,23065.441707
885501,51435.003328,30600,0,7000,7000,37600,13835.003328
885502,31783.076466,23340,0,400,400,23740,8043.0764658
885503,25500,24000,0,0,0,24000,1500
885504,43574.729901,35300,0,0,0,35300,8274.7299012
885505,19931.868067,18380,0,0,0,18380,1551.8680665
885507,21420.175713,20976,0,0,0,20976,444.17571311
885516,47085.339771,46560,0,1000,1000,47560,-474.6602287
885520,26960,27696,0,0,0,27696,-736
885528,18724.980803,13560,0,0,0,13560,5164.9808034
885530,21811.991122,16200,0,0,0,16200,5611.9911217
885536,15411.837395,13800,0,0,0,13800,1611.8373951
885539,33419.972052,23974.624019,0,500,500,24474.624019,8945.348033
885543,73943.1148,48600,0,0,0,48600,25343.1148
885545,8000,5040,0,0,0,5040,2960
885548,66720.901892,39050,0,0,0,39050,27670.901892
885549,16754.40581,12600,0,0,0,12600,4154.4058103
885551,40905.677225,26400,0,0,0,26400,14505.677225
885552,33665.360782,19700,12500,1700,14200,33900,-234.6392184
885560,25457.22376,25100,0,1500,1500,26600,-1142.77624
885563,46680.472727,26400,18000,0,18000,44400,2280.4727269
885565,7577.6915405,20640,0,0,0,20640,-13062.30846
885574,12509.000122,13800,0,0,0,13800,-1290.999878
885580,17154.593616,10800,0,500,500,11300,5854.5936159
885583,25718.788628,13380,0,0,0,13380,12338.788628
885584,13316.2264,9000,0,280,280,9280,4036.2263998
885596,10562.852627,13515.843463,0,0,0,13515.843463,-2952.990836
885602,52401.757131,25200,0,0,0,25200,27201.757131
885609,58343.995823,29359.669164,0,1500,1500,30859.669164,27484.326658
885618,51410.640743,36280,0,0,0,36280,15130.640743
885623,18763.545043,25140,0,600,600,25740,-6976.454957
885624,17517.399787,24980,0,0,0,24980,-7462.600213
885625,36678.139829,26978.139829,0,250,250,27228.139829,9450
885626,18526.580667,24660,0,0,0,24660,-6133.419333
885627,13161,14220,0,0,0,14220,-1059
885630,10900,9360,0,0,0,9360,1540
885633,28035.6042,14400,0,0,0,14400,13635.6042
885634,39953.70881,24764,0,4000,4000,28764,11189.70881
885635,13966.285244,13680,0,0,0,13680,286.28524442
885639,39058.395113,26400,0,1200,1200,27600,11458.395113
885642,44088.178654,31650,0,0,0,31650,12438.178654
885646,48999.504812,34600,0,0,0,34600,14399.504812
885650,10183.898664,16920,0,0,0,16920,-6736.101336
885652,14306.488439,14520,0,0,0,14520,-213.5115613
885656,12914.131372,14940,0,0,0,14940,-2025.868628
885657,67586.751442,54000,0,0,0,54000,13586.751442
885659,19080.916794,17400,0,0,0,17400,1680.9167939
885661,36023.736133,33200,0,0,0,33200,2823.7361331
885667,26930.548732,22400,0,0,0,22400,4530.5487319
885668,20593.736133,19400,0,0,0,19400,1193.7361331
885672,110313.87415,47020,0,800,800,47820,62493.87415
885677,35096.701663,34760,0,0,0,34760,336.70166341
885688,18411.868067,28136,0,0,0,28136,-9724.131933
885693,20801.757131,17220,0,0,0,17220,3581.7571311
885697,27418.680665,37616,0,0,0,37616,-10197.31933
885698,15035.6042,14400,0,0,0,14400,635.60419961
885709,74023.428652,54000,0,0,0,54000,20023.428652
885727,21100,24240,0,0,0,24240,-3140
885732,51395.061483,39600,0,0,0,39600,11795.061483
885736,39200,35340,0,0,0,35340,3860
885745,35101.241089,24000,0,0,0,24000,11101.241089
885746,24003.311068,28740,0,0,0,28740,-4736.688932
885757,26832.665359,23640,0,2000,2000,25640,1192.6653589
885772,20083.306853,17280,0,0,0,17280,2803.3068535
885779,105376.66902,35220,0,0,0,35220,70156.669018
885787,14892.260377,15720,0,0,0,15720,-827.7396233
885792,26933.11317,15600,0,0,0,15600,11333.11317
885795,39298.159056,24840,15000,0,15000,39840,-541.8409444
885802,1500,4020,0,0,0,4020,-2520
885803,12106.398608,14340,0,0,0,14340,-2233.601392
885810,46812.083992,34620,15000,0,15000,49620,-2807.916008
885811,16301.115895,13860,0,0,0,13860,2441.1158947
885821,20887.245999,17880,0,350,350,18230,2657.2459993
885822,29715.382329,26940,0,0,0,26940,2775.3823288
885835,46217.614143,25200,0,1800,1800,27000,19217.614143
885841,2500,9600,0,0,0,9600,-7100
885847,11417.8021,11220,0,0,0,11220,197.8020998
885864,22357.570147,14400,0,0,0,14400,7957.5701469
885865,15374.168515,14460,0,0,0,14460,914.16851466
885867,19433.889058,15600,0,0,0,15600,3833.8890581
885868,155425.43661,54000,0,6500,6500,60500,94925.436614
885878,32950,12540,0,0,0,12540,20410
885887,54215.136481,39360,0,0,0,39360,14855.136481
885902,34695.727792,18500,0,200,200,18700,15995.727792
885913,34215.324942,49200,0,0,0,49200,-14984.67506
885930,15000,25428,0,0,0,25428,-10428
885931,43818.840987,20500,0,0,0,20500,23318.840987
885935,13008.307647,18528,0,0,0,18528,-5519.692353
885952,6300,9600,0,0,0,9600,-3300
885956,31782.042333,27704,0,600,600,28304,3478.042333
885977,21917.431898,15000,0,0,0,15000,6917.4318977
885979,42015.428486,21596,0,0,0,21596,20419.428486
885983,69279.807373,41200,0,0,0,41200,28079.807373
885984,69675.748161,37880,0,0,0,37880,31795.748161
885987,18000,16464,-700,0,-700,15764,2236
885991,15200,11760,0,0,0,11760,3440
885995,23400,18000,0,0,0,18000,5400
885997,40923.736133,24900,0,0,0,24900,16023.736133
886000,24442.72504,21600,0,0,0,21600,2842.7250395
886005,14800,14220,0,0,0,14220,580
886013,101959.34033,30660,0,0,0,30660,71299.340333
886015,25223.736133,25200,0,0,0,25200,23.736133073
886016,18239.16462,13720,0,0,0,13720,4519.1646196
886019,14049.411109,17520,0,0,0,17520,-3470.588891
886050,17433.230586,18220,0,0,0,18220,-786.7694137
886051,20817.8021,20400,0,0,0,20400,417.8020998
886052,11153.054873,9600,0,0,0,9600,1553.0548732
886062,2130.1094214,15600,0,0,0,15600,-13469.89058
886093,24657.560123,21000,0,700,700,21700,2957.5601227
886098,17573.273771,10800,0,0,0,10800,6773.2737714
886111,25479.340333,24884,0,0,0,24884,595.34033268
886112,19685.273785,16488,0,0,0,16488,3197.2737845
886113,19844.262772,20588,0,0,0,20588,-743.7372279
886114,11828.483095,13200,0,0,0,13200,-1371.516905
886117,8400,13620,0,0,0,13620,-5220
886121,14441.538233,17428,0,0,0,17428,-2986.461767
886122,38934.418319,33600,0,0,0,33600,5334.4183192
886124,18562.924032,13800,0,0,0,13800,4762.924032
886125,20698.289825,24448,0,0,0,24448,-3749.710175
886126,7030.4944532,8970,0,0,0,8970,-1939.505547
886130,20111.815692,23220,0,0,0,23220,-3108.184308
886141,15666.309731,17400,0,375,375,17775,-2108.690269
886149,51741.381262,25200,0,0,0,25200,26541.381262
886151,10079.340333,11060,0,0,0,11060,-980.6596673
886172,40733.065125,43800,0,400,400,44200,-3466.934875
886174,23446.564291,23880,120,800,920,24800,-1353.435709
886186,29561.553841,22100,0,0,0,22100,7461.5538411
886190,29523.98741,30240,0,0,0,30240,-716.0125896
886202,25476.910888,24660,0,0,0,24660,816.91088818
886210,60820.570002,26940,0,1800,1800,28740,32080.570002
886217,27101.326429,20400,0,0,0,20400,6701.3264289
886226,36939.250435,21600,0,500,500,22100,14839.250435
886228,21497.472266,21540,0,0,0,21540,-42.52773385
886229,39505.579748,39660,0,0,0,39660,-154.4202522
886232,17501.162629,25080,0,1000,1000,26080,-8578.837371
886233,11023.736133,9760,5000,0,5000,14760,-3736.263867
886234,28741.795024,24000,0,0,0,24000,4741.7950241
886273,28170.868552,15000,0,0,0,15000,13170.868552
886282,27718.680665,22200,0,500,500,22700,5018.6806654
886302,17623.625198,15980,0,0,0,15980,1643.6251977
886325,36030.527139,25440,0,0,0,25440,10590.527139
886326,19559.340333,22800,0,0,0,22800,-3240.659667
886328,31001.510811,25200,0,0,0,25200,5801.510811
886330,56022.392649,41880,0,0,0,41880,14142.392649
886333,42539.688455,37200,0,0,0,37200,5339.6884547
886337,23089.773861,19499.773861,0,0,0,19499.773861,3590
886342,29731.616269,27600,2000,0,2000,29600,131.61626938
886346,54469.881533,29600,0,0,0,29600,24869.881533
886347,35922.620606,26400,0,0,0,26400,9522.6206064
886352,24327.416014,14970.513422,0,0,0,14970.513422,9356.9025919
886353,46831.917356,46440,0,0,0,46440,391.91735596
886358,66043.619931,39600,0,0,0,39600,26443.619931
886362,42304.295218,26400,0,0,0,26400,15904.295218
886365,90282.615923,63269.653799,0,0,0,63269.653799,27012.962124
886367,7986.8623346,7452,0,0,0,7452,534.86233462
886378,35486,28368,0,0,0,28368,7118
886398,38420.538447,26400,0,2000,2000,28400,10020.538447
886419,17204.450637,14004,0,200,200,14204,3000.4506366
886427,126129.62025,67400,0,5000,5000,72400,53729.620246
886432,76442.158171,52400,0,2500,2500,54900,21542.158171
886435,43883.363596,31380,0,1200,1200,32580,11303.363596
886436,61035.43062,40600,0,0,0,40600,20435.43062
886443,209940.84036,109200,0,1000,1000,110200,99740.840358
886449,32426.856795,25440,0,0,0,25440,6986.8567952
886450,10441.538233,19800,0,0,0,19800,-9358.461767
886451,21160.419961,18000,0,400,400,18400,2760.4199609
886457,44431.288824,37400,0,600,600,38000,6431.2888243
886461,47872.96553,25200,0,0,0,25200,22672.96553
886466,27707.042144,20100,0,0,0,20100,7607.0421445
886471,48535.6042,28520,0,0,0,28520,20015.6042
886472,22017.8021,15600,0,0,0,15600,6417.8020998
886476,44023.736133,33600,0,0,0,33600,10423.736133
886479,10500,22200,1500,0,1500,23700,-13200
886487,23102.049451,26820,0,0,0,26820,-3717.950549
886488,23655.276071,19200,0,0,0,19200,4455.2760709
886507,29726.949493,24000,0,0,0,24000,5726.9494925
886509,37043.512062,34800,0,0,0,34800,2243.512062
886517,47233.314814,36360,0,0,0,36360,10873.314814
886529,51276.880884,33588.819705,0,0,0,33588.819705,17688.061179
886531,23106.583082,15360,0,0,0,15360,7746.5830817
886533,29266.874101,23620,0,0,0,23620,5646.8741009
886562,14050.097951,17400,0,800,800,18200,-4149.902049
886563,50941.722587,31200,0,0,0,31200,19741.722587
886567,12000,13500,0,0,0,13500,-1500
886570,32248.491395,19920,0,0,0,19920,12328.491395
886577,20217.757371,21840,0,0,0,21840,-1622.242629
886581,48388.203519,41340,0,0,0,41340,7048.2035189
886584,13006.154059,12000,0,0,0,12000,1006.154059
886591,39461.526361,31200,0,0,0,31200,8261.5263613
886603,35883.364437,35220,0,0,0,35220,663.36443712
886604,30681.740001,32760,0,0,0,32760,-2078.259999
886606,66407.176063,56040,0,0,0,56040,10367.176063
886607,51362.964697,47960,0,0,0,47960,3402.9646971
886608,37110.753484,39840,0,0,0,39840,-2729.246516
886614,8000,15600,0,0,0,15600,-7600
886626,62778.553791,31464,900,1650,2550,34014,28764.553791
886629,6000,5400,0,0,0,5400,600
886636,67844.965916,24500,0,0,0,24500,43344.965916
886647,44488.496868,33000,0,0,0,33000,11488.496868
886652,18828.083752,12096,0,0,0,12096,6732.0837518
886654,21000,23820,300,400,700,24520,-3520
886656,15543.313449,12060,0,150,150,12210,3333.3134489
886662,21956.041996,18600,0,600,600,19200,2756.0419961
886665,10800,7620,0,0,0,7620,3180
886668,14656.812599,12240,0,0,0,12240,2416.8125988
886682,18694.944532,20300,0,0,0,20300,-1605.055468
886689,33823.736133,20400,0,1000,1000,21400,12423.736133
886697,14950,19260,0,0,0,19260,-4310
886698,19578.020998,19840,0,0,0,19840,-261.979002
886719,38147.472266,38400,0,0,0,38400,-252.5277339
886720,42055.460216,34352,0,0,0,34352,7703.4602164
886721,31922.409545,24600,0,0,0,24600,7322.4095446
886726,22942.439197,14400,0,0,0,14400,8542.439197
886730,33873.029926,32400,0,0,0,32400,1473.0299265
886732,20411.868067,16800,0,0,0,16800,3611.8680665
886734,45477.86213,44620,0,0,0,44620,857.86212999
886738,19000,21120,0,0,0,21120,-2120
886740,16000,18300,0,0,0,18300,-2300
886741,34046.586179,22200,0,0,0,22200,11846.586179
886744,85531.206007,46740,0,0,0,46740,38791.206007
886747,12200,10800,0,0,0,10800,1400
886748,34945.405238,22800,0,0,0,22800,12145.405238
886763,31108.854766,22800,0,0,0,22800,8308.8547657
886780,16490.667361,21096,0,200,200,21296,-4805.332639
886782,11482.484772,12960,0,0,0,12960,-1477.515228
886784,28932.765664,24000,0,0,0,24000,4932.7656641
886788,35881.807715,37800,0,0,0,37800,-1918.192285
886789,50441.421007,18000,0,0,0,18000,32441.421007
886792,33903.12957,33600,0,0,0,33600,303.12957043
886794,26186.027222,23040,0,0,0,23040,3146.0272221
886797,47314.905715,31200,13000,0,13000,44200,3114.9057151
886798,16852.072539,18000,0,0,0,18000,-1147.927461
886803,58876.992142,37200,0,0,0,37200,21676.992142
886809,47857.683444,38400,0,0,0,38400,9457.6834436
886812,20700.293871,14040,0,0,0,14040,6660.2938709
886815,15302.934198,21780,0,0,0,21780,-6477.065802
886817,14305.817977,21120,0,0,0,21120,-6814.182023
886822,34522.889024,23460,0,0,0,23460,11062.889024
886824,13466.236145,12000,0,0,0,12000,1466.2361446
886828,36995.985943,36000,0,0,0,36000,995.98594338
886841,52207.187796,51320,0,0,0,51320,887.1877958
886849,29635.426586,22800,0,0,0,22800,6835.4265859
886850,29129.670166,24000,0,0,0,24000,5129.6701663
886851,68926.189661,39236,0,0,0,39236,29690.189661
886854,23196.522944,30240,0,440,440,30680,-7483.477056
886857,33487.460776,27400,0,590,590,27990,5497.4607761
886862,20150,30000,0,0,0,30000,-9850
886866,25407.868067,23400,0,1000,1000,24400,1007.8680665
886870,43160.611765,28200,0,0,0,28200,14960.611765
886874,30059.340333,31934,0,0,0,31934,-1874.659667
886877,99761.659823,81200,0,760,760,81960,17801.659823
886883,25261.36252,16800,0,0,0,16800,8461.3625198
886884,33901.795225,39440,0,900,900,40340,-6438.204775
886887,38632.496777,34200,0,0,0,34200,4432.4967767
886914,39708.15964,22800,0,0,0,22800,16908.15964
886915,27973.656551,23400,0,0,0,23400,4573.6565509
886918,60147.472266,54780,5000,0,5000,59780,367.47226615
886923,27016.200145,26460,0,0,0,26460,556.20014484
886924,29741.723298,28800,0,0,0,28800,941.72329827
886932,25529.683869,24180,0,0,0,24180,1349.683869
886938,46148.702414,37760,500,1000,1500,39260,6888.7024138
886939,7004.9618204,9600,0,0,0,9600,-2595.03818
886963,30986.020404,20400,17000,0,17000,37400,-6413.979596
886969,18207.564079,18360,5800,0,5800,24160,-5952.435921
886976,35847.547104,33600,0,0,0,33600,2247.5471041
886980,21357.028524,21980,0,0,0,21980,-622.9714755
886986,77493.878069,43660,0,1000,1000,44660,32833.878069
886987,7205.9340333,10200,0,0,0,10200,-2994.065967
886990,25587.208438,21600,0,0,0,21600,3987.2084381
886993,33142.416798,27000,0,350,350,27350,5792.4167984
887002,55923.758988,39420,0,0,0,39420,16503.758988
887012,50212.507861,43620,0,700,700,44320,5892.5078614
887021,29395.6042,16800,0,380,380,17180,12215.6042
887022,45596.78202,44120,0,0,0,44120,1476.7820203
887063,22939.340333,19200,0,1000,1000,20200,2739.3403327
887068,24022.372133,24000,15000,1000,16000,40000,-15977.62787
887087,13089.868067,13440,0,500,500,13940,-850.1319335
887090,21065.903464,26220,0,1200,1200,27420,-6354.096536
887092,8211.8680665,17880,0,0,0,17880,-9668.131933
887098,20953.340333,18000,0,500,500,18500,2453.3403327
887102,18000,20220,0,0,0,20220,-2220
887122,12718.680665,9600,-500,0,-500,9100,3618.6806654
887123,18223.736133,16200,0,0,0,16200,2023.7361331
887130,12400,12600,0,0,0,12600,-200
887135,16650,16560,0,0,0,16560,90
887138,49839.816378,29075.836383,4000,300,4300,33375.836383,16463.979995
887158,23202.062412,21560,0,0,0,21560,1642.0624116
887159,23093.401112,14784,0,600,600,15384,7709.4011116
887175,14011.868067,12360,1300,0,1300,13660,351.86806654
887189,40741.953612,24000,0,0,0,24000,16741.953612
887190,68570.489431,33460,0,0,0,33460,35110.489431
887201,36200,29820,0,0,0,29820,6380
887203,21789.878566,20400,0,0,0,20400,1389.8785656
887205,16211.177821,14400,0,0,0,14400,1811.1778207
887206,16023.736133,15600,0,0,0,15600,423.73613307
887211,45523.005709,33860,0,0,0,33860,11663.005709
887214,14311.868067,13800,5000,0,5000,18800,-4488.131933
887219,35123.482222,34220,0,0,0,34220,903.48222182
887220,27246.041996,16800,0,0,0,16800,10446.041996
887235,84308.206442,52800,0,200,200,53000,31308.206442
887236,10602.512773,18600,0,600,600,19200,-8597.487227
887238,29788.895834,27220.215168,0,0,0,27220.215168,2568.6806654
887239,39777.17786,39660,0,0,0,39660,117.17785956
887244,15743.736133,13200,0,0,0,13200,2543.7361331
887245,24567.8021,21600,5750,700,6450,28050,-3482.1979
887251,19356.041996,14400,0,600,600,15000,4356.0419961
887254,18803.736133,16944,0,0,0,16944,1859.7361331
887261,32964.914675,24000,0,0,0,24000,8964.914675
887267,14530.05215,12360,0,0,0,12360,2170.05215
887282,21183.153498,15000,0,0,0,15000,6183.1534977
887287,56199.020598,34440,0,500,500,34940,21259.020598
887294,18006.160709,16200,0,0,0,16200,1806.1607086
887298,27554.441058,24000,0,0,0,24000,3554.4410584
887302,26094.183797,14640,0,0,0,14640,11454.183797
887303,26820.311585,25200,0,600,600,25800,1020.3115848
887307,19057.724122,18240,0,300,300,18540,517.72412154
887332,10935.450079,12960,0,0,0,12960,-2024.549921
887347,11630.548732,10800,0,0,0,10800,830.5487319
