nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape,npens
812105,2,1,1,1,1989,1009,13,2,0,95,1
812116,2,1,1,1,2008,1080,13,2,0,80,1
812123,1,1,1,1,1989,360,1,2,0,50,1
812123,2,1,1,1,1980,1100,13,2,0,80,1
812124,1,1,1,1,2007,1100,13,2,0,80,1
812153,1,1,2,1,1982,1400,13,2,0,100,1
812153,2,1,2,1,1983,1200,13,2,0,100,1
812155,1,1,1,5,1989,700,13,2,0,,1
812158,1,1,2,1,1975,1400,13,2,0,100,1
812163,1,1,1,1,1984,800,13,2,0,70,1
812164,1,1,1,1,1992,2700,13,2,0,80,1
812168,1,1,1,1,1987,1300,13,2,0,80,1
812170,1,1,1,1,1978,6500,13,2,0,90,1
812197,1,1,1,1,1991,900,13,2,0,90,1
812197,2,1,1,1,1990,450,13,2,0,60,1
812243,1,1,1,1,2003,1290,13,2,0,78,1
812243,2,1,2,1,2005,1700,13,2,0,80,1
812248,1,1,2,1,1994,1350,13,2,0,80,1
812248,2,1,2,1,1989,1320,13,2,0,70,1
812290,1,1,1,1,2000,1200,13,2,0,80,1
812290,2,1,1,1,1996,960,13,2,0,70,1
812297,1,1,1,1,1995,1968,13,2,0,90,1
812297,2,2,1,1,1999,499,13,2,0,70,1
812314,1,1,1,1,2000,1189,13,2,0,95,1
812318,1,1,2,1,1984,1498,13,2,0,80,1
812318,2,2,1,1,1965,968,13,2,0,80,1
812320,2,1,1,1,2006,1160,13,2,0,70,1
812321,1,1,1,1,1992,900,13,2,0,70,1
812343,1,1,1,1,1981,1060,13,2,0,70,1
812345,2,2,1,1,1984,998,13,2,0,60,1
812345,2,2,2,5,1998,350,13,2,0,,2
812351,1,1,1,1,2002,1020,13,2,0,100,1
812351,2,2,1,1,2000,979,13,2,0,95,1
812364,1,1,1,5,2008,1200,13,2,0,,1
812366,2,1,1,5,2003,800,13,2,0,,1
812390,1,1,2,1,1979,3400,13,2,0,100,1
812414,1,1,1,1,2004,1500,13,2,0,70,1
812414,4,2,1,5,1988,550,13,2,0,,1
812424,1,1,1,1,1995,1100,13,2,0,70,1
812473,1,1,1,1,1997,420,13,2,0,70,1
812473,1,1,1,3,1966,300,13,2,0,,2
812523,1,1,1,1,2005,600,13,2,0,60,1
812567,1,1,1,5,1992,580,13,2,0,,1
812568,1,1,1,7,2005,11000,13,2,0,,1
812568,1,1,1,1,2005,22000,13,2,0,60,2
812628,1,1,2,1,2007,1800,13,2,0,82,1
812644,1,1,1,1,1970,1129,13,2,0,100,1
812644,2,2,1,1,1974,912,13,2,0,95,1
812654,1,1,1,1,1994,1230,13,2,0,100,1
812658,1,1,1,1,1992,1106,13,2,0,95,1
812658,2,2,1,1,2000,518,13,2,0,80,1
812675,1,1,1,1,1981,860,13,2,0,70,1
812677,1,1,1,5,1992,810,13,2,0,,1
812681,2,1,1,1,2005,1300,13,2,0,80,1
812692,1,1,1,1,1992,1098,13,2,0,100,1
812692,2,2,1,1,1987,958,13,2,0,100,1
812696,1,1,1,1,1964,730,13,2,0,80,1
812696,1,1,1,5,1989,490,13,2,0,,2
812702,1,1,1,1,1970,1090,13,2,0,100,1
812702,1,1,1,5,2006,1198,13,2,0,,2
812707,2,1,1,1,1982,1089,13,2,0,100,1
812717,1,1,1,1,1993,1090,13,2,0,70,1
812717,2,2,1,1,2000,1300,13,2,0,80,1
812718,1,1,1,5,2006,2000,13,2,0,,1
812724,1,1,1,1,2000,1098,13,2,0,100,1
812724,2,1,1,1,2003,465,13,2,0,80,1
812750,1,1,1,1,1991,1100,13,2,0,70,1
812750,1,1,1,5,2004,600,13,2,0,,2
812752,1,1,1,5,2007,968,13,2,0,,1
812753,1,1,1,1,1994,1109,13,2,0,90,1
812753,2,2,1,1,2002,1155,13,2,0,95,1
812757,1,1,1,1,1997,1370,13,2,0,80,1
812770,1,1,1,1,1995,1270,13,2,0,70,1
812770,2,1,1,1,1995,1210,13,2,0,70,1
812777,1,1,1,1,1996,980,13,2,0,70,1
812807,1,1,2,1,1994,1500,13,2,0,100,1
812821,1,1,1,1,2000,750,13,2,0,70,1
812847,1,1,1,1,1994,1295,13,2,0,100,1
812847,2,1,1,1,1996,970,13,2,0,100,1
812848,1,1,1,1,2005,1306,13,2,0,90,1
812849,1,1,1,1,1992,1000,12,2,0,40,1
812850,1,1,1,1,2005,1298,13,2,0,100,1
812851,1,1,1,1,1986,,12,2,0,50,1
812854,1,1,1,1,1997,860,13,2,0,80,1
812854,1,1,1,5,2007,280,13,2,0,,2
812856,2,1,1,1,2002,1295,13,2,0,80,1
812859,1,1,1,1,1979,1210,13,2,0,95,1
812872,1,1,1,1,1990,830,13,2,0,70,1
812875,1,1,1,3,1973,260,13,2,0,,1
812880,1,1,1,1,1990,1060,13,2,0,80,1
812890,1,1,1,1,1989,510,13,2,0,70,1
812890,1,1,1,5,1992,360,13,2,0,,2
812897,1,1,1,1,1993,815,13,2,0,70,1
812897,2,1,1,5,1976,615,13,2,0,,1
812897,3,1,1,1,1990,890,13,2,0,70,1
812908,1,1,1,1,1999,1130,13,2,0,70,1
812908,2,2,1,1,1996,162,13,2,0,50,1
812915,1,1,1,1,1987,959,13,2,0,85,1
812915,2,1,4,4,1988,578,13,2,0,,1
812917,2,1,1,5,2005,890,13,2,0,,1
812919,1,1,1,1,2003,1800,13,2,0,90,1
812920,3,1,1,1,1990,1200,13,2,0,70,1
812920,3,1,4,3,2000,440,12,2,0,,2
812924,1,1,1,1,1997,1200,13,2,0,70,1
812924,2,1,2,1,1993,879,13,2,0,70,1
812998,1,1,1,5,1979,430,13,2,0,,1
813003,1,1,2,1,1983,1178,13,2,0,65,1
813003,2,2,1,1,1966,581,13,1,84,50,1
813011,1,1,1,1,1990,1350,13,2,0,80,1
813016,1,1,1,1,1987,1000,13,2,0,80,1
813016,2,1,1,1,1986,1100,13,2,0,80,1
813028,1,1,1,1,2001,2000,13,2,0,80,1
813031,1,1,1,1,1994,1900,13,2,0,86,1
813039,1,1,1,1,1997,1200,13,2,0,80,1
813056,1,1,1,1,2002,1800,13,2,0,70,1
813056,2,2,1,1,2004,1500,13,2,0,90,1
813082,1,1,1,1,1981,900,13,2,0,50,1
813082,1,1,1,5,1973,145,13,2,0,,2
813099,2,2,2,1,2008,1607,4,2,0,88,1
813105,1,1,1,1,1991,800,13,2,0,80,1
813105,2,1,1,1,1988,650,13,2,0,80,1
813111,1,1,3,1,2003,1274,13,2,0,70,1
813111,2,1,2,1,2004,1420,13,2,0,85,1
813111,3,1,1,5,1970,550,13,2,0,,1
813129,1,1,1,1,1992,1200,13,2,0,90,1
813133,2,1,1,1,2007,950,13,2,0,60,1
813135,4,1,1,1,2000,620,13,2,0,80,1
813135,4,1,1,5,2008,220,13,2,0,,2
813136,1,1,1,1,1988,620,13,2,0,60,1
813136,2,2,1,1,1988,450,13,2,0,70,1
813138,1,1,1,1,1990,1360,13,2,0,90,1
813141,1,1,1,1,1983,720,13,2,0,90,1
813141,2,2,1,1,1980,800,13,2,0,90,1
813196,1,1,1,1,1999,440,13,2,0,50,1
813196,2,2,1,1,2001,712,13,2,0,70,1
813219,1,1,1,1,1980,600,13,2,0,80,1
813227,1,1,1,2,1974,570,13,2,0,,1
813229,1,1,1,1,1989,600,13,2,0,70,1
813246,1,1,1,5,1980,500,13,2,0,,1
813270,1,1,1,5,2007,1000,12,2,0,,1
813280,1,1,1,1,2006,1300,12,2,0,90,1
813281,1,1,1,5,1983,800,12,2,0,,1
813283,1,1,1,1,1999,1200,12,2,0,80,1
813283,2,2,1,1,1996,1200,12,2,0,80,1
813287,1,1,1,1,1984,2200,12,2,0,90,1
813287,2,2,1,1,1983,1300,12,2,0,70,1
813295,1,1,1,1,1982,950,12,2,0,90,1
813295,2,2,1,1,1989,900,12,2,0,90,1
813305,1,1,1,2,1980,430,12,2,0,,1
813319,1,1,1,1,2007,800,12,2,0,90,1
813323,1,1,1,4,1990,500,12,2,0,,1
813335,1,1,1,5,1993,750,12,2,0,,1
813378,1,1,2,1,2007,900,12,2,0,70,1
813378,1,1,1,5,1980,232,12,2,0,,2
813379,1,1,1,5,2007,440,12,2,0,,1
813379,2,1,1,5,1994,450,12,2,0,,1
813379,2,1,1,3,1980,360,12,2,0,,2
813395,1,1,1,1,1996,1150,12,2,0,80,1
813418,1,1,2,1,2003,610,13,2,0,50,1
813424,1,1,1,3,1993,250,13,2,0,,1
813427,1,1,2,1,1976,1500,13,2,0,80,1
813435,1,1,1,1,1983,1500,13,2,0,80,1
813442,1,1,2,1,1960,225,13,2,0,30,1
813442,1,1,2,1,1982,927,13,2,0,80,2
813442,1,1,2,5,1972,297,12,2,0,,3
813462,1,1,1,1,1986,510,13,2,0,80,1
813462,2,2,1,1,1986,560,13,2,0,80,1
813475,1,1,1,1,1997,1980,13,2,0,90,1
813475,4,4,1,1,1989,1200,13,2,0,90,1
813486,1,1,2,1,1981,1700,13,2,0,80,1
813493,1,1,2,1,1992,900,13,2,0,70,1
813496,1,1,1,1,1992,700,13,2,0,70,1
813528,1,1,1,1,1999,1200,13,2,0,70,1
813547,1,1,2,1,2006,1000,13,2,0,70,1
813547,2,1,2,1,1995,1500,13,2,0,80,1
813627,1,1,1,5,1999,404,13,2,0,,1
813644,1,1,1,5,2001,800,13,2,0,,1
813651,1,1,2,1,1997,1180,13,2,0,65,1
813651,2,2,2,1,2006,1014,13,2,0,80,1
813657,1,1,1,1,1994,4200,13,2,0,70,1
813684,4,1,1,4,1991,712,13,2,0,,1
813686,1,1,2,1,2005,1600,13,2,0,80,1
813686,1,1,1,1,2005,,12,2,0,2,2
813687,1,1,2,1,2000,1300,13,2,0,80,1
813729,1,1,1,1,1991,1400,13,2,0,90,1
813730,1,1,1,1,1991,1208,13,2,0,40,1
813730,2,1,2,1,1986,1320,13,2,0,40,1
813739,1,1,1,1,1999,1500,13,2,0,70,1
813749,1,1,2,1,1999,,12,2,0,50,1
813778,3,1,1,4,1995,660,12,2,0,,1
813818,1,1,1,2,1974,250,12,2,0,,1
813818,1,1,1,4,2005,600,12,2,0,,2
813838,1,1,1,5,2007,420,13,2,0,,1
813852,2,2,1,1,1988,400,13,2,0,60,1
813852,2,2,1,5,1990,450,13,2,0,,2
813869,1,1,1,1,1978,450,13,2,0,60,1
813869,1,1,1,5,1992,250,13,2,0,,2
813887,1,1,1,1,1996,490,13,2,0,70,1
813887,2,2,1,1,1996,650,13,2,0,70,1
813889,1,1,1,1,1988,500,13,2,0,70,1
813889,1,1,1,5,1973,100,13,2,0,,2
813893,1,1,1,1,2004,590,13,2,0,40,1
813893,1,1,1,5,1990,290,13,2,0,,2
813912,3,3,5,2,2006,2400,12,2,0,,1
813942,1,1,2,1,1999,4000,13,2,0,80,1
813942,2,1,1,1,2001,180,13,2,0,50,1
813947,1,1,1,2,2003,100,12,2,0,,1
813947,2,1,1,2,2003,340,12,2,0,,1
813952,3,1,1,2,2008,415,5,2,0,,1
813976,1,1,1,1,2000,600,13,2,0,60,1
813986,1,1,2,1,1982,980,13,2,0,100,1
814006,1,1,2,1,1996,580,13,2,0,70,1
814006,2,1,1,2,2002,300,13,2,0,,1
814027,1,1,1,5,2006,780,13,2,0,,1
814044,1,1,1,1,2007,1000,13,2,0,50,1
814044,2,2,2,1,1996,700,13,2,0,50,1
814051,1,1,1,1,1991,2750,13,2,0,50,1
814051,2,2,2,1,1979,1200,13,2,0,80,1
814064,1,1,1,1,2001,120,13,2,0,80,1
814064,2,1,5,1,1996,700,13,2,0,70,1
814064,2,1,1,1,2001,600,13,2,0,70,2
814102,1,1,1,3,1977,874,13,2,0,,1
814102,2,1,1,1,1990,596,13,2,0,56,1
814125,1,1,1,1,1999,1500,13,2,0,50,1
814136,2,1,2,1,1985,800,13,2,0,70,1
814179,1,1,1,1,2001,3500,13,2,0,60,1
814186,1,1,1,1,1998,720,13,2,0,50,1
814186,2,1,1,1,1996,430,13,2,0,50,1
814187,1,1,1,1,1992,1200,13,2,0,90,1
814198,1,1,1,1,2005,3000,13,2,0,80,1
814225,1,1,1,1,1996,4350,13,2,0,57,1
814225,1,1,5,7,1996,105,13,2,0,,2
814225,2,1,2,1,2003,1350,13,2,0,95,1
814233,1,1,5,5,1967,500,12,2,0,,1
814245,1,1,1,1,2001,3400,13,2,0,80,1
814245,2,1,2,1,1990,900,13,2,0,60,1
814246,1,1,1,1,1992,700,13,2,0,50,1
814246,2,1,1,1,2001,420,13,2,0,50,1
814261,1,1,1,1,1982,2100,13,2,0,60,1
814262,1,1,1,1,2001,2600,13,2,0,65,1
814262,2,2,1,1,1994,1200,13,2,0,75,1
814312,1,1,1,1,1998,1840,13,2,0,70,1
814338,1,1,1,1,1991,,13,2,0,80,1
814338,2,1,1,1,1994,,13,2,0,70,1
814354,1,1,2,1,1982,1200,13,2,0,80,1
814384,1,1,1,1,2003,2800,14,2,0,80,1
814384,2,1,1,1,2005,1200,13,2,0,80,1
814390,1,1,1,1,1993,1900,13,2,0,85,1
814390,1,1,4,1,2000,150,13,2,0,10,2
814390,2,1,1,1,1990,420,13,2,0,60,1
814395,2,1,1,1,2007,1700,13,2,0,40,1
814439,1,1,1,1,1989,1600,13,2,0,90,1
814439,2,1,2,1,2000,1200,13,2,0,80,1
814466,1,1,1,1,2005,1300,13,2,0,70,1
814466,1,1,3,5,1986,190,13,2,0,,2
814468,1,1,2,1,1982,850,13,2,0,100,1
814468,1,1,1,5,1984,450,13,2,0,,2
814468,1,1,1,1,1984,90,12,2,0,10,3
814489,1,1,1,1,2004,670,13,2,0,80,1
814496,1,1,1,1,1998,930,13,2,0,80,1
814496,2,1,1,1,1992,910,13,2,0,80,1
814500,1,1,1,5,2005,500,13,2,0,,1
814500,1,1,1,4,2005,245,13,1,2550,,2
814500,1,1,1,3,2008,499,13,1,5000,,3
814532,1,1,1,1,2001,3900,13,2,0,75,1
814532,2,2,1,1,1998,1550,13,2,0,95,1
814533,1,1,3,3,2007,435,12,2,0,,1
814537,1,1,1,1,1990,500,14,2,0,70,1
814546,1,1,1,1,1990,720,13,2,0,70,1
814547,1,1,1,1,1982,1300,13,2,0,80,1
814547,2,2,1,1,1992,470,2,2,0,80,1
814553,1,1,1,1,1997,1900,13,2,0,60,1
814558,1,1,1,1,1996,2550,13,2,0,70,1
814558,2,2,1,1,2000,670,13,1,100,40,1
814567,1,1,1,1,1994,1750,13,2,0,75,1
814567,2,1,1,1,2002,1200,13,2,0,75,1
814573,1,1,1,1,2000,2000,13,2,0,50,1
814573,1,1,4,3,1970,380,12,2,0,,2
814573,1,1,2,5,2000,400,13,2,0,,3
814586,2,1,1,1,2006,800,13,2,0,80,1
814601,1,1,2,5,1997,750,12,2,0,,1
814640,1,1,2,1,2004,1400,13,2,0,70,1
814640,2,1,1,1,2007,800,13,2,0,60,1
814649,2,1,1,1,2007,1450,13,2,0,85,1
814654,1,1,2,1,2008,1750,4,2,0,90,1
814659,1,1,5,1,1991,700,13,2,0,60,1
814659,2,2,1,3,1989,550,13,2,0,,1
814713,1,1,1,2,1980,530,12,2,0,,1
814716,1,1,1,5,2003,534,13,2,0,,1
814719,1,1,1,2,2003,580,12,2,0,,1
814719,2,2,1,2,2004,396,12,2,0,,1
814722,2,2,1,3,2001,700,12,2,0,,1
814738,1,1,1,1,1990,581,13,2,0,70,1
814767,1,1,1,5,2001,700,13,2,0,,1
814784,1,1,1,1,1984,1100,13,2,0,80,1
814784,1,1,1,5,1998,450,13,2,0,,2
814849,1,1,1,1,1994,550,13,2,0,70,1
814849,1,1,1,3,2001,470,12,2,0,,2
814862,1,1,1,1,2002,1100,13,2,0,70,1
814865,1,1,1,1,1995,800,13,2,0,100,1
814869,2,2,1,1,2004,642,13,2,0,70,1
814874,1,1,1,1,1999,600,13,2,0,50,1
814902,1,1,1,1,1987,700,13,2,0,50,1
814902,2,1,1,1,2007,600,13,2,0,40,1
814907,1,1,1,1,2003,430,13,2,0,50,1
814911,1,1,1,1,1999,980,13,2,0,70,1
814915,1,1,1,5,1987,1000,13,2,0,,1
814918,1,1,3,2,2007,1000,13,2,0,,1
814927,1,1,1,1,1989,700,12,2,0,70,1
814927,2,2,1,1,1970,800,12,2,0,80,1
814927,3,1,1,1,1991,920,12,2,0,90,1
814936,1,1,1,1,2003,1100,13,2,0,60,1
814936,2,2,1,1,2007,980,13,2,0,75,1
814960,1,1,1,1,1994,1400,13,2,0,90,1
814962,1,1,1,1,1991,1000,12,2,0,70,1
814962,2,2,1,1,1997,360,12,2,0,35,1
814970,1,1,1,1,1969,1800,12,2,0,40,1
815023,2,1,1,5,1989,500,13,2,0,,1
815023,2,1,1,2,2003,700,13,2,0,,2
815032,1,1,1,1,1985,1098,13,2,0,80,1
815032,1,1,1,5,2005,724,13,2,0,,2
815129,1,1,1,5,1994,450,13,2,0,,1
815135,1,1,2,1,1988,1850,13,2,0,80,1
815141,1,1,1,5,2002,550,13,2,0,,1
815147,3,1,1,3,2002,700,13,2,0,,1
815152,1,1,1,1,1985,800,13,2,0,70,1
815152,2,2,1,2,2001,690,13,2,0,,1
815154,1,1,1,5,2006,550,13,2,0,,1
815170,3,1,1,2,1993,500,13,2,0,,1
815176,1,1,1,1,1999,1000,12,2,0,80,1
815186,1,1,1,1,1996,700,13,2,0,50,1
815186,2,1,1,1,2000,500,13,2,0,40,1
815194,1,1,1,2,2001,500,13,2,0,,1
815194,2,2,1,5,1988,500,13,2,0,,1
815238,1,1,2,1,1997,1100,13,2,0,60,1
815291,2,2,1,4,2002,600,12,2,0,,1
815292,1,1,1,5,1995,604,12,2,0,,1
815298,1,1,1,1,1990,1200,12,2,0,70,1
815298,2,2,1,1,2003,1000,12,2,0,85,1
815299,1,1,1,1,1989,600,13,2,0,90,1
815299,2,2,1,2,1990,500,13,2,0,,1
815302,1,1,1,1,1990,1000,12,2,0,80,1
815304,1,1,1,5,1983,800,12,2,0,,1
815322,1,1,1,1,2004,1200,12,2,0,80,1
815327,1,1,1,1,1996,1000,12,2,0,90,1
815327,2,1,1,2,2008,400,12,2,0,,1
815331,2,2,1,2,2005,500,13,2,0,,1
815331,5,5,1,2,1980,550,13,2,0,,1
815331,6,6,1,2,1987,550,13,2,0,,1
815337,1,1,1,1,2002,900,12,2,0,90,1
815342,1,1,1,1,1990,1300,12,2,0,90,1
815344,1,1,1,1,1997,850,12,2,0,80,1
815344,2,1,1,2,2004,420,12,2,0,,1
815346,1,1,1,1,2008,1200,12,2,0,90,1
815346,5,2,1,4,1989,500,12,2,0,,1
815352,1,1,1,1,2004,1200,12,2,0,80,1
815360,1,1,1,1,2001,800,13,2,0,60,1
815360,2,1,1,1,2005,400,13,2,0,65,1
815367,1,1,1,1,2006,1050,13,2,0,70,1
815367,2,1,1,1,2003,400,13,2,0,40,1
815369,1,1,1,1,1999,900,13,2,0,40,1
815369,2,1,1,1,1995,2005,13,2,0,35,1
815377,1,1,1,1,2007,400,13,2,0,45,1
815377,2,1,1,1,2000,820,13,2,0,50,1
815394,1,1,1,1,1988,850,13,2,0,40,1
815394,2,1,1,1,1987,600,13,2,0,30,1
815398,1,1,1,1,1995,1050,13,2,0,45,1
815398,2,1,1,1,1981,400,13,2,0,30,1
815398,3,1,3,3,2001,380,13,2,0,,1
815398,3,1,1,1,1982,430,13,2,0,25,2
815403,1,1,1,1,1997,740,13,2,0,45,1
815403,2,1,1,1,1990,430,13,2,0,35,1
815406,1,1,1,1,1992,1000,13,2,0,60,1
815411,1,1,1,1,1990,400,13,2,0,40,1
815411,2,1,1,1,2008,800,13,2,0,60,1
815415,1,1,1,1,1999,1000,13,2,0,45,1
815422,2,1,1,1,2008,900,13,2,0,40,1
815435,1,1,1,1,1985,540,13,2,0,70,1
815448,1,1,1,1,1975,828,13,2,0,70,1
815452,1,1,1,2,2007,249,12,1,150,,1
815452,2,1,1,2,2008,480,7,2,0,,1
815459,1,1,3,1,2004,1330,13,2,0,94,1
815463,1,1,1,4,2005,395,13,2,0,,1
815463,2,2,1,4,2005,248,13,2,0,,1
815465,2,2,1,1,2007,438,13,2,0,70,1
815478,1,1,1,1,1993,1126,13,2,0,80,1
815478,1,1,2,5,2008,605,13,1,7000,,2
815500,1,1,1,1,2006,1300,13,2,0,90,1
815502,1,1,1,1,1998,810,12,2,0,80,1
815502,2,1,1,4,2002,450,12,2,0,,1
815511,1,1,1,1,1994,550,13,2,0,50,1
815511,2,2,1,2,1990,500,13,2,0,,1
815541,1,1,1,1,1997,1300,12,2,0,80,1
815558,1,1,1,1,1980,700,12,2,0,80,1
815559,1,1,1,3,2007,600,12,2,0,,1
815563,1,1,1,1,2005,1200,12,2,0,90,1
815565,3,2,1,1,1998,1000,12,2,0,80,1
815646,2,2,1,1,1998,1500,12,2,0,80,1
815646,2,2,2,5,2005,1600,13,2,0,,2
815652,3,1,1,5,2000,1500,13,2,0,,1
815661,2,1,1,1,2002,600,13,2,0,60,1
815661,2,1,1,4,2002,200,13,2,0,,2
815661,3,1,1,3,2002,400,13,2,0,,1
815662,2,1,1,5,1980,600,13,2,0,,1
815681,1,1,1,4,1998,600,13,2,0,,1
815695,2,1,1,5,1995,1000,13,2,0,,1
815717,1,1,1,1,2004,1000,13,2,0,70,1
815752,3,1,1,5,1985,550,13,2,0,,1
815757,1,1,1,1,2004,1100,13,2,0,75,1
815757,1,1,1,5,2008,500,12,2,0,,2
815759,1,1,1,1,1999,800,13,2,0,60,1
815759,2,1,1,1,2003,800,13,2,0,60,1
815759,3,1,1,5,1980,200,13,2,0,,1
815762,1,1,1,1,2000,1100,13,2,0,90,1
815767,1,1,1,1,1987,530,13,2,0,60,1
815767,1,1,1,5,1994,485,13,2,0,,2
815783,2,1,1,3,1998,1300,12,2,0,,1
815783,2,1,1,1,1980,500,12,2,0,35,2
815787,1,1,1,1,2001,1000,13,2,0,80,1
815790,1,1,1,1,1993,1050,13,2,0,80,1
815790,2,2,1,1,1983,650,13,2,0,90,1
815821,1,1,1,1,2006,980,13,2,0,90,1
815826,1,1,1,1,2001,2500,13,2,0,35,1
815826,2,2,2,1,1999,1400,13,2,0,90,1
815828,1,1,1,1,1983,800,13,2,0,70,1
815828,1,1,1,5,2000,200,13,2,0,,2
815828,1,1,4,6,1975,240,13,2,0,,3
815842,1,1,1,1,1990,400,13,2,0,50,1
815842,1,1,1,5,1999,400,13,2,0,,2
815843,2,1,1,1,2003,600,13,2,0,50,1
815854,1,1,1,5,1997,600,13,2,0,,1
815854,1,1,4,3,1976,450,12,2,0,,2
815857,1,1,1,1,1980,800,13,2,0,70,1
815857,2,2,1,1,1975,900,13,2,0,80,1
815866,1,1,1,1,1990,1000,13,2,0,80,1
815866,1,1,1,5,2005,400,12,2,0,,2
815889,2,1,1,1,2006,1000,13,2,0,70,1
815896,1,1,1,1,1997,1000,13,2,0,80,1
815896,2,2,1,1,1993,420,13,2,0,70,1
815900,1,1,1,1,1986,600,13,2,0,60,1
815900,1,1,1,6,2002,,12,2,0,,2
815900,2,1,1,1,1986,400,13,2,0,50,1
815900,2,1,1,4,2008,410,12,2,0,,2
815955,1,1,1,1,1996,1400,13,2,0,80,1
815968,1,1,1,1,2006,1800,13,2,0,60,1
815970,1,1,1,7,2003,300,13,2,0,,1
816001,1,1,1,1,2000,2000,13,2,0,80,1
816001,2,2,1,1,2003,1400,13,2,0,80,1
816006,1,1,1,1,2003,1400,13,2,0,90,1
816029,1,1,1,1,2006,1350,13,2,0,90,1
816029,2,2,1,1,2002,430,13,2,0,,1
816036,1,1,1,1,1986,800,13,2,0,75,1
816036,1,1,2,1,1996,700,13,2,0,75,2
816036,2,2,2,1,1996,700,13,2,0,75,1
816061,2,2,1,1,2003,22000,13,2,0,90,1
816071,1,1,1,1,1996,1100,13,2,0,70,1
816082,1,1,1,5,1989,670,13,2,0,,1
816139,1,1,1,1,2002,1180,13,2,0,80,1
816156,1,1,1,1,1991,1200,13,2,0,80,1
816185,3,1,1,5,1998,550,14,2,0,,1
816189,1,1,1,1,2005,1200,13,2,0,80,1
816189,2,1,1,1,2006,800,13,2,0,40,1
816195,1,1,3,4,1998,350,12,2,0,,1
816196,2,1,1,5,1973,900,13,2,0,,1
816196,2,1,1,4,2000,450,13,2,0,,2
816213,1,1,1,1,2006,176,13,2,0,20,1
816213,2,1,1,1,2006,1700,13,2,0,80,1
816220,1,1,1,3,2005,257,13,2,0,,1
816221,2,1,98,1,1988,550,13,2,0,45,1
816232,1,1,1,5,1989,440,13,2,0,,1
816232,2,1,1,4,1989,750,13,2,0,,1
816239,1,1,1,1,2000,700,13,2,0,60,1
816248,2,2,1,1,2006,1100,13,2,0,80,1
816249,2,2,1,3,2006,257,13,2,0,,1
816281,1,1,1,5,1989,620,13,2,0,,1
816300,2,1,1,1,1990,620,13,2,0,90,1
816315,1,1,1,1,1991,400,13,2,0,1,1
816315,1,1,1,5,1991,600,13,2,0,,2
816327,1,1,1,1,1999,1000,13,2,0,80,1
816354,1,1,1,2,1992,450,13,2,0,,1
816354,1,1,1,5,1998,400,13,2,0,,2
816357,2,1,1,3,1999,510,13,2,0,,1
816362,2,1,1,1,1992,650,12,2,0,40,1
816378,1,1,1,1,1989,400,13,2,0,40,1
816378,3,1,1,4,1978,600,13,2,0,,1
816383,2,2,1,4,2001,720,13,2,0,,1
816383,4,1,1,4,2006,720,13,2,0,,1
816397,2,1,1,3,2000,257,13,2,0,,1
816402,3,1,1,5,1979,670,13,2,0,,1
816405,1,1,1,5,1978,680,13,2,0,,1
816405,2,1,1,5,1978,650,13,2,0,,1
816443,2,1,1,1,2005,1200,13,2,0,60,1
816489,1,1,2,1,1998,1200,13,2,0,90,1
816489,2,1,2,1,1975,1200,13,2,0,90,1
816504,1,1,1,1,2000,900,13,2,0,60,1
816504,2,1,1,3,2001,450,12,2,0,,1
816515,1,1,5,1,1989,500,13,2,0,60,1
816515,2,1,1,1,2000,500,13,2,0,70,1
816518,1,1,1,1,1995,600,13,2,0,50,1
816518,2,2,1,4,2000,883,13,2,0,,1
816527,1,1,1,1,2000,840,13,2,0,40,1
816585,3,3,1,5,1966,580,13,2,0,,1
816626,2,1,1,5,1991,700,13,2,0,,1
816649,1,1,1,1,1995,450,12,2,0,30,1
816657,1,1,1,5,2008,450,6,2,0,,1
816661,1,1,3,2,1989,400,12,2,0,,1
816680,1,1,1,4,2003,317,13,2,0,,1
816680,2,1,1,1,1979,900,13,2,0,70,1
816695,1,1,1,1,1985,800,13,2,0,90,1
816695,1,1,1,5,2003,200,13,2,0,,2
816699,1,1,1,1,1995,700,13,2,0,60,1
816706,1,1,2,1,1980,1480,13,2,0,90,1
816706,2,1,2,1,1982,1300,13,2,0,90,1
816716,1,1,1,1,2002,700,13,2,0,60,1
816719,1,1,3,1,1991,1400,13,2,0,90,1
816719,2,1,2,1,1990,1250,13,2,0,86,1
816724,1,1,2,1,1994,1400,13,2,0,90,1
816724,1,1,1,5,2007,500,13,2,0,,2
816733,1,1,1,1,1988,300,13,2,0,70,1
816733,1,1,2,5,2003,900,13,2,0,,2
816737,2,1,1,5,1974,420,13,2,0,,1
816738,1,1,1,5,1989,510,13,2,0,,1
816747,1,1,1,1,1990,1260,13,2,0,80,1
816781,1,1,1,2,2003,600,13,2,0,,1
816784,1,1,1,1,1995,1200,12,2,0,80,1
816784,2,1,1,1,1994,980,12,2,0,70,1
816787,1,1,1,5,2008,573,13,2,0,,1
816792,1,1,2,1,2000,900,13,1,180,80,1
816810,1,1,1,1,1999,1200,13,2,0,85,1
816816,1,1,1,1,1986,800,13,2,0,40,1
816820,1,1,1,1,1996,1050,13,2,0,50,1
816820,2,2,1,1,2004,600,13,2,0,50,1
816822,1,1,1,1,1997,1200,13,2,0,70,1
816823,1,1,1,1,2004,850,13,2,0,70,1
816831,1,1,1,1,2005,516,13,2,0,100,1
