nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm,nattivita
50674,2,1,1,1,1,1,12,1,,45,1,5,16926,2,0,1
51013,1,1,1,1,1,1,12,1,,18,2,,21450,2,0,1
51013,2,2,1,1,1,1,12,1,,24,2,,22000,2,0,1
51185,1,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
51185,2,2,1,1,1,1,12,1,,36,2,,18850,2,0,1
51351,1,1,1,1,1,1,12,2,3,40,2,,19200,2,0,1
51351,5,1,1,1,1,1,12,2,1,40,2,,12500,2,0,1
51619,1,1,1,1,1,1,12,2,2,49,2,,20000,2,0,1
51619,1,1,1,1,1,1,12,2,1,50,2,,16000,2,0,2
51619,3,1,1,1,2,2,6,2,1,40,2,,6000,2,0,1
51651,1,1,1,1,1,1,12,1,,36,2,,40000,2,0,1
52478,1,1,1,1,1,1,12,2,2,35,2,,20000,2,0,1
52505,1,1,1,1,1,1,12,1,,37,1,1,19000,2,0,1
52700,2,1,1,1,1,1,12,2,7,42,2,,18500,2,0,1
52718,2,2,1,2,3,1,12,2,1,26,2,,6000,2,0,1
52985,1,1,1,1,1,1,12,1,,36,1,1,14000,2,0,1
53008,1,1,1,1,1,1,12,2,5,40,2,,28000,2,0,1
53008,2,1,1,1,1,1,12,2,3,40,2,,22000,2,0,1
53085,1,1,1,1,1,1,12,2,6,40,2,,19500,2,0,1
53085,2,2,1,1,1,1,12,2,6,40,2,,16900,2,0,1
53086,1,1,1,1,1,1,12,1,,45,2,,22500,2,0,1
53108,2,1,1,1,1,1,12,2,5,36,2,,32000,2,0,1
53202,2,2,1,2,1,1,12,2,4,18,2,,10400,2,0,1
53202,3,2,1,1,1,1,12,2,4,40,2,,13000,2,0,1
53225,2,2,1,1,1,1,12,1,,30,2,,16500,2,0,1
53380,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,1
53413,1,1,1,1,1,1,12,2,5,35,2,,16000,2,0,1
53552,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
53596,1,1,1,1,1,1,12,2,3,40,1,4,15000,2,0,1
53666,1,1,1,2,3,3,,2,2,30,2,,400,2,0,1
53666,2,1,1,1,1,1,12,2,6,40,1,2,15500,1,,1
53751,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,1
53871,2,2,1,1,1,1,12,1,,40,2,,17000,2,0,1
53871,3,2,1,1,1,1,12,2,2,40,2,,10500,2,0,1
53997,3,1,1,1,1,1,12,1,,50,1,10,20000,2,0,1
54279,1,1,1,1,1,2,9,1,,22,1,2,16000,2,0,1
54588,1,1,1,1,1,1,12,2,4,36,2,,39000,1,,1
54588,2,2,1,1,1,1,12,1,,20,2,,15600,2,0,1
54949,1,1,1,1,1,1,12,1,,40,2,,22000,2,0,1
54949,2,2,1,1,1,1,12,2,2,35,2,,10000,2,0,1
54949,3,3,1,1,1,2,8,2,1,30,2,,5000,2,0,1
55094,1,1,1,1,1,1,12,1,,36,1,4,14500,1,1000,1
55094,2,2,1,1,1,1,12,1,,36,2,,14500,1,1000,1
55104,2,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
55104,3,3,1,1,1,2,10,1,,36,2,,11000,2,0,1
55333,1,1,1,1,1,1,12,2,4,40,1,6,16770,2,0,1
55342,1,1,1,1,1,1,12,1,,40,2,,19000,2,0,1
55636,1,1,1,1,1,1,12,1,,36,2,,19500,1,600,1
55636,2,2,1,1,1,1,12,1,,24,2,,20000,2,0,1
55774,2,1,1,1,1,1,12,2,5,40,2,,12000,2,0,1
55799,2,1,1,1,1,1,12,1,,30,2,,18000,2,0,1
55799,3,1,1,1,1,1,12,2,3,40,2,,15000,2,0,1
55799,4,1,1,1,1,2,4,2,2,40,2,,4500,2,0,1
56251,2,2,1,1,1,1,12,2,7,35,2,,11000,2,0,1
56270,3,2,1,2,1,1,12,2,7,20,2,,8300,2,0,1
56465,1,1,1,1,1,1,12,2,2,40,1,1,22000,2,0,1
56529,3,1,1,1,2,1,12,1,,36,2,,16900,2,0,1
56563,3,1,1,1,1,2,11,2,2,40,2,,14000,2,0,1
56582,1,1,1,1,1,1,12,2,7,40,1,1,13000,1,700,1
56582,2,1,1,1,1,1,12,2,4,40,2,,17000,2,0,1
56603,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
56608,2,2,1,1,1,1,12,2,2,40,2,,13000,2,0,1
56608,3,1,1,1,1,1,12,2,2,40,2,,15600,2,0,1
56608,4,1,1,1,1,1,12,2,1,40,2,,11700,2,0,1
56624,1,1,1,1,1,1,12,1,,40,1,4,23000,2,0,1
56656,2,1,1,1,1,1,12,1,,40,1,5,24000,2,0,1
56677,3,1,1,2,1,1,12,1,,18,2,,12000,1,500,1
56686,1,1,1,1,1,1,12,2,7,36,1,5,18000,2,0,1
56686,2,2,1,1,2,1,12,2,7,30,2,,9000,1,800,1
56706,1,1,1,1,1,1,12,2,2,24,1,0,9000,2,0,1
56706,2,1,1,1,1,2,5,2,2,40,2,,5000,2,0,1
56721,1,1,1,2,1,2,10,2,2,36,2,,8000,2,0,1
56721,3,1,1,1,1,2,5,1,,40,2,,5500,2,0,1
56721,4,1,1,2,1,1,12,2,2,36,2,,10500,2,0,1
56761,4,4,1,1,1,1,12,1,,18,1,1,16640,2,0,1
56762,3,3,1,1,2,2,3,2,2,40,2,,1095,2,0,1
56765,3,1,1,1,1,1,12,2,1,44,2,,16500,2,0,1
57027,2,2,1,1,1,1,12,1,,30,1,0,13000,2,0,1
57042,4,4,1,1,1,1,12,2,1,48,2,,6000,2,0,1
57043,2,1,1,1,1,1,12,2,2,48,2,,10000,2,0,1
57086,1,1,1,1,1,1,12,1,,40,1,4,30000,1,1400,1
57138,2,1,1,1,1,1,12,1,,36,2,,22000,2,0,1
57232,2,1,1,1,2,3,,2,1,40,2,,3000,2,0,1
57546,1,1,1,1,1,1,12,2,7,36,2,,18000,2,0,1
57546,2,1,1,1,1,1,12,2,2,40,2,,18500,2,0,1
57547,3,1,1,1,1,1,12,2,4,40,2,,14000,2,0,1
57609,3,1,1,1,1,1,12,2,6,40,2,,13500,2,0,1
57621,1,1,1,1,1,1,12,2,7,36,2,,21500,2,0,1
57670,1,1,1,1,1,1,12,2,2,45,2,,19600,2,0,1
57911,1,1,1,2,1,1,12,2,2,25,2,,12300,1,1100,1
57911,2,1,1,1,1,1,12,2,5,40,2,,25000,2,0,1
57962,1,1,1,1,1,1,12,2,5,40,2,,22100,2,0,1
57962,2,2,1,1,1,1,12,1,,40,2,,16900,2,0,1
57962,3,1,1,1,1,1,12,2,2,36,2,,11700,2,0,1
58053,1,1,1,1,1,1,12,2,5,40,2,,26000,2,0,1
58055,1,1,1,1,1,1,12,2,4,40,2,,23800,2,0,1
58055,2,2,1,1,1,1,12,2,2,40,2,,23100,2,0,1
91008,2,1,1,2,1,1,12,2,1,20,2,,10000,2,0,1
91043,1,1,1,2,2,2,9,2,5,30,1,2,9000,2,0,1
91067,1,1,1,1,1,1,12,2,6,40,2,,15600,2,0,1
91068,1,1,1,1,1,1,12,1,,36,2,,15400,2,0,1
91071,1,1,1,2,1,1,12,2,5,30,2,,16600,1,720,1
91071,2,2,1,1,1,1,12,2,4,42,1,4,20000,2,0,1
91074,1,1,1,1,1,1,12,2,4,38,1,1,20000,2,0,1
91074,2,2,1,2,1,1,12,2,4,25,1,3,8000,2,0,1
91079,1,1,1,1,2,1,12,1,,36,2,,13000,2,0,1
91079,2,1,1,1,1,1,12,2,7,40,2,,19300,2,0,1
91081,2,1,1,1,1,1,12,2,2,32,2,,12000,2,0,1
91095,1,1,1,1,1,1,12,1,,40,1,0,27000,2,0,1
104002,1,1,1,1,1,1,12,1,,36,2,,17000,2,0,1
104002,2,1,1,1,1,1,12,1,,36,2,,18000,2,0,1
111052,1,1,1,1,2,2,6,2,2,45,2,,8400,2,0,1
137008,1,1,1,1,1,1,12,2,4,40,2,,20000,2,0,1
138399,2,2,1,1,1,1,12,1,,40,2,,20500,2,0,1
145007,1,1,1,2,2,1,12,1,,20,2,,14000,2,0,1
145012,3,1,1,1,1,1,12,1,,36,2,,18200,2,0,1
145012,4,1,1,1,1,1,12,1,,36,2,,17000,2,0,1
176011,2,1,1,1,1,1,12,2,7,40,2,,15526,2,0,1
176068,3,1,1,1,1,1,12,2,2,40,2,,15535,2,0,1
178058,1,1,1,1,1,1,12,2,2,40,2,,18200,2,0,1
178058,2,1,1,1,1,2,10,1,,36,2,,9800,2,0,1
193016,1,1,1,1,3,3,,2,1,15,2,,2600,2,0,1
193082,1,1,1,2,1,1,12,2,2,16,2,,7000,2,0,1
213440,3,1,1,1,1,1,12,2,1,40,2,,15000,2,0,1
217081,1,1,1,1,1,1,12,2,2,45,1,5,17000,2,0,1
217081,2,2,1,2,1,1,12,2,6,20,2,,8500,2,0,1
224028,1,1,1,1,1,1,12,1,,45,2,,20000,1,1000,1
224028,2,1,1,1,1,1,12,1,,36,2,,19000,2,0,1
230003,3,1,1,1,1,1,12,2,4,43,1,3,14000,2,0,1
230039,1,1,1,2,2,2,8,2,2,27,2,,6000,2,0,1
237003,1,1,1,1,1,1,12,1,,36,2,,22500,1,500,1
237003,3,1,1,1,2,1,12,1,,18,2,,14000,2,0,1
238055,3,1,1,1,2,1,12,2,2,40,2,,12857,2,0,1
244058,2,1,1,1,1,1,12,2,3,42,2,,15000,2,0,1
244064,2,2,1,1,1,1,12,2,5,36,2,,15000,2,0,1
244064,3,1,1,1,1,1,12,2,1,36,2,,12000,2,0,1
250039,2,1,1,1,1,1,12,2,1,30,2,,6110,2,0,1
256015,1,1,1,1,1,1,12,2,2,40,2,,16500,2,0,1
282089,3,1,1,1,1,1,12,2,1,30,2,,10500,2,0,1
282089,4,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
284086,3,1,1,1,1,1,12,2,1,50,2,,15000,2,0,1
310040,2,1,1,1,1,1,12,2,2,36,2,,15000,2,0,1
332080,3,3,1,1,1,1,12,2,4,40,2,,13000,2,0,1
343010,3,3,1,1,1,1,12,2,1,40,1,0,12000,2,0,1
350068,1,1,1,1,1,1,12,2,5,40,2,,17000,2,0,1
355063,2,2,1,1,1,1,12,1,,38,1,5,21800,1,100,1
364310,2,1,1,1,1,1,12,2,1,32,2,,10500,2,0,1
389045,1,1,1,1,1,1,12,2,2,48,2,,16000,2,0,1
389084,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
389084,4,2,1,1,1,1,12,2,2,40,2,,7000,2,0,1
500026,2,1,1,1,1,1,12,2,6,40,2,,14500,2,0,1
500160,3,1,1,1,1,1,12,2,7,40,1,5,14000,2,0,1
500176,3,1,1,1,2,2,6,2,5,40,2,,5400,2,0,1
500180,2,2,1,1,1,1,12,2,6,40,2,,17000,2,0,1
500280,2,2,1,1,1,1,12,1,,36,2,,20000,2,0,1
500340,1,1,1,1,1,1,12,1,,36,2,,24500,1,2150,1
500340,2,2,1,1,1,1,12,1,,38,1,2,25000,1,1200,1
500477,2,2,1,2,1,1,12,1,,25,2,,14000,2,0,1
500573,1,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
500573,2,1,1,1,1,1,12,1,,40,1,0,16000,2,0,1
500584,1,1,1,1,1,1,12,2,4,40,2,,15000,2,0,1
500584,2,4,1,1,1,1,12,2,5,40,2,,14500,2,0,1
500584,3,4,1,1,1,1,12,2,2,40,2,,12000,2,0,1
500584,4,4,1,1,1,1,12,2,2,40,2,,12000,2,0,1
500586,3,2,1,1,1,1,12,2,2,40,2,,11500,2,0,1
500669,2,1,1,1,2,2,6,2,1,40,2,,7000,2,0,1
500682,1,1,1,1,1,1,12,1,,40,2,,18144,2,0,1
500726,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,1
500726,2,1,1,1,1,1,12,2,5,40,1,2,17000,2,0,1
501059,2,2,1,1,1,1,12,1,,30,2,,18186,2,0,1
501082,1,1,1,1,1,1,12,2,3,40,1,8,18174,2,0,1
501082,3,2,1,1,2,1,12,2,2,40,2,,12740,2,0,1
501374,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0,1
501444,2,1,1,1,1,1,12,1,,40,2,,19306,1,660,1
501492,1,1,1,1,1,1,12,1,,40,1,6,19012,1,800,1
501569,1,1,1,1,1,1,12,1,,40,2,,15600,2,0,1
501569,2,2,1,2,1,1,12,2,7,24,1,0,13000,2,0,1
501664,1,1,1,1,1,1,12,2,4,50,1,5,16900,2,0,1
501664,2,2,1,2,2,3,,2,6,24,2,,9750,2,0,1
501694,1,1,1,1,1,1,12,2,1,36,2,,13000,2,0,1
501694,2,2,1,1,1,1,12,2,1,40,2,,15000,2,0,1
501723,2,1,1,1,1,1,12,2,3,35,1,2,20000,2,0,1
501777,1,1,1,2,1,1,12,2,2,23,2,,7800,2,0,1
501777,2,1,1,1,1,1,12,2,5,50,2,,28000,2,0,1
501816,2,1,1,1,1,1,12,2,5,40,2,,20000,2,0,1
501816,3,1,1,2,1,3,,2,1,20,2,,9000,2,0,1
501874,1,1,2,2,3,3,,2,1,10,2,,30000,2,0,1
501874,3,1,1,2,3,2,8,1,,20,2,,5000,2,0,1
502060,2,1,1,1,1,1,12,2,3,40,2,,18000,2,0,1
502144,3,1,1,1,1,1,12,2,3,40,2,,17000,2,0,1
502157,3,1,1,1,1,1,12,2,1,25,2,,10400,2,0,1
502355,1,1,1,1,1,1,12,2,4,43,1,3,17000,2,0,1
502437,3,2,1,1,1,1,12,2,2,40,2,,13750,1,100,1
502512,1,1,1,1,2,2,10,2,6,22,1,1,18000,2,0,1
502711,1,1,1,1,1,1,12,1,,40,2,,19544,2,0,1
502711,2,1,1,1,1,1,12,2,6,50,1,10,32060,1,,1
503308,1,1,1,1,1,2,6,1,,36,1,1,11000,2,0,1
503308,2,2,1,1,1,1,12,2,2,40,1,0,18200,2,0,1
503487,1,1,1,1,1,1,12,2,7,45,2,,42000,1,,1
503560,1,1,1,1,1,1,12,2,7,36,2,,16000,2,0,1
503560,2,2,1,1,1,1,12,2,2,38,2,,11000,2,0,1
503560,4,4,1,2,2,1,12,2,3,18,2,,7000,2,0,1
503593,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
503674,1,1,1,1,1,1,12,1,,40,2,,18060,2,0,1
503703,1,1,1,1,1,1,12,2,7,40,2,,25000,2,0,1
503703,2,1,1,1,1,1,12,1,,30,2,,21000,2,0,1
503757,1,1,1,1,1,1,12,2,4,42,1,2,23600,2,0,1
503788,3,3,1,1,1,1,12,2,4,40,1,1,18000,2,0,1
503850,2,1,1,1,1,1,12,1,,24,1,0,23000,2,0,1
503931,1,1,1,1,1,1,12,1,,45,1,10,34000,2,0,1
503931,2,2,1,1,1,1,12,1,,40,1,5,28000,2,0,1
503931,3,3,1,1,2,1,12,2,2,50,2,,15000,2,0,1
503931,4,4,1,2,2,1,12,2,5,20,2,,5000,2,0,1
503950,1,1,1,1,1,2,10,2,6,40,2,,26000,2,0,1
503950,2,2,1,2,2,2,9,2,2,7,2,,2200,2,0,1
503959,1,1,1,1,1,1,12,1,,36,1,10,13000,2,0,1
503981,3,3,1,1,1,1,12,1,,40,2,,13000,2,0,1
504110,1,1,1,1,1,1,12,2,2,40,2,,16506,2,0,1
504110,3,1,1,1,1,1,12,2,2,40,2,,15960,2,0,1
504129,1,1,1,2,3,1,12,2,1,20,2,,5785,2,0,1
504157,1,1,1,1,1,1,12,2,2,40,2,,26000,2,0,1
504209,1,1,1,1,1,1,12,1,,40,2,,45000,1,1200,1
504341,3,1,1,1,2,1,12,1,,24,2,,18000,2,0,1
504359,2,1,1,1,1,1,12,2,6,40,2,,18000,2,0,1
504395,1,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
504395,2,1,1,1,1,1,12,2,4,40,1,2,13000,2,0,1
504453,2,2,1,2,1,1,12,2,3,20,2,,13000,2,0,1
504483,2,2,1,2,1,1,12,2,4,24,1,6,10000,2,0,1
504483,3,1,1,1,1,1,12,2,1,40,2,,14000,2,0,1
504483,4,1,1,1,1,1,12,2,5,40,2,,15500,1,1000,1
504490,1,1,1,1,1,1,12,1,,40,2,,23000,1,500,1
504490,2,1,1,2,2,1,12,2,1,40,2,,15000,2,0,1
504541,1,1,1,1,1,1,12,2,1,36,2,,13000,2,0,1
504581,2,1,1,1,1,1,12,2,2,40,2,,10400,2,0,1
504584,1,1,1,2,1,1,12,2,1,25,2,,10400,2,0,1
504584,2,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
504821,2,1,1,1,1,1,12,2,5,40,1,1,15000,2,0,1
504872,2,1,1,1,1,1,12,2,5,40,1,5,16000,2,0,1
504886,1,1,1,1,1,1,12,2,4,40,1,4,17000,2,0,1
504886,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,1
504921,1,1,1,1,1,1,12,2,7,40,1,0,15000,2,0,1
504921,2,1,1,1,1,1,12,2,2,36,1,5,16000,2,0,1
504937,1,1,1,1,1,1,12,2,6,40,2,,19500,2,0,1
504956,1,1,1,2,2,2,3,1,,50,2,,6000,2,0,1
504956,2,2,1,1,1,1,12,2,6,40,2,,16000,2,0,1
504959,2,1,1,2,1,1,12,2,7,20,2,,6500,2,0,1
504959,3,1,1,1,1,1,12,2,3,40,1,0,16000,2,0,1
504965,2,1,1,1,1,1,12,2,6,40,1,3,18000,2,0,1
505226,3,3,1,1,1,1,12,2,2,40,1,8,14000,2,0,1
505228,1,1,1,1,1,1,12,1,,25,2,,23000,2,0,1
505322,1,1,2,2,3,2,8,2,1,10,2,,1600,2,0,1
505334,2,1,1,1,1,1,12,2,2,40,2,,12500,2,0,1
505366,2,2,1,1,1,1,12,2,5,40,2,,15000,2,0,1
505385,1,1,1,1,1,1,12,2,6,40,2,,16000,2,0,1
505385,2,1,1,1,1,2,7,2,1,40,1,5,8000,2,0,1
505390,1,1,1,1,1,1,12,2,7,50,2,,43000,1,1100,1
505390,2,2,1,2,1,1,12,2,7,30,2,,26000,1,1100,1
505417,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
505424,1,1,1,1,1,1,12,1,,36,1,2,26000,2,0,1
505424,2,2,1,2,1,1,12,2,1,20,2,,8900,2,0,1
505430,2,1,1,1,1,1,12,1,,40,1,3,26000,2,0,1
505436,1,1,1,1,1,1,12,2,7,40,1,3,26000,1,1500,1
505436,3,3,1,1,1,1,12,2,7,43,1,6,17850,1,1500,1
505439,3,1,1,1,1,1,12,2,7,37,1,1,17000,2,0,1
505477,1,1,1,1,1,1,12,2,7,40,2,,40000,2,0,1
505477,2,1,1,1,1,1,12,2,7,40,2,,30000,2,0,1
505498,2,2,1,1,1,1,12,1,,36,2,,21000,2,0,1
505548,2,2,1,2,1,1,12,2,3,32,2,,6500,2,0,1
505576,2,2,1,2,1,1,12,2,1,15,2,,6000,2,0,1
505594,2,1,1,1,1,1,12,2,2,44,2,,13600,2,0,1
505594,3,3,1,2,2,1,12,2,1,20,2,,7200,2,0,1
505594,4,1,1,2,2,1,12,2,7,20,2,,7200,2,0,1
505606,1,1,1,1,1,1,12,1,,36,1,5,39000,2,0,1
505606,2,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
505655,1,1,1,1,1,1,12,2,3,50,2,,51000,1,3500,1
505655,3,1,1,1,1,1,12,2,7,40,1,5,23000,1,300,1
505672,3,1,1,1,1,1,12,2,6,38,1,2,23800,1,600,1
505768,1,1,1,1,1,1,12,2,4,50,1,10,21000,2,0,1
505768,2,2,1,2,1,1,12,2,1,20,2,,6500,2,0,1
505768,4,1,1,1,1,1,12,2,2,48,1,8,13000,2,0,1
505806,2,2,1,1,1,1,12,2,2,40,2,,19000,2,0,1
505810,3,1,1,1,1,1,12,2,4,44,1,5,20000,2,0,1
505818,2,2,1,1,1,1,12,1,,36,2,,14000,2,0,1
505820,1,1,1,1,1,1,12,2,2,35,2,,13500,2,0,1
505839,1,1,1,2,1,1,12,1,,36,1,2,15600,1,1900,1
505839,2,2,1,1,1,1,12,2,7,40,2,,14300,2,0,1
505881,3,1,1,1,1,1,12,2,4,40,2,,19500,2,0,1
506107,1,1,1,1,1,1,12,1,,40,2,,17500,2,0,1
506126,2,1,1,1,1,1,12,2,5,40,2,,17000,2,0,1
506152,2,1,1,1,1,1,12,2,2,40,2,,15000,1,1600,1
506184,3,1,1,1,1,1,12,2,6,40,2,,15000,2,0,1
506380,1,1,1,1,1,1,12,1,,20,2,,26000,2,0,1
506380,2,1,1,2,2,2,8,2,2,8,2,,2500,2,0,1
506385,1,1,1,2,2,1,12,2,1,8,2,,3000,2,0,1
506385,4,1,1,1,1,1,12,1,,36,2,,13000,2,0,1
506386,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
506410,1,1,1,1,1,1,12,1,,36,1,1,13000,1,300,1
506410,2,2,1,1,1,1,12,2,2,40,1,1,21000,2,0,1
506411,2,1,1,1,1,1,12,2,3,40,2,,13000,2,0,1
506411,3,1,1,2,2,2,10,2,2,40,2,,10000,2,0,1
506413,2,2,1,1,1,1,12,2,7,40,2,,13000,2,0,1
506458,1,1,1,1,1,1,12,1,,36,1,15,23500,2,0,1
506458,2,2,1,1,1,1,12,1,,25,2,,17700,2,0,1
506492,1,1,1,1,1,1,12,1,,40,1,2,18000,2,0,1
506492,2,2,1,2,1,1,12,2,2,16,2,,8000,2,0,1
506531,3,1,1,1,1,1,12,2,7,40,2,,13000,2,0,1
506531,4,1,1,1,1,1,12,2,2,40,2,,16500,2,0,1
506565,2,2,1,1,2,1,12,1,,40,2,,35000,2,0,1
506565,3,1,1,1,2,2,10,1,,40,1,2,13000,2,0,1
506610,2,2,1,2,1,1,12,2,2,5,2,,8000,2,0,1
506610,3,2,1,1,1,1,12,2,1,8,2,,12000,2,0,1
506619,1,1,2,2,2,3,,2,2,12,2,,921,2,0,1
506619,2,1,2,2,2,3,,2,2,10,2,,787,2,0,1
506628,1,1,1,1,1,1,12,1,,35,1,3,19600,1,1000,1
506628,2,2,1,1,1,1,12,1,,30,2,,16800,2,0,1
506657,2,1,1,1,1,1,12,1,,35,2,,25000,2,0,1
506738,1,1,1,1,1,1,12,2,3,40,2,,26000,1,,1
506753,1,1,1,1,1,1,12,1,,36,2,,16900,2,0,1
506753,2,2,1,1,1,1,12,1,,36,1,4,20800,2,0,1
506758,3,3,1,1,1,1,12,1,,40,1,4,18200,1,,1
506759,1,1,1,1,1,1,12,2,2,40,2,,18200,2,0,1
506760,2,1,1,2,1,1,12,2,2,20,2,,8450,2,0,1
506772,2,1,1,1,1,1,12,2,2,36,2,,16900,2,0,1
506772,3,3,1,1,1,1,12,2,2,38,2,,16900,2,0,1
506772,4,1,1,1,1,1,12,2,2,38,2,,15600,2,0,1
506785,3,1,1,1,1,1,12,2,2,44,1,4,16900,2,0,1
506798,2,1,1,1,1,1,12,2,2,40,1,0,10400,2,0,1
506798,3,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
506863,1,1,1,1,1,2,9,1,,23,1,3,16000,2,0,1
506997,6,1,1,1,1,1,12,2,2,40,2,,16800,2,0,1
507037,1,1,1,1,1,1,12,2,7,35,1,3,21000,1,600,1
507037,2,1,1,1,2,1,12,1,,30,2,,9750,2,0,1
507081,1,1,1,1,1,1,12,1,,40,2,,20800,2,0,1
507081,2,1,1,1,1,1,12,2,4,40,2,,15600,2,0,1
507147,2,2,1,1,1,1,12,1,,36,1,1,18000,2,0,1
507182,3,1,1,2,1,1,12,2,2,36,2,,10400,2,0,1
507185,2,1,1,1,1,1,12,2,4,36,2,,18200,2,0,1
507185,3,1,1,1,1,1,12,2,4,36,2,,16900,2,0,1
507185,4,1,1,1,1,1,12,2,3,30,2,,10400,2,0,1
507190,5,1,1,1,1,1,12,1,,40,2,,13000,2,0,1
507260,1,1,1,1,1,1,12,2,4,40,2,,18200,2,0,1
507260,2,2,1,2,3,3,,2,1,18,2,,4800,2,0,1
507282,1,1,1,1,3,1,12,2,2,36,2,,10400,2,0,1
507287,1,1,1,1,1,1,12,2,3,40,2,,13000,1,,1
507304,1,1,1,1,1,1,12,1,,50,2,,31200,1,1200,1
507322,1,1,1,1,1,1,12,2,2,40,1,5,18000,2,0,1
507322,2,2,1,1,1,1,12,1,,35,1,6,20000,2,0,1
507329,1,1,1,1,1,1,12,2,7,40,1,6,20000,2,0,1
507329,2,1,1,1,1,1,12,2,7,36,2,,18000,2,0,1
507336,2,2,1,1,1,1,12,2,7,35,2,,20000,2,0,1
507336,4,4,1,1,1,1,12,2,1,40,2,,13000,2,0,1
507360,2,2,1,1,1,1,12,2,2,40,2,,18000,2,0,1
507419,3,1,1,1,2,1,12,2,1,40,2,,12000,2,0,1
507425,1,1,1,1,1,1,12,2,7,36,2,,26000,1,200,1
507425,3,1,1,2,1,1,12,2,2,20,1,3,12000,2,0,1
507431,2,1,1,1,1,1,12,2,7,40,2,,22500,2,0,1
507444,1,1,1,2,2,2,5,1,,30,2,,9000,2,0,1
507444,2,2,1,1,1,1,12,2,2,42,2,,19000,2,0,1
507462,1,1,1,2,1,1,12,1,,20,2,,8450,2,0,1
507462,2,1,1,1,1,1,12,2,7,45,2,,36400,1,,1
507519,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0,1
507529,1,1,1,1,1,1,12,2,5,43,1,3,12700,1,720,1
507541,1,1,1,1,1,1,12,2,6,45,1,5,20000,2,0,1
507541,2,2,1,1,2,1,12,2,6,35,1,2,12000,2,0,1
507542,1,1,1,2,1,1,12,2,5,13,2,,11000,2,0,1
507544,1,1,1,1,1,1,12,1,,36,2,,25000,1,500,1
507544,2,1,1,1,1,1,12,1,,30,2,,19000,2,0,1
507552,2,2,1,1,2,1,12,2,1,40,2,,12500,2,0,1
507580,1,1,1,2,1,1,12,2,3,23,2,,15000,2,0,1
507580,2,2,1,1,1,1,12,2,6,39,2,,22100,2,0,1
507580,3,3,1,1,1,2,7,2,1,36,2,,5600,2,0,1
507595,1,1,1,1,1,1,12,2,4,42,1,2,21000,2,0,1
507596,1,1,1,1,1,1,12,1,,36,2,,18200,2,0,1
507598,1,1,1,2,1,1,12,2,1,24,1,4,6500,2,0,1
507605,1,1,1,1,1,1,12,2,6,40,2,,14800,2,0,1
507617,1,1,1,1,1,1,12,2,6,50,1,10,23000,2,0,1
507626,1,1,1,1,1,1,12,2,2,42,1,2,18600,2,0,1
507626,2,1,1,2,1,1,12,2,1,20,2,,6800,2,0,1
507644,3,3,1,1,1,1,12,1,,36,2,,16000,2,0,1
507644,4,4,1,1,1,1,12,2,2,40,2,,12000,2,0,1
507644,4,4,2,2,1,3,,2,2,5,2,,400,2,0,2
507644,5,3,1,1,2,1,12,2,4,40,2,,13000,2,0,1
507663,1,1,1,1,1,1,12,1,,36,2,,17500,1,1500,1
507663,3,1,1,1,3,1,12,2,6,40,1,1,12000,1,1100,1
507664,2,1,1,1,1,1,12,2,2,40,1,3,17882,2,0,1
507664,3,3,1,1,1,1,12,2,1,48,2,,12000,2,0,1
507674,1,1,1,1,1,2,9,2,7,30,2,,8000,2,0,1
507674,3,3,1,1,3,2,3,2,7,40,2,,5200,2,0,1
507675,3,3,1,1,1,1,12,2,6,40,2,,11700,2,0,1
507675,4,2,2,1,1,2,2,2,1,44,1,4,2700,2,0,1
507680,2,1,1,1,2,2,9,2,4,40,2,,10500,2,0,1
507691,1,1,1,1,1,1,12,1,,36,2,,13000,2,0,1
507693,1,1,1,1,2,2,10,1,,30,2,,8500,2,0,1
507750,1,1,1,1,1,1,12,2,6,40,1,2,18000,2,0,1
507752,1,1,1,1,1,1,12,2,7,38,2,,14200,2,0,1
507752,2,1,1,1,1,1,12,2,4,40,1,1,12700,2,0,1
507823,1,1,1,1,1,2,8,1,,24,1,1,16700,2,0,1
507839,2,2,1,1,1,1,12,1,,36,1,2,18000,2,0,1
