nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
826562,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,87.017,0,0,0,87.017,87.017,14087.017,0,0
826562,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
826565,1,0,0,8970,0,0,0,0,0,0,8970,0,0,8970,0,0,3600,3600,24.324563686,0,0,0,24.324563686,3624.3245637,12594.324564,0,0
826570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.675871164,0,0,0,43.675871164,43.675871164,43.675871164,0,0
826570,2,16770,0,0,0,0,0,0,0,16770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16770,0,0
826574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,52.2102,869.45,0,0,921.6602,921.6602,30921.6602,30000,0
826584,1,9900,0,0,0,2715,0,0,0,9900,0,0,2715,2715,0,0,0,0,206.58799674,0,0,0,206.58799674,206.58799674,12821.587997,0,0
826584,2,13975,0,0,0,0,0,0,0,13975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13975,0,0
826590,1,0,0,10595,0,0,0,0,0,0,10595,0,0,10595,0,0,6000,6000,69.6136,869.45,0,0,939.0636,6939.0636,17534.0636,0,0
826590,2,0,0,9620,0,0,0,0,0,0,9620,0,0,9620,0,0,0,0,0,0,0,0,0,0,9620,0,0
826591,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,69.6136,0,0,0,69.6136,69.6136,9169.6136,0,0
826591,2,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
826592,1,0,0,14625,0,0,0,0,0,0,14625,0,0,14625,0,0,5400,5400,359.3497198,0,0,0,359.3497198,5759.3497198,20384.34972,0,0
826592,2,0,0,15314,0,0,0,0,0,0,15314,0,0,15314,0,0,0,0,0,0,0,0,0,0,15314,0,0
826595,1,9490,0,0,0,0,0,0,0,9490,0,0,0,0,0,0,0,0,79.811863428,0,0,0,79.811863428,79.811863428,9569.8118634,0,0
826595,2,14784,0,0,0,0,0,0,0,14784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14784,0,0
826605,1,0,0,11934,0,0,0,0,0,0,11934,0,0,11934,0,0,7200,7200,348.7643872,0,0,0,348.7643872,7548.7643872,19482.764387,0,0
826605,2,0,0,12025,0,0,0,0,0,0,12025,0,0,12025,0,0,0,0,0,0,0,0,0,0,12025,0,0
826606,1,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,6000,6000,69.6136,0,0,0,69.6136,6069.6136,17069.6136,0,0
826606,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,20000,0
826622,1,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,6000,6000,87.017,0,0,0,87.017,6087.017,17087.017,0,0
826622,2,0,0,15470,0,0,0,0,0,0,15470,0,0,15470,0,0,0,0,0,0,0,0,0,0,15470,0,0
826650,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,7200,7200,121.8238,0,0,0,121.8238,7321.8238,23321.8238,0,0
826687,1,0,0,16380,0,0,0,0,0,0,16380,0,0,16380,0,0,15600,15600,1094.9238193,0,327.68915106,0,1422.6129703,17022.61297,33402.61297,0,0
826687,2,0,0,7748,0,0,0,0,0,0,7748,0,0,7748,0,0,0,0,0,0,0,0,0,0,7748,0,0
826687,3,19370,0,0,0,0,0,0,0,19370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19370,0,0
826691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,1679.5701505,0,0,0,1679.5701505,13679.57015,13679.57015,0,0
826691,2,0,0,16822,0,0,0,0,0,0,16822,0,0,16822,0,0,0,0,0,0,0,0,0,0,16822,0,0
826693,1,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,7200,7200,25.454797643,0,0,0,25.454797643,7225.4547976,16065.454798,0,0
826693,2,0,0,7280,0,0,0,0,0,0,7280,0,0,7280,0,0,0,0,0,0,0,0,0,0,7280,0,0
826696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,95.7187,0,0,0,95.7187,7295.7187,7295.7187,0,0
826696,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
826703,1,0,0,15002,0,0,0,0,0,0,15002,0,0,15002,0,0,4800,4800,53.638542079,0,0,0,53.638542079,4853.6385421,19855.638542,0,0
826705,1,0,0,9035,0,0,0,0,0,0,9035,0,0,9035,0,0,18000,18000,1298.175891,929.60135888,0,0,2227.7772499,20227.77725,29262.77725,0,0
826705,2,0,0,9724,0,0,0,0,0,0,9724,0,0,9724,0,0,0,0,0,0,0,0,0,0,9724,0,0
826705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,0,0,0,0,0,0,0,0,0,135000,0,135000
826720,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,9600,9600,93.421181325,0,165.40724353,0,258.82842486,9858.8284249,22858.828425,0,0
826720,2,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
826721,1,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,3600,10800,14400,609.80421878,0,1239.5961832,0,1849.4004019,16249.400402,56249.400402,0,0
826721,2,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0
826729,1,0,0,52000,0,0,0,0,0,0,52000,0,0,52000,0,0,12000,12000,26.1051,0,331.48550911,0,357.59060911,12357.590609,64357.590609,0,0
826732,1,4000,0,15457,0,0,0,0,0,4000,15457,0,0,15457,0,0,8400,8400,385.72370519,0,0,0,385.72370519,8785.7237052,28242.723705,0,0
826732,2,14300,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0
826735,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6000,6000,564.21515061,0,0,0,564.21515061,6564.2151506,26564.215151,0,0
826741,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,3600,3600,0,0,0,0,0,3600,15300,0,0
826743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23493.300688,0,7200,7200,34.504775709,0,0,32.8944,1.6103757092,7201.6103757,30694.911064,23493.300688,0
826743,2,15591.823389,0,0,0,0,0,0,0,15591.823389,0,0,0,0,20882.933945,0,0,0,0,0,0,0,0,0,36474.757334,20882.933945,0
826744,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,12000,12000,42.077836768,0,0,12499.872,-12457.79416,-457.7941632,16442.205837,0,0
826744,2,10800,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0
826757,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,18000,18000,113.57136664,3683.2320072,0,0,3796.8033739,21796.803374,41296.803374,0,0
826757,2,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,0,0,0,0,0,0,0,0,10140,0,0
826766,1,20800,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,7200,7200,104.46923395,2951.8592662,36.822477676,0,3093.1509778,10293.150978,31093.150978,0,0
826766,2,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0,20800,0,0
826766,3,3600,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0
826768,1,14300,375.83266173,0,0,0,0,0,0,14675.832662,0,0,0,0,0,0,0,0,10.135545639,0,0,0,10.135545639,10.135545639,14685.968207,0,0
826783,1,14300,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0
826783,2,0,0,3068,0,0,0,0,0,0,3068,0,0,3068,0,0,0,0,0,0,0,0,0,0,3068,0,0
826796,1,24000,1000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,87.017,0,4781.975,0,4868.992,4868.992,29868.992,0,0
826797,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,12000,12000,452.4884,0,0,0,452.4884,12452.4884,30452.4884,0,0
826815,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,52.2102,0,0,0,52.2102,52.2102,12052.2102,0,0
826820,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,4800,4800,69.6136,1086.8125,0,0,1156.4261,5956.4261,16356.4261,0,0
826820,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
826828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4034,652.0875,0,0,669.4909,669.4909,669.4909,0,0
826828,2,0,0,12740,0,0,0,0,0,0,12740,0,0,12740,0,0,0,0,0,0,0,0,0,0,12740,0,0
826838,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,124.66402213,217.3625,0,0,342.02652213,342.02652213,10092.026522,0,0
826838,2,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,0,0,0,0,0,0,0,0,12350,0,0
826840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,8.7017,0,0,9868.32,-9859.6183,-4859.6183,-4859.6183,0,0
826840,2,9600,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0
826858,1,0,0,16354,0,0,0,0,0,0,16354,0,0,16354,0,0,6000,6000,678.7326,0,0,0,678.7326,6678.7326,23032.7326,0,0
826858,2,14326,0,0,0,0,0,0,0,14326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14326,0,0
826877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,87.017,434.725,0,0,521.742,521.742,23521.742,23000,0
826892,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,6000,6000,57.765380169,0,0,0,57.765380169,6057.7653802,16057.76538,0,0
826892,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
826910,1,16354,0,0,0,0,0,0,0,16354,0,0,0,0,0,0,0,0,243.6476,0,0,0,243.6476,243.6476,16597.6476,0,0
826910,2,17024,0,0,0,0,0,0,0,17024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17024,0,0
826916,1,0,0,0,0,0,0,11520,0,0,0,11520,11520,11520,0,0,0,0,54.959420433,0,0,0,54.959420433,54.959420433,11574.95942,0,0
826926,1,0,0,15717,0,0,0,0,0,0,15717,0,0,15717,0,0,4320,4320,443.09969273,0,0,0,443.09969273,4763.0996927,20480.099693,0,0
826929,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,3600,3600,9.8848970189,0,0,0,9.8848970189,3609.884897,12059.884897,0,0
826931,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4800,4800,60.9119,869.45,0,0,930.3619,5730.3619,21330.3619,0,0
826936,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,4800,4800,69.6136,869.45,0,0,939.0636,5739.0636,23739.0636,0,0
826936,2,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0
826944,1,0,0,32500,0,0,0,0,0,0,32500,0,0,32500,0,0,7200,7200,2055.3083654,0,0,0,2055.3083654,9255.3083654,41755.308365,0,0
826944,2,0,0,17810,0,0,0,0,0,0,17810,0,0,17810,0,0,0,0,0,0,0,0,0,0,17810,0,0
826949,1,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,4800,4800,53.011256322,0,0,0,53.011256322,4853.0112563,21493.011256,0,0
826949,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
826953,1,0,0,12714,0,0,0,0,0,0,12714,0,0,12714,0,0,9600,9600,681.33591988,0,435.06609926,0,1116.4020191,10716.402019,23430.402019,0,0
826953,2,22680,0,0,0,0,0,0,0,22680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22680,0,0
826955,1,0,0,11440,0,0,0,0,0,0,11440,0,0,11440,0,0,0,0,26.545013667,0,0,0,26.545013667,26.545013667,11466.545014,0,0
826959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,4560,332.68931381,0,0,0,332.68931381,4892.6893138,4892.6893138,0,0
826959,2,0,0,16770,0,0,0,0,0,0,16770,0,0,16770,0,0,0,0,0,0,0,0,0,0,16770,0,0
826965,1,18500,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,9600,9600,87.017,1304.175,0,0,1391.192,10991.192,29491.192,0,0
826965,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
826971,1,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
826973,1,0,0,20930,0,0,0,0,0,0,20930,0,0,20930,0,0,0,0,81.236953916,412.12238347,0,0,493.35933738,493.35933738,21423.359337,0,0
826973,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
826973,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
826973,4,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
826974,1,23800,0,0,0,0,0,0,0,23800,0,0,0,0,0,0,3600,3600,522.102,0,0,0,522.102,4122.102,27922.102,0,0
826978,1,16240,0,0,0,0,0,0,0,16240,0,0,0,0,0,0,5475,5475,431.21220705,0,291.8733659,0,723.08557294,6198.0855729,22438.085573,0,0
826978,2,17892,0,0,0,0,0,0,0,17892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17892,0,0
826979,1,0,0,18122,0,0,0,0,0,0,18122,0,0,18122,0,0,10800,10800,248.1269345,0,479.32540993,0,727.45234444,11527.452344,29649.452344,0,0
826996,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,6600,6600,92.23802,652.0875,0,0,744.32552,7344.32552,25344.32552,0,0
826998,1,0,0,14170,0,0,0,0,0,0,14170,0,0,14170,0,0,5400,5400,672.61589434,0,0,0,672.61589434,6072.6158943,20242.615894,0,0
827000,1,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,6000,6000,57.827751836,0,958.64045265,0,1016.4682045,7016.4682045,25216.468204,0,0
827000,2,16640,0,0,0,0,0,0,0,16640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640,0,0
827001,1,18600,0,0,0,0,0,0,0,18600,0,0,0,0,0,0,6000,6000,117.22883166,614.5981891,0,0,731.82702075,6731.8270208,25331.827021,0,0
827001,2,13650,0,0,0,0,0,0,0,13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13650,0,0
827006,1,0,0,16835,0,0,0,0,0,0,16835,0,0,16835,0,0,4800,4800,104.4204,665.45042723,0,0,769.87082723,5569.8708272,22404.870827,0,0
827007,1,14500,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,147.48032619,0,0,0,147.48032619,147.48032619,14647.480326,0,0
827011,1,17940,0,0,0,0,0,0,0,17940,0,0,0,0,0,0,5400,5400,242.47477805,457.84307957,0,0,700.31785762,6100.3178576,24040.317858,0,0
827011,2,15400,0,0,0,0,0,0,0,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15400,0,0
827020,1,0,0,20020,0,0,0,0,0,0,20020,0,0,20020,0,0,4200,4200,66.13292,0,0,0,66.13292,4266.13292,24286.13292,0,0
827036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74200,0,6600,6600,2289.9565253,0,0,0,2289.9565253,8889.9565253,83089.956525,37000,37200
827036,2,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,8450,0,0
827041,1,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,5400,5400,47.681322847,1434.4489897,0,0,1482.1303126,6882.1303126,23522.130313,0,0
827041,2,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
827046,1,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,4800,4800,84.853909164,1086.8125,0,0,1171.6664092,5971.6664092,18321.666409,0,0
827046,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
827067,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,10200,10200,200.29994116,434.725,667.19610718,0,1302.2210483,11502.221048,34502.221048,0,0
827067,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
827069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,51000,51000,252.44053725,0,0,13157.76,-12905.31946,38094.680537,58094.680537,20000,0
827069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,70000,0,70000
827069,3,1500,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0
827084,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,6000,6000,66.13292,0,0,0,66.13292,6066.13292,18066.13292,0,0
827084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17980.507089,0,0,0,0,0,0,0,0,0,17980.507089,17980.507089,0
827091,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,9200,9200,0,0,0,0,0,9200,30000,0,0
827098,1,19000,0,0,0,0,0,0,600,19000,0,-600,-600,-600,0,0,5000,5000,234.9459,0,0,0,234.9459,5234.9459,23634.9459,0,0
827107,1,14000,0,0,0,2500,0,0,0,14000,0,0,2500,2500,0,0,0,0,6.96136,0,13.04175,0,20.00311,20.00311,16520.00311,0,0
827115,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,3600,3600,17.4034,0,0,0,17.4034,3617.4034,12717.4034,0,0
827115,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
827117,1,0,0,8918,0,0,0,0,0,0,8918,0,0,8918,0,0,12000,12000,696.136,0,0,0,696.136,12696.136,21614.136,0,0
827117,2,0,0,5876,0,0,0,0,0,0,5876,0,0,5876,0,0,0,0,0,0,0,0,0,0,5876,0,0
827118,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,7200,7200,34.8068,0,0,0,34.8068,7234.8068,18934.8068,0,0
827118,2,0,0,5460,0,0,0,0,0,0,5460,0,0,5460,0,0,0,0,0,0,0,0,0,0,5460,0,0
827136,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,7400,7400,0,0,0,0,0,7400,16890,0,0
827136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,12000,0
827141,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,7800,7800,138.11430697,0,0,0,138.11430697,7938.114307,21938.114307,0,0
827141,2,0,0,14170,0,0,0,0,0,0,14170,0,0,14170,0,0,0,0,0,0,0,0,0,0,14170,0,0
827141,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
827141,4,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
827143,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,4800,4800,95.595634695,0,0,0,95.595634695,4895.5956347,26995.595635,0,0
827143,2,11400,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11400,0,0
827146,1,0,0,7970,0,0,0,0,0,0,7970,0,0,7970,0,0,4200,4200,0,0,0,0,0,4200,12170,0,0
827155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,6100,9600,15700,138.5525761,0,0,5263.104,-5124.551424,10575.448576,30575.448576,0,20000
827155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,0,20000
827157,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,5400,5400,66.420158583,0,0,4473.6384,-4407.218241,992.78175858,20992.781759,0,0
827157,2,4200,0,0,0,0,0,2000,0,4200,0,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,6200,0,0
827161,1,0,0,5330,0,0,0,0,0,0,5330,0,0,5330,0,0,5000,5000,102.30798155,0,158.28154416,0,260.58952572,5260.5895257,10590.589526,0,0
827161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,2000,2000,0
827161,3,3600,0,0,0,0,0,0,0,3600,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,5600,2000,0
827168,1,0,0,15678,0,0,0,0,0,0,15678,0,0,15678,0,0,6960,6960,235.70836792,0,0,0,235.70836792,7195.7083679,22873.708368,0,0
827168,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
827171,1,0,0,19650,0,0,0,0,0,0,19650,0,0,19650,0,0,5400,5400,0,0,0,0,0,5400,25050,0,0
827180,1,6000,0,0,0,0,3000,2500,0,6000,0,2500,5500,5500,0,0,3000,3000,60.9119,0,0,0,60.9119,3060.9119,14560.9119,0,0
827180,2,0,0,0,0,0,3000,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,3000,0,0
827181,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,4200,4200,65.099625133,0,0,0,65.099625133,4265.0996251,11415.099625,0,0
827182,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,202.31694938,0,0,0,202.31694938,202.31694938,21002.316949,0,0
827188,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4200,4200,96.750721296,0,0,460.5216,-363.7708787,3836.2291213,19436.229121,0,0
827188,3,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
827189,1,18000,2400,0,0,0,0,0,0,20400,0,0,0,0,0,0,7200,7200,113.1221,0,673.82375,0,786.94585,7986.94585,28386.94585,0,0
827196,1,0,0,12190,0,0,0,0,0,0,12190,0,0,12190,0,0,0,0,130.05392585,0,0,0,130.05392585,130.05392585,12320.053926,0,0
827196,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
827196,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
827196,4,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
827209,1,35000,1100,0,0,0,0,0,0,36100,0,0,0,0,0,0,14400,14400,554.52295596,511.31678995,4648.1526652,0,5713.9924111,20113.992411,56213.992411,0,0
827209,2,35000,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0
827213,1,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,6000,6000,0,0,0,4539.4272,-4539.4272,1460.5728,17060.5728,0,0
827213,2,8500,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0
827215,1,0,0,29900,0,0,0,0,0,0,29900,0,0,29900,0,0,7600,7600,680.99258493,3553.3636124,8637.3668922,0,12871.72309,20471.72309,50371.72309,0,0
827215,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
827221,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,6000,6000,294.28806008,0,0,0,294.28806008,6294.2880601,25294.28806,0,0
827226,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
827228,1,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,6000,6000,0,0,0,0,0,6000,12890,0,0
827231,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,9000,9000,541.98615836,0,6990.2629371,0,7532.2490955,16532.249095,42532.249095,0,0
827231,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
827234,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,64.278298139,0,1437.9587037,0,1502.2370018,1502.2370018,21502.237002,0,0
827237,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
827248,1,70000,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,38400,38400,103.72473644,0,327.67200029,0,431.39673673,38831.396737,108831.39674,0,0
827248,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
827252,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,8400,8400,0,0,0,1447.3536,-1447.3536,6952.6464,31952.6464,0,0
827252,2,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
827256,1,0,0,32500,0,0,0,0,0,0,32500,0,0,32500,0,0,8400,8400,0,0,0,0,0,8400,40900,0,0
827259,1,19300,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,7200,7200,89.231785266,0,0,3157.8624,-3068.630615,4131.3693853,23431.369385,0,0
827259,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
827265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,7200,0,0
827269,1,21600,0,0,0,0,0,0,1500,21600,0,-1500,-1500,-1500,0,0,0,0,0,0,0,0,0,0,20100,0,0
827269,2,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
827281,1,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,4800,4800,69.6136,0,0,0,69.6136,4869.6136,15009.6136,0,0
827281,2,0,0,5980,0,0,0,0,0,0,5980,0,0,5980,0,0,0,0,0,0,0,0,0,0,5980,0,0
827281,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
827288,1,0,0,14014,0,0,0,0,0,0,14014,0,0,14014,0,0,4200,4200,43.636281076,0,0,0,43.636281076,4243.6362811,18257.636281,0,0
827289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,7200,28800,69.6136,0,0,0,69.6136,28869.6136,28869.6136,0,0
827306,1,0,0,29900,0,0,0,0,0,0,29900,0,0,29900,0,0,7200,7200,69.6136,869.45,0,0,939.0636,8139.0636,38039.0636,0,0
827306,2,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,0,0,0,0,0,0,0,0,7670,0,0
827308,1,12584,0,0,0,0,0,0,2000,12584,0,-2000,-2000,-2000,0,0,0,0,29.737209368,0,0,0,29.737209368,29.737209368,10613.737209,0,0
827326,1,0,0,13390,0,0,0,0,0,0,13390,0,0,13390,0,0,6000,6000,400.71107519,490.06150086,0,0,890.77257605,6890.7725761,20280.772576,0,0
827326,2,0,0,18252,0,0,0,0,0,0,18252,0,0,18252,0,0,0,0,0,0,0,0,0,0,18252,0,0
